date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2019-02-01,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02
2019-02-02,1,4.94,10.67,4.4,5.02,6.26,3.26,4.16,4.89,1.83,2.0500000000000003,7.37,2.64,7.09,3.18,5.58,6.23,2.75,8.49,1.38,4.7,3.27,3.59,5.38,2.22,3.02,5.05,2.8800000000000003,3.99,3.89,4.65,2.89,1.56,5.13,6.01,2.48,3.27,5.73,3.76,3.09,2.93,6.0,3.2,4.04,6.79,1.66,3.95,2.0300000000000002,5.59,3.3,6.53,1.68,4.24,0.0
2019-02-03,1,3.759999999999999,4.27,8.35,3.5199999999999996,3.5700000000000003,6.9,4.67,11.379999999999999,2.45,11.219999999999999,3.8999999999999995,10.24,5.300000000000001,8.97,3.91,3.889999999999999,4.26,1.209999999999999,11.71,3.6800000000000006,8.3,5.630000000000001,6.53,1.73,6.85,10.98,1.8199999999999998,8.12,4.719999999999999,9.95,3.47,3.8800000000000003,4.8999999999999995,3.5500000000000007,0.8700000000000001,13.390000000000002,3.17,3.1400000000000006,13.399999999999999,1.8199999999999998,6.23,0.6999999999999997,9.05,6.05,3.7800000000000002,8.91,4.11,7.210000000000001,5.260000000000001,8.419999999999998,6.220000000000001,5.87,19.49
2019-02-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000001563,0.00999999999999801,0.0,-0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2019-02-05,1,0.19000000000000128,0.9000000000000004,0.009999999999999787,0.22000000000000064,1.3000000000000007,0.1999999999999993,0.05000000000000071,0.0,0.04999999999999982,1.0200000000000014,0.009999999999999787,0.29999999999999893,0.0,0.09999999999999964,0.02999999999999936,0.25,1.6300000000000008,0.02000000000000135,0.0,0.049999999999998934,0.0,0.16000000000000014,0.34999999999999964,0.040000000000000036,0.0,0.0,0.21999999999999975,0.0,2.16,0.0,0.0,0.08999999999999986,0.0,0.02999999999999936,0.7600000000000002,0.029999999999997584,0.2400000000000002,0.019999999999999574,1.7100000000000009,0.03000000000000025,0.02999999999999936,0.0,0.10999999999999943,0.009999999999999787,0.0,0.009999999999999787,0.0,0.28999999999999915,0.15000000000000036,0.02000000000000135,0.08000000000000007,0.25,0.0
2019-02-06,1,0.2699999999999996,0.34999999999999964,0.14000000000000057,1.6799999999999997,1.049999999999999,0.2599999999999998,2.25,0.35999999999999943,0.4300000000000006,1.1600000000000001,0.5400000000000009,0.5899999999999999,1.1899999999999995,0.46000000000000085,0.25,0.3500000000000014,0.019999999999999574,0.7099999999999991,4.940000000000001,0.2599999999999998,0.5499999999999989,0.4599999999999991,0.25,1.0199999999999996,0.129999999999999,0.3200000000000003,0.9500000000000002,0.8800000000000008,1.4700000000000006,2.5000000000000018,0.1200000000000001,0.39999999999999947,2.710000000000001,2.41,0.5199999999999996,0.6600000000000001,0.7099999999999991,4.49,0.490000000000002,0.8399999999999999,4.73,1.15,0.02000000000000135,0.4299999999999997,4.81,0.030000000000001137,1.4799999999999995,8.469999999999999,0.8899999999999988,1.5199999999999978,0.08000000000000007,1.23,0.0
2019-02-07,1,0.14000000000000057,0.010000000000001563,6.970000000000001,0.0,5.629999999999999,18.660000000000004,0.009999999999999787,0.46000000000000085,3.37,14.169999999999998,15.360000000000001,5.57,0.6600000000000001,3.950000000000001,5.450000000000001,0.41999999999999993,0.08000000000000007,3.1400000000000006,21.990000000000002,11.680000000000001,1.4800000000000004,0.009999999999999787,0.3100000000000005,0.020000000000000462,14.930000000000001,7.150000000000002,0.0,0.0,0.02999999999999936,0.00999999999999801,20.32,16.37,0.02999999999999936,0.8599999999999994,6.3999999999999995,0.5399999999999991,0.0,18.45,0.7199999999999989,0.03000000000000025,26.409999999999997,1.42,0.3899999999999988,16.200000000000003,25.72,10.87,27.669999999999998,21.34,1.8100000000000005,1.1800000000000033,5.959999999999999,6.75,1.23
2019-02-08,1,4.1,0.48999999999999844,0.00999999999999801,0.22000000000000064,4.310000000000002,7.049999999999997,0.019999999999999574,-0.010000000000001563,10.860000000000001,0.0400000000000027,6.02,4.080000000000002,8.06,1.0,4.4399999999999995,0.20999999999999908,2.08,0.41999999999999993,2.039999999999999,3.629999999999999,0.33000000000000007,0.030000000000001137,14.34,0.21999999999999975,1.8699999999999974,4.279999999999998,0.0,0.009999999999999787,1.7100000000000009,2.120000000000001,0.03999999999999915,8.989999999999998,0.0600000000000005,0.33999999999999986,2.75,2.1000000000000014,0.0,2.969999999999999,0.25,12.860000000000001,0.740000000000002,0.1800000000000006,10.510000000000002,1.629999999999999,0.10000000000000142,0.990000000000002,5.93,6.850000000000001,1.3200000000000003,6.549999999999997,2.1999999999999993,2.97,0.0
2019-02-09,1,1.42,0.7800000000000011,0.010000000000001563,0.40000000000000036,1.4299999999999997,0.13000000000000256,0.0,0.0,0.03999999999999915,0.3299999999999983,0.03999999999999915,-0.020000000000003126,17.319999999999997,0.0,0.8200000000000003,0.5600000000000005,0.41999999999999993,0.33999999999999986,0.0,0.05999999999999872,1.370000000000001,0.0,2.3000000000000007,2.25,0.030000000000001137,0.05000000000000071,0.79,0.129999999999999,2.280000000000001,0.6400000000000006,0.0,0.26000000000000156,1.7300000000000004,0.030000000000001137,0.120000000000001,2.1799999999999997,3.0700000000000003,0.0799999999999983,2.960000000000001,3.099999999999998,0.4299999999999997,0.08999999999999986,1.3000000000000007,0.0,0.00999999999999801,1.0799999999999983,0.07000000000000028,0.10999999999999943,-0.009999999999999787,1.9100000000000001,0.05000000000000071,1.03,0.0
2019-02-10,1,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0.6300000000000026,0.029999999999997584,0.030000000000001137,0.00999999999999801,0.610000000000003,0.8200000000000003,0.29999999999999716,0.0,0.3100000000000005,0.0,0.09999999999999964,0.11999999999999744,0.010000000000001563,0.019999999999999574,0.009999999999999787,0.019999999999999574,0.1200000000000001,0.120000000000001,0.010000000000001563,0.4900000000000002,1.6100000000000012,0.639999999999997,0.00999999999999801,0.0,0.0,1.0299999999999994,0.129999999999999,0.07000000000000028,0.0,1.290000000000001,0.25,0.0,0.019999999999999574,1.4100000000000037,0.0,0.00999999999999801,0.8100000000000023,0.020000000000003126,3.66,0.020000000000003126,0.020000000000003126,0.11999999999999922,0.010000000000001563,0.019999999999999574,0.29,0.0
