date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2019-07-01,1,0.0,0.3,0.01,0.0,0.22,2.48,0.03,0.0,0.05,0.0,0.03,0.1,0.01,0.01,0.08,0.0,0.15,0.0,0.01,0.06,0.01,0.0,0.0,0.01,0.04,0.01,0.01,0.05,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.0,0.1,0.01,0.04,0.0,0.06,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.0,0.0,0.0,0.08,0.01
2019-07-02,1,0.01,0.04999999999999999,0.0,0.0,0.07999999999999999,0.10000000000000009,0.0,0.0,0.009999999999999995,0.0,0.010000000000000002,0.03,0.0,0.22,0.020000000000000004,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.0,0.010000000000000002,0.0,0.01,0.09000000000000001,0.01,0.0,0.0,0.009999999999999995,0.0,0.08,0.04,0.0,0.01999999999999999,0.03,0.060000000000000005,0.0,0.010000000000000009,0.0,0.0,0.0,0.030000000000000027,0.01,0.0,0.0,0.02,0.01,0.09,0.02,0.0
2019-07-03,1,0.16999999999999998,0.010000000000000009,0.01,0.07,0.010000000000000009,0.21999999999999975,0.49,0.0,0.05,0.56,0.0,0.13,0.0,0.6900000000000001,0.0,0.02,0.04000000000000001,0.5900000000000001,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.16,0.05,0.18,0.0,0.019999999999999997,0.08,0.0,0.0,0.0,0.0,0.0,0.05000000000000002,0.0,0.03,0.01,2.8800000000000003,0.0,0.0,0.0,0.3,0.82,0.0,0.11,0.2,0.07,0.05000000000000002,0.16,4.29
2019-07-04,1,0.19,0.0,0.039999999999999994,0.0,0.03999999999999998,0.0,-0.010000000000000009,0.0,0.0,0.0,0.0,0.02999999999999997,0.0,0.039999999999999925,0.0,0.0,0.06,0.010000000000000009,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999995,0.6000000000000001,0.49,0.38,0.0,0.0,0.0,0.0,0.009999999999999995,0.0,0.11999999999999997,-0.03,0.0,0.0,0.029999999999999805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02
2019-07-05,1,0.09999999999999998,2.6,0.18,7.1,0.040000000000000036,0.0,0.26,0.0,1.71,0.0,0.060000000000000005,0.8899999999999999,0.04,0.08000000000000007,0.0,0.0,0.010000000000000009,0.04999999999999993,0.22999999999999998,0.010000000000000009,0.0,5.54,0.03,0.08,0.33,0.01999999999999999,0.51,0.0,0.75,0.0,11.41,0.0,1.18,0.14,0.0,0.02,3.13,0.0,5.62,0.12000000000000001,8.95,0.59,0.03,0.0,1.69,0.0,0.22,0.33,0.0,0.15000000000000002,2.25,1.11,0.69
2019-07-06,1,0.07000000000000006,17.98,8.42,12.94,0.42000000000000004,0.6300000000000003,69.26,0.9,1.0599999999999998,0.8999999999999999,0.29000000000000004,0.28,0.03,28.67,0.03,0.06,0.10999999999999999,0.08000000000000007,9.7,1.92,36.79,0.11000000000000032,0.62,14.45,17.5,1.2,0.12,0.0,0.040000000000000036,0.35000000000000003,1.2300000000000004,1.4,22.23,0.26,4.03,0.44,6.369999999999999,51.080000000000005,9.24,4.22,56.440000000000005,9.63,34.03,0.26,12.53,35.32,0.17999999999999997,0.0,2.76,1.72,0.21999999999999975,9.38,0.03
2019-07-07,1,0.06999999999999995,2.9599999999999973,0.03999999999999915,0.8000000000000007,1.83,0.040000000000000036,13.429999999999993,5.1,2.26,0.3600000000000001,0.07999999999999996,0.16999999999999993,0.020000000000000004,0.09999999999999787,4.4,0.25,0.0,2.67,1.0700000000000003,0.6100000000000001,0.4200000000000017,0.009999999999999787,0.030000000000000027,5.880000000000003,1.0600000000000023,0.13000000000000012,0.19000000000000006,0.08999999999999997,0.27,4.41,17.73,3.3,1.4799999999999969,0.52,6.390000000000001,0.5800000000000001,0.26000000000000156,6.149999999999999,0.07000000000000028,0.8100000000000005,12.239999999999995,1.3599999999999994,3.219999999999999,0.14,0.7100000000000009,0.46000000000000085,1.7500000000000002,0.23000000000000004,0.41000000000000014,0.6799999999999999,0.18000000000000016,2.11,0.16
2019-07-08,1,0.030000000000000027,3.2300000000000004,6.390000000000001,1.3999999999999986,6.199999999999999,0.3599999999999999,2.7700000000000102,5.24,0.9900000000000002,0.4399999999999997,2.92,2.6500000000000004,1.19,6.190000000000001,5.8500000000000005,0.23000000000000004,1.62,3.4699999999999998,0.019999999999999574,1.0,0.7100000000000009,0.0,0.08999999999999997,4.93,0.0799999999999983,4.210000000000001,0.5399999999999999,0.3699999999999999,0.10999999999999988,2.91,6.130000000000003,4.950000000000001,0.490000000000002,1.6700000000000002,0.8699999999999992,0.71,0.16999999999999993,0.269999999999996,0.9500000000000011,0.09999999999999964,0.23000000000000398,0.35999999999999943,2.3200000000000003,0.27,4.32,0.9399999999999977,1.8899999999999997,0.18999999999999995,0.08999999999999986,25.78,5.8999999999999995,2.45,0.53
2019-07-09,1,15.26,6.129999999999999,0.8000000000000007,0.610000000000003,1.7300000000000004,0.3200000000000003,0.06999999999999318,2.9499999999999993,3.2700000000000005,0.6900000000000004,31.92,1.0,0.15999999999999992,0.4299999999999997,1.959999999999999,0.019999999999999907,4.58,4.02,1.33,0.43999999999999995,0.10999999999999943,0.019999999999999574,0.77,0.6999999999999993,7.870000000000001,0.5199999999999996,0.0,0.6100000000000001,0.08000000000000007,0.02999999999999936,0.25,2.4499999999999993,1.0599999999999987,0.56,0.14000000000000057,0.21999999999999997,8.229999999999999,0.14000000000000057,1.1999999999999993,0.8500000000000005,0.4099999999999966,0.8499999999999996,0.0899999999999963,13.86,1.4299999999999997,3.0800000000000054,30.23,0.2899999999999999,0.20999999999999996,0.5700000000000003,8.42,3.19,0.17
2019-07-10,1,43.800000000000004,1.3999999999999986,0.009999999999999787,0.00999999999999801,23.009999999999998,0.5899999999999999,1.4500000000000028,1.370000000000001,28.440000000000005,0.46999999999999975,8.729999999999997,25.169999999999998,0.0,0.11999999999999744,0.9299999999999997,0.28,1.3399999999999999,2.9800000000000004,59.71000000000001,2.45,21.0,32.96,0.08000000000000007,0.5999999999999979,7.369999999999997,0.7000000000000002,0.0,1.34,64.05999999999999,0.7599999999999998,21.0,0.4299999999999997,1.1099999999999994,0.07999999999999963,0.08000000000000007,0.030000000000000027,104.38,0.07000000000000028,2.539999999999999,0.0699999999999994,0.3299999999999983,32.18,0.8900000000000006,11.08,2.8099999999999987,0.5599999999999952,46.629999999999995,1.91,0.010000000000000231,0.259999999999998,7.460000000000001,11.08,11.46
