date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2017-02-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
2017-02-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,1,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.04
2017-02-04,1,0.46,1.54,8.98,1.73,5.430000000000001,0.89,5.7,6.62,0.43,4.05,2.21,7.5,0.4,5.74,4.81,10.78,10.03,11.16,6.5200000000000005,19.28,0.03,6.220000000000001,5.92,7.71,3.45,3.33,6.68,2.33,1.41,4.82,6.22,13.62,15.530000000000001,4.93,3.09,4.51,1.3599999999999999,0.0,2.81,12.78,5.62,2.49,0.03,8.09,0.67,16.33,0.15,5.54,5.21,7.81,1.5799999999999998,5.38,0.06
2017-02-05,1,0.72,0.44999999999999996,1.6400000000000006,1.2200000000000002,2.3899999999999997,3.08,3.1100000000000003,3.7600000000000007,0.22000000000000003,2.7199999999999998,1.7000000000000002,0.6899999999999995,4.86,3.26,0.1200000000000001,4.280000000000001,12.44,6.390000000000001,7.02,3.4800000000000004,0.87,6.049999999999999,1.1399999999999997,1.9400000000000004,1.7699999999999996,1.87,1.0700000000000003,13.85,1.5600000000000003,1.54,2.87,7.51,2.3499999999999996,0.27000000000000046,4.8500000000000005,0.04999999999999982,0.6600000000000001,0.92,3.52,1.9100000000000001,5.13,1.6100000000000003,2.0900000000000003,3.8599999999999994,0.7299999999999999,3.0500000000000007,0.78,3.62,4.64,6.510000000000001,0.15000000000000013,2.99,0.35
2017-02-06,1,0.010000000000000009,0.6399999999999999,0.1999999999999993,0.3099999999999996,2.51,1.4499999999999997,0.6999999999999993,1.049999999999999,0.47999999999999987,0.09000000000000075,2.76,0.08999999999999986,1.1900000000000004,0.6799999999999997,2.2700000000000005,2.269999999999998,0.4299999999999997,1.6499999999999986,0.05000000000000071,1.1699999999999982,0.61,0.6400000000000006,0.15000000000000036,0.7699999999999996,0.010000000000000675,0.04999999999999982,0.17999999999999972,2.75,0.0,0.3700000000000001,0.41000000000000014,0.8000000000000007,0.07000000000000028,0.0,1.759999999999999,1.79,0.31000000000000005,4.3100000000000005,0.019999999999999574,0.8499999999999996,0.8300000000000001,0.7299999999999995,0.6299999999999999,1.6900000000000013,0.0,0.019999999999999574,0.61,0.1899999999999995,1.0700000000000003,0.8300000000000001,0.030000000000000027,0.83,0.03
2017-02-07,1,0.0,0.2400000000000002,0.0,0.03000000000000025,0.0,0.03000000000000025,0.0,0.009999999999999787,0.16000000000000014,0.0,0.2999999999999998,0.13000000000000078,0.0,0.0,0.71,0.11000000000000298,0.010000000000001563,0.17999999999999972,0.02999999999999936,0.14000000000000057,0.32000000000000006,0.019999999999999574,0.0,0.2599999999999998,0.009999999999999787,0.16999999999999993,0.0,0.7199999999999989,0.07999999999999963,0.009999999999999787,0.8699999999999992,0.0,0.030000000000001137,0.08999999999999986,0.07000000000000028,0.16000000000000014,0.1200000000000001,0.05999999999999961,1.9100000000000001,0.010000000000001563,0.17999999999999972,0.05999999999999961,0.009999999999999787,0.1999999999999993,0.18000000000000016,0.0400000000000027,0.0,0.6100000000000012,0.08000000000000007,0.6600000000000001,0.31000000000000005,0.18,0.0
2017-02-08,1,0.030000000000000027,1.17,0.07000000000000028,0.3799999999999999,0.8100000000000005,1.13,0.9399999999999995,0.02000000000000135,0.6299999999999999,0.1200000000000001,0.0,0.39000000000000057,0.96,0.019999999999999574,1.4800000000000004,0.07000000000000028,5.98,0.370000000000001,0.040000000000000924,0.10000000000000142,0.040000000000000036,0.2599999999999998,0.03000000000000025,0.0,0.2400000000000002,0.4800000000000004,0.7300000000000004,0.7600000000000016,3.4699999999999998,0.14999999999999947,0.10000000000000142,0.7199999999999989,5.309999999999999,2.45,0.0,0.0,0.6799999999999997,0.0,0.0600000000000005,1.9800000000000004,0.05000000000000071,0.0,0.13000000000000034,0.1899999999999995,0.45999999999999996,1.1099999999999994,0.29000000000000004,1.25,0.0,0.4999999999999982,0.0,0.71,0.0
2017-02-09,1,0.3900000000000001,0.75,0.0,0.10000000000000009,0.0,1.3899999999999997,2.4700000000000006,0.8999999999999986,0.020000000000000018,0.02999999999999936,0.0,0.0,1.63,2.17,0.28999999999999915,0.019999999999999574,1.8999999999999986,0.3500000000000014,0.009999999999999787,0.029999999999997584,0.0,0.20000000000000107,0.10999999999999943,0.21000000000000085,0.6199999999999992,0.3899999999999997,0.0,0.7600000000000016,1.9400000000000013,0.0,1.5599999999999987,0.2700000000000031,1.0599999999999987,1.42,0.14000000000000057,0.11000000000000032,0.010000000000000231,0.15000000000000036,0.009999999999999787,1.259999999999998,0.5899999999999999,0.0,0.009999999999999787,1.2200000000000006,2.4699999999999998,0.21999999999999886,0.040000000000000036,0.009999999999999787,0.17999999999999972,0.620000000000001,0.020000000000000018,0.55,0.03
2017-02-10,1,0.0,0.0,0.009999999999999787,0.009999999999999787,0.0,0.03000000000000025,0.040000000000000924,1.2700000000000014,0.020000000000000018,0.0,0.4300000000000006,0.0,0.6099999999999994,1.3200000000000003,0.08000000000000007,0.0,1.1600000000000001,2.1999999999999993,0.0,0.23000000000000043,0.0,0.009999999999999787,0.0,0.009999999999999787,0.03000000000000025,0.0,0.0,0.0,0.009999999999999787,0.0,0.009999999999999787,0.0,0.0,0.009999999999999787,0.0,3.3099999999999996,0.0,0.25,0.22000000000000064,0.08999999999999986,0.0,0.3800000000000008,0.0,0.0,1.79,0.0,0.0,0.0,0.07000000000000028,1.3500000000000014,0.009999999999999787,0.29,0.0
