date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2014-03-01,1,3.17,2.8,3.51,4.98,2.49,3.69,3.75,3.46,3.82,3.12,2.76,2.96,3.34,4.35,2.88,2.39,3.31,3.44,3.13,2.96,3.41,2.9,2.95,3.25,2.85,3.27,0.2
2014-03-02,1,1.42,1.42,2.7800000000000002,2.0999999999999996,1.5,2.0500000000000003,1.3499999999999996,1.58,2.5800000000000005,1.7599999999999998,1.3100000000000005,1.0999999999999996,3.8500000000000005,1.9700000000000006,0.8900000000000001,1.7600000000000002,0.7499999999999996,1.5100000000000002,2.0700000000000003,1.5700000000000003,1.6899999999999995,2.3300000000000005,1.7800000000000002,1.83,1.4599999999999995,1.78,0.18
2014-03-03,1,0.0,0.010000000000000675,0.0,0.0,0.0,0.0,0.8200000000000003,0.25,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.009999999999999787,0.040000000000000036,0.0,0.0,0.03000000000000025,0.16999999999999993,0.010000000000000675,0.0,0.13999999999999968,0.0,0.010000000000000675,0.06,0.0
2014-03-04,1,0.16000000000000014,5.219999999999999,0.21999999999999975,0.15000000000000036,2.75,1.4399999999999995,6.140000000000001,0.08000000000000007,6.699999999999999,3.0,0.5800000000000001,0.1200000000000001,0.9500000000000002,0.05999999999999961,0.8400000000000003,0.3799999999999999,0.8300000000000001,1.04,0.1999999999999993,1.9299999999999997,0.040000000000000036,0.0,0.07000000000000028,0.4500000000000002,1.2599999999999998,1.38,0.0
2014-03-05,1,1.1900000000000004,1.7700000000000014,0.6100000000000003,1.6799999999999997,2.789999999999999,0.27000000000000046,0.47999999999999865,0.6299999999999999,1.5099999999999998,1.330000000000001,0.8999999999999995,1.4500000000000002,2.75,0.8500000000000005,1.3099999999999996,0.08000000000000007,1.8600000000000003,1.29,0.3600000000000003,0.3799999999999999,1.3899999999999997,0.3799999999999999,0.009999999999999787,0.1899999999999995,0.7800000000000002,1.05,0.71
2014-03-06,1,0.07999999999999918,0.0,0.0,0.0,0.20000000000000107,0.0,0.0,0.03000000000000025,0.02000000000000135,0.0,0.14000000000000057,0.0,0.08000000000000007,0.14999999999999947,0.0,0.0,0.0,0.8500000000000005,0.03000000000000025,0.020000000000000462,0.1299999999999999,0.0,0.009999999999999787,-0.009999999999999787,0.2599999999999998,0.08,0.02
2014-03-07,1,0.010000000000000675,0.0,0.019999999999999574,0.019999999999999574,0.02999999999999936,0.0,0.09000000000000163,0.040000000000000036,0.20999999999999908,0.0,0.02999999999999936,0.1200000000000001,0.16000000000000014,0.0,1.63,0.0,0.0,0.019999999999999574,0.0,0.0,0.020000000000000462,0.0,0.21999999999999975,0.03000000000000025,0.41999999999999993,0.12,0.0
2014-03-08,1,0.009999999999999787,0.0,0.010000000000000675,0.0,0.0600000000000005,0.79,0.049999999999998934,0.2999999999999998,0.2400000000000002,0.0,0.0,0.0,0.019999999999999574,0.0,2.240000000000001,0.09999999999999964,0.09999999999999964,0.009999999999999787,0.0,0.0,6.3999999999999995,0.0,4.220000000000001,1.2699999999999996,0.09999999999999964,0.64,0.0
2014-03-09,1,0.03000000000000025,0.4599999999999991,0.0,1.3100000000000005,0.0,1.33,0.2699999999999996,0.54,0.05000000000000071,0.0,0.0,5.58,0.4299999999999997,0.0,0.33000000000000007,0.0,0.010000000000000675,0.0,0.0,0.009999999999999787,1.3000000000000007,0.0,1.549999999999999,0.2999999999999998,0.1900000000000004,0.55,0.96
2014-03-10,1,0.0,0.0,0.2599999999999998,0.34999999999999964,0.0,0.0,0.0,0.2999999999999998,0.0,0.019999999999999574,0.0,16.9,0.34999999999999964,0.04999999999999982,0.019999999999999574,0.0,0.040000000000000036,1.3599999999999994,0.0,0.0,0.02999999999999936,0.0,0.0,0.010000000000000675,0.0,0.79,0.02
2014-03-11,1,0.0,0.0,0.33999999999999986,0.0,6.559999999999999,8.899999999999999,0.08999999999999986,0.0,0.0,0.0,0.0,1.3999999999999986,0.41000000000000014,0.020000000000000462,5.58,0.05999999999999961,1.5999999999999996,10.990000000000002,0.14999999999999947,0.0,3.5299999999999994,0.0,0.7900000000000009,0.0,25.82,2.65,0.08
2014-03-12,1,0.0,0.6400000000000006,0.1900000000000004,1.4900000000000002,29.779999999999998,23.54,11.060000000000002,0.29000000000000004,6.6899999999999995,0.0,3.8099999999999996,0.0,2.0,11.23,3.289999999999999,0.8100000000000005,2.24,1.1099999999999994,0.0,12.630000000000003,0.0,0.34999999999999964,2.1400000000000006,7.959999999999999,9.46,5.23,11.33
2014-03-13,1,3.8499999999999996,12.870000000000001,0.11000000000000032,0.0,4.32,0.9500000000000028,1.1999999999999993,1.8000000000000007,3.5500000000000007,8.42,0.20000000000000107,2.919999999999998,14.129999999999999,11.260000000000002,0.9000000000000021,4.239999999999999,0.2599999999999998,0.28999999999999915,0.0,0.8399999999999999,0.0,19.99,3.1999999999999975,4.4399999999999995,0.00999999999999801,3.99,3.93
2014-03-14,1,9.94,0.14999999999999858,0.009999999999999787,0.0,0.23000000000000398,2.8100000000000023,0.08999999999999986,5.309999999999999,0.03999999999999915,0.0,0.0,0.8400000000000034,0.5700000000000003,2.0199999999999996,0.22999999999999687,0.3200000000000003,0.019999999999999574,0.010000000000001563,0.0,0.14999999999999858,0.8500000000000014,9.879999999999999,0.18000000000000327,18.43,0.6400000000000006,2.11,0.14
2014-03-15,1,0.030000000000001137,0.0,0.7599999999999998,0.16999999999999993,1.9200000000000017,2.6899999999999977,0.0,0.0,0.0,0.14000000000000057,0.7999999999999989,0.07000000000000028,0.030000000000001137,24.72,0.26000000000000156,3.9399999999999995,0.3100000000000005,0.0,0.0,0.0799999999999983,0.17999999999999972,0.10000000000000142,0.4299999999999997,0.0,0.0,1.47,0.02
2014-03-16,1,0.019999999999999574,0.3500000000000014,11.239999999999998,0.17999999999999972,3.3799999999999955,0.17999999999999972,0.14000000000000057,0.0,0.10000000000000142,0.39000000000000057,0.13000000000000078,0.0,7.039999999999999,0.10000000000000142,0.030000000000001137,0.3100000000000005,0.33000000000000007,1.0699999999999967,0.0,0.0,0.09999999999999787,0.00999999999999801,0.0,1.5399999999999991,0.7800000000000011,1.1,0.0
2014-03-17,1,0.0,0.029999999999997584,0.40000000000000213,11.760000000000002,0.17999999999999972,0.5700000000000003,0.2799999999999976,0.009999999999999787,0.09999999999999787,0.0,0.0,5.909999999999997,3.200000000000003,8.590000000000003,0.019999999999999574,0.07000000000000028,0.0,0.0,0.0,1.2300000000000004,1.4800000000000004,-0.00999999999999801,0.9100000000000001,26.72,0.0,2.46,0.29
2014-03-18,1,0.019999999999999574,3.7900000000000027,0.0,10.989999999999998,0.6400000000000006,0.6899999999999977,0.22000000000000242,3.2700000000000014,0.0,8.09,0.0,0.6600000000000037,0.17999999999999972,3.1099999999999994,0.0,0.0,2.16,11.129999999999999,0.15000000000000036,5.350000000000001,0.39000000000000057,0.0,0.22999999999999687,5.840000000000003,1.0399999999999991,2.32,1.38
2014-03-19,1,0.0,4.429999999999996,0.16999999999999815,0.10999999999999943,17.799999999999997,0.0,0.23000000000000043,2.4800000000000004,0.0,23.369999999999997,0.0,0.240000000000002,5.939999999999998,0.4200000000000017,0.0,3.210000000000001,0.8699999999999992,10.170000000000002,1.2299999999999995,0.16999999999999815,9.57,0.29999999999999716,0.0,1.3900000000000006,0.240000000000002,3.29,1.31
