date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2020-03-01,1,0.96,2.8,1.02,1.43,0.73,1.88,1.02,1.64,1.87,1.12,1.19,1.43,0.63,0.74,2.55,1.05,1.08,1.73,1.18,0.68,1.97,1.69,1.58,1.46,0.69,1.31,1.3,0.42,2.11,1.33,1.23,1.17,1.19,1.31,1.02,1.87,0.97,1.67,1.0,1.44,0.44,0.94,0.94,0.91,1.34,0.99,2.16,1.81,1.68,2.29,0.93,1.33,0.06
2020-03-02,1,0.47,0.1200000000000001,0.3400000000000001,0.52,0.53,0.3600000000000003,0.49,0.3600000000000001,0.6699999999999999,0.30999999999999983,0.8300000000000001,0.6599999999999999,0.4,0.4099999999999999,0.41000000000000014,0.8200000000000001,0.3899999999999999,0.6800000000000002,1.0400000000000003,0.33999999999999997,0.7500000000000002,0.43000000000000016,0.6600000000000001,0.48,0.26,0.41999999999999993,0.040000000000000036,0.22000000000000003,0.6000000000000001,0.16999999999999993,0.16999999999999993,0.49,0.5700000000000001,0.26,0.47,0.33999999999999986,1.02,0.41000000000000014,0.20999999999999996,0.51,0.39999999999999997,0.52,0.43999999999999995,0.35,0.9000000000000001,0.6300000000000001,0.25,0.44999999999999973,0.31000000000000005,0.3900000000000001,0.22999999999999987,0.46,0.23
2020-03-03,1,1.36,0.6400000000000001,0.8600000000000001,4.33,0.3899999999999999,1.5399999999999996,1.22,0.75,1.2999999999999998,2.3499999999999996,0.5099999999999998,2.4699999999999998,1.09,0.44000000000000017,2.3200000000000003,2.3600000000000003,2.79,1.0,2.28,0.8,2.7399999999999998,1.08,3.99,1.9300000000000002,1.5200000000000002,1.17,0.45999999999999996,0.8099999999999999,3.0599999999999996,1.42,1.15,3.8499999999999996,0.6500000000000001,1.8800000000000001,1.0000000000000002,1.2999999999999998,0.97,0.6400000000000001,0.51,3.5300000000000002,0.19000000000000006,1.92,0.55,0.72,4.9799999999999995,1.4299999999999997,1.5099999999999998,3.33,0.7100000000000002,0.77,0.56,1.59,0.12
2020-03-04,1,0.41999999999999993,1.0299999999999998,0.33999999999999986,0.9199999999999999,1.0700000000000003,0.81,0.4500000000000002,0.2200000000000002,0.6799999999999997,1.6300000000000003,0.15000000000000036,0.5100000000000007,0.4299999999999997,0.17999999999999994,2.25,1.2399999999999993,0.7800000000000002,0.16999999999999993,0.2999999999999998,0.11999999999999988,1.17,0.6699999999999999,0.7999999999999998,2.04,0.07999999999999963,0.18000000000000016,0.7099999999999997,1.72,0.33000000000000007,0.5500000000000003,0.5900000000000003,1.58,0.31999999999999984,0.6600000000000001,0.48,1.0099999999999998,0.9700000000000002,0.16999999999999993,1.11,0.6399999999999997,0.31000000000000005,0.41000000000000014,2.1400000000000006,0.08000000000000007,1.9500000000000002,0.3900000000000001,1.83,0.21999999999999975,0.7199999999999998,1.08,1.0000000000000002,0.78,0.05
2020-03-05,1,0.10000000000000009,0.0,0.040000000000000036,0.0,0.03999999999999959,0.040000000000000036,0.08999999999999986,0.0,0.11000000000000032,0.07000000000000028,0.0,0.16000000000000014,0.010000000000000231,0.010000000000000009,0.009999999999999787,0.1800000000000006,0.08000000000000007,0.1299999999999999,0.0,0.0,0.009999999999999787,0.029999999999999805,0.0,0.08000000000000007,0.0,0.009999999999999787,0.1200000000000001,0.3999999999999999,0.0,0.009999999999999787,0.009999999999999787,0.1900000000000004,0.0,0.0,0.0,0.03000000000000025,0.06000000000000005,0.10999999999999988,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.05000000000000071,0.1299999999999999,0.2599999999999998,0.0,0.040000000000000036,0.009999999999999787,0.009999999999999787,0.05,0.0
2020-03-06,1,0.3999999999999999,0.0,0.31000000000000005,0.0,0.0,0.0,0.020000000000000018,0.0,8.09,0.7699999999999996,0.009999999999999787,0.2599999999999998,0.19999999999999973,0.0,0.0,2.1899999999999995,0.0,0.020000000000000018,0.0,0.0,0.020000000000000462,0.010000000000000231,0.47999999999999954,0.0,0.0,0.0,0.07000000000000028,0.26000000000000023,0.0,0.4500000000000002,0.10999999999999988,0.019999999999999574,0.020000000000000018,0.0,0.029999999999999805,0.040000000000000036,0.0,0.1299999999999999,0.0,0.040000000000000036,0.0,0.010000000000000231,0.2699999999999996,0.0,0.0,0.4600000000000004,0.03000000000000025,0.03000000000000025,0.020000000000000018,0.009999999999999787,0.0,0.29,0.0
2020-03-07,1,9.82,20.29,19.39,15.55,1.63,0.0,0.96,7.93,25.660000000000004,4.17,9.41,0.0,17.29,3.4899999999999993,0.09999999999999964,2.8000000000000007,0.28000000000000025,2.32,0.009999999999999787,0.3599999999999999,4.609999999999999,5.35,9.22,4.640000000000001,12.25,15.920000000000002,33.709999999999994,10.7,15.65,18.51,3.66,1.3199999999999994,0.06000000000000005,0.3199999999999994,0.0,4.470000000000001,18.82,3.59,0.0,1.1799999999999997,3.1799999999999997,0.0,4.84,0.04999999999999982,2.219999999999999,2.38,6.79,6.33,0.08999999999999986,5.500000000000001,0.0,6.6,0.0
2020-03-08,1,0.0,0.0,0.14000000000000057,2.25,0.020000000000000462,0.0,0.0,3.4399999999999995,0.04999999999999716,0.009999999999999787,0.0,1.46,0.019999999999999574,0.29000000000000004,3.8400000000000007,0.0,0.009999999999999787,3.6900000000000004,0.0,2.1800000000000006,11.91,0.019999999999999574,0.28000000000000114,0.16999999999999993,1.1499999999999986,0.129999999999999,0.6300000000000026,2.130000000000001,0.3200000000000003,1.759999999999998,0.0,2.450000000000001,0.0,0.9800000000000004,8.79,0.0,0.39000000000000057,0.0,4.46,0.009999999999999787,0.010000000000000675,20.84,0.0,1.33,0.05000000000000071,0.0,13.549999999999999,0.0,0.0,0.11999999999999922,14.629999999999999,2.03,0.0
2020-03-09,1,12.390000000000002,1.5899999999999999,1.5499999999999972,0.019999999999999574,14.620000000000001,0.0,2.6900000000000004,0.09999999999999964,5.960000000000001,0.10999999999999943,34.98,0.8199999999999994,16.189999999999998,13.470000000000002,3.16,3.709999999999999,5.77,0.0,6.81,0.0,0.08999999999999986,5.66,5.819999999999997,18.21,0.0,12.239999999999998,0.0,0.129999999999999,18.29,23.570000000000004,14.37,0.5099999999999998,18.060000000000002,31.999999999999996,5.43,0.5599999999999987,0.120000000000001,9.870000000000001,0.0,13.31,43.12,1.3800000000000026,0.7800000000000011,4.140000000000001,5.049999999999999,20.28,0.8500000000000014,6.01,7.859999999999999,0.16999999999999993,17.43,8.02,0.03
2020-03-10,1,2.0299999999999976,0.5800000000000018,0.0,1.4000000000000021,0.8099999999999987,0.009999999999999787,0.10999999999999943,21.690000000000005,0.6300000000000026,1.33,0.09000000000000341,4.380000000000001,0.21000000000000085,0.019999999999999574,1.4499999999999993,0.2699999999999996,11.809999999999999,0.019999999999999574,11.94,0.04999999999999982,0.6999999999999993,6.42,2.870000000000001,0.17999999999999972,0.040000000000000924,0.6099999999999994,3.5,1.1600000000000001,1.009999999999998,0.0,0.0,0.07000000000000028,0.0,0.05000000000000426,0.0,0.0,4.199999999999999,0.33999999999999986,0.07000000000000028,0.010000000000001563,0.7199999999999989,0.2099999999999973,0.7299999999999986,0.0,0.22000000000000242,0.389999999999997,2.3200000000000003,0.879999999999999,1.7699999999999996,0.5899999999999999,0.0,1.72,11.07
