date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2013-10-01,1,0.62,0.43,0.39,1.05,0.72,0.09,1.26,0.75,0.07,0.42,0.64,0.75,0.43,0.12,0.11,1.09,0.0,0.21,0.46,0.18,0.33,0.56,0.32,0.82,0.39,0.49,0.03
2013-10-02,1,1.08,1.61,0.25,1.2699999999999998,0.75,0.7200000000000001,0.3799999999999999,0.49,0.76,1.3900000000000001,0.86,1.48,0.56,0.91,1.0299999999999998,0.97,0.69,0.5800000000000001,2.0,1.09,1.2999999999999998,0.6499999999999999,0.6299999999999999,1.46,0.58,0.94,0.05
2013-10-03,1,0.0,0.009999999999999787,0.0,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.05
2013-10-04,1,0.0,0.3900000000000001,0.0,0.0,0.0,0.009999999999999898,0.0,0.0,0.10999999999999999,0.21999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100000000000001,0.0,0.0,0.0,0.010000000000000009,0.03,0.0
2013-10-05,1,0.020000000000000018,0.18999999999999995,0.020000000000000018,41.17,0.0,0.030000000000000027,13.389999999999999,0.040000000000000036,0.95,0.03000000000000025,0.08000000000000007,0.040000000000000036,0.010000000000000009,0.0,1.2100000000000002,0.06999999999999984,6.52,0.029999999999999916,0.010000000000000231,0.0,31.74,0.3600000000000001,27.720000000000002,0.040000000000000036,0.28,4.96,0.0
2013-10-06,1,0.8400000000000001,13.09,1.44,13.130000000000003,2.4400000000000004,11.280000000000001,89.12,0.3400000000000001,22.24,13.55,2.14,0.029999999999999805,2.1,0.040000000000000036,10.94,8.170000000000002,20.58,2.77,0.17999999999999972,0.10000000000000009,9.75,24.54,11.269999999999996,4.74,28.47,11.73,0.49
2013-10-07,1,2.7600000000000002,68.31,0.31999999999999984,0.8699999999999974,17.68,38.39,0.3199999999999932,0.08999999999999986,8.320000000000004,14.089999999999998,3.8699999999999997,7.330000000000001,1.69,0.07999999999999985,10.400000000000002,4.58,30.880000000000003,7.220000000000001,1.29,0.0,0.020000000000003126,15.559999999999999,0.030000000000001137,59.36,14.290000000000003,12.31,0.24
2013-10-08,1,15.600000000000001,7.1299999999999955,3.4299999999999997,4.670000000000002,3.6400000000000006,22.779999999999994,0.010000000000005116,0.0,12.5,2.289999999999999,3.5199999999999996,0.2599999999999998,0.71,1.0100000000000002,2.629999999999999,0.41999999999999993,5.210000000000001,1.0299999999999994,1.9,0.1299999999999999,0.04999999999999716,0.0,0.0,2.469999999999999,0.29999999999999716,3.67,20.07
2013-10-09,1,14.829999999999998,1.5400000000000063,0.08000000000000007,0.04999999999999716,51.95,0.14000000000000057,0.030000000000001137,0.14000000000000012,0.0899999999999963,0.2600000000000051,3.01,0.009999999999999787,23.89,9.76,0.05999999999999872,0.02999999999999936,3.8200000000000003,0.0,0.1200000000000001,0.07000000000000006,0.0,0.04999999999999716,0.0,0.01999999999999602,0.00999999999999801,4.4,0.31
2013-10-10,1,3.520000000000003,0.060000000000002274,0.3100000000000005,0.3299999999999983,19.269999999999996,0.10000000000000853,0.36999999999999034,1.4299999999999997,0.00999999999999801,0.0899999999999963,0.5,0.019999999999999574,8.46,3.2799999999999994,0.19000000000000128,0.40000000000000036,98.16000000000001,0.33000000000000007,0.3700000000000001,0.15999999999999992,1.4000000000000057,0.010000000000005116,0.3299999999999983,0.2400000000000091,0.060000000000002274,5.58,0.04
2013-10-11,1,1.019999999999996,3.4499999999999886,0.0,7.799999999999997,0.0,0.1699999999999875,0.18000000000000682,32.019999999999996,0.0,3.1400000000000006,0.0,0.07000000000000028,0.030000000000001137,0.030000000000001137,0.07000000000000028,0.009999999999999787,0.9699999999999989,0.05000000000000071,0.5099999999999998,0.010000000000000009,0.0,0.07000000000000028,0.2600000000000051,0.6099999999999994,0.01999999999999602,2.02,2.46
2013-10-12,1,-0.00999999999999801,1.7000000000000028,1.0099999999999998,1.0100000000000051,0.060000000000002274,0.0,5.170000000000002,40.290000000000006,0.4299999999999997,0.04999999999999716,0.120000000000001,0.47000000000000064,0.0,0.5700000000000003,16.92,0.10999999999999943,0.25,0.049999999999998934,0.0600000000000005,0.5900000000000001,0.0,0.5599999999999952,1.8799999999999955,21.939999999999998,0.37000000000000455,3.74,0.0
2013-10-13,1,0.00999999999999801,0.0,0.9199999999999999,0.10999999999999943,0.05999999999998806,0.060000000000002274,0.0,0.8199999999999932,0.05000000000000426,0.20000000000000284,0.11999999999999922,0.379999999999999,0.00999999999999801,2.129999999999999,12.089999999999996,6.340000000000002,0.11999999999997613,0.030000000000001137,72.08999999999999,0.029999999999999805,0.00999999999999801,0.25,0.980000000000004,3.019999999999996,0.07000000000000028,4.0,0.0
2013-10-14,1,0.14000000000000057,0.8700000000000045,0.0600000000000005,0.29999999999999716,0.0,1.8500000000000085,0.0,8.090000000000003,0.00999999999999801,0.10000000000000142,2.539999999999999,0.0,0.0,10.93,2.4100000000000037,0.08999999999999986,0.010000000000019327,1.2299999999999986,2.9200000000000017,1.5500000000000003,0.0,2.6400000000000006,0.03999999999999915,1.210000000000008,0.0,1.48,0.02
