date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2011-07-01,1,1.49,2.13,1.33,1.55,1.23,0.85,1.87,1.84,1.6,2.4,2.32,1.1,2.19,0.88,1.33,1.88,1.09,1.53,2.38,1.71,1.38,2.65,1.45,2.67,1.9,0.08,1.71
2011-07-02,1,8.02,10.0,2.18,3.19,2.26,4.78,4.03,1.65,5.57,6.09,4.52,2.44,2.44,6.55,6.17,1.76,7.61,6.45,0.93,4.56,8.16,13.6,1.78,1.52,1.63,0.19,4.72
2011-07-03,1,48.18,30.33,20.41,13.28,39.52,10.55,39.59,30.17,32.2,21.43,27.17,55.03,16.86,17.91,58.28,28.39,12.01,22.37,32.29,61.94,27.76,30.0,21.09,22.19,23.63,135.03,29.7
2011-07-04,1,1.58,0.14,3.63,0.02,0.48,2.11,0.34,0.0,0.85,0.93,0.22,0.24,0.27,0.08,0.59,0.01,0.09,2.81,0.42,3.53,1.07,0.3,0.02,0.51,0.39,0.19,0.83
2011-07-05,1,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02,0.01,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.01,0.0,0.01,0.0,0.01
2011-07-06,1,2.57,11.22,0.03,0.01,0.02,8.43,0.03,0.73,14.31,1.05,0.01,0.14,4.55,11.87,1.78,2.76,0.03,39.37,0.0,0.02,0.32,0.05,21.14,0.07,39.86,0.0,6.41
2011-07-07,1,1.04,5.01,1.1,0.04,0.98,0.38,23.46,0.21,9.69,31.18,4.75,1.09,0.43,1.37,2.18,8.61,11.58,8.13,0.61,1.78,1.31,11.44,5.32,0.78,2.59,39.11,5.4
2011-07-08,1,0.16,0.0,3.85,1.99,38.84,14.37,3.69,0.04,2.64,0.0,-0.01,17.71,0.01,0.07,0.32,0.0,1.05,0.21,0.01,0.16,0.08,24.3,1.77,0.23,0.01,48.83,4.46
2011-07-09,1,0.01,0.01,0.01,0.01,0.3,39.42,0.01,0.3,1.02,19.11,0.0,17.45,0.02,0.03,8.73,0.01,0.05,0.18,0.08,0.02,0.59,1.01,1.88,0.0,3.19,60.28,3.74
2011-07-10,1,0.15,0.5,0.0,15.71,0.34,16.57,0.07,0.49,4.04,3.22,0.21,21.74,0.02,0.59,27.32,0.0,0.0,1.4,0.01,0.55,42.1,0.04,0.25,0.01,12.09,31.24,5.9
2011-07-11,1,0.75,0.08,0.0,11.03,1.94,0.68,0.03,0.27,5.18,12.62,0.85,9.38,0.25,3.29,7.61,0.0,0.01,3.73,4.87,4.76,30.25,13.4,0.01,0.24,17.73,17.58,5.16
2011-07-12,1,0.59,20.68,2.29,1.45,0.92,0.03,0.01,1.12,0.34,8.16,5.98,1.63,0.08,0.45,0.11,1.75,0.04,0.33,1.95,9.18,2.25,6.61,1.04,0.05,3.92,28.9,2.84
2011-07-13,1,1.32,8.95,13.65,0.09,0.42,0.02,1.44,0.12,5.84,0.15,22.11,0.02,1.43,0.51,0.71,4.12,0.94,0.21,0.0,1.08,0.63,26.97,7.25,0.01,1.01,4.37,3.96
2011-07-14,1,0.81,0.27,0.43,0.03,7.68,7.35,31.94,1.55,2.14,0.3,0.68,0.0,15.55,0.8,0.37,0.61,0.02,0.54,0.04,0.04,2.7,13.52,0.14,3.71,0.45,29.78,3.67
2011-07-15,1,1.86,0.48,0.62,0.09,7.39,2.05,7.73,3.06,0.19,0.16,0.75,0.01,4.51,3.04,0.22,2.33,1.77,0.7,1.41,0.26,15.4,19.02,0.14,2.07,3.03,13.97,3.13
2011-07-16,1,1.36,0.44,0.67,1.49,2.52,3.4,6.63,1.94,0.24,1.76,1.13,0.04,0.51,7.4,0.48,0.73,4.74,0.61,0.04,0.02,12.21,3.01,0.09,16.05,12.98,8.48,3.22
