date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2013-06-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.02,0.0,0.07,0.21,0.0,0.0,0.07,0.01,0.0,0.0,0.02
2013-06-03,1,0.95,0.16,0.0,0.0,0.0,0.0,0.12,0.17,0.06,0.0,0.37,0.0,0.04,0.0,0.01,2.74,0.01,0.0,0.01,0.22,0.0,0.0,0.02,0.1,0.02,0.0,0.2
2013-06-04,1,0.14,0.04,0.14,0.0,0.0,0.04,0.05,0.1,0.2,0.0,0.75,0.0,0.78,0.1,0.0,0.1,0.0,0.0,0.04,0.01,0.0,0.0,0.05,0.63,0.05,0.0,0.13
2013-06-05,1,0.02,0.03,0.01,0.0,0.16,0.0,0.07,0.0,0.01,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.07,0.42,0.02
2013-06-06,1,0.0,0.0,0.11,0.24,0.01,-0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.11,0.0,0.05,0.0,0.08,0.07,0.0,0.02,0.0,0.0,0.0,0.92,0.03
2013-06-07,1,9.85,0.0,0.84,2.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,11.07,0.22,0.0,0.0,0.66,0.01,0.86,0.0,0.0,-0.01,10.92,5.53,0.14,1.68
2013-06-08,1,6.61,5.03,39.55,9.18,0.01,13.39,0.12,0.26,0.12,0.0,30.47,1.52,0.0,17.41,0.12,0.0,2.5,0.12,0.0,0.25,0.4,0.0,1.08,18.51,2.94,0.0,5.98
2013-06-09,1,3.81,2.53,7.29,1.11,0.02,3.4,1.2,0.78,0.19,0.01,3.21,1.66,0.06,0.63,0.02,37.01,10.81,0.16,0.01,0.01,14.67,0.0,10.8,0.96,11.31,0.0,4.47
2013-06-10,1,37.87,4.22,0.16,0.7,0.96,1.97,0.27,1.78,0.21,0.17,0.89,35.52,0.73,0.1,0.08,14.22,2.93,0.04,0.73,0.0,1.26,0.0,4.24,0.01,25.41,0.0,5.38
2013-06-11,1,19.12,56.96,0.19,0.72,24.39,0.32,0.03,1.8,46.06,0.58,0.07,0.03,8.39,0.16,26.63,0.22,1.23,0.04,44.79,0.0,15.67,9.68,0.09,0.0,0.07,1.2,10.29
2013-06-12,1,0.37,11.51,2.23,4.09,0.58,0.03,0.23,0.1,4.22,36.18,38.45,2.21,11.56,10.2,5.08,0.6,30.08,5.19,1.06,0.0,7.28,1.85,0.1,27.38,0.07,3.55,8.03
2013-06-13,1,0.43,3.03,40.07,0.3,0.4,4.77,6.73,0.19,0.01,4.08,37.84,8.03,3.68,44.08,0.0,39.86,5.08,0.31,0.09,5.31,0.01,0.76,0.02,20.43,5.42,0.49,9.24
2013-06-14,1,0.64,4.57,8.22,0.03,0.79,1.37,0.12,0.14,0.07,0.26,1.41,8.5,9.22,3.77,0.01,0.04,4.65,2.51,0.01,5.95,0.01,23.39,0.03,6.1,19.64,1.27,4.06
2013-06-15,1,19.91,0.01,0.06,1.41,0.0,0.01,0.01,2.35,0.0,3.44,6.9,2.29,10.91,0.04,0.09,1.49,2.18,7.98,0.16,9.69,0.0,7.38,0.03,0.0,1.8,0.0,3.13
2013-06-16,1,43.99,0.18,0.06,1.48,4.51,0.12,15.12,1.23,0.16,12.98,1.1,0.21,17.44,0.16,1.01,0.38,5.43,34.36,12.83,25.31,0.18,24.89,13.94,0.11,1.99,0.02,8.77
2013-06-17,1,1.73,0.93,5.28,0.23,1.79,3.79,2.95,5.0,20.27,18.28,0.01,0.68,6.94,1.37,1.85,1.91,2.35,0.17,1.44,3.76,3.51,22.78,5.74,0.05,3.09,0.09,4.64
2013-06-18,1,27.63,0.41,3.83,0.01,0.01,7.09,9.66,35.81,9.43,0.0,0.21,5.42,27.41,0.0,2.85,16.91,0.0,0.02,0.16,10.79,11.91,28.56,17.4,0.01,0.31,68.94,8.63
2013-06-19,1,3.45,0.25,0.56,0.42,0.0,0.03,12.98,0.13,3.78,0.01,48.52,1.47,36.08,0.02,3.47,4.82,0.07,0.25,0.03,19.13,11.85,10.22,10.84,0.02,0.06,9.55,6.74
2013-06-20,1,0.17,0.53,11.59,1.98,0.62,7.57,3.05,0.1,0.25,0.01,0.75,2.12,0.09,0.09,17.54,6.03,0.17,0.1,0.01,4.42,5.38,0.15,0.15,0.42,0.33,0.11,2.54
2013-06-21,1,0.01,0.23,12.95,2.88,46.57,7.61,16.33,1.08,0.13,0.0,0.05,0.28,0.0,0.08,26.74,38.58,1.7,0.16,0.0,0.0,1.16,0.1,0.76,0.28,9.13,4.11,6.67
2013-06-22,1,0.08,33.78,1.73,1.89,2.91,2.92,0.24,1.88,0.14,9.81,1.5,0.39,0.02,0.15,3.09,2.08,10.68,18.75,0.0,26.09,7.15,0.93,0.82,0.06,19.34,1.05,5.86
2013-06-23,1,0.13,40.17,0.15,0.82,3.24,1.64,0.08,0.82,0.01,6.08,2.47,0.71,20.2,0.21,0.07,0.99,10.49,3.97,0.02,27.73,11.87,10.65,8.89,0.28,5.55,1.24,6.29
2013-06-24,1,2.56,0.08,0.01,1.02,5.11,15.8,0.09,0.44,0.01,0.45,1.14,2.65,2.19,0.06,7.21,0.25,0.03,0.21,0.11,21.82,35.73,0.45,17.76,0.01,1.47,4.74,4.67
2013-06-25,1,0.74,8.98,22.55,0.19,0.08,18.69,0.19,2.06,0.7,18.42,18.5,0.16,0.0,0.84,5.21,7.82,0.49,0.01,2.13,22.67,26.6,0.08,0.22,14.39,0.16,3.9,6.88
2013-06-26,1,3.09,19.32,15.26,0.01,0.21,11.73,5.07,0.43,60.44,2.3,2.13,0.21,0.0,11.05,8.72,8.64,0.49,0.0,0.0,4.31,2.89,0.37,1.98,0.59,2.32,3.89,6.46
2013-06-27,1,0.55,33.78,0.34,39.67,0.02,4.0,5.86,0.07,3.77,0.14,0.26,11.47,0.22,0.16,17.45,0.28,0.05,0.01,14.81,5.7,0.13,0.99,35.62,1.08,8.32,9.36,7.39
2013-06-28,1,11.78,34.17,50.38,10.31,0.61,3.67,0.01,0.01,33.91,0.03,0.03,0.56,0.73,17.28,19.66,49.88,1.27,26.5,4.93,1.51,0.37,1.61,0.01,4.54,14.43,3.14,11.53
2013-06-29,1,0.78,5.61,4.51,0.06,1.1,20.38,0.0,0.0,0.75,15.43,1.02,0.0,3.39,29.16,2.09,43.12,0.03,5.66,0.09,8.72,7.93,1.17,0.0,0.08,1.35,0.25,6.1
2013-06-30,1,0.28,0.63,0.18,18.01,21.99,3.16,0.04,0.01,0.47,37.13,0.11,0.0,38.07,0.11,1.23,21.15,0.17,1.12,0.04,0.25,8.8,0.16,0.04,0.01,36.7,1.33,7.59
2013-07-01,2,0.01,0.8,0.0,40.4,22.15,0.14,0.02,0.03,3.2,1.45,0.3,0.0,7.22,1.79,1.42,6.98,19.37,2.18,11.93,0.05,57.26,0.01,1.42,0.01,13.57,0.11,7.67
2013-07-02,2,0.15,1.27,0.0,66.03,6.54,0.82,6.32,4.25,0.47,1.06,8.1,0.13,15.27,3.04,3.06,16.61,10.38,11.15,35.09,0.03,3.07,0.66,9.94,0.04,0.0,17.33,8.14
2013-07-03,2,0.19,10.58,0.0,33.57,0.28,9.96,13.03,4.27,0.13,2.64,10.8,0.1,49.27,6.3,8.21,2.87,3.24,1.75,6.9,31.33,4.28,10.52,0.45,1.08,0.75,3.34,8.5
2013-07-04,2,0.68,16.52,0.21,4.45,30.07,12.22,3.84,0.08,0.61,0.31,3.92,6.21,7.11,9.17,0.49,41.73,41.5,2.33,0.42,34.26,53.41,1.51,0.81,12.26,17.38,4.66,12.06
2013-07-05,2,1.51,12.68,0.9,4.12,4.53,33.44,20.79,0.32,1.29,0.32,26.99,10.86,0.08,0.04,0.25,7.14,41.98,1.26,1.77,24.31,5.32,40.58,0.74,0.18,3.9,20.59,9.81
2013-07-06,2,1.96,11.06,0.32,1.05,0.19,8.58,2.98,4.48,0.22,0.02,0.09,0.34,3.37,0.02,3.31,0.32,56.62,9.44,3.16,4.38,0.15,1.44,1.53,0.13,1.38,0.54,4.66
