date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-10-01,1,2.35,3.37,0.65,0.28,6.57,1.46,1.24,3.37,1.72,0.84,3.21,2.2,2.55,1.47,2.22,0.58,4.64,3.71,0.5,5.66,4.73,4.01,0.5,0.93,3.19,1.72,2.41,1.51,2.82,4.24,0.66,1.59,2.11,3.94,2.27,0.82,5.64,3.33,1.04,1.07,1.71,2.01,1.59,2.96,1.1,0.4,5.56,1.11,5.7,3.97,6.15,0.0,2.54
2019-10-02,1,41.47,93.71,19.58,52.22,54.67,38.57,59.5,45.4,58.78,69.42,74.27,64.15,51.75,96.31,51.64,39.85,37.1,60.07,34.98,61.2,55.79,47.33,36.14,49.4,46.46,44.21,46.14,61.89,41.95,39.06,55.52,57.96,63.0,57.68,67.86,31.07,89.25,50.39,27.95,68.72,57.21,47.99,47.12,56.05,70.61,33.68,96.44,40.14,76.36,75.9,79.6,48.94,55.36
2019-10-03,1,22.34,18.95,49.29,62.9,36.35,58.24,39.16,43.31,40.43,40.76,43.98,46.53,14.72,16.03,45.26,23.21,74.14,83.73,48.49,54.34,32.28,37.2,17.12,56.06,23.51,24.99,44.6,64.5,22.88,25.99,27.99,40.05,34.69,60.35,16.66,55.07,21.03,65.76,36.18,34.06,70.47,36.82,72.35,19.54,33.18,19.84,29.58,53.07,27.59,30.2,26.68,29.81,39.66
2019-10-04,1,2.03,1.51,2.56,2.57,0.29,3.52,0.84,1.58,1.97,1.88,0.55,1.07,0.61,2.12,0.42,1.52,1.89,0.35,3.32,2.01,0.94,0.33,2.81,1.09,4.55,1.92,0.38,3.0,0.23,0.96,0.24,0.62,1.09,2.66,1.22,1.7,2.26,1.29,1.42,0.26,1.4,0.78,0.8,0.43,1.62,3.69,2.19,1.89,0.42,0.71,1.43,1.05,1.51
2019-10-05,1,2.25,1.52,0.51,0.73,1.45,3.89,0.09,2.79,0.51,1.6,1.33,0.69,1.32,4.45,0.0,1.93,0.01,0.01,3.58,1.66,1.1,0.99,1.51,0.0,0.82,2.44,0.61,4.6,0.0,0.88,1.52,1.29,2.0,3.89,0.54,0.03,1.2,2.2,1.54,0.5,2.29,0.93,1.08,0.88,1.18,1.47,1.87,2.2,1.02,0.07,1.08,1.69,1.41
2019-10-06,1,0.0,0.0,0.0,0.12,0.0,1.7,0.02,0.55,0.06,0.01,0.26,0.0,0.23,3.13,0.0,0.01,0.0,0.44,0.02,0.01,0.03,0.01,0.85,0.0,14.52,0.0,0.0,0.46,0.51,0.0,0.06,0.49,0.01,0.0,0.12,0.0,0.0,0.01,0.0,0.0,1.62,0.0,0.58,-0.01,0.0,0.04,0.01,0.02,0.04,0.0,0.03,0.02,0.51
2019-10-07,1,1.51,5.09,0.01,9.79,0.0,6.51,1.01,4.38,0.15,0.0,0.21,0.0,11.17,1.9,0.9,0.05,0.79,4.48,2.89,0.13,15.69,11.74,4.9,0.49,1.12,2.18,1.29,12.39,1.65,0.19,0.05,0.56,1.43,0.59,5.48,0.39,9.6,1.96,0.21,6.92,6.66,0.0,2.22,0.0,0.0,1.58,1.71,6.76,0.02,1.14,0.25,2.58,2.94
2019-10-08,1,0.01,0.02,0.36,0.02,1.82,0.03,0.38,0.02,0.57,0.0,0.0,1.49,0.28,0.0,0.06,0.01,0.06,0.24,2.77,0.0,15.76,1.25,0.01,0.6,0.06,0.51,0.73,0.05,1.75,0.01,0.26,0.06,0.34,0.04,0.06,0.3,1.81,0.37,1.1,3.52,0.02,0.0,0.04,1.51,0.02,0.22,3.0,0.06,0.03,0.0,0.0,0.07,0.82
2019-10-09,1,0.41,0.02,0.11,0.01,0.01,0.06,0.01,0.08,0.0,0.05,0.0,0.02,0.0,0.06,0.28,0.01,1.09,0.0,0.31,0.0,0.06,5.17,0.0,0.01,0.17,0.0,0.0,0.0,14.2,0.0,0.21,0.0,0.0,0.18,0.0,0.09,1.57,0.0,0.06,1.02,0.01,0.02,0.0,0.02,0.97,0.07,0.02,0.02,0.0,22.09,0.0,0.01,0.95
2019-10-10,1,0.03,14.45,0.09,0.02,0.0,0.14,0.01,0.28,0.01,0.0,21.68,3.56,0.0,0.0,0.0,0.0,0.06,0.09,0.0,0.0,0.0,0.95,0.01,0.0,9.3,0.0,0.03,0.0,0.0,0.0,0.28,0.51,0.0,0.02,0.36,0.0,0.0,0.0,0.0,0.46,0.02,0.08,0.0,0.13,0.0,0.0,0.0,0.32,0.0,7.42,0.05,0.0,1.18
