date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2014-03-01,1,2.17,1.92,2.41,3.42,1.71,2.53,2.57,2.37,2.62,2.14,1.89,2.03,2.29,2.98,1.98,1.64,2.27,2.36,2.15,2.03,2.34,1.99,2.02,2.23,1.95,0.2,2.24
2014-03-02,1,0.97,0.97,1.91,1.44,1.03,1.41,0.93,1.08,1.77,1.21,0.9,0.75,2.64,1.35,0.61,1.21,0.51,1.04,1.42,1.08,1.16,1.6,1.22,1.26,1.0,0.18,1.22
2014-03-03,1,0.0,0.01,0.0,0.0,0.0,0.0,0.56,0.17,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.02,0.12,0.01,0.0,0.1,0.0,0.01,0.0,0.04
2014-03-04,1,0.11,3.58,0.15,0.1,1.89,0.99,4.21,0.05,4.59,2.06,0.4,0.08,0.65,0.04,0.58,0.26,0.57,0.71,0.14,1.32,0.03,0.0,0.05,0.31,0.86,0.0,0.95
2014-03-05,1,0.82,1.21,0.42,1.15,1.91,0.19,0.33,0.43,1.04,0.91,0.62,0.99,1.89,0.58,0.9,0.05,1.28,0.88,0.25,0.26,0.95,0.26,0.01,0.13,0.53,0.71,0.72
2014-03-06,1,0.05,0.0,0.0,0.0,0.14,0.0,0.0,0.02,0.01,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.0,0.58,0.02,0.01,0.09,0.0,0.01,-0.01,0.18,0.02,0.05
2014-03-07,1,0.01,0.0,0.01,0.01,0.02,0.0,0.06,0.03,0.14,0.0,0.02,0.08,0.11,0.0,1.12,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.15,0.02,0.29,0.0,0.08
2014-03-08,1,0.01,0.0,0.01,0.0,0.04,0.54,0.03,0.21,0.16,0.0,0.0,0.0,0.01,0.0,1.54,0.07,0.07,0.01,0.0,0.0,4.39,0.0,2.89,0.87,0.07,0.0,0.44
2014-03-09,1,0.02,0.32,0.0,0.9,0.0,0.91,0.19,0.37,0.03,0.0,0.0,3.83,0.29,0.0,0.23,0.0,0.01,0.0,0.0,0.01,0.89,0.0,1.06,0.21,0.13,0.96,0.38
2014-03-10,1,0.0,0.0,0.18,0.24,0.0,0.0,0.0,0.21,0.0,0.01,0.0,11.59,0.24,0.03,0.01,0.0,0.03,0.93,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.02,0.54
2014-03-11,1,0.0,0.0,0.23,0.0,4.5,6.1,0.06,0.0,0.0,0.0,0.0,0.96,0.28,0.01,3.83,0.04,1.1,7.54,0.1,0.0,2.42,0.0,0.54,0.0,17.71,0.08,1.82
2014-03-12,1,0.0,0.44,0.13,1.02,20.42,16.14,7.58,0.2,4.59,0.0,2.61,0.0,1.37,7.7,2.26,0.56,1.54,0.76,0.0,8.66,0.0,0.24,1.47,5.46,6.49,11.33,3.59
2014-03-13,1,2.64,8.83,0.08,0.0,2.96,0.65,0.82,1.23,2.43,5.77,0.14,2.0,9.69,7.72,0.62,2.91,0.18,0.2,0.0,0.58,0.0,13.71,2.19,3.04,0.01,3.93,2.74
2014-03-14,1,6.82,0.1,0.01,0.0,0.16,1.93,0.06,3.64,0.03,0.0,0.0,0.58,0.39,1.39,0.16,0.22,0.01,0.01,0.0,0.1,0.58,6.78,0.12,12.64,0.44,0.14,1.45
2014-03-15,1,0.02,0.0,0.52,0.12,1.32,1.84,0.0,0.0,0.0,0.1,0.55,0.05,0.02,16.95,0.18,2.7,0.21,0.0,0.0,0.05,0.12,0.07,0.29,0.0,0.0,0.02,1.0
2014-03-16,1,0.01,0.24,7.71,0.12,2.32,0.12,0.1,0.0,0.07,0.27,0.09,0.0,4.83,0.07,0.02,0.21,0.23,0.73,0.0,0.0,0.07,0.01,0.0,1.06,0.53,0.0,0.75
2014-03-17,1,0.0,0.02,0.27,8.06,0.12,0.39,0.19,0.01,0.07,0.0,0.0,4.05,2.19,5.89,0.01,0.05,0.0,0.0,0.0,0.84,1.01,-0.01,0.62,18.32,0.0,0.29,1.68
2014-03-18,1,0.01,2.6,0.0,7.54,0.44,0.47,0.15,2.24,0.0,5.55,0.0,0.45,0.12,2.13,0.0,0.0,1.48,7.63,0.1,3.67,0.27,0.0,0.16,4.01,0.71,1.38,1.59
2014-03-19,1,0.0,3.04,0.12,0.08,12.21,0.0,0.16,1.7,0.0,16.03,0.0,0.16,4.07,0.29,0.0,2.2,0.6,6.97,0.84,0.12,6.56,0.21,0.0,0.95,0.16,1.31,2.26
2014-03-20,1,0.19,1.43,1.04,0.0,1.19,1.23,10.2,0.0,18.65,0.34,0.0,0.23,2.82,0.02,0.0,0.64,0.0,0.33,4.01,0.01,9.5,2.01,0.0,1.19,0.01,8.27,2.2
2014-03-21,1,0.0,0.01,0.02,10.77,0.3,4.32,0.16,0.0,2.37,1.55,0.03,0.01,1.17,0.63,0.0,0.46,0.0,0.1,2.12,0.0,1.69,0.59,2.23,0.54,0.19,0.31,1.17
2014-03-22,1,0.0,0.0,0.0,1.25,0.18,17.36,0.0,0.0,0.01,0.51,0.67,1.08,0.1,0.13,0.01,0.0,0.68,0.0,0.0,1.56,0.3,0.0,0.15,0.71,0.0,0.04,0.99
2014-03-23,1,0.0,7.72,3.35,6.64,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.98,0.08,0.24,0.0,0.9,0.08,0.08,0.16,0.14,0.07,0.0,0.1,0.0,0.0,0.0,0.88
2014-03-24,1,0.0,23.24,0.75,0.84,0.01,0.47,0.0,0.0,0.01,6.38,0.02,0.0,0.0,0.25,0.0,0.01,0.0,3.51,0.03,0.05,0.32,0.05,0.31,0.01,1.22,0.0,1.5
2014-03-25,1,0.0,9.38,0.23,1.61,0.04,0.0,10.11,0.61,0.64,11.55,0.25,0.0,0.0,0.0,0.36,0.0,0.02,14.08,0.1,1.23,0.0,1.87,0.75,0.0,16.53,0.24,2.77
2014-03-26,1,0.0,0.04,0.0,0.0,6.65,0.08,8.41,0.0,0.06,0.01,11.75,0.23,0.31,0.01,0.0,0.0,0.29,1.0,0.08,0.55,0.53,0.03,0.22,1.8,0.03,0.52,1.28
2014-03-27,1,0.01,0.1,0.83,0.13,2.52,8.52,0.53,0.0,2.22,0.0,0.01,0.01,0.04,0.88,0.03,0.43,0.18,0.58,0.02,3.92,2.09,0.57,0.02,19.91,0.97,0.0,1.78
2014-03-28,1,0.0,1.15,5.64,9.5,13.67,0.29,0.04,0.01,0.16,0.0,0.56,0.2,17.35,1.26,0.15,0.01,0.01,0.0,0.14,0.0,0.01,3.43,2.13,1.1,9.88,0.0,2.67
2014-03-29,1,0.07,0.03,0.0,0.78,6.55,-0.01,0.22,1.05,0.0,0.05,0.0,0.44,1.95,-0.01,0.38,0.51,0.01,0.0,0.03,0.01,0.23,7.49,0.73,0.0,0.14,3.5,0.83
2014-03-30,1,0.49,0.0,0.0,0.0,0.54,0.0,0.0,2.0,0.51,0.18,6.43,0.0,0.14,0.33,0.06,13.98,4.68,0.36,4.77,0.62,0.96,0.51,0.0,2.3,0.78,3.34,1.59
2014-03-31,1,0.11,0.0,5.54,0.0,0.65,12.54,0.01,0.0,5.86,0.63,8.42,0.0,30.27,0.0,6.54,16.48,0.87,0.88,0.23,0.0,0.29,0.0,5.32,2.72,0.02,0.03,3.9
2014-04-01,2,0.01,0.0,6.3,-0.02,0.7,0.69,0.0,0.0,1.43,0.21,0.63,0.0,17.66,1.16,4.45,0.07,0.62,1.58,0.0,0.01,0.0,6.03,0.53,0.0,0.0,0.0,1.68
2014-04-02,2,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.1,19.32,0.18,0.15,7.8,2.92,2.85,30.77,0.02,21.53,18.2,14.55,0.17,0.04,7.13,0.0,5.08
2014-04-03,2,0.0,4.78,1.73,4.8,14.65,0.0,0.0,4.63,0.0,2.0,0.18,0.15,0.04,0.0,2.91,0.0,1.07,13.19,0.3,8.32,3.9,1.02,1.94,0.71,0.16,12.8,2.66
2014-04-04,2,0.0,22.24,0.0,0.17,1.51,0.05,0.0,3.53,0.0,0.02,24.15,4.68,0.15,0.0,5.01,0.05,3.24,0.04,0.0,0.45,5.59,0.0,1.84,25.18,0.0,2.84,3.92
2014-04-05,2,0.01,1.48,0.0,2.39,7.95,0.24,0.0,8.61,3.09,0.0,0.21,1.32,0.05,0.28,0.27,0.0,10.78,0.0,0.5,0.0,0.01,3.36,0.0,3.04,0.51,1.68,1.76
2014-04-06,2,0.0,5.58,11.99,0.0,0.0,0.13,0.03,0.02,2.57,0.0,0.01,0.15,0.01,0.0,0.0,0.0,4.39,0.0,0.15,0.99,0.0,14.56,0.44,0.65,0.78,0.89,1.7
2014-04-07,2,18.36,1.04,2.33,0.06,2.4,0.0,3.83,0.09,0.04,2.62,2.81,0.27,0.53,0.0,0.29,0.0,0.46,0.0,0.07,20.52,0.0,0.19,0.0,0.69,0.1,0.0,2.27
2014-04-08,2,14.68,2.32,0.0,0.0,0.0,0.0,9.45,1.3,0.0,10.77,0.4,0.0,0.0,0.0,0.5,0.63,0.67,31.13,0.05,0.0,6.18,2.0,0.0,0.7,0.0,0.0,3.23
2014-04-09,2,3.42,1.92,0.0,0.06,0.59,2.02,1.11,0.06,4.23,0.08,0.06,0.0,0.89,0.0,14.65,4.67,0.01,0.15,0.14,0.0,0.15,7.09,0.05,5.09,0.0,0.0,1.86
2014-04-10,2,0.0,7.75,0.0,0.05,0.02,1.47,0.98,0.01,1.39,0.12,0.0,1.39,16.61,0.03,0.21,5.95,1.12,0.0,0.04,0.01,0.0,17.62,0.17,5.73,0.58,0.0,2.45
2014-04-11,2,0.0,20.72,0.12,0.64,0.74,0.47,0.06,0.07,0.0,0.08,0.01,4.5,0.96,0.04,0.42,1.22,14.33,0.0,0.03,0.0,0.02,30.71,0.0,3.97,8.43,0.0,3.5
2014-04-12,2,0.0,6.72,0.41,0.36,11.2,12.31,0.77,0.07,0.0,0.0,0.02,0.08,0.0,0.1,0.05,0.14,1.36,0.0,4.42,0.25,0.03,0.01,0.63,2.83,4.41,0.03,1.85
2014-04-13,2,0.0,0.15,1.38,3.69,0.87,0.0,0.0,0.15,0.04,0.0,0.59,0.1,9.55,3.22,2.93,1.23,11.67,0.0,0.08,14.7,0.0,0.0,1.75,2.83,0.1,0.0,2.2
2014-04-14,2,0.0,0.13,0.28,20.86,0.0,0.02,0.0,3.57,0.0,0.02,0.0,0.2,17.72,0.01,8.52,0.02,0.0,0.0,0.02,11.01,0.54,0.0,14.58,1.82,0.05,0.0,3.17
2014-04-15,2,2.04,0.49,0.24,0.01,0.11,0.0,0.42,13.2,0.03,0.0,12.95,0.0,0.33,0.02,24.99,13.93,1.59,5.28,0.05,0.0,3.23,0.0,0.0,0.41,1.67,0.0,3.24
2014-04-16,2,4.61,19.44,0.28,6.05,0.0,0.95,10.68,22.88,0.01,0.0,2.16,0.0,0.73,25.58,3.77,1.7,17.2,13.85,0.02,19.54,0.0,3.14,1.21,0.18,0.02,0.0,6.16
2014-04-17,2,0.0,4.18,4.55,28.02,7.31,4.99,0.0,1.97,0.15,0.0,2.73,3.03,0.15,0.01,0.2,0.02,0.6,0.0,0.12,0.18,1.8,0.02,0.41,0.02,0.14,4.7,2.42
2014-04-18,2,17.55,5.41,1.4,0.04,0.16,0.3,3.08,8.68,1.55,0.0,18.52,4.64,0.23,0.0,0.46,0.42,0.0,0.0,0.0,3.67,3.71,1.51,0.0,9.79,1.46,0.2,3.3
2014-04-19,2,3.57,0.75,0.13,0.01,4.65,0.31,9.27,0.0,0.0,0.13,10.28,0.15,37.46,0.12,1.59,1.75,0.0,0.02,0.47,0.0,1.2,2.76,0.62,9.05,16.24,0.0,4.02
2014-04-20,2,0.11,0.0,0.23,0.0,0.3,0.01,0.01,0.0,0.0,0.13,0.0,1.57,18.35,13.73,0.08,6.02,0.01,0.21,0.12,1.5,0.24,0.0,1.46,0.05,8.22,0.0,2.09
2014-04-21,2,0.02,24.73,0.0,6.71,0.0,2.38,4.97,0.0,0.0,0.18,0.59,0.0,0.68,0.57,0.58,0.0,0.0,0.0,0.12,2.35,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2014-04-22,2,0.0,26.16,0.0,0.0,1.25,16.65,4.23,0.0,10.07,0.0,0.03,0.01,1.01,0.04,4.04,0.02,0.0,0.0,0.0,0.0,0.02,49.93,0.0,0.01,0.0,0.0,4.54
2014-04-23,2,0.03,3.43,0.07,0.0,21.3,15.57,12.3,3.93,6.14,5.04,0.26,1.49,0.2,0.25,0.0,17.18,0.14,17.46,0.0,0.03,0.03,0.18,5.51,0.0,20.22,0.0,5.23
2014-04-24,2,0.0,0.38,25.52,0.0,0.07,0.77,0.99,2.44,0.0,0.97,16.34,28.93,1.44,0.02,4.95,2.67,0.14,1.82,0.05,0.0,0.0,0.0,6.9,0.0,5.25,0.0,3.99
2014-04-25,2,0.0,0.02,1.28,0.0,1.36,0.0,4.42,0.15,0.11,0.36,0.87,3.71,47.98,0.53,6.18,2.01,0.0,0.4,0.13,8.87,0.38,0.01,0.08,27.63,8.61,0.0,4.6
2014-04-26,2,33.52,0.02,1.67,0.0,0.17,0.18,0.52,0.0,0.0,0.0,0.0,0.0,18.88,2.25,1.02,22.13,0.03,3.92,6.25,0.09,0.0,0.03,0.0,5.53,0.14,0.0,3.85
2014-04-27,2,1.01,0.62,1.48,0.0,29.76,11.01,0.0,0.0,0.0,2.89,0.06,0.0,0.23,0.18,19.83,2.1,1.16,0.06,48.08,0.0,8.15,0.02,1.35,0.04,22.68,3.58,6.03
2014-04-28,2,1.56,0.26,0.22,0.12,0.16,0.0,18.56,0.05,0.02,0.01,3.53,0.16,1.33,0.01,3.38,0.0,6.76,1.91,6.28,0.92,1.42,0.03,0.01,0.11,7.78,13.95,2.18
2014-04-29,2,2.73,0.03,0.07,0.06,0.04,0.0,2.12,0.02,0.07,0.0,0.02,1.1,0.34,0.91,23.52,10.35,0.5,0.0,0.0,16.57,14.19,4.47,0.0,0.0,0.0,12.49,3.08
2014-04-30,2,27.99,0.77,0.05,0.1,0.0,4.62,12.39,2.4,0.5,0.0,0.0,0.0,0.01,0.34,0.0,0.17,0.03,0.0,0.36,46.31,0.0,0.1,0.0,0.11,0.22,0.61,3.86
2014-05-01,3,0.16,9.02,0.0,0.0,0.0,0.72,0.72,1.0,10.58,0.55,1.55,0.02,0.02,0.08,10.11,0.46,9.8,4.6,0.0,30.01,0.0,0.0,0.02,0.08,5.45,0.0,3.4
