date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2018-01-01,1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0
2018-01-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.01
2018-01-03,1,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2018-01-04,1,1.27,0.4,0.02,0.51,0.27,0.86,0.6,0.0,0.49,0.28,0.51,0.25,0.0,0.35,0.12,0.17,0.48,0.86,0.01,1.71,0.72,0.35,0.12,0.02,0.14,0.11,0.12,1.1,0.04,0.4,0.14,0.02,2.57,0.0,1.0,1.39,0.0,1.7,0.22,1.52,0.0,0.44,0.2,0.0,0.69,0.28,0.19,1.3,0.02,0.1,0.33,0.0,0.48
2018-01-05,1,4.59,0.02,0.26,0.83,1.13,3.7,0.4,0.0,1.73,0.53,1.36,2.41,0.0,1.04,0.0,0.01,2.23,0.14,0.69,0.27,0.92,0.27,0.42,0.02,0.04,0.24,0.26,0.86,0.0,0.13,0.01,0.04,2.97,0.05,2.0,0.9,0.05,1.43,0.3,1.89,0.06,0.45,1.13,0.03,1.89,0.58,0.47,0.6,0.07,0.47,0.07,0.02,0.78
2018-01-06,1,0.0,0.23,0.02,0.49,0.0,0.12,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.31,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.17,0.0,0.46,0.0,0.03,0.0,0.0,0.0,0.16,0.0,0.0,0.02,0.0,0.03,0.0,0.11,0.0,0.01,0.01,0.06,0.13,0.0,0.08,0.0,0.28,0.1,0.0,0.0,0.06
2018-01-07,1,0.22,0.86,0.16,0.61,0.27,2.93,0.0,2.6,0.64,0.21,0.57,7.01,0.0,0.13,6.13,0.55,0.29,1.04,0.58,0.1,1.39,0.01,0.05,1.4,1.52,7.64,0.28,0.25,0.08,0.44,0.83,3.68,0.32,2.62,1.32,0.32,1.78,0.36,0.01,0.54,0.81,0.71,0.42,0.25,0.18,0.0,0.21,6.01,0.27,0.48,0.16,0.02,1.16
2018-01-08,1,0.22,0.02,0.01,0.06,0.14,0.04,0.5,0.14,0.02,1.69,0.01,0.1,0.4,0.0,2.07,0.0,0.05,0.05,0.0,0.35,0.04,0.01,0.08,0.43,0.81,0.06,0.05,0.04,0.21,0.03,0.02,0.57,0.2,0.01,0.5,0.11,0.51,0.12,0.68,0.02,0.76,0.28,0.01,0.0,0.75,0.04,0.19,1.0,0.05,0.02,0.02,0.86,0.26
2018-01-09,1,0.18,0.05,1.28,0.54,0.11,0.11,0.24,0.63,0.11,0.01,1.65,0.05,0.06,2.19,0.24,0.0,0.18,0.12,0.02,0.0,0.97,4.74,0.75,0.15,0.1,0.55,0.01,0.02,0.03,0.84,2.91,0.0,0.19,0.02,-0.01,0.39,0.0,0.05,0.1,0.0,0.5,0.04,0.03,0.02,0.08,1.06,0.0,0.04,0.01,0.14,0.39,0.3,0.43
2018-01-10,1,0.03,0.19,0.01,0.87,0.01,0.04,0.0,0.01,0.21,0.31,0.06,0.19,0.02,0.07,0.02,0.0,0.07,0.0,0.05,0.02,0.01,0.68,0.01,0.24,0.01,0.02,0.01,0.12,0.01,0.08,0.04,0.09,0.02,0.02,0.02,0.14,0.0,0.16,0.12,0.01,0.05,0.0,0.03,0.37,0.13,0.08,0.0,0.07,0.34,0.0,0.5,0.42,0.11
