date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2013-09-01,1,2.16,2.74,0.57,1.31,1.85,3.14,0.57,9.71,0.56,1.35,0.63,1.73,1.16,1.3,1.26,3.03,0.75,1.81,1.13,1.12,2.07,1.19,1.88,1.03,1.42,0.06,1.82
2013-09-02,1,1.25,0.85,0.84,0.85,0.45,0.57,0.25,0.83,0.17,0.45,0.34,0.39,0.29,0.51,0.44,1.14,0.18,0.76,0.05,1.81,0.15,0.41,0.07,0.63,0.41,0.0,0.56
2013-09-03,1,2.29,0.35,3.3,0.43,1.48,2.46,0.84,1.77,0.33,0.98,0.54,0.46,5.81,1.25,1.41,0.29,4.11,2.89,0.06,5.02,0.18,1.56,0.21,0.69,2.99,0.0,1.67
2013-09-04,1,0.03,0.06,0.08,0.0,0.08,0.01,0.45,0.1,0.11,0.02,0.0,0.04,0.03,0.01,0.14,0.1,0.2,0.08,0.0,0.02,0.0,0.01,0.11,0.02,0.36,0.0,0.08
2013-09-05,1,46.27,4.79,0.01,4.83,4.12,0.0,5.18,0.06,0.08,0.06,0.75,1.54,0.02,12.85,0.09,0.21,0.31,0.03,48.28,3.01,2.96,1.15,8.58,1.54,0.05,0.01,5.87
2013-09-06,1,3.18,6.28,1.12,0.83,7.39,0.01,16.87,0.98,8.44,0.32,2.44,27.46,0.17,0.15,15.49,0.0,7.76,0.04,18.22,6.17,0.19,0.29,32.85,0.37,0.28,2.32,6.29
2013-09-07,1,0.03,0.1,0.13,0.1,0.0,0.01,0.03,0.06,0.07,0.56,0.02,0.02,0.42,0.01,1.46,0.56,0.37,0.09,3.29,0.2,0.02,0.3,2.32,0.26,0.52,0.43,0.44
2013-09-08,1,0.02,0.0,0.14,0.07,0.04,0.02,0.1,0.32,0.4,0.04,0.2,0.04,1.13,0.14,0.03,0.01,0.44,0.13,0.0,0.28,0.18,0.1,0.18,0.52,0.08,0.01,0.18
2013-09-09,1,1.36,0.47,0.0,0.01,0.07,0.39,0.06,1.43,0.0,0.12,1.09,0.41,0.84,0.93,0.22,0.0,0.96,0.87,0.0,1.24,0.29,1.24,0.53,0.0,0.21,0.0,0.51
2013-09-10,1,3.54,4.59,0.01,0.02,0.17,0.01,0.12,0.28,0.01,0.01,0.0,0.62,0.43,1.98,0.64,0.01,0.25,3.85,0.23,3.52,0.22,0.02,0.14,0.02,1.04,3.36,0.87
2013-09-11,1,0.0,0.45,0.0,0.03,3.87,0.32,0.21,0.0,0.0,0.0,0.64,0.18,0.13,2.19,0.02,10.42,0.0,1.07,0.2,1.05,0.2,0.0,1.81,1.34,4.11,14.78,1.13
2013-09-12,1,0.11,4.71,0.0,8.56,3.07,10.32,0.0,0.08,0.24,0.01,9.96,0.02,0.01,1.07,0.01,19.08,15.14,8.42,0.02,0.27,5.08,0.02,14.51,4.09,0.87,1.83,4.23
2013-09-13,1,0.28,0.75,4.35,2.13,1.1,0.37,0.13,17.82,0.01,0.05,7.21,0.02,0.0,0.38,0.0,0.41,11.51,4.24,0.02,0.18,37.13,0.03,0.14,0.31,0.01,11.8,3.54
2013-09-14,1,4.47,0.06,0.0,1.38,0.45,0.0,0.16,24.81,0.55,0.04,0.83,0.13,0.77,0.02,0.0,0.03,0.86,2.95,0.37,0.39,0.41,2.27,0.01,1.84,0.06,40.92,1.71
2013-09-15,1,12.57,2.74,0.13,0.04,0.87,0.18,1.45,0.07,2.65,0.02,0.05,0.91,0.05,0.0,0.09,0.02,0.2,1.34,1.43,0.75,0.04,4.24,0.01,0.76,0.37,0.0,1.24
2013-09-16,1,0.86,0.45,1.33,20.71,29.15,0.93,1.2,0.06,3.36,1.62,0.0,0.0,0.0,0.02,0.86,0.1,0.66,0.0,0.05,0.05,0.01,6.83,0.0,0.55,0.61,0.01,2.78
2013-09-17,1,0.03,0.98,0.07,3.48,17.98,0.0,0.25,0.06,1.25,0.92,0.7,0.02,0.0,0.06,0.47,4.26,1.54,0.42,0.03,0.1,0.24,1.22,0.0,0.5,1.08,0.0,1.43
2013-09-18,1,0.0,12.32,0.01,5.85,0.36,0.16,0.02,0.13,0.0,0.02,0.4,0.07,0.03,0.01,0.07,16.05,1.46,0.41,0.07,0.28,0.09,0.59,2.15,0.18,9.01,0.0,1.99
2013-09-19,1,0.01,6.53,0.01,1.19,0.02,3.68,0.09,0.15,0.06,0.19,0.02,0.01,0.01,0.01,0.36,0.08,0.62,0.01,0.56,0.0,0.03,0.15,37.19,0.61,62.02,0.0,4.54
2013-09-20,1,1.76,0.87,0.0,0.0,0.02,5.79,7.31,2.58,0.02,0.0,0.01,0.22,6.54,5.57,0.13,0.01,0.0,0.0,1.46,0.39,1.0,0.01,46.49,0.55,37.71,0.0,4.74
