date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2014-12-01,1,0.21,0.15,0.26,0.19,0.18,0.12,0.1,0.13,0.07,0.31,0.14,0.24,0.17,0.15,0.25,0.15,0.27,0.09,0.24,0.18,0.19,0.12,0.2,0.16,0.18,1.01,0.18
2014-12-02,1,0.08,0.12,0.03,0.13,0.09,0.06,0.04,0.05,0.06,0.01,0.18,0.06,0.07,0.03,0.32,0.03,0.23,0.22,0.04,0.21,0.03,0.03,0.3,0.08,0.03,0.04,0.1
2014-12-03,1,0.05,0.1,0.02,0.2,0.01,0.06,0.04,0.03,0.02,0.05,0.21,0.12,0.03,0.03,0.1,0.04,0.22,0.14,0.01,0.09,0.01,0.05,0.14,0.22,0.04,0.35,0.08
2014-12-04,1,0.04,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.09,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.09,0.02,0.01,0.04,0.01,0.02,0.04,0.01,0.03,0.06,0.03
2014-12-05,1,0.11,0.0,0.04,0.0,0.0,0.07,0.01,0.11,0.01,0.0,0.49,0.1,0.0,0.0,0.01,0.01,0.13,0.58,0.0,0.01,0.04,0.02,0.0,0.26,0.01,0.01,0.08
2014-12-06,1,0.03,0.0,0.0,0.01,0.01,0.01,0.02,0.03,0.01,0.0,0.25,0.02,0.01,0.08,0.0,-0.01,0.13,0.0,1.16,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.07
2014-12-07,1,0.08,0.5,0.08,0.0,0.58,0.3,1.13,0.07,0.8,0.0,0.0,0.87,3.33,0.08,0.0,0.02,0.09,0.0,1.42,0.0,0.13,-0.01,0.01,0.25,0.0,0.0,0.39
2014-12-08,1,0.68,0.01,0.0,4.21,0.33,0.0,0.26,0.01,0.0,0.0,0.01,5.43,0.0,0.05,0.0,0.22,2.38,0.21,4.87,0.0,0.0,0.42,1.78,0.0,0.0,0.03,0.83
2014-12-09,1,0.73,18.65,10.23,1.23,0.44,2.65,0.96,1.84,0.12,7.39,2.92,3.55,0.0,7.73,9.69,5.15,0.16,0.05,1.38,7.16,0.32,4.58,1.49,0.82,5.78,0.0,3.8
2014-12-10,1,0.77,0.14,0.07,0.0,0.01,0.11,0.56,0.09,1.54,0.44,0.09,0.24,0.0,0.01,0.62,2.58,0.0,2.75,0.01,0.62,0.01,0.21,0.43,0.0,0.71,0.0,0.48
2014-12-11,1,0.03,0.01,0.01,0.06,0.04,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.12,0.0,0.03,0.02,5.89,0.02,0.0,0.0,0.23,0.01,0.01,0.0,0.04,0.14,0.27
2014-12-12,1,0.11,0.07,0.55,0.0,2.92,0.08,0.44,0.0,0.01,0.02,1.32,0.75,0.0,0.42,0.01,0.2,0.26,0.01,0.07,0.01,0.0,0.01,0.39,0.11,0.01,0.06,0.31
2014-12-13,1,0.35,0.01,2.91,0.05,0.03,0.3,0.68,0.14,0.09,0.95,0.5,0.23,0.07,0.09,0.61,0.01,0.08,0.01,0.06,0.01,1.48,0.0,3.23,0.03,0.01,0.02,0.48
2014-12-14,1,0.01,0.0,0.08,0.49,0.01,0.49,0.05,3.04,2.18,0.0,0.0,0.02,0.03,0.0,0.18,0.0,1.27,0.01,0.0,0.16,0.01,0.01,0.27,0.03,0.01,0.0,0.33
2014-12-15,1,0.03,0.0,0.04,0.0,0.01,0.25,0.02,0.0,0.06,0.28,0.73,0.13,0.07,0.0,0.0,0.04,0.01,0.19,7.76,2.66,0.0,0.01,0.02,7.66,0.05,2.09,0.8
2014-12-16,1,0.03,0.25,0.01,0.11,0.05,0.01,0.0,0.0,0.03,0.01,0.14,-0.01,0.0,0.02,0.0,0.01,0.03,0.61,1.92,0.02,1.15,0.07,0.17,0.0,0.24,6.71,0.19
