date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2014-09-01,1,0.32,0.6,0.09,0.22,0.15,0.4,0.2,0.41,0.32,0.2,0.2,0.31,0.23,0.16,0.29,0.13,0.21,0.27,0.22,0.29,0.32,0.25,0.44,0.14,0.09,0.0,0.26
2014-09-02,1,29.3,2.95,17.76,37.56,10.94,10.77,26.55,19.74,5.16,27.8,18.43,5.44,26.73,34.55,21.79,34.68,16.79,10.54,32.28,26.59,15.7,7.72,18.58,6.65,29.54,2.49,19.78
2014-09-03,1,11.96,20.36,38.1,10.21,17.22,25.3,6.28,2.92,5.76,6.87,18.23,17.03,37.63,7.7,9.91,27.61,5.97,32.52,4.01,9.78,11.51,26.31,0.66,1.96,12.67,54.43,14.74
2014-09-04,1,0.26,0.83,0.67,0.08,0.62,0.57,0.14,0.05,1.3,0.03,1.76,2.32,0.28,0.14,1.39,0.81,0.07,0.81,0.17,2.72,0.89,0.57,0.21,1.99,0.04,0.85,0.75
2014-09-05,1,0.06,0.71,0.02,0.06,0.3,0.18,0.03,0.0,0.3,0.01,0.08,0.08,0.0,0.08,0.01,0.02,0.06,0.0,0.01,0.36,0.01,0.0,0.2,0.03,0.0,0.01,0.1
2014-09-06,1,0.06,0.01,0.0,0.03,0.04,0.21,0.01,0.0,0.0,0.01,0.11,0.01,0.01,0.03,0.03,0.01,0.2,0.09,0.14,0.15,0.02,0.0,0.17,0.4,0.0,0.0,0.07
2014-09-07,1,0.25,0.01,0.0,0.09,0.37,0.05,0.01,0.2,0.0,0.13,0.06,0.01,0.12,0.09,0.17,0.13,0.71,0.02,0.33,2.36,0.06,0.0,0.01,0.64,0.07,0.01,0.24
2014-09-08,1,0.21,0.07,0.1,1.94,0.06,0.05,2.02,0.17,0.0,0.28,0.06,0.02,3.73,12.12,0.08,0.09,0.56,0.41,0.02,2.67,0.06,0.01,0.02,0.41,0.01,0.01,1.01
2014-09-09,1,0.39,0.16,0.66,1.21,0.2,0.16,5.87,0.77,0.08,0.11,0.16,1.02,0.45,4.21,0.0,1.1,0.08,0.62,0.02,0.47,0.69,0.4,0.1,0.09,0.5,0.01,0.78
2014-09-10,1,0.01,0.05,0.84,0.0,0.81,0.36,12.81,0.48,0.12,11.17,0.01,0.29,0.0,0.0,1.96,1.09,7.27,0.1,1.73,3.65,0.61,0.01,0.15,6.53,0.53,0.03,2.02
2014-09-11,1,1.55,0.27,0.03,19.98,2.41,0.17,0.39,19.39,1.64,1.32,0.01,0.71,2.57,2.37,1.27,0.29,18.05,0.85,0.38,1.78,19.27,0.09,2.34,9.64,1.21,0.03,4.32
