date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2015-08-01,1,2.77,2.0,6.1,5.0,2.74,3.04,3.25,5.64,1.45,4.9,1.18,2.97,3.43,4.69,3.3,3.59,9.12,4.58,6.71,1.85,5.99,5.69,4.16,6.74,3.23,0.01,4.16
2015-08-02,1,11.44,6.09,4.27,10.53,8.45,6.54,1.69,11.65,5.54,9.17,2.74,5.94,11.34,6.54,14.43,3.52,8.48,2.88,6.04,5.62,7.9,4.13,9.41,5.4,9.96,15.97,7.19
2015-08-03,1,0.08,0.13,0.6,0.35,0.3,0.18,0.28,0.2,0.18,0.53,0.12,0.1,0.65,0.18,0.38,0.1,0.48,0.24,0.08,0.01,1.09,0.24,0.05,0.11,0.18,0.08,0.27
2015-08-04,1,0.37,0.11,0.99,4.15,0.22,0.35,4.07,1.06,1.18,2.56,0.57,0.13,4.76,0.33,8.1,0.92,0.22,0.54,0.12,0.31,7.56,0.43,1.53,0.32,0.33,0.0,1.65
2015-08-05,1,1.43,0.11,0.37,3.03,0.25,0.96,0.65,0.08,0.06,1.08,0.32,0.04,10.04,0.75,1.96,0.04,14.84,0.33,0.35,0.41,1.21,0.18,0.22,0.11,1.11,0.01,1.6
2015-08-06,1,0.3,0.11,0.0,0.61,0.02,1.28,0.0,0.0,0.1,0.69,0.18,0.01,4.32,0.75,0.07,0.0,4.54,0.01,0.0,0.05,0.01,0.02,0.0,0.04,0.1,0.0,0.53
2015-08-07,1,0.0,2.68,0.17,0.08,0.3,0.28,0.0,0.02,0.02,0.08,0.51,0.0,0.29,0.3,0.0,0.42,0.28,0.41,0.02,0.48,0.0,0.0,0.22,0.07,0.0,0.63,0.27
2015-08-08,1,2.04,2.51,0.93,0.02,8.74,0.96,0.02,1.36,0.05,23.51,8.47,0.0,0.53,0.88,1.97,0.08,5.13,2.16,0.18,0.01,0.31,0.32,3.85,0.67,0.2,10.98,2.6
2015-08-09,1,8.02,0.1,0.53,1.28,9.3,6.12,0.5,4.97,1.11,4.59,10.3,0.08,0.62,20.89,0.28,2.62,3.2,1.43,0.13,0.12,5.29,1.03,0.02,4.45,0.07,0.07,3.48
2015-08-10,1,4.45,0.06,9.75,8.26,5.13,0.23,0.22,4.23,1.43,1.76,7.1,2.8,1.26,21.26,17.46,1.16,0.8,4.36,4.36,6.84,9.9,3.83,1.33,2.26,2.74,0.0,4.92
2015-08-11,1,4.4,0.47,0.94,0.12,4.87,2.3,4.23,0.25,0.49,0.33,0.05,2.83,15.62,0.01,6.0,1.09,4.77,0.85,0.05,6.28,1.57,0.39,3.13,0.18,5.39,0.01,2.66
2015-08-12,1,0.77,1.09,0.48,0.6,0.0,5.34,5.87,0.55,0.02,0.91,0.25,9.82,6.11,0.77,0.37,145.83,0.16,0.18,0.13,8.59,0.25,0.17,0.08,0.02,0.79,0.25,7.57
2015-08-13,1,0.01,4.03,0.87,0.16,0.71,4.35,10.69,0.0,37.06,0.02,0.13,0.33,5.03,9.18,0.81,3.49,0.02,4.88,0.41,0.68,0.0,75.15,0.5,1.64,1.95,4.09,6.48
2015-08-14,1,3.49,4.27,1.27,0.99,6.55,31.47,11.5,16.92,36.94,0.49,0.23,25.17,2.07,0.23,4.2,1.05,0.13,39.91,0.01,50.96,0.0,0.51,0.02,2.19,50.32,7.62,11.64
2015-08-15,1,0.68,4.68,5.5,10.2,15.28,0.45,14.31,1.65,0.3,7.59,0.06,0.01,1.14,1.06,0.12,5.62,3.32,2.82,0.16,3.2,0.01,0.23,16.63,1.23,4.24,0.7,4.02
2015-08-16,1,0.71,5.39,2.86,20.33,72.06,0.07,4.44,0.08,0.39,10.43,0.06,0.0,0.88,4.23,0.13,4.77,8.24,4.74,3.4,1.55,0.33,1.39,11.47,0.87,0.07,3.75,6.36
2015-08-17,1,12.16,2.56,11.16,4.64,97.38,0.36,39.91,0.0,1.29,7.09,0.01,0.17,2.5,15.63,0.35,1.16,0.06,9.35,4.89,21.48,20.57,17.7,2.62,1.53,0.19,0.32,10.99
2015-08-18,1,62.02,0.31,17.17,0.0,53.02,0.0,6.72,2.87,18.52,17.6,0.04,1.58,12.4,5.4,1.48,0.53,3.48,5.75,3.0,4.16,40.88,2.06,37.15,0.14,18.46,0.02,12.59
2015-08-19,1,20.93,0.32,7.01,0.06,29.25,0.69,3.67,37.99,3.43,19.77,0.42,18.55,1.34,6.62,1.12,3.24,3.97,1.05,0.08,4.48,24.09,5.95,25.45,2.21,38.07,0.02,10.39
2015-08-20,1,52.49,6.23,22.11,0.85,15.76,17.25,10.14,28.69,8.53,18.51,7.03,29.86,8.19,0.05,2.43,28.75,0.14,7.23,0.17,17.31,0.71,21.07,16.08,24.26,44.82,1.69,15.55
2015-08-21,1,13.8,31.57,3.05,0.14,2.64,2.3,42.59,0.63,2.52,25.24,26.81,6.72,0.12,0.06,14.43,27.24,0.0,6.46,0.24,42.81,0.01,32.75,4.91,1.94,0.05,2.93,11.56
2015-08-22,1,6.17,3.35,0.83,2.48,11.38,3.62,4.94,11.74,0.92,21.86,0.0,0.59,0.28,0.02,12.02,8.39,0.0,0.04,0.13,65.08,0.04,12.42,2.0,0.05,0.12,0.09,6.74
2015-08-23,1,3.73,0.14,0.6,3.32,2.19,34.56,5.37,2.57,1.71,8.45,0.04,0.51,3.1,0.61,10.76,1.53,0.01,0.01,0.56,28.21,1.34,11.0,1.17,0.18,0.06,0.98,4.87
2015-08-24,1,1.33,0.32,2.82,7.7,1.97,3.83,8.59,17.48,7.99,12.71,0.0,0.1,0.23,0.53,10.09,2.5,0.68,3.43,1.53,2.52,0.23,7.29,1.42,0.29,0.04,5.7,3.82
2015-08-25,1,9.27,0.43,25.76,7.62,5.15,28.59,17.3,12.12,15.93,4.04,0.01,1.98,5.95,0.33,0.68,1.81,6.29,17.12,13.21,1.66,0.29,28.49,3.23,0.31,0.04,43.36,8.3
2015-08-26,1,20.46,1.47,9.58,42.1,10.22,12.41,17.65,26.13,6.71,50.31,0.3,1.43,12.83,0.3,0.04,1.45,1.91,26.43,0.74,0.04,5.13,5.93,8.2,1.0,0.01,1.32,10.51
2015-08-27,1,9.77,2.33,1.35,14.77,17.64,0.1,14.33,6.42,21.85,19.55,1.29,0.24,1.71,0.05,0.84,2.48,1.67,30.75,10.39,0.0,0.13,0.1,3.47,40.81,0.0,1.59,8.08
2015-08-28,1,1.03,1.34,0.01,0.1,1.75,0.43,1.97,1.32,5.57,0.05,30.98,0.41,0.0,0.22,7.43,1.4,21.74,0.74,3.12,0.02,0.23,0.12,0.11,9.95,0.3,0.45,3.61
