date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2016-11-01,1,0.07,0.13,0.16,0.3,0.23,0.34,0.21,0.27,0.12,0.13,0.37,0.17,0.16,0.28,0.09,0.09,0.17,0.08,0.18,0.21,0.16,0.21,0.13,0.19,0.14,0.0,0.18
2016-11-02,1,0.0,0.05,0.08,0.01,1.03,0.0,0.84,0.16,0.96,0.12,0.14,0.0,0.0,0.02,0.07,0.05,0.15,0.07,0.08,0.0,0.1,0.03,0.0,0.44,0.0,0.0,0.18
2016-11-03,1,0.13,0.02,0.03,0.22,0.0,0.26,0.0,0.18,0.0,0.12,0.0,0.08,0.35,0.0,0.21,0.01,0.03,0.02,0.0,0.0,0.23,0.03,0.0,0.0,0.03,0.15,0.08
2016-11-04,1,0.27,0.17,0.29,0.25,0.11,0.58,0.05,1.11,0.1,0.2,0.35,0.23,0.6,0.07,0.44,1.01,0.07,0.77,0.05,0.04,1.29,0.31,0.01,0.42,0.22,0.0,0.36
2016-11-05,1,1.18,1.84,1.15,0.58,1.55,1.31,1.45,1.95,1.19,0.78,2.09,1.33,1.54,1.11,1.2,0.65,0.88,1.63,0.85,0.81,2.2,1.48,1.05,1.33,0.24,0.02,1.25
2016-11-06,1,0.06,2.06,0.29,1.9,0.38,1.09,0.15,0.27,0.87,1.97,0.93,2.31,3.27,0.98,4.45,0.21,2.97,2.2,0.26,1.08,1.63,0.39,0.73,0.05,2.26,0.44,1.31
2016-11-07,1,4.33,6.01,5.73,2.07,8.37,2.46,7.09,3.63,2.96,3.25,8.34,7.01,3.43,3.04,5.17,6.07,5.31,9.26,7.37,0.9,11.84,9.72,5.93,1.77,2.5,1.64,5.34
2016-11-08,1,0.0,0.0,0.0,0.01,0.26,0.0,0.0,0.0,0.0,3.55,0.0,0.03,0.01,0.6,0.0,0.11,0.0,0.0,0.12,10.69,0.0,0.0,0.01,0.0,1.47,1.72,0.67
2016-11-09,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.05,-0.01,0.0,0.0,0.0,0.07,0.0,0.01
2016-11-10,1,0.02,0.0,0.0,2.28,0.01,2.97,0.08,1.01,1.9,0.0,3.38,0.0,4.16,3.02,5.45,0.01,0.77,0.03,0.0,0.0,0.05,0.0,4.16,2.55,0.14,1.58,1.28
2016-11-11,1,0.6,1.36,1.4,0.66,0.03,3.17,0.04,0.01,0.01,0.0,0.8,0.0,5.15,4.36,0.26,6.34,1.7,0.0,9.05,4.92,13.08,0.0,2.74,3.68,1.19,0.62,2.42
2016-11-12,1,0.17,0.0,0.51,1.49,4.75,0.02,1.52,1.24,0.52,0.02,0.09,10.08,0.72,0.12,1.39,0.22,0.77,0.34,0.0,1.29,2.77,0.0,0.02,1.01,0.01,0.0,1.16
2016-11-13,1,0.18,0.0,0.12,0.0,11.61,0.0,9.89,-0.02,1.48,0.15,0.0,1.75,0.08,0.0,0.1,0.93,0.12,15.05,0.0,0.0,0.01,0.45,0.21,0.07,0.75,0.02,1.72
2016-11-14,1,0.0,6.85,0.01,0.0,0.45,0.0,1.38,0.0,0.0,3.89,1.37,0.72,0.01,0.0,2.92,0.07,0.03,4.24,6.44,0.0,5.48,0.0,2.36,0.0,0.12,0.0,1.45
2016-11-15,1,0.02,0.04,0.01,14.81,0.16,1.14,0.0,0.9,0.0,0.66,0.0,1.77,1.16,0.04,0.0,0.07,0.03,0.02,0.06,5.65,0.0,1.47,1.68,0.01,0.07,0.0,1.19
2016-11-16,1,0.17,0.01,0.0,0.58,0.3,16.11,0.04,0.02,0.0,0.42,0.16,0.07,0.22,16.22,0.0,0.26,0.04,0.05,0.0,0.0,0.0,0.4,0.4,1.0,0.42,0.0,1.48
2016-11-17,1,1.09,0.02,0.83,0.1,0.0,1.23,0.01,0.0,0.0,0.13,0.85,0.08,1.37,0.87,0.0,0.17,0.01,0.04,0.0,0.04,0.0,0.0,0.0,0.03,0.48,0.0,0.29
2016-11-18,1,0.5,0.07,0.0,0.0,0.01,0.58,0.0,0.01,3.59,0.02,0.01,0.04,3.48,0.02,0.0,2.64,10.69,0.19,3.85,0.0,0.0,0.0,0.0,1.96,0.11,4.75,1.11
2016-11-19,1,0.13,0.21,0.05,0.0,0.01,4.28,0.0,0.33,0.04,0.0,0.16,2.94,4.03,0.0,0.17,8.53,0.84,0.0,7.59,0.0,0.01,0.02,0.0,0.0,0.0,0.78,1.17
2016-11-20,1,0.0,0.56,0.01,1.61,0.11,0.05,0.3,0.24,0.05,0.0,0.41,0.0,4.76,0.17,0.23,15.73,0.12,0.01,0.05,0.02,0.0,0.02,0.0,0.0,0.0,0.1,0.98
2016-11-21,1,0.14,0.35,0.0,0.04,0.4,4.38,0.34,0.32,0.02,0.0,0.0,0.0,0.57,0.36,1.89,0.17,0.0,0.0,0.12,2.19,0.05,1.29,0.3,0.0,0.0,0.0,0.52
2016-11-22,1,1.89,0.23,0.05,0.02,0.0,0.0,0.02,0.01,0.01,2.64,0.0,0.0,0.22,0.06,0.15,2.69,0.0,2.73,0.0,3.06,1.56,1.19,3.05,0.08,0.12,0.96,0.79
