date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2015-04-01,1,0.1,0.14,0.14,0.12,0.1,0.14,0.17,0.17,0.12,0.32,0.05,0.18,0.04,0.12,0.15,0.1,0.12,0.1,0.17,0.08,0.51,0.12,0.15,0.07,0.39,4.29,0.15
2015-04-02,1,12.76,14.59,12.73,22.56,13.46,18.99,14.06,13.57,15.85,13.27,16.6,10.83,22.7,16.77,13.17,17.89,16.2,13.15,17.72,13.35,16.59,13.3,14.84,16.75,13.1,5.2,15.39
2015-04-03,1,0.17,0.12,0.04,0.06,0.17,0.69,0.05,0.06,0.1,0.32,0.02,0.05,0.1,0.2,0.3,0.15,0.21,0.09,1.16,0.01,0.85,0.15,0.05,0.16,7.77,20.5,0.52
2015-04-04,1,6.38,7.75,11.31,0.07,5.81,24.36,0.2,0.67,17.39,4.76,5.06,25.66,1.18,19.83,20.53,2.54,14.0,13.8,25.57,18.94,7.88,5.2,32.6,11.73,27.68,3.06,12.44
2015-04-05,1,7.61,19.16,3.27,28.85,12.08,8.99,10.43,40.76,9.82,8.02,0.85,3.0,5.99,12.48,9.43,1.69,11.81,12.94,10.35,26.16,2.99,15.23,3.76,3.47,0.63,2.2,10.79
2015-04-06,1,1.34,1.4,25.1,1.72,0.85,7.87,12.07,9.25,0.45,4.52,11.5,0.51,11.75,3.98,0.73,4.37,11.07,4.4,1.2,3.63,5.17,0.89,19.12,10.55,0.06,0.65,6.14
2015-04-07,1,0.83,0.08,1.27,1.92,0.8,2.09,0.0,0.87,0.37,0.82,5.85,0.73,0.08,0.02,1.27,0.21,0.02,0.26,0.56,10.88,0.0,0.15,0.03,0.0,4.97,0.48,1.36
2015-04-08,1,0.22,0.0,0.0,0.0,0.81,0.12,0.0,0.13,0.72,0.24,0.85,0.0,0.01,0.01,0.21,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.19,0.18,0.14,0.24
2015-04-09,1,0.0,0.03,0.0,0.0,0.03,0.14,0.38,0.06,0.03,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.13,0.07,0.0,0.0,0.04
2015-04-10,1,0.0,0.0,0.0,0.23,0.07,0.11,20.69,15.5,0.09,0.32,0.0,0.09,0.0,0.02,0.0,0.0,0.26,0.0,0.14,0.01,2.33,0.18,0.14,0.0,0.58,0.0,1.63
2015-04-11,1,0.13,0.0,0.0,0.05,0.05,0.16,0.45,20.16,0.12,0.4,28.59,17.19,0.0,0.0,14.46,1.45,26.12,0.85,2.04,20.34,0.81,0.68,0.0,0.0,0.0,0.01,5.36
2015-04-12,1,0.21,0.0,6.79,9.97,0.01,0.0,0.32,0.36,3.36,4.54,9.49,0.01,8.49,0.13,0.68,2.13,0.16,8.08,0.0,1.1,0.09,0.32,0.08,9.03,0.1,0.0,2.62
2015-04-13,1,0.16,0.38,10.54,0.85,0.0,0.02,0.4,0.01,0.19,0.16,0.03,0.0,5.46,0.0,0.0,0.01,-0.02,4.31,0.37,0.08,0.04,0.0,2.22,1.32,0.04,1.49,1.06
2015-04-14,1,0.12,36.75,0.04,3.54,0.01,3.44,15.95,0.0,0.0,0.98,0.01,3.08,0.0,0.0,0.23,0.0,2.19,0.15,0.01,0.34,0.05,0.0,0.42,0.0,6.27,9.32,2.94
2015-04-15,1,3.54,1.45,0.0,9.01,0.0,0.0,0.23,0.0,2.91,0.0,0.0,27.12,0.0,0.04,0.05,0.0,21.46,0.02,6.02,0.09,0.03,5.23,0.06,0.0,7.2,0.9,3.38
2015-04-16,1,0.43,0.04,24.56,0.87,0.0,0.0,0.06,0.0,56.13,1.21,0.05,1.62,0.0,0.39,33.76,0.12,0.93,0.12,0.6,8.41,0.0,0.95,7.62,0.0,0.09,6.05,5.52
2015-04-17,1,0.0,8.31,0.58,0.27,0.02,0.23,2.39,0.0,0.03,0.01,1.77,0.0,0.0,0.01,6.27,0.0,0.04,0.11,0.61,1.87,18.74,0.06,3.28,0.0,0.0,0.02,1.78
2015-04-18,1,4.04,0.78,0.02,0.0,0.06,0.07,0.6,13.2,0.0,0.23,2.45,0.0,0.0,0.05,0.01,0.02,0.0,0.06,0.0,2.84,13.51,0.0,0.0,0.0,2.9,0.03,1.63
2015-04-19,1,0.06,6.54,0.19,4.14,0.0,0.55,0.04,10.14,0.0,0.0,0.27,0.0,0.05,0.53,0.15,0.07,0.0,0.49,6.33,0.5,0.03,0.13,0.0,0.0,0.24,8.71,1.22
2015-04-20,1,0.68,2.29,0.0,2.43,0.18,5.89,5.05,0.47,0.0,0.0,0.0,31.13,0.0,1.94,15.88,2.69,0.0,0.06,0.12,0.06,16.71,0.06,0.0,3.4,0.0,9.7,3.56
2015-04-21,1,0.0,0.23,0.02,0.0,0.07,0.0,33.88,0.0,0.0,0.03,0.0,24.34,0.0,0.0,0.0,0.5,15.21,0.52,0.0,3.91,0.03,8.98,0.04,0.15,0.85,0.12,3.55
2015-04-22,1,1.48,0.34,1.27,0.0,0.0,0.55,0.0,0.03,0.0,0.0,0.07,0.01,0.22,13.05,0.04,0.02,1.56,0.01,1.72,16.44,0.01,79.68,6.94,0.22,0.0,0.0,4.95
2015-04-23,1,0.0,2.92,0.0,0.08,0.03,0.0,0.18,0.03,0.0,0.0,0.0,0.07,0.0,0.17,0.04,0.08,20.58,0.0,0.76,2.46,0.24,2.48,6.42,5.61,0.07,0.01,1.69
2015-04-24,1,1.04,10.9,0.0,0.22,3.86,0.0,10.68,6.42,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.96,0.0,0.0,0.33,6.58,2.92,21.86,2.05,0.01,3.32
2015-04-25,1,0.0,1.38,0.0,0.1,0.0,0.01,0.02,0.35,0.0,0.0,13.74,0.0,0.28,4.73,8.84,0.08,0.22,3.81,4.23,0.0,0.0,0.62,13.24,15.28,0.0,0.01,2.68
2015-04-26,1,0.0,0.15,0.01,0.44,0.01,0.57,0.01,0.0,0.0,0.0,38.42,0.0,0.0,0.13,0.18,0.0,3.62,8.16,0.87,0.0,4.56,0.12,0.66,0.03,0.0,0.0,2.32
2015-04-27,1,0.08,0.13,9.97,0.41,0.11,0.01,0.69,4.16,0.0,0.0,0.09,0.01,1.78,0.0,0.84,0.03,0.48,0.02,17.01,0.0,0.0,0.06,0.04,0.0,0.05,0.01,1.44
2015-04-28,1,4.43,0.15,9.92,0.35,0.05,0.0,3.14,0.8,0.0,0.02,0.0,0.0,4.76,15.86,0.22,0.19,0.44,0.89,4.05,0.75,0.2,1.72,0.76,0.0,9.16,0.0,2.31
2015-04-29,1,1.33,0.0,0.0,0.0,0.0,13.77,19.33,0.0,0.0,8.41,0.0,0.0,3.23,17.22,0.0,0.0,0.0,14.79,0.0,4.12,0.42,0.0,0.0,0.01,52.55,0.84,5.41
2015-04-30,1,0.0,0.03,15.18,0.16,0.0,0.01,0.0,0.09,15.24,0.23,6.88,21.05,3.38,2.26,0.64,0.06,6.2,10.41,0.0,0.28,-0.02,0.1,0.01,0.0,0.2,0.04,3.3
2015-05-01,2,0.0,2.46,2.65,13.01,0.0,-0.01,0.38,6.19,1.6,10.16,0.58,13.09,1.49,5.51,3.39,0.57,33.58,0.85,0.0,0.04,0.0,3.23,2.03,0.01,1.74,0.0,4.1
2015-05-02,2,0.51,0.22,0.0,0.12,0.0,0.0,10.2,0.03,15.71,8.94,0.0,0.0,1.91,0.01,0.07,0.51,0.02,0.81,0.4,0.32,1.76,6.1,0.04,0.01,1.69,0.48,1.98
2015-05-03,2,0.0,13.75,0.56,0.0,0.0,0.2,0.0,0.02,2.28,0.29,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.46,0.09,35.84,3.2,1.26,0.2,1.26,0.11,1.77,2.38
2015-05-04,2,3.68,1.66,0.29,5.51,0.0,13.97,0.09,0.0,15.73,0.03,0.0,0.0,0.13,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,5.05,0.0,0.18,1.87
2015-05-05,2,29.02,0.13,0.43,18.25,0.0,3.39,6.62,0.0,1.32,0.02,0.14,0.03,5.12,0.0,0.91,9.0,0.84,0.09,0.0,0.0,0.0,0.0,8.01,0.17,0.0,0.02,3.34
2015-05-06,2,0.0,0.03,0.55,2.29,0.01,0.4,7.49,0.35,0.1,0.11,26.85,11.33,33.64,0.0,0.0,0.0,0.0,0.83,5.08,0.28,0.0,2.31,2.27,0.0,0.0,0.0,3.76
2015-05-07,2,0.0,0.01,0.0,0.0,26.12,0.16,22.25,0.27,0.75,0.0,7.26,0.06,0.24,0.01,0.0,0.8,0.23,2.84,0.27,4.95,0.4,18.15,11.44,0.07,0.02,0.0,3.85
2015-05-08,2,0.0,0.01,0.01,0.0,3.58,0.0,3.99,0.03,0.0,0.01,4.48,0.0,0.0,3.81,0.37,0.1,25.57,0.21,0.0,0.12,0.65,39.27,8.05,29.23,0.0,0.0,4.78
2015-05-09,2,0.0,0.05,0.0,25.09,4.32,0.03,0.0,4.03,0.0,0.07,0.02,0.0,0.0,0.06,0.11,0.18,4.39,5.19,0.0,0.0,0.75,25.81,0.0,0.35,0.0,0.0,2.82
2015-05-10,2,0.65,0.17,6.36,27.56,44.49,5.0,0.0,5.05,27.68,0.04,0.14,0.0,0.19,5.29,4.86,0.03,0.15,0.01,1.47,0.0,0.02,0.0,1.73,0.11,1.07,0.0,5.28
2015-05-11,2,13.39,0.39,0.08,0.08,0.15,1.46,0.01,0.18,1.12,2.31,1.79,0.0,0.0,39.54,0.02,0.0,0.0,0.06,4.81,0.0,0.11,0.0,23.33,1.9,0.07,8.26,3.63
2015-05-12,2,6.48,26.68,0.26,9.06,0.0,9.03,0.8,0.0,0.0,34.86,0.02,0.02,0.0,0.09,0.84,0.07,13.27,1.89,0.0,0.0,0.02,0.0,0.05,6.05,0.15,12.02,4.39
2015-05-13,2,0.15,1.93,0.02,0.01,0.02,5.3,0.87,0.01,0.02,1.13,21.8,0.03,0.0,0.0,16.17,4.83,6.45,0.06,0.0,3.3,6.26,0.02,0.0,47.63,0.0,0.16,4.64
2015-05-14,2,0.0,0.0,0.08,0.0,4.87,0.0,0.01,0.4,8.01,0.0,7.35,0.0,0.0,0.12,1.34,0.09,1.6,0.0,0.97,1.09,0.57,0.01,0.0,43.65,0.0,0.0,2.81
2015-05-15,2,0.0,0.0,0.0,0.12,0.95,0.0,0.0,0.01,16.55,9.07,0.53,0.51,13.78,0.97,1.32,0.0,0.62,0.0,28.07,0.0,1.89,1.42,0.0,2.98,0.11,0.0,3.16
2015-05-16,2,2.13,0.0,0.0,2.82,0.02,0.0,0.08,0.0,0.49,1.14,0.0,0.0,27.55,0.58,0.11,0.0,0.11,0.49,0.23,0.0,0.02,1.37,0.0,1.49,20.6,0.0,2.37
2015-05-17,2,0.69,0.0,0.0,0.0,0.0,10.02,0.04,0.0,0.0,0.0,0.0,37.81,0.25,0.0,0.0,6.53,0.0,6.09,4.45,0.83,0.18,0.01,0.0,0.05,12.82,0.0,3.19
2015-05-18,2,15.6,11.94,0.12,6.17,0.0,0.26,6.44,0.0,0.0,0.11,0.02,0.66,0.03,0.0,0.0,8.17,0.0,0.78,0.16,10.0,0.0,0.02,0.02,4.66,1.74,0.01,2.68
