date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2014-08-01,1,0.18,0.11,0.23,0.66,0.0,0.08,0.31,1.51,0.32,0.07,0.08,0.2,0.16,0.0,3.53,0.01,0.02,0.49,0.16,0.0,0.18,2.14,0.13,0.96,0.43,0.05,0.48
2014-08-02,1,23.11,30.26,17.43,36.83,11.18,21.7,93.57,46.2,40.95,35.08,24.21,66.05,30.18,8.48,89.5,12.08,10.63,36.88,57.91,7.07,62.27,40.87,85.36,58.01,67.03,0.68,40.51
2014-08-03,1,52.12,115.0,16.29,11.37,38.67,18.24,35.35,84.14,12.18,79.49,80.29,46.4,83.67,21.81,15.08,68.41,39.28,44.74,57.29,41.4,33.43,20.12,23.76,62.65,35.84,22.8,45.48
2014-08-04,1,19.47,26.9,24.55,22.95,13.07,15.6,2.26,32.88,1.71,7.62,26.1,19.12,9.9,7.96,1.11,9.09,6.95,2.77,4.83,18.76,8.02,13.21,15.65,24.45,2.07,7.16,13.48
2014-08-05,1,18.59,2.1,10.64,4.24,24.44,6.18,0.6,0.97,10.67,14.42,5.78,1.69,17.79,21.94,18.38,0.08,8.97,15.98,0.73,4.56,1.33,23.5,0.55,3.89,0.06,6.24,8.72
2014-08-06,1,7.38,0.25,0.54,2.0,5.27,0.02,3.6,0.01,8.79,4.05,0.0,1.51,2.58,1.66,1.55,1.45,24.97,34.22,0.28,0.53,0.29,3.3,0.02,1.58,0.08,17.63,4.24
2014-08-07,1,1.08,0.0,0.39,2.88,1.93,0.18,2.03,5.25,0.56,0.51,0.23,0.45,1.0,0.14,0.9,2.88,3.59,0.88,0.87,0.22,3.18,2.86,2.7,0.59,0.04,19.38,1.41
2014-08-08,1,7.86,0.69,1.6,9.41,5.19,12.41,1.27,1.28,1.52,0.1,0.14,2.91,2.73,4.54,2.87,2.0,0.43,0.61,2.57,0.51,18.7,1.7,14.15,2.89,6.94,0.38,4.2
2014-08-09,1,0.8,24.56,0.6,20.32,17.59,3.47,7.1,3.53,49.98,0.54,0.01,2.99,1.61,0.22,0.9,0.62,0.41,0.8,1.75,0.83,2.39,0.24,2.16,0.91,9.55,1.99,6.16
2014-08-10,1,11.46,1.36,0.35,1.15,40.91,9.94,6.86,7.07,28.1,4.53,0.07,25.45,11.14,12.09,1.2,2.13,2.28,0.68,7.83,15.72,1.02,7.15,1.42,60.97,12.09,45.37,10.92
2014-08-11,1,0.83,0.1,0.56,0.45,28.08,53.55,19.02,0.56,13.05,0.68,0.07,1.1,18.43,10.52,0.24,48.2,11.17,16.42,4.94,4.36,0.73,28.26,14.7,3.09,45.24,1.66,12.97
2014-08-12,1,0.13,6.62,8.36,6.45,1.78,42.44,77.02,2.37,11.79,0.01,2.85,0.05,12.91,10.44,0.07,1.36,42.13,57.53,15.83,1.05,2.62,26.31,5.42,0.02,98.73,0.0,17.37
2014-08-13,1,0.35,6.47,22.28,24.25,0.29,52.25,21.79,0.1,3.0,13.57,0.25,0.35,67.87,12.45,0.18,1.28,15.37,12.51,66.84,0.53,1.55,7.17,0.35,0.92,1.28,6.22,13.33
2014-08-14,1,0.26,16.08,15.72,1.22,0.84,33.4,19.67,0.04,3.65,54.31,0.05,2.79,33.06,31.72,0.05,0.54,1.26,5.11,6.39,2.57,24.63,26.89,0.11,1.06,0.75,6.81,11.29
2014-08-15,1,0.01,0.28,9.28,0.31,1.67,40.18,5.73,0.01,1.53,34.95,1.63,0.59,0.37,3.11,0.04,2.98,0.84,13.4,40.8,2.92,58.42,29.37,0.04,0.22,0.43,1.51,9.96
2014-08-16,1,0.0,0.0,1.54,0.3,7.82,31.22,0.19,0.0,0.02,48.55,0.85,0.67,0.02,1.1,0.41,2.01,0.37,1.81,6.73,1.32,0.01,0.25,5.87,2.8,2.55,4.29,4.66
2014-08-17,1,12.64,0.06,0.59,0.16,6.19,18.19,3.24,0.0,0.01,4.9,1.75,0.79,0.06,0.8,60.8,0.31,0.04,2.67,0.0,8.71,0.85,0.01,11.78,24.97,31.85,6.22,7.65
2014-08-18,1,32.79,0.07,2.37,0.25,11.08,3.44,34.47,3.58,10.4,2.49,11.74,0.2,0.26,0.35,38.84,0.31,0.57,12.46,0.0,4.33,1.83,0.0,2.24,88.89,8.56,39.52,10.86
2014-08-19,1,6.18,0.19,1.35,8.84,6.98,0.24,0.0,9.91,20.65,3.05,47.2,1.04,1.24,0.0,0.96,0.01,22.92,3.97,0.54,16.38,1.52,0.05,1.18,1.67,5.26,19.6,6.45
2014-08-20,1,0.65,22.99,3.72,1.77,8.74,0.13,0.01,0.26,34.75,1.08,3.47,2.43,0.91,41.23,0.05,0.01,11.91,0.01,5.69,1.11,0.04,0.08,0.24,1.88,10.32,8.09,6.14
2014-08-21,1,0.01,50.03,2.51,6.82,4.11,0.04,0.01,0.01,0.79,4.39,0.51,2.16,0.48,28.61,0.22,0.12,0.61,0.01,23.57,0.54,0.0,1.89,0.02,0.51,1.03,31.64,5.16
2014-08-22,1,1.49,51.38,0.11,44.95,16.2,0.01,2.31,0.02,0.43,6.58,1.29,10.13,13.12,4.24,43.07,6.11,0.0,0.0,57.23,0.11,0.0,0.48,0.02,15.77,0.42,3.82,11.02
2014-08-23,1,1.55,7.17,0.02,5.8,39.81,0.02,2.43,0.01,0.16,2.67,0.14,4.05,0.93,36.92,24.19,88.29,3.65,2.43,11.97,0.17,0.07,0.0,0.0,0.02,1.3,0.0,9.35
2014-08-24,1,0.77,1.43,0.07,3.41,64.62,0.16,4.7,9.2,3.96,0.5,0.54,5.4,0.04,0.44,1.41,78.58,14.97,5.13,74.42,0.41,0.01,3.0,0.0,0.02,0.13,0.21,10.93
2014-08-25,1,1.17,0.08,0.07,0.75,8.04,2.61,6.03,52.16,11.07,0.91,0.44,1.78,0.0,0.8,0.68,2.28,3.9,1.55,60.67,1.77,0.01,5.2,0.2,0.31,0.1,8.6,6.5
2014-08-26,1,0.18,0.04,0.08,0.41,0.04,6.52,1.33,2.98,1.0,0.17,0.35,6.73,0.0,0.79,34.4,0.62,13.94,0.24,1.9,12.24,0.08,14.11,0.18,11.54,3.65,4.19,4.54
2014-08-27,1,0.96,2.09,0.0,0.07,0.63,1.93,7.51,0.23,0.65,4.34,0.55,5.18,1.29,10.14,24.76,0.85,4.15,0.25,0.22,61.74,0.02,0.01,0.18,4.47,32.75,0.17,6.6
2014-08-28,1,8.85,0.0,0.01,0.02,1.61,1.53,0.35,0.68,0.42,0.14,0.47,6.7,9.3,4.34,33.12,18.53,0.8,0.73,-0.01,16.51,0.01,0.0,2.68,0.98,29.13,0.0,5.48
2014-08-29,1,16.7,0.0,0.02,0.13,4.04,1.35,0.06,1.73,0.43,0.0,2.95,13.7,4.75,0.0,16.24,2.53,0.01,0.07,0.25,0.29,0.01,0.0,14.97,1.57,17.15,1.71,3.96
2014-08-30,1,1.05,0.0,26.04,0.26,0.3,6.76,0.68,3.25,0.8,0.0,1.1,39.52,2.49,0.0,6.25,1.76,0.43,0.07,2.19,6.97,0.0,0.01,17.49,7.02,3.43,0.0,5.11
2014-08-31,1,0.05,0.49,24.94,7.16,0.39,21.94,6.65,1.64,0.6,0.11,3.2,9.48,0.42,0.0,16.05,0.1,2.49,0.05,9.81,17.72,0.1,0.45,4.75,3.19,0.35,0.0,5.29
2014-09-01,2,1.56,14.3,0.0,24.72,0.13,4.98,1.1,0.06,0.4,1.26,0.23,4.35,0.52,0.03,6.18,0.15,4.51,0.75,0.0,20.44,5.34,2.35,1.73,10.75,0.26,0.0,4.24
2014-09-02,2,1.4,20.98,0.0,1.49,0.06,0.49,8.81,0.05,6.69,0.95,1.18,1.34,0.3,4.25,10.26,0.04,0.6,0.5,0.0,9.06,1.93,8.13,0.06,5.44,1.93,2.49,3.44
2014-09-03,2,24.03,20.84,0.09,3.66,0.02,6.35,27.85,0.92,5.09,0.0,0.26,0.48,0.31,0.41,1.61,0.83,1.79,2.64,0.0,45.87,1.58,0.84,0.02,0.62,0.49,54.43,5.86
2014-09-04,2,99.17,0.3,0.22,9.74,0.54,7.71,0.3,0.52,0.56,0.05,0.18,0.64,0.97,1.45,1.85,0.5,1.03,5.49,0.03,1.09,2.11,2.75,0.17,0.11,0.0,0.85,5.5
2014-09-05,2,55.73,0.01,0.01,20.37,0.07,11.95,15.46,0.07,0.93,0.05,0.01,0.87,4.15,1.06,3.07,0.01,4.18,35.76,22.67,0.01,0.98,0.03,0.32,3.2,0.11,0.01,7.24
2014-09-06,2,1.92,0.02,0.02,6.55,0.0,5.04,6.18,0.0,1.12,0.06,0.01,3.2,0.54,2.16,0.07,0.0,0.17,0.97,2.19,0.01,0.36,0.52,0.58,8.18,4.62,0.0,1.78
2014-09-07,2,1.82,2.92,0.55,2.3,0.01,7.51,3.35,0.01,4.61,0.06,0.25,19.84,0.54,1.55,0.02,71.42,2.33,0.02,21.17,0.0,0.0,0.34,14.38,0.41,0.18,0.01,6.22
2014-09-08,2,3.31,32.12,5.39,0.06,0.0,0.12,2.37,3.11,39.41,0.28,1.25,0.0,0.68,0.06,1.34,0.31,20.17,0.0,19.88,0.03,0.13,12.44,5.08,0.41,0.0,0.01,5.92
2014-09-09,2,8.16,7.3,0.39,0.98,0.0,0.05,1.04,57.74,36.34,5.61,0.05,0.12,0.0,0.49,7.3,0.16,10.53,0.01,0.0,0.02,0.79,23.39,12.69,3.54,0.0,0.01,7.07
2014-09-10,2,4.28,1.22,0.06,1.94,0.17,0.01,1.63,25.2,13.4,4.87,0.0,0.01,0.0,0.7,2.94,2.84,1.34,0.73,0.02,0.38,0.46,27.75,17.3,0.45,0.06,0.03,4.31
2014-09-11,2,2.89,0.04,0.15,1.94,5.39,0.89,0.66,0.8,25.21,0.66,12.5,2.37,0.04,0.88,0.45,3.2,2.51,1.59,0.06,7.86,0.78,0.98,82.36,8.1,0.0,0.03,6.49
2014-09-12,2,0.52,3.99,0.53,2.58,1.68,0.1,2.19,2.94,2.14,0.04,0.59,3.71,0.01,1.21,0.0,33.36,0.53,1.99,0.98,8.77,1.91,11.88,13.67,7.9,0.04,2.55,4.13
2014-09-13,2,2.06,41.1,1.51,2.84,0.58,0.0,0.26,13.58,0.85,1.35,0.24,0.59,0.0,1.68,0.02,0.26,0.01,5.62,0.17,2.37,0.01,62.79,0.01,15.65,9.11,0.07,6.51
2014-09-14,2,14.82,57.23,2.38,0.26,0.0,5.1,0.17,15.92,1.37,18.99,0.0,0.02,0.03,0.16,0.0,0.03,0.06,0.49,0.0,0.05,0.0,20.89,0.0,18.28,0.17,0.0,6.26
2014-09-15,2,4.03,0.9,0.08,0.07,0.63,6.48,0.75,3.02,0.98,0.0,0.42,0.06,0.0,0.07,5.66,0.46,0.14,0.35,0.0,2.49,0.0,11.47,0.04,37.09,0.01,0.0,3.01
2014-09-16,2,0.09,0.0,0.0,0.17,0.02,1.9,0.08,0.48,0.31,0.0,0.63,0.0,0.08,20.38,0.01,0.01,10.06,0.39,0.16,3.06,0.02,0.61,0.0,14.48,0.01,0.0,2.12
2014-09-17,2,1.52,0.0,0.0,0.84,0.54,0.41,1.5,2.74,0.44,0.13,18.76,0.01,0.64,2.56,0.02,0.12,4.18,0.92,0.24,0.15,0.22,0.74,0.06,0.09,0.03,1.03,1.47
2014-09-18,2,1.68,0.0,0.82,0.2,0.6,0.0,6.97,0.23,0.75,0.0,61.41,0.0,0.03,1.19,5.61,0.0,0.62,2.07,0.09,0.12,4.28,0.35,4.93,0.0,0.0,0.06,3.68
2014-09-19,2,0.0,0.04,3.7,0.02,0.0,0.44,17.03,0.0,0.55,0.03,4.68,0.6,0.0,1.99,7.94,0.06,2.77,35.82,0.66,0.07,4.43,0.06,6.16,0.01,0.02,0.01,3.48
2014-09-20,2,0.0,0.87,0.0,0.38,0.0,0.11,12.97,0.05,0.01,0.04,0.7,1.68,0.0,0.69,0.05,0.17,3.05,23.36,7.52,0.0,13.88,0.01,33.96,0.0,0.0,0.01,3.98
2014-09-21,2,0.06,3.41,0.07,1.26,0.14,0.23,3.84,9.14,0.02,0.02,0.0,0.12,0.0,0.61,0.0,4.26,2.22,0.45,1.46,2.38,69.78,0.02,48.02,0.0,1.73,0.0,5.97
2014-09-22,2,0.93,0.87,1.11,3.95,0.29,0.23,0.0,5.38,0.0,0.02,0.13,0.0,1.54,0.08,0.02,69.04,1.88,0.16,0.72,0.02,21.48,0.01,1.79,0.0,0.27,0.01,4.4
2014-09-23,2,0.07,1.95,0.0,4.75,0.68,0.44,0.36,2.88,0.0,0.0,0.58,0.05,10.9,0.05,0.01,30.04,3.86,0.81,0.11,0.49,9.2,1.13,19.5,0.07,0.0,0.12,3.52
2014-09-24,2,0.08,1.45,0.17,1.38,1.21,0.22,0.4,0.01,0.0,0.0,0.03,0.0,0.68,3.65,0.28,0.0,0.62,7.48,0.63,0.86,5.21,0.04,31.95,0.07,0.0,57.76,2.26
