date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2014-10-01,1,0.02,0.05,0.1,0.08,0.01,0.0,0.09,0.19,0.01,0.0,0.01,0.16,0.09,0.07,0.02,0.18,0.0,0.22,0.08,0.06,0.02,0.09,0.01,0.06,0.02,0.02,0.07
2014-10-02,1,0.45,0.48,0.47,0.67,0.41,0.24,0.55,0.2,0.5,0.43,0.23,0.3,0.47,0.63,0.4,0.18,0.32,0.56,0.59,1.45,0.38,1.65,0.52,0.75,0.64,0.43,0.54
2014-10-03,1,1.13,0.9,1.09,0.24,0.35,0.2,0.95,1.14,0.19,0.84,0.17,0.96,1.25,1.15,0.54,0.38,0.8,0.8,1.12,0.48,0.61,0.83,0.64,0.46,0.21,0.06,0.7
2014-10-04,1,0.28,0.02,0.08,0.11,0.0,0.0,0.09,0.1,0.0,0.02,0.0,0.15,0.31,0.42,0.09,0.17,0.23,0.0,0.87,0.0,0.13,0.35,0.0,0.0,0.0,0.05,0.14
2014-10-05,1,0.13,0.07,0.04,0.17,0.33,0.27,0.1,1.99,0.35,0.04,0.09,0.0,0.33,0.03,0.64,2.24,0.0,0.0,0.03,0.12,0.59,0.0,0.57,0.0,0.11,0.01,0.33
2014-10-06,1,2.01,0.77,1.06,0.91,2.3,0.46,0.06,0.91,0.04,0.03,0.76,0.21,1.14,0.42,0.85,7.25,0.03,0.31,0.91,0.18,1.13,0.12,1.21,0.0,0.54,0.13,0.94
2014-10-07,1,0.17,0.26,0.28,0.12,0.13,0.0,0.13,0.09,0.03,0.0,0.0,0.06,0.15,0.01,1.16,0.0,1.0,0.17,0.02,0.09,0.41,2.55,0.2,0.0,0.39,0.01,0.3
2014-10-08,1,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.95,0.0,0.0,0.0,0.0,0.0,0.18,0.08,0.0,8.32,0.0,0.0,0.0,0.0,3.6,0.01,0.0,0.0,0.02,0.53
2014-10-09,1,0.04,0.0,0.0,0.0,0.02,0.05,0.01,0.32,0.0,0.0,0.0,0.0,0.04,0.4,0.01,0.0,0.0,0.0,0.02,0.02,0.01,0.01,0.0,0.0,0.03,0.01,0.04
2014-10-10,1,0.0,0.02,0.02,2.18,0.09,0.0,0.11,0.02,0.09,0.02,0.0,3.15,0.0,0.0,0.02,0.0,0.0,0.09,0.09,0.04,0.37,0.0,0.06,0.0,0.02,0.26,0.26
2014-10-11,1,0.0,0.01,0.35,17.19,10.07,0.0,0.0,0.23,8.78,0.18,0.25,9.76,0.01,0.0,3.07,0.0,0.01,0.43,0.13,1.11,0.15,0.02,0.34,0.51,0.0,0.02,2.1
2014-10-12,1,0.01,0.12,0.04,27.32,5.34,0.01,0.0,1.02,2.18,1.0,0.58,2.7,1.45,1.88,5.94,0.93,2.03,2.69,0.52,4.21,3.09,0.0,0.0,0.06,0.28,0.01,2.54
2014-10-13,1,0.15,0.28,0.0,16.94,0.5,0.18,0.02,0.71,0.0,0.65,0.61,0.22,6.98,14.68,23.6,0.88,1.15,0.0,24.87,0.56,0.76,0.0,0.0,10.43,0.02,8.92,4.17
2014-10-14,1,1.14,0.01,0.0,3.56,0.45,0.11,0.28,0.01,0.0,0.54,0.47,0.02,5.64,0.48,0.26,0.0,0.91,0.46,21.83,0.12,0.13,0.32,0.01,13.12,0.12,0.03,2.0
2014-10-15,1,3.16,0.32,0.01,1.7,0.18,0.02,1.45,0.0,0.0,4.57,0.02,0.01,0.43,0.0,0.0,0.35,1.32,0.01,1.76,0.0,2.82,0.06,0.07,0.01,2.5,0.02,0.83
2014-10-16,1,0.0,3.27,0.02,0.26,0.0,0.0,0.26,1.02,1.55,0.08,1.3,0.0,0.13,0.04,0.01,0.13,0.09,0.01,0.0,0.0,9.79,0.15,0.32,0.0,3.11,2.13,0.86
2014-10-17,1,0.0,0.18,0.0,0.01,0.01,0.0,0.8,1.62,0.04,0.0,0.02,0.0,0.01,0.0,0.03,0.15,0.01,0.0,0.09,0.02,8.24,0.17,0.09,4.04,0.31,0.01,0.63
2014-10-18,1,0.0,0.09,0.0,0.03,0.0,0.0,1.1,0.19,0.24,0.02,0.02,0.08,0.17,0.06,0.42,0.01,-0.01,0.0,1.52,0.0,8.14,0.0,0.02,2.19,0.01,0.01,0.57
2014-10-19,1,0.0,0.18,0.0,0.2,0.0,0.11,0.0,0.1,0.24,0.49,0.03,0.66,0.0,0.3,0.0,0.17,0.39,10.13,0.03,0.55,0.4,0.39,0.02,0.42,0.11,0.0,0.6
2014-10-20,1,0.0,0.02,1.94,0.05,0.8,0.0,0.0,0.0,0.28,0.47,0.0,0.73,0.02,1.08,0.0,0.02,10.36,2.89,0.0,0.64,0.02,1.43,0.0,0.88,3.21,21.87,0.99
2014-10-21,1,0.0,1.92,2.56,0.32,4.47,1.54,0.0,0.0,0.22,0.0,0.21,0.31,0.17,1.22,0.0,0.07,13.54,2.43,0.09,0.07,0.0,0.01,0.02,0.91,1.61,63.39,1.27
2014-10-22,1,0.0,0.07,0.13,0.01,2.48,3.66,0.12,0.0,0.74,0.0,0.01,0.69,0.32,1.7,7.78,0.02,0.59,0.05,0.13,4.04,0.02,0.02,0.02,2.96,1.55,3.27,1.08
2014-10-23,1,1.89,0.0,0.0,0.0,0.64,0.0,31.17,0.33,1.81,0.01,0.35,0.0,0.02,2.4,0.8,0.0,3.15,0.82,0.04,1.63,0.07,0.22,0.05,0.74,0.01,0.01,1.85
2014-10-24,1,10.41,0.13,0.0,0.0,0.0,0.24,1.7,0.05,0.0,0.0,0.0,0.01,0.18,2.48,1.62,0.02,1.1,0.91,2.91,0.5,0.0,1.61,0.02,1.8,3.44,0.0,1.17
2014-10-25,1,0.09,1.4,1.32,0.0,0.01,8.22,1.14,3.82,0.02,0.01,0.0,0.0,0.2,0.04,0.28,0.32,2.92,0.0,0.3,0.08,0.03,0.95,2.51,10.82,25.14,0.0,2.38
2014-10-26,1,0.0,0.98,1.69,0.06,0.96,0.21,1.9,0.41,0.0,0.44,0.0,0.0,0.0,0.06,0.0,14.74,1.99,0.0,0.07,0.24,1.84,0.0,16.19,2.17,28.01,0.06,2.88
2014-10-27,1,0.0,2.29,1.66,0.0,0.03,0.0,0.38,1.84,0.0,0.12,0.0,0.0,0.02,0.06,0.0,0.95,1.34,0.0,1.59,3.33,0.0,0.2,0.16,1.14,0.11,0.01,0.61
2014-10-28,1,0.75,0.06,0.44,0.0,0.99,0.02,0.0,7.49,0.91,0.06,0.01,0.0,0.48,9.63,0.2,0.0,0.46,0.01,0.0,1.15,0.0,0.07,0.1,0.0,0.29,0.01,0.92
2014-10-29,1,5.43,0.0,1.64,0.99,0.35,2.39,0.0,3.3,0.08,0.01,0.0,0.69,0.54,0.21,0.6,0.06,0.0,0.4,-0.01,0.2,-0.01,0.44,0.0,0.06,3.99,0.0,0.85
2014-10-30,1,3.06,0.0,0.0,3.43,0.03,14.27,0.0,11.16,0.09,0.0,0.03,0.0,0.44,0.0,0.0,0.05,0.01,1.02,0.09,1.13,0.0,0.01,-0.01,1.56,3.82,0.0,1.61
2014-10-31,1,0.24,0.0,0.0,1.46,3.0,4.67,0.0,1.81,0.0,0.13,0.0,0.0,0.0,0.06,0.02,0.08,0.0,5.73,0.27,0.02,0.0,0.02,0.35,0.42,0.2,23.09,0.74
2014-11-01,2,0.0,0.01,0.0,4.54,0.0,0.37,0.16,0.04,0.06,1.73,0.0,1.16,0.08,2.69,0.88,0.01,0.19,0.16,1.1,0.12,0.02,0.12,0.72,0.19,0.01,3.58,0.57
2014-11-02,2,0.29,2.74,0.29,2.27,0.01,0.02,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.07,1.26,0.0,1.15,0.0,0.01,1.54,0.72,0.54,0.2,3.68,0.04,3.02,0.68
2014-11-03,2,0.51,4.96,4.92,0.0,4.51,0.02,-0.01,1.13,1.41,0.0,0.45,0.0,0.0,0.14,0.03,0.05,0.21,0.04,0.0,0.0,0.36,3.3,0.12,0.22,5.14,0.0,1.1
2014-11-04,2,0.04,0.41,0.0,0.0,4.03,0.0,0.67,0.0,0.99,0.0,6.26,0.01,0.0,1.09,0.0,0.36,0.0,1.4,0.0,0.0,0.07,0.49,0.09,1.15,0.63,0.0,0.71
2014-11-05,2,4.26,0.73,0.0,0.01,0.0,0.82,9.28,19.87,1.52,0.34,0.05,1.54,0.33,0.01,0.0,0.3,0.0,1.42,0.0,0.02,0.01,0.0,1.21,0.04,0.02,0.0,1.67
2014-11-06,2,0.59,0.77,0.01,0.0,0.0,0.05,0.09,2.65,0.0,0.01,0.02,0.16,4.65,1.09,0.12,0.26,3.25,0.02,0.22,0.21,0.35,0.15,0.01,0.02,0.0,0.04,0.59
2014-11-07,2,3.28,0.92,1.45,0.3,0.0,2.57,0.0,0.0,0.02,0.06,0.07,0.32,2.13,0.02,0.46,0.0,2.68,0.02,0.36,0.0,0.02,0.41,0.07,0.0,0.8,0.44,0.64
2014-11-08,2,0.3,0.0,1.52,0.0,0.0,0.0,8.15,1.08,0.0,0.0,0.2,0.0,4.92,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.0,15.18,0.18,1.26
