date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2012-06-01,1,0.23,0.35,0.14,0.21,0.4,0.59,0.22,0.32,0.22,0.25,0.24,0.1,0.11,0.31,0.13,0.24,0.18,0.25,0.22,0.48,0.13,0.21,0.2,0.24,0.28,0.14,0.25
2012-06-02,1,0.54,0.56,0.25,0.07,0.5,0.3,0.76,0.04,0.34,0.88,0.19,0.22,0.05,0.13,1.44,0.23,0.28,2.73,0.55,0.43,0.49,0.49,0.61,1.25,0.01,4.16,0.53
2012-06-03,1,0.17,0.21,0.01,0.03,0.34,0.01,0.1,0.16,1.01,1.22,0.15,0.67,0.05,0.25,0.12,0.73,0.7,0.52,0.96,0.07,0.16,1.61,0.17,1.24,0.01,0.06,0.43
2012-06-04,1,0.02,0.01,0.0,0.03,0.02,0.01,0.0,0.07,0.01,0.01,0.01,0.02,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.01,0.0,0.01,0.0,0.0,0.02
2012-06-05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2012-06-06,1,0.0,0.02,0.0,0.33,2.01,0.0,0.0,0.0,0.61,0.01,0.0,0.0,0.76,2.54,0.66,5.33,1.42,0.08,0.15,1.84,0.0,0.31,0.05,3.57,0.0,0.0,0.79
2012-06-07,1,2.89,10.26,0.08,6.42,13.66,0.4,0.02,1.34,15.37,0.1,6.53,0.67,6.12,5.17,0.61,5.73,5.02,6.94,2.01,19.22,0.03,9.14,4.22,1.01,14.12,1.45,5.48
2012-06-08,1,7.74,9.1,0.0,2.81,1.01,0.75,0.63,0.01,18.34,0.03,17.2,3.74,0.7,3.33,0.32,1.73,0.9,3.98,0.28,1.82,0.55,25.21,0.02,0.52,13.53,2.55,4.57
2012-06-09,1,9.99,0.0,0.35,0.84,0.01,0.51,2.16,0.01,0.43,0.13,0.16,3.96,0.22,0.04,7.61,0.41,0.0,0.25,0.25,0.6,16.67,1.94,0.05,0.08,0.92,0.04,1.9
2012-06-10,1,0.88,2.0,9.79,0.13,0.01,0.1,0.01,0.13,1.72,0.07,0.67,0.94,0.06,0.34,6.05,0.95,0.01,1.76,0.86,3.68,9.95,0.04,0.01,0.0,5.84,10.43,1.84
2012-06-11,1,5.18,0.47,6.44,1.49,0.12,0.0,0.0,1.14,2.36,0.02,0.11,0.21,2.69,3.29,2.49,0.0,0.16,0.57,0.33,4.64,8.77,0.01,0.09,0.0,0.37,1.27,1.64
2012-06-12,1,0.67,0.21,1.77,1.58,0.1,0.02,0.0,8.13,0.17,0.14,4.41,0.55,6.23,2.87,4.66,0.0,0.03,0.13,0.08,0.42,0.28,0.19,4.27,0.06,0.23,5.76,1.49
2012-06-13,1,2.39,2.34,0.48,1.34,0.07,0.0,30.57,0.3,9.51,0.35,8.52,0.19,1.69,4.01,3.63,0.0,0.02,1.16,0.0,0.04,0.05,0.01,0.75,0.53,0.23,0.37,2.73
2012-06-14,1,0.03,0.7,0.42,1.2,0.12,0.41,0.36,0.61,0.51,0.08,0.87,0.02,0.07,0.49,0.41,0.02,0.41,0.52,0.0,0.56,0.1,0.01,0.0,5.16,0.01,0.01,0.52
2012-06-15,1,0.01,0.01,0.71,4.75,0.02,3.96,0.0,0.01,0.07,1.28,2.32,0.94,0.01,-0.01,1.41,0.03,0.03,1.31,0.0,13.8,0.48,0.08,0.02,0.01,0.4,1.38,1.27
2012-06-16,1,0.0,0.07,0.02,0.16,0.01,2.27,0.0,1.37,0.02,0.71,2.9,0.27,0.5,0.0,1.39,0.04,0.34,0.68,0.03,0.92,0.01,0.01,0.06,0.19,1.2,1.41,0.53
2012-06-17,1,0.01,0.07,0.16,1.57,0.02,1.08,1.61,8.23,19.95,0.92,6.82,23.93,0.03,0.01,0.01,0.01,0.4,0.13,0.07,0.03,0.48,0.24,0.04,0.04,1.26,0.0,2.68
2012-06-18,1,4.93,3.69,0.06,6.76,30.28,0.08,0.56,7.31,0.86,13.54,0.18,0.2,0.01,0.0,0.04,0.0,0.3,0.01,2.91,0.16,2.33,16.92,0.01,0.0,0.63,0.0,3.67
2012-06-19,1,0.08,0.61,0.11,0.12,8.51,1.34,0.04,0.81,0.87,2.33,0.52,0.02,0.0,7.48,6.53,32.92,22.91,0.02,7.87,1.4,18.3,0.22,0.03,1.55,1.71,0.1,4.65
2012-06-20,1,0.0,7.12,0.43,0.3,7.92,27.51,4.19,0.6,0.26,5.55,0.04,29.75,1.5,1.98,0.77,21.23,25.0,0.04,0.46,5.38,0.31,0.0,0.04,5.48,0.21,1.71,5.84
2012-06-21,1,0.35,0.54,0.07,0.16,1.4,1.74,28.68,0.47,0.0,4.79,9.27,0.13,1.55,1.64,0.31,0.38,0.01,19.17,0.02,3.76,1.22,51.61,39.94,1.55,0.52,0.12,6.77
2012-06-22,1,9.72,4.25,0.26,0.04,10.91,2.47,5.72,11.05,0.04,1.26,0.24,1.11,7.91,2.08,0.35,0.49,7.36,8.8,0.04,0.95,0.46,19.25,0.63,9.53,0.46,0.06,4.22
2012-06-23,1,0.03,1.35,2.53,0.02,3.26,0.86,17.69,15.5,7.11,3.92,0.03,3.63,1.22,1.03,0.19,0.54,15.58,19.51,0.07,1.11,0.05,1.17,19.16,103.54,11.34,5.46,9.22
2012-06-24,1,2.68,0.58,0.24,0.37,8.52,0.26,9.4,33.92,0.38,8.76,0.01,0.71,2.3,21.2,38.99,0.37,40.91,19.09,0.0,1.23,0.02,0.45,5.61,2.53,21.87,0.05,8.82
2012-06-25,1,0.49,0.43,1.25,0.02,7.12,9.23,3.51,3.54,8.27,1.55,0.01,0.19,13.7,27.34,10.05,0.51,23.87,4.68,8.21,0.04,0.01,9.43,7.83,0.92,2.53,0.4,5.79
2012-06-26,1,0.55,1.05,0.52,10.42,0.68,0.22,2.59,30.95,0.36,0.19,0.0,1.47,0.03,16.68,0.13,0.05,14.04,3.83,3.91,3.22,0.01,2.03,12.1,44.59,0.87,0.73,6.02
2012-06-27,1,1.59,8.61,2.97,11.2,1.97,0.37,0.01,1.92,0.99,80.48,0.0,12.33,0.0,0.13,7.15,0.13,0.81,6.76,0.61,20.0,0.16,0.06,1.2,5.66,0.71,0.15,6.63
2012-06-28,1,0.17,7.66,2.58,4.93,0.46,0.04,0.43,16.12,8.89,49.42,0.48,1.34,0.01,0.16,29.7,1.46,3.57,3.92,0.0,0.8,0.04,0.0,0.1,51.87,0.46,0.02,7.38
2012-06-29,1,0.0,10.31,10.64,0.25,0.37,16.86,2.37,57.41,21.39,3.26,1.38,2.2,7.1,0.1,0.75,1.13,0.13,0.45,0.0,1.32,0.2,2.29,2.04,13.33,9.1,0.01,6.58
2012-06-30,1,0.0,16.07,20.8,0.06,0.1,19.04,13.98,3.75,2.07,0.02,0.44,1.66,22.63,3.05,2.83,0.43,12.91,0.01,0.01,0.25,0.01,0.42,2.35,4.92,51.46,47.97,7.17
2012-07-01,2,0.02,2.06,2.69,0.26,5.64,20.58,1.23,11.54,0.77,2.09,0.86,2.33,21.51,11.62,5.22,25.55,53.23,0.07,0.78,2.19,0.15,0.15,0.82,1.28,27.63,0.26,8.01
2012-07-02,2,0.8,0.82,0.11,1.16,1.1,7.48,0.25,48.34,0.39,6.98,0.44,0.04,38.5,1.28,6.17,5.4,16.43,0.7,1.31,0.16,2.79,1.26,0.56,1.5,38.03,0.0,7.28
2012-07-03,2,2.66,0.13,2.71,0.45,0.93,0.39,0.0,16.37,0.8,17.04,13.99,1.33,23.3,15.14,5.57,0.11,8.68,0.0,0.08,0.03,0.6,0.11,1.49,9.47,14.35,1.03,5.43
2012-07-04,2,3.35,0.02,2.0,0.59,1.06,2.61,0.02,0.07,3.68,18.88,10.93,5.01,8.89,31.13,10.41,9.28,18.52,0.0,0.5,0.96,1.32,0.09,2.47,24.88,0.43,0.12,6.28
