date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2012-02-01,1,0.04,0.02,0.02,0.03,0.05,0.02,0.03,0.04,0.09,0.02,0.03,0.05,0.03,0.05,0.04,0.02,0.04,0.07,0.07,0.03,0.03,0.05,0.04,0.03,0.04,0.84,0.04
2012-02-02,1,0.03,0.03,0.0,0.03,0.03,0.05,0.05,0.03,0.05,0.03,0.0,0.03,0.04,0.05,0.03,0.04,0.06,0.01,0.03,0.03,0.03,0.04,0.03,0.05,0.0,0.06,0.03
2012-02-03,1,0.05,0.05,0.03,0.06,0.03,0.01,0.03,0.07,0.03,0.0,0.07,0.03,0.02,0.05,0.07,0.13,0.01,0.01,0.1,0.07,0.03,0.05,0.05,0.04,0.13,0.02,0.05
2012-02-04,1,0.0,0.05,0.05,0.02,0.03,0.0,0.04,0.05,0.27,0.01,0.16,0.05,0.0,0.02,0.0,0.17,0.0,0.01,0.23,0.08,0.03,0.0,0.05,0.02,0.01,0.19,0.05
2012-02-05,1,0.0,0.0,0.78,0.59,0.2,0.22,0.12,0.13,0.9,0.09,1.86,0.22,0.03,0.07,0.08,0.16,0.56,0.02,0.16,1.44,0.06,0.0,0.17,0.0,0.21,0.17,0.32
2012-02-06,1,0.0,0.06,0.0,2.38,0.0,0.01,0.01,0.0,0.17,0.0,0.0,0.53,0.02,0.01,0.26,0.0,0.65,0.0,0.05,0.0,0.65,0.03,0.01,2.31,0.0,0.05,0.29
2012-02-07,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.01,0.05,0.0,0.01,0.01,0.02,0.0,0.01
2012-02-08,1,0.0,0.01,0.04,0.01,0.0,0.01,0.04,0.01,0.0,0.03,0.12,-0.01,0.07,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.04,0.02
2012-02-09,1,0.03,0.0,0.31,0.0,0.03,0.14,0.01,0.0,0.01,1.2,0.14,0.38,0.02,0.12,0.02,0.0,0.01,0.12,0.03,0.0,0.02,0.01,0.0,0.12,0.37,0.0,0.12
2012-02-10,1,0.03,0.01,0.0,0.0,0.01,0.03,0.1,0.0,0.02,0.27,0.0,0.42,0.01,0.0,0.03,0.0,0.0,2.42,0.05,0.0,0.01,0.0,0.14,0.0,0.69,0.0,0.17
2012-02-11,1,0.02,0.0,0.52,0.0,0.0,0.01,0.2,0.01,0.01,0.01,0.0,0.08,0.0,0.01,0.07,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.12,0.01,0.38,0.0,0.06
2012-02-12,1,0.03,0.01,0.0,0.0,0.2,0.14,1.07,0.25,0.0,0.0,0.39,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.44
2012-02-13,1,0.27,0.0,0.07,0.01,3.45,0.01,0.41,1.35,0.02,0.03,0.31,0.0,4.71,0.0,0.03,0.1,0.0,0.02,12.92,0.01,0.01,0.14,0.27,0.0,0.13,0.02,0.97
2012-02-14,1,8.95,0.0,0.11,0.3,0.92,0.22,0.0,0.01,0.0,0.62,0.03,0.0,0.03,0.07,0.15,0.66,0.01,0.03,0.27,0.19,0.07,0.0,0.1,0.0,0.31,0.0,0.52
2012-02-15,1,5.76,0.0,0.77,0.0,0.02,0.0,0.48,0.0,0.0,1.41,0.05,0.0,0.12,0.8,0.1,0.01,0.1,0.88,1.05,4.27,0.17,0.0,0.66,0.03,1.09,0.01,0.71
2012-02-16,1,0.16,0.0,0.95,0.02,2.45,0.0,1.04,0.01,0.0,0.06,0.17,0.01,0.81,0.48,1.28,1.66,0.0,4.25,0.03,1.92,0.13,0.54,0.17,0.1,0.58,0.02,0.67
2012-02-17,1,0.41,0.01,2.05,0.86,0.0,0.13,0.2,0.01,0.0,0.0,0.92,0.07,7.38,0.0,0.77,1.72,0.01,0.39,0.24,1.78,0.0,0.0,0.0,2.17,0.0,0.0,0.76
2012-02-18,1,1.11,0.0,0.09,0.51,8.42,0.21,0.09,1.36,0.0,0.08,0.02,0.23,0.63,0.03,2.13,0.43,3.39,0.14,1.88,0.1,0.03,0.0,0.02,0.12,0.06,0.0,0.84
2012-02-19,1,2.35,0.01,0.68,0.05,1.93,0.0,0.6,0.36,0.12,0.35,0.02,0.0,0.27,0.39,5.64,24.46,0.41,0.34,9.17,0.63,0.22,0.0,14.11,0.36,0.01,0.93,2.5
2012-02-20,1,0.19,0.38,0.0,3.15,0.8,0.03,0.12,0.01,0.01,0.48,0.65,0.0,0.12,18.18,0.29,2.54,0.07,1.22,1.74,1.27,0.0,0.01,5.33,3.26,3.23,0.06,1.72
