date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-11-01,1,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.02,0.01,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01
2019-11-02,1,0.29,0.17,0.17,0.23,0.21,0.4,0.13,0.21,0.19,0.21,0.31,0.28,0.19,0.26,0.23,0.3,0.53,0.15,0.01,0.07,0.37,0.16,0.21,0.23,0.17,0.19,0.16,0.16,0.17,0.2,0.25,0.24,0.2,0.18,0.33,0.21,0.2,0.21,0.36,0.02,0.18,0.3,0.26,0.26,0.2,0.24,0.17,0.11,0.28,0.05,0.27,0.0,0.22
2019-11-03,1,1.47,1.11,0.97,1.35,2.03,0.85,2.81,0.42,1.13,3.0,1.01,0.87,1.01,1.26,1.34,3.42,1.01,0.62,2.15,3.01,0.66,5.71,0.87,3.16,0.85,1.16,1.47,1.63,1.04,0.79,3.63,0.61,1.57,1.53,1.63,0.88,1.2,2.77,1.61,1.57,0.69,2.24,1.37,1.75,2.07,0.79,1.78,4.01,1.01,5.11,1.66,3.86,1.72
2019-11-04,1,0.0,0.15,0.01,0.0,0.23,0.0,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.18,-0.01,0.01,0.02,0.1,0.0,2.53,0.0,0.23,-0.01,0.0,0.07,0.0,0.0,0.05,0.12,0.0,1.01,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,1.35,0.0,0.2,0.01,0.0,0.18
2019-11-05,1,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.02,1.37,0.0,0.0,0.31,0.0,0.16,0.0,0.07,0.25,0.07,0.01,0.01,0.0,0.0,0.11,0.02,0.09,0.04,0.07,0.11,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.02,0.29,0.0,0.0,0.0,0.05,0.0,0.0,0.17,0.0,0.07
2019-11-06,1,0.06,0.0,0.0,0.0,0.27,0.07,0.0,0.0,0.27,0.0,0.04,0.02,0.0,1.05,0.0,0.0,0.22,0.02,0.89,0.01,0.0,0.0,0.14,0.21,0.0,0.08,0.21,0.09,0.32,0.96,0.0,0.13,0.15,0.19,0.1,0.0,0.17,0.0,0.0,0.17,0.01,0.0,0.03,0.12,0.0,0.0,0.02,0.23,0.01,0.0,0.0,0.0,0.12
2019-11-07,1,0.01,4.58,0.73,0.55,3.31,0.95,3.89,2.13,10.36,0.02,2.48,0.09,6.29,0.24,1.75,0.02,1.84,2.3,7.25,0.77,2.32,1.35,0.0,8.64,0.85,6.66,0.83,3.67,0.21,0.1,2.8,0.95,0.71,0.22,2.36,0.0,4.58,1.4,0.47,1.06,8.12,0.01,2.19,0.36,0.83,1.07,0.58,1.06,1.45,1.95,3.93,0.0,2.16
2019-11-08,1,0.03,0.0,0.0,0.06,0.0,1.0,0.0,1.22,4.4,0.16,0.0,0.29,0.31,3.06,12.0,0.16,0.37,3.02,0.23,3.78,0.0,1.76,0.59,2.4,0.32,1.88,0.0,3.48,0.34,0.02,0.85,0.94,0.0,1.75,0.4,0.0,2.69,0.3,0.26,0.06,11.02,0.49,2.46,0.0,0.74,1.18,0.0,0.5,0.01,0.16,2.17,0.0,1.31
2019-11-09,1,0.0,0.0,0.0,0.02,0.01,0.72,0.0,0.23,0.0,0.02,0.01,0.09,0.01,0.43,0.47,0.51,0.0,0.23,0.66,1.76,0.86,0.15,0.65,0.01,0.65,1.98,0.0,0.29,0.01,1.06,0.01,0.0,-0.01,0.13,0.06,0.0,0.0,6.53,0.33,0.02,0.23,0.5,3.55,0.02,1.8,0.0,0.0,0.0,0.01,0.01,1.71,0.01,0.5
2019-11-10,1,0.94,0.01,4.75,0.49,2.73,4.89,0.09,0.24,0.0,0.09,0.11,0.06,6.03,5.46,0.0,0.0,0.21,0.42,0.97,1.47,0.01,8.12,0.01,0.41,0.01,5.95,0.3,0.0,0.0,5.74,0.0,1.02,0.04,0.0,0.3,0.0,0.22,4.08,0.3,4.1,0.4,0.0,1.68,0.02,3.35,5.04,0.0,2.41,0.86,0.0,0.51,3.12,1.45
