date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2017-04-01,1,6.14,6.75,6.32,7.18,4.65,6.61,5.75,6.57,6.71,6.5,5.65,5.42,6.58,4.46,7.43,6.18,5.39,5.05,7.0,6.37,5.68,5.69,5.39,5.34,7.15,5.02,7.09,5.28,6.61,5.96,6.41,7.89,4.83,5.79,6.35,7.09,6.08,5.27,7.25,6.18,5.26,5.88,7.0,5.93,5.68,6.67,5.48,6.59,4.99,9.5,5.4,4.91,6.15
2017-04-02,1,0.16,0.15,0.17,0.05,0.12,0.11,0.22,0.11,0.17,0.26,0.06,0.14,0.15,0.11,0.36,0.17,0.09,0.14,0.14,0.07,0.15,0.39,0.14,0.11,0.19,0.3,0.51,0.15,0.15,0.11,0.03,0.25,0.22,0.12,0.43,0.35,0.14,0.17,0.14,0.02,0.15,0.24,0.04,0.15,0.24,0.11,0.06,0.07,0.07,0.04,0.14,0.07,0.16
2017-04-03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2017-04-04,1,0.0,0.0,0.01,0.0,0.09,0.0,0.0,0.07,0.0,0.0,0.0,0.3,0.01,0.01,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.16,0.68,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.02,0.03,0.21,0.0,0.66,0.0,0.03,1.22,0.01,0.0,0.0,0.06,0.0,0.08
2017-04-05,1,4.05,3.07,0.1,17.11,7.47,0.33,0.18,1.61,0.17,0.0,0.33,0.1,11.44,13.81,0.1,2.27,3.07,4.78,9.18,10.1,13.34,9.6,1.74,13.0,0.0,1.61,5.22,7.05,0.0,0.0,5.64,0.03,6.17,4.29,0.92,0.0,0.04,14.91,1.56,0.3,12.15,1.65,0.07,7.46,3.31,1.76,9.87,0.03,0.02,5.56,4.11,8.81,4.33
2017-04-06,1,3.12,2.47,26.85,2.91,5.95,0.16,3.01,0.39,1.81,0.33,1.13,0.73,3.35,0.5,1.4,0.37,0.79,3.89,13.19,6.63,4.01,3.51,0.02,0.37,0.22,19.2,0.39,2.32,0.02,0.11,0.01,7.57,17.77,12.26,1.86,4.46,0.17,0.74,2.45,1.15,1.16,9.59,3.68,0.49,11.24,5.22,2.43,0.71,0.47,2.24,2.68,13.33,3.87
2017-04-07,1,23.35,20.97,2.89,0.21,0.28,10.81,0.15,1.17,3.2,5.06,1.33,16.77,0.12,0.01,22.14,3.5,0.05,36.58,0.16,0.4,2.78,26.56,0.22,0.69,24.16,1.24,15.42,36.09,8.34,0.43,0.03,9.44,0.79,0.04,7.63,0.6,6.66,13.08,1.15,2.99,15.22,0.17,6.91,7.52,8.74,20.07,1.42,23.76,0.59,11.73,5.01,0.02,8.01
2017-04-08,1,2.53,12.63,1.97,0.0,6.21,18.51,12.4,5.37,5.56,15.42,0.73,24.71,6.11,9.25,34.73,16.68,24.49,1.0,0.07,25.2,10.42,4.28,16.89,13.36,0.34,0.28,17.16,5.07,7.46,1.63,30.68,0.3,23.46,13.96,22.29,17.39,6.4,14.71,2.42,11.58,0.08,25.13,0.06,18.92,21.08,5.39,2.33,7.51,18.67,18.49,12.73,0.0,11.26
2017-04-09,1,0.0,0.51,0.0,2.67,0.02,3.32,0.0,0.0,0.38,0.0,0.0,0.24,3.32,24.81,45.63,0.0,2.32,0.12,0.59,0.02,0.0,0.0,0.05,13.91,0.16,0.0,3.71,3.59,6.4,2.17,1.48,0.76,0.04,2.63,2.89,0.16,0.47,0.02,0.38,6.6,0.0,5.85,0.23,0.0,0.11,0.0,0.02,7.55,4.59,0.33,1.85,0.94,2.94
2017-04-10,1,0.0,1.04,0.0,0.8,0.0,0.0,0.0,0.0,3.99,0.15,0.03,0.02,0.43,6.68,0.0,0.0,0.0,0.09,0.0,0.02,1.45,-0.01,0.0,0.0,0.0,0.0,0.0,2.34,1.39,0.15,1.45,0.68,0.0,0.01,0.0,0.08,0.04,0.0,0.02,0.01,0.01,0.0,0.95,0.04,0.0,0.34,0.0,0.21,0.01,0.35,0.13,0.0,0.45
