date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2017-03-01,1,2.2,4.67,1.71,2.35,2.8,2.56,2.15,1.93,2.01,2.94,2.2,2.27,3.24,2.4,2.28,2.44,3.75,2.7,1.34,2.35,2.66,4.05,2.83,3.44,2.65,2.02,3.05,2.37,2.5,2.76,3.33,3.63,1.66,2.66,4.73,2.63,1.85,2.34,3.21,2.13,2.74,1.62,3.26,2.96,2.04,2.28,2.19,2.41,1.6,2.56,4.12,0.22,2.64
2017-03-02,1,0.83,2.71,0.88,0.67,1.18,0.84,0.76,1.1,0.49,1.12,0.97,0.98,1.17,1.06,0.74,1.23,0.84,1.28,0.77,0.71,1.33,1.58,0.94,1.3,0.46,1.37,0.61,0.59,0.76,1.04,1.19,0.82,1.31,0.49,1.17,0.78,0.97,0.29,0.73,1.26,0.9,0.71,1.36,0.85,1.01,0.86,0.82,1.27,0.73,0.59,1.08,1.57,0.97
2017-03-03,1,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0
2017-03-04,1,0.0,0.02,0.01,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.02,0.03,0.23,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.04,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.01
2017-03-05,1,1.81,2.69,0.32,0.27,1.93,0.45,1.62,1.06,0.18,0.39,0.17,1.15,0.58,0.19,0.89,0.42,0.9,0.02,0.25,0.4,1.24,1.08,0.15,0.32,0.73,0.92,0.18,0.33,1.24,0.83,0.29,1.45,0.23,0.82,0.38,1.05,0.42,0.01,0.52,0.71,0.97,0.6,1.06,0.55,1.08,0.86,0.29,1.56,0.27,0.28,0.51,0.31,0.72
2017-03-06,1,0.48,0.1,0.16,0.23,0.14,0.16,0.18,1.37,0.0,0.12,0.02,0.36,0.62,0.61,0.03,0.28,0.07,0.33,0.3,0.05,0.02,0.07,0.1,0.05,0.84,0.13,0.33,0.14,1.07,0.91,0.02,0.52,0.01,0.71,0.45,0.29,0.21,0.03,0.03,0.01,0.26,0.0,1.16,0.03,0.97,3.27,0.08,0.5,0.0,0.0,0.14,1.53,0.35
2017-03-07,1,0.01,0.0,0.37,0.0,1.6,0.44,0.0,1.37,0.51,0.03,0.01,1.24,0.01,0.18,7.74,0.09,0.02,0.23,1.39,0.01,0.0,0.0,0.01,1.01,0.01,0.0,0.06,0.64,0.01,0.03,0.14,0.08,0.01,0.04,0.34,0.0,0.16,0.02,1.18,0.3,0.01,2.74,0.46,1.04,0.0,0.2,0.0,0.1,0.34,0.13,0.04,1.84,0.48
2017-03-08,1,0.11,0.01,1.1,0.46,0.63,0.08,0.0,0.67,0.12,1.17,0.12,0.06,0.02,0.14,0.25,1.5,0.01,0.2,0.26,0.12,2.52,0.0,0.01,0.59,0.13,1.15,0.08,0.08,0.02,0.1,0.67,0.16,0.01,0.24,1.01,0.0,0.25,0.42,0.19,3.19,0.08,3.06,0.0,0.01,0.23,0.0,0.67,0.29,0.0,0.45,0.01,0.0,0.44
2017-03-09,1,0.25,0.0,0.01,0.0,0.14,0.01,0.01,0.0,0.58,1.24,0.01,0.34,0.0,0.03,0.21,0.01,0.16,0.0,0.01,0.0,0.21,0.2,0.0,0.0,0.03,0.09,0.05,0.6,0.05,0.35,0.05,0.0,0.0,0.43,0.59,0.0,0.03,0.0,0.02,0.05,0.0,0.01,0.0,0.34,0.0,0.0,0.08,0.0,-0.01,0.03,0.0,0.07,0.12
2017-03-10,1,0.0,0.03,0.12,0.0,0.12,0.0,0.0,0.0,0.01,0.58,0.0,1.01,0.0,0.0,0.03,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.08,0.01,0.05,0.0,0.49,0.0,0.0,0.01,0.0,0.03,0.16,4.81,0.0,0.38,0.0,0.14,0.0,0.0,0.0,0.0,0.0,13.0,0.01,0.47,2.34,0.0,0.47
