date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2015-03-01,1,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.36,0.01
2015-03-02,1,0.21,0.1,1.53,0.19,1.29,0.83,0.19,0.7,0.3,0.27,0.88,0.43,0.51,0.58,0.1,0.78,0.48,0.74,0.31,0.29,1.08,0.66,0.47,0.44,0.69,0.03,0.56
2015-03-03,1,3.0,2.83,1.76,2.91,3.4,2.52,3.59,2.64,3.72,2.28,4.25,3.1,2.98,9.16,4.47,4.76,3.75,2.78,3.22,1.61,3.77,4.16,3.77,2.4,3.85,0.58,3.47
2015-03-04,1,0.03,0.05,0.02,0.0,0.05,0.21,0.0,0.07,0.02,0.0,0.43,0.04,0.02,0.03,0.01,0.15,0.03,0.0,0.0,0.09,0.0,0.08,0.01,0.15,0.09,0.05,0.06
2015-03-05,1,0.0,0.0,0.07,0.0,0.51,0.01,0.0,0.06,0.0,0.0,0.14,0.1,0.0,0.07,0.0,0.46,0.0,0.0,0.25,0.32,0.0,0.4,0.01,0.36,0.25,0.0,0.12
2015-03-06,1,0.66,0.01,0.03,0.01,6.47,0.01,0.01,0.0,2.27,0.0,0.41,0.0,0.0,0.01,0.0,0.29,0.61,0.79,0.01,1.01,0.01,0.15,6.36,0.07,0.01,0.01,0.77
2015-03-07,1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02
2015-03-08,1,0.07,-0.01,0.09,0.88,0.0,1.56,0.1,0.31,0.0,0.01,0.23,0.29,0.06,0.07,0.01,0.01,0.09,0.05,0.12,0.53,0.48,0.01,0.09,3.09,0.03,0.01,0.33
2015-03-09,1,0.0,0.64,1.58,6.15,-0.01,0.25,1.53,1.73,0.08,1.02,0.08,0.01,1.54,0.56,0.3,0.0,2.91,0.09,0.42,3.03,0.13,1.48,0.19,1.95,1.05,0.0,1.07
2015-03-10,1,0.03,0.0,0.41,0.07,0.65,0.02,0.83,0.03,0.01,7.12,0.18,0.0,0.03,0.03,1.12,0.0,0.14,0.03,3.04,0.12,0.47,0.11,0.17,0.01,1.28,0.0,0.64
