date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2017-07-01,1,21.9,35.23,15.01,8.97,20.81,20.11,5.96,9.32,22.11,18.13,20.6,17.39,23.9,15.75,16.67,25.05,13.2,23.63,15.61,31.1,6.44,5.9,21.96,12.83,19.88,10.83,15.99,21.59,10.92,23.17,17.71,18.27,15.26,15.38,20.48,12.08,25.82,14.79,15.03,19.4,17.7,14.31,15.26,15.3,15.7,18.89,15.12,14.57,25.74,16.69,18.03,1.34,17.48
2017-07-02,1,70.55,40.96,69.76,56.54,74.77,57.46,60.54,77.83,61.59,68.31,76.11,54.42,53.79,55.38,59.91,60.31,55.43,67.72,62.71,47.15,85.28,39.56,44.49,57.75,69.59,42.9,49.38,66.88,46.47,31.58,46.99,43.84,57.37,60.3,64.96,52.71,66.09,66.17,58.01,68.73,91.02,45.7,55.63,63.88,80.64,66.4,56.96,89.54,55.9,56.75,63.53,63.74,60.32
2017-07-03,1,90.28,31.94,53.37,54.7,60.79,32.32,41.38,39.4,85.29,101.28,48.43,25.38,66.78,52.35,53.09,59.7,35.32,51.75,48.32,93.04,50.36,76.85,52.07,68.53,52.74,21.58,36.5,40.77,60.21,19.92,81.07,32.46,60.99,92.64,47.24,44.25,25.94,68.63,75.59,76.64,62.13,63.46,76.86,42.74,42.56,41.86,37.58,33.05,48.25,83.5,33.69,71.53,54.42
2017-07-04,1,35.08,6.92,60.98,13.98,5.39,33.11,15.27,43.93,15.17,7.36,33.7,50.52,41.29,38.24,35.09,39.37,6.41,20.88,19.8,6.55,3.17,7.66,22.43,40.97,12.23,38.53,7.88,24.59,26.34,3.29,86.54,37.64,29.02,17.63,11.87,2.22,32.88,16.82,11.58,7.63,47.47,38.34,8.94,55.18,3.5,25.61,3.61,32.74,2.08,49.33,28.97,51.56,24.82
2017-07-05,1,0.33,12.16,14.83,4.99,3.16,8.32,14.66,3.64,0.03,0.38,3.15,12.63,11.07,1.76,1.09,1.37,3.0,10.3,14.89,0.26,11.24,0.85,3.25,1.65,1.79,5.15,10.28,11.47,3.61,2.79,8.38,17.61,16.41,1.83,24.79,0.56,23.69,4.19,1.68,3.29,1.07,0.04,2.49,6.93,6.97,1.65,5.21,1.47,6.07,3.49,3.55,0.77,6.19
2017-07-06,1,0.42,56.83,2.35,22.04,30.33,28.36,7.4,12.48,0.22,0.26,11.21,13.67,15.48,0.13,0.51,2.9,19.43,14.3,15.33,3.06,20.98,6.29,10.13,1.04,2.17,0.75,24.26,7.85,5.27,3.01,11.04,18.61,12.97,4.41,43.14,0.07,15.85,36.86,0.85,13.16,6.1,0.13,0.45,0.95,2.23,17.56,5.65,3.6,0.04,1.82,2.8,0.13,10.52
2017-07-07,1,2.5,14.86,17.95,22.43,11.21,10.36,15.11,19.0,1.17,2.28,6.27,17.06,43.97,0.07,1.49,3.36,14.8,27.36,6.57,8.16,12.88,3.37,9.37,7.15,12.98,0.8,17.78,21.36,8.68,10.6,30.67,23.03,11.06,7.6,6.95,0.0,3.37,9.14,41.84,1.91,21.8,1.53,4.86,0.02,8.24,7.78,8.85,18.88,0.25,4.71,3.7,1.33,11.12
2017-07-08,1,14.85,6.15,5.57,2.0,10.41,2.36,10.12,36.15,1.96,7.16,20.51,11.8,36.84,6.89,5.28,8.93,18.08,10.97,9.23,16.81,9.33,28.36,9.06,6.81,26.58,2.87,8.55,14.46,13.86,0.5,41.67,25.76,17.83,6.02,57.02,0.9,6.46,9.8,3.35,25.71,5.85,1.45,22.91,0.54,10.95,7.73,6.91,12.27,6.61,4.79,13.85,25.62,12.76
2017-07-09,1,15.02,6.1,14.96,3.13,4.45,27.05,19.15,8.68,1.55,6.45,12.88,2.89,7.35,8.82,4.56,20.13,11.78,6.8,11.78,2.5,10.64,10.97,35.21,8.91,34.73,50.51,7.16,10.42,9.94,4.71,13.67,6.54,2.17,2.99,20.03,11.59,8.29,29.55,3.41,10.34,14.78,0.25,1.26,7.78,1.53,2.57,4.85,1.07,0.13,1.01,20.51,8.19,10.66
2017-07-10,1,3.23,24.84,6.29,1.98,8.03,2.05,2.6,3.53,6.88,5.56,8.42,25.55,3.06,2.9,2.11,2.48,2.61,56.87,2.6,3.51,1.0,31.98,1.95,20.04,2.18,30.56,1.6,2.55,3.15,2.45,0.03,16.12,1.88,9.48,28.97,31.12,3.75,8.68,15.94,11.04,21.28,0.02,9.1,3.74,0.6,29.72,2.05,0.91,7.46,9.77,15.37,41.46,9.8
