date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2018-05-01,1,4.31,7.78,1.67,9.14,7.05,4.05,5.75,7.16,6.56,7.82,9.23,5.5,9.77,7.5,6.52,6.52,7.03,4.48,6.27,5.34,8.18,6.09,6.98,11.8,3.12,6.17,3.75,5.67,5.7,4.33,8.53,8.25,6.11,7.95,2.91,9.84,2.97,10.56,7.12,4.43,6.65,5.09,12.46,3.75,7.43,7.09,4.93,4.62,6.93,5.09,6.6,0.72,6.48
2018-05-02,1,14.16,8.24,12.3,9.14,11.24,9.5,14.09,12.75,9.0,11.79,8.37,9.19,11.29,17.02,8.38,5.99,18.09,9.85,9.19,15.48,11.52,11.65,9.73,8.65,12.31,7.06,10.6,9.25,13.27,9.9,6.93,9.59,8.6,11.8,15.31,10.13,11.82,17.86,4.61,10.92,10.69,7.66,11.21,5.95,10.25,11.26,9.16,8.71,7.73,6.17,19.44,22.59,10.68
2018-05-03,1,3.2,0.56,5.62,0.49,3.77,4.41,0.69,0.38,3.08,3.52,0.75,1.27,5.12,5.31,1.69,2.4,1.93,1.4,4.48,0.91,2.2,4.09,1.07,3.74,0.26,1.37,0.4,5.83,2.9,4.77,0.38,3.23,4.07,0.93,5.22,4.16,1.01,1.29,1.26,3.55,0.08,2.3,3.03,1.32,1.29,1.24,2.28,4.72,3.53,0.72,2.0,8.76,2.46
2018-05-04,1,0.0,0.0,0.0,0.0,0.01,0.02,0.2,0.0,0.01,0.15,0.0,0.0,0.02,0.02,-0.01,0.0,0.01,0.0,0.01,0.09,0.0,0.14,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.04,0.02,0.06,0.33,0.02,0.0,0.28,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.15,0.03
2018-05-05,1,0.5,0.0,0.43,2.02,0.06,1.79,0.7,0.0,1.34,0.0,0.04,0.0,0.02,0.07,1.02,0.44,0.06,0.09,0.01,0.11,3.81,0.02,0.13,2.34,0.27,3.07,1.96,0.0,0.01,5.68,2.7,2.23,2.54,1.84,0.01,1.03,0.29,0.0,0.42,3.53,0.0,0.0,0.06,1.05,0.02,0.16,0.0,0.04,0.0,4.88,1.0,0.0,0.94
2018-05-06,1,0.0,0.0,0.02,0.1,0.01,1.79,1.13,0.0,1.77,0.14,0.16,0.02,7.83,0.04,0.07,0.06,0.02,0.01,0.57,0.13,0.78,0.27,0.94,0.05,0.02,0.03,2.7,0.0,0.18,2.28,0.67,0.39,0.54,2.83,0.09,0.02,0.6,0.01,0.07,0.1,0.0,13.28,0.01,0.94,0.01,0.06,0.0,0.0,0.0,0.1,0.0,18.69,0.8
2018-05-07,1,0.0,0.0,13.34,0.01,17.64,0.02,0.02,0.0,1.07,15.41,0.0,0.0,2.31,0.0,0.25,0.0,0.79,0.0,0.14,0.0,0.0,0.18,0.08,0.02,0.02,0.02,0.0,2.39,0.0,0.0,0.01,0.0,0.24,0.0,0.08,0.23,0.01,0.0,0.04,0.37,1.44,25.09,0.01,0.07,0.0,0.0,0.03,0.08,0.04,0.0,0.01,0.05,1.6
2018-05-08,1,0.0,0.0,1.43,0.05,2.65,0.14,0.14,0.01,3.01,12.41,0.02,0.0,0.05,0.0,1.19,0.1,0.06,0.02,0.01,0.02,0.0,0.0,0.03,0.05,0.0,0.0,0.0,11.39,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.02,0.0,28.56,0.0,0.23,0.02,0.0,0.0,6.17,0.0,0.0,0.06,0.11,0.0,20.88,0.02,0.47,1.74
2018-05-09,1,0.01,0.0,0.0,0.01,3.43,0.0,0.0,0.01,0.8,2.11,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,1.64,0.0,0.0,0.0,4.45,0.01,0.0,0.0,13.4,0.0,-0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.01,2.34,0.0,0.01,0.0,0.01,0.0,0.02,0.0,4.57,0.0,0.0,0.0,26.4,8.72,0.05,1.33
2018-05-10,1,0.0,0.0,0.1,0.02,10.18,0.0,0.0,0.0,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.18,-0.02,0.0,0.0,0.76,0.0,0.0,0.0,11.03,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.01,0.0,0.0,1.48,0.04,0.04,0.58
2018-05-11,1,0.03,0.01,0.0,0.82,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,3.29,0.01,0.0,-0.02,0.0,0.06,0.0,0.43,0.0,2.54,0.01,-0.01,0.0,0.0,0.0,0.01,0.0,2.39,0.0,0.0,0.13,2.02,0.0,2.4,0.55,0.0,0.0,0.0,0.0,0.0,0.3
2018-05-12,1,0.23,0.0,0.03,0.06,0.0,0.04,0.08,0.0,0.03,1.89,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.75,0.0,0.23,0.01,1.56,0.02,0.0,2.68,1.04,0.0,0.0,0.04,0.01,3.48,0.02,0.0,0.01,0.07,2.69,2.98,0.0,4.98,0.04,11.46,0.0,0.21,0.01,0.02,3.65,0.02,0.0,0.01,0.0,21.63,0.75
2018-05-13,1,0.18,1.52,10.76,0.0,4.56,0.17,3.1,0.0,0.0,0.06,0.21,0.0,0.0,0.02,0.0,0.03,0.0,4.79,0.02,0.0,0.64,0.26,12.85,0.0,0.0,24.1,0.56,3.43,17.73,0.68,0.0,0.02,0.0,2.01,0.0,0.64,5.31,2.25,0.18,0.0,3.11,13.8,0.49,3.32,0.0,4.33,0.02,0.0,0.0,0.0,0.08,2.43,2.38
2018-05-14,1,0.0,0.44,2.88,2.7,3.62,0.03,2.52,6.17,0.0,0.0,15.94,0.78,0.01,1.61,0.02,4.67,0.02,0.59,2.31,0.0,1.06,21.64,3.23,0.0,0.0,7.49,0.7,16.35,0.56,0.88,0.04,0.08,0.0,5.48,17.13,6.99,0.69,0.0,0.01,0.0,9.77,1.89,0.1,7.25,0.02,0.58,0.01,0.0,1.16,3.21,0.33,0.01,2.96
2018-05-15,1,0.0,0.08,1.29,5.57,3.71,1.43,5.55,8.31,0.02,0.0,0.43,0.05,16.84,0.01,0.01,3.29,2.75,0.05,2.42,0.0,33.73,3.27,0.2,0.0,0.05,0.0,23.29,0.43,0.12,0.72,0.6,0.59,0.02,0.0,2.82,0.49,0.0,0.21,2.33,0.0,1.16,0.74,1.45,0.65,0.0,0.88,0.01,0.79,3.07,14.75,0.0,0.12,2.83
2018-05-16,1,0.0,0.75,0.03,0.0,1.0,0.04,0.53,0.14,1.0,1.07,0.38,0.0,25.52,0.15,0.97,0.05,0.1,1.55,0.58,0.01,6.15,3.54,0.0,14.0,0.14,0.0,9.01,0.0,0.06,0.0,2.24,0.13,0.04,0.0,0.15,0.0,-0.01,0.27,61.07,0.01,0.14,0.0,21.95,3.33,0.02,6.0,0.0,32.99,2.76,0.0,0.0,9.53,3.88
2018-05-17,1,0.0,0.21,0.05,0.05,0.01,0.26,0.06,0.0,1.16,0.02,13.1,0.0,0.05,0.11,2.25,0.0,0.07,2.14,0.38,1.72,0.06,0.0,3.55,6.41,0.01,9.39,0.33,7.19,0.0,0.21,20.35,0.0,0.16,16.71,0.02,0.02,0.0,0.0,6.68,0.17,0.0,1.49,2.1,0.16,2.79,0.04,0.02,2.43,0.0,0.0,0.29,25.89,2.0
2018-05-18,1,0.24,0.0,0.14,0.36,0.03,0.23,3.68,0.0,2.25,0.0,0.08,0.02,0.0,0.02,0.01,0.56,0.05,5.88,0.12,14.95,0.0,0.01,0.08,4.44,0.0,30.66,0.32,2.76,0.52,0.19,0.08,0.53,0.27,3.07,0.02,0.0,0.14,0.0,0.0,0.62,0.03,1.77,0.0,6.24,2.12,0.0,7.14,0.18,0.02,0.0,0.0,47.01,1.76
