date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2018-06-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2018-06-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2018-06-03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,1,3.92,0.02,0.33,0.0,0.3,10.56,0.17,0.07,0.49,0.0,1.44,2.47,0.0,0.19,0.06,1.46,5.01,1.99,0.03,0.81,0.08,0.57,0.02,0.01,1.59,3.74,0.0,0.55,0.35,0.53,1.06,0.15,3.74,5.4,0.0,0.0,0.0,3.42,1.47,0.14,0.01,0.0,0.45,0.0,0.01,0.9,11.38,0.32,1.47,4.16,0.0,0.1,1.39
2018-06-05,1,3.69,0.34,0.18,0.0,0.86,8.86,1.94,0.16,0.01,0.05,0.04,0.64,0.01,0.26,0.16,0.06,1.49,0.19,0.04,9.94,0.91,1.19,0.04,5.3,1.17,1.38,0.15,0.7,10.28,10.32,0.0,1.01,2.62,1.39,0.0,0.04,0.17,6.64,0.16,0.46,1.29,0.0,8.88,0.01,0.04,0.66,3.35,0.7,4.39,12.9,1.05,1.92,2.08
2018-06-06,1,0.0,0.0,0.01,0.0,0.19,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.06,0.01,0.0,0.12,0.0,0.01,0.14,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.1,0.07,0.01,0.06,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02
2018-06-07,1,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.61,0.0,0.32,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.35,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.01,0.0,0.16,0.0,0.01,0.01,0.01,0.06,0.0,0.04,0.0,0.0,0.21,0.11,0.02,0.0,0.0,0.01,0.09,0.0,0.0,0.04
2018-06-08,1,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.07,0.19,0.03,0.94,0.1,0.07,0.0,0.0,0.01,0.0,0.0,0.18,0.0,0.04,0.02,0.01,0.0,0.12,0.13,0.08,0.02,0.0,0.57,0.0,7.29,0.01,0.78,0.02,0.24,0.0,0.02,0.01,0.01,0.73,0.18,2.15,0.75,0.1,0.0,0.0,0.0,0.02,0.42,0.73,0.0,0.32
2018-06-09,1,3.16,0.86,6.06,2.68,0.32,0.13,0.1,1.35,10.68,0.04,0.37,0.01,4.55,1.94,3.06,0.38,35.35,0.01,1.29,0.59,0.02,0.1,0.01,25.41,0.01,0.96,2.18,0.87,0.28,0.08,20.29,22.38,0.08,64.65,0.0,0.01,2.19,4.2,2.53,2.29,23.05,0.13,18.54,0.0,20.39,1.54,0.0,0.01,0.17,16.11,0.04,0.14,5.91
2018-06-10,1,7.72,8.1,0.7,8.71,16.79,8.64,1.52,14.51,-0.01,0.28,0.0,0.1,0.08,0.69,1.54,0.31,16.27,0.76,0.65,24.1,0.13,0.99,0.49,24.63,2.32,0.32,3.77,1.46,0.77,0.14,1.58,35.9,0.78,10.71,0.0,7.21,1.97,14.49,2.06,0.66,9.69,0.0,0.26,0.46,50.56,1.36,5.72,0.55,0.37,27.39,0.22,0.52,6.24
