date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2012-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0
2012-04-02,1,25.04,38.9,34.16,21.22,24.79,29.19,18.92,25.54,14.32,16.44,34.34,30.09,24.15,36.78,17.54,21.01,25.08,23.12,19.76,21.31,27.46,23.44,30.48,22.78,21.46,7.55,25.09
2012-04-03,1,1.67,2.62,3.12,8.42,0.57,3.79,0.98,2.34,3.16,1.76,10.19,3.2,2.43,2.77,4.11,4.72,3.31,3.1,3.16,6.97,2.36,2.79,4.32,3.06,3.41,44.78,3.53
2012-04-04,1,0.5,0.46,0.41,0.03,0.28,1.0,0.94,0.48,0.23,0.94,0.61,0.03,1.02,0.21,0.6,0.41,0.67,0.71,0.38,0.39,0.71,0.04,0.69,0.18,0.07,0.9,0.48
2012-04-05,1,0.42,0.16,0.83,0.39,0.44,1.24,0.7,0.66,0.37,0.48,2.33,0.15,0.21,0.44,0.14,0.0,0.5,1.07,0.0,0.92,0.48,0.44,0.11,0.37,0.23,0.02,0.52
2012-04-06,1,0.01,0.09,0.0,0.0,0.06,0.1,0.6,1.55,0.65,0.38,0.45,0.07,0.36,0.15,0.33,0.13,0.01,0.0,0.1,0.0,0.03,0.05,0.34,0.02,0.0,0.16,0.22
2012-04-07,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.02,0.14,0.19,0.73,0.02,0.11
2012-04-08,1,0.09,0.15,7.4,5.95,3.85,0.15,0.0,0.02,0.0,0.52,0.07,0.14,0.0,2.79,0.95,1.92,0.0,11.28,0.01,6.62,0.0,0.58,0.21,0.43,4.47,0.0,1.9
2012-04-09,1,0.17,2.87,0.0,0.0,0.0,0.73,0.63,0.52,8.26,1.51,0.05,0.67,0.03,0.0,3.46,0.73,13.44,0.0,1.04,0.01,1.43,1.33,0.12,30.69,0.0,0.0,2.71
2012-04-10,1,1.83,0.32,0.11,0.0,0.16,2.27,0.08,2.32,7.98,0.0,0.06,2.9,0.58,1.58,0.73,0.0,0.41,0.0,0.04,0.0,0.0,29.31,0.23,0.79,1.2,3.17,2.12
2012-04-11,1,0.4,0.0,0.07,0.18,0.0,0.55,0.0,0.0,2.5,0.99,9.68,6.69,0.0,0.0,0.0,8.57,0.01,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.33,4.41,1.2
2012-04-12,1,0.04,0.0,40.54,3.25,0.11,0.0,0.0,0.03,0.68,0.0,2.08,0.0,0.01,0.53,0.0,1.03,0.09,0.0,0.16,0.0,0.0,1.98,0.91,0.15,0.0,0.07,2.06
2012-04-13,1,0.0,4.67,0.01,0.0,0.0,0.0,0.48,0.0,0.27,4.02,0.15,0.02,0.0,0.31,4.04,0.0,0.0,5.17,22.15,0.01,8.24,0.48,0.0,0.57,0.02,0.02,2.02
2012-04-14,1,2.67,14.39,0.0,0.0,0.2,0.2,6.8,2.2,0.21,0.13,2.12,0.0,0.0,0.0,0.0,0.0,0.06,1.13,0.0,0.0,0.02,0.0,0.0,0.12,0.0,0.0,1.21
