date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2012-08-01,1,1.3,1.04,1.21,1.22,0.5,0.47,1.22,1.14,2.95,0.56,1.63,1.52,0.73,1.34,0.9,1.4,0.48,0.68,1.18,0.77,1.28,0.55,1.18,0.85,0.94,0.0,1.08
2012-08-02,1,2.36,3.59,1.32,1.93,1.84,1.33,1.4,1.67,1.79,1.6,1.63,0.93,2.56,1.81,2.58,1.12,2.42,2.97,0.61,2.09,1.65,1.66,1.3,2.38,2.77,0.07,1.89
2012-08-03,1,0.43,0.48,1.38,0.75,0.07,1.04,0.94,2.0,1.39,0.79,1.23,0.85,1.65,0.62,1.29,1.23,1.98,1.82,1.1,1.02,0.18,0.9,1.33,0.29,1.48,0.0,1.05
2012-08-04,1,0.19,0.06,0.47,0.54,0.11,0.31,0.11,0.26,0.17,0.08,0.07,0.22,0.38,0.08,0.12,0.14,0.04,0.31,0.32,0.26,0.31,0.13,0.06,0.17,0.23,0.18,0.21
2012-08-05,1,2.02,1.46,0.02,0.45,0.35,0.41,0.01,0.36,1.34,0.43,0.36,0.11,1.14,0.83,0.53,6.01,2.06,1.04,0.36,0.37,0.11,0.28,0.16,0.07,1.0,0.01,0.85
2012-08-06,1,1.96,2.73,1.24,0.84,1.9,4.36,0.39,1.12,0.11,0.36,0.51,2.24,1.29,0.49,0.04,1.63,0.88,0.1,0.77,1.26,0.42,0.24,6.49,0.12,1.32,0.26,1.31
2012-08-07,1,0.87,0.6,1.88,12.32,0.0,4.82,3.54,0.78,0.02,0.28,0.01,2.42,0.11,0.0,0.0,0.07,4.54,0.42,0.42,0.12,0.26,0.01,4.72,0.02,0.45,0.0,1.55
2012-08-08,1,0.35,0.0,2.46,24.36,0.01,27.35,48.44,0.86,1.35,1.75,0.02,0.13,0.69,0.05,0.02,0.07,23.45,13.75,0.0,0.01,0.01,2.4,7.69,0.96,10.28,0.0,6.66
2012-08-09,1,0.11,0.12,8.49,19.12,0.75,3.61,26.03,17.79,5.15,11.04,0.8,0.06,8.59,3.01,0.17,3.23,24.62,3.43,4.47,0.92,0.0,4.52,8.55,3.67,21.76,0.0,7.2
2012-08-10,1,0.32,16.5,0.62,1.3,2.13,0.75,1.21,29.01,0.29,30.36,21.08,2.63,1.59,38.71,0.83,8.8,5.07,2.13,4.36,9.17,1.89,0.01,14.3,3.55,39.48,2.08,9.44
2012-08-11,1,0.88,0.1,0.0,0.01,0.02,0.0,23.15,4.46,0.01,4.2,22.1,12.81,39.76,20.02,2.28,0.37,1.9,1.71,0.14,9.12,6.13,0.65,18.86,3.71,0.02,0.3,6.9
2012-08-12,1,0.99,0.13,5.54,33.74,8.71,0.0,14.13,5.86,0.54,0.04,38.02,5.46,30.42,48.49,3.11,0.12,1.47,0.02,11.13,1.27,1.78,1.48,34.16,41.65,0.14,37.92,11.54
2012-08-13,1,4.58,0.0,0.12,50.47,0.04,0.05,2.87,8.02,3.19,4.22,1.75,20.14,1.03,15.86,0.57,0.0,1.85,0.04,1.98,0.12,33.43,5.69,18.95,0.14,5.27,22.85,7.22
2012-08-14,1,21.58,0.0,0.04,55.76,8.17,7.34,5.32,5.72,3.3,9.59,9.11,33.86,2.07,1.69,28.02,48.18,1.87,1.05,0.94,0.2,10.75,11.31,13.7,0.32,23.05,0.81,12.12
2012-08-15,1,1.51,28.3,13.48,17.95,29.73,3.9,0.68,21.55,0.29,2.93,5.4,5.38,0.65,1.08,0.2,1.32,12.66,3.14,0.29,27.93,5.13,19.35,10.0,1.21,2.32,35.3,8.66
2012-08-16,1,10.88,0.3,34.68,30.83,9.17,6.05,1.04,4.99,3.12,4.32,0.07,2.02,28.88,0.04,0.01,0.0,2.3,44.18,0.01,1.55,22.98,14.55,5.58,1.97,18.95,29.29,9.94
2012-08-17,1,5.31,0.01,47.14,16.37,19.73,2.03,11.29,0.31,0.69,0.14,1.93,31.23,45.43,0.04,1.21,1.03,0.97,27.44,0.05,0.79,1.18,11.83,0.63,8.86,14.22,3.53,9.99
2012-08-18,1,12.3,3.36,17.77,37.95,35.73,0.72,3.16,2.22,11.36,0.0,5.66,24.21,41.49,0.1,4.09,22.73,0.01,0.62,0.02,3.0,1.48,3.25,0.07,2.74,34.57,1.39,10.74
2012-08-19,1,0.02,28.85,4.77,40.17,3.56,2.75,2.28,1.83,24.6,1.09,7.07,5.56,6.09,0.37,21.7,8.11,1.2,1.23,2.1,9.64,3.49,31.65,0.04,0.53,28.67,3.88,9.49
2012-08-20,1,0.04,55.4,11.28,63.91,0.8,8.01,2.81,1.52,1.49,4.94,4.04,0.71,1.43,0.05,14.1,8.68,9.39,11.93,5.45,24.42,10.52,0.75,2.31,0.05,1.83,7.21,9.83
2012-08-21,1,1.72,3.18,2.69,84.71,0.02,7.65,13.81,19.06,8.98,15.84,1.81,13.72,0.07,0.02,19.14,1.6,6.12,7.76,0.02,0.07,34.35,0.0,7.82,0.1,13.6,24.25,10.55
2012-08-22,1,11.73,0.26,2.95,0.04,20.3,0.0,0.3,6.35,19.4,21.81,0.36,0.91,0.32,0.11,6.19,18.24,3.73,2.74,0.01,0.04,32.73,0.01,0.18,0.92,2.73,25.77,6.09
2012-08-23,1,0.92,0.12,25.02,0.0,8.17,0.1,0.06,3.93,0.02,2.26,0.74,0.39,6.59,0.99,0.92,14.93,0.86,6.6,0.06,0.72,40.21,0.05,7.17,11.67,6.37,34.85,5.55
2012-08-24,1,0.41,0.05,8.47,0.0,0.08,0.1,2.65,1.45,0.02,4.4,10.64,0.06,9.51,0.35,1.45,1.58,1.24,5.76,5.06,0.55,9.78,0.04,19.35,17.18,12.48,2.03,4.51
2012-08-25,1,4.91,0.28,9.27,6.18,0.31,0.93,6.47,3.78,1.7,15.7,18.76,0.53,0.79,7.03,1.03,1.1,3.91,4.3,0.77,0.28,4.17,0.17,11.87,1.04,3.73,4.26,4.36
2012-08-26,1,0.93,3.43,1.78,15.99,0.43,4.79,10.37,1.0,0.62,43.13,3.43,1.57,2.3,3.29,6.43,0.51,3.49,1.0,0.16,4.82,0.35,0.94,1.49,13.34,0.14,1.37,5.03
2012-08-27,1,10.37,9.53,4.36,0.25,7.34,10.15,14.42,0.65,0.02,10.74,16.9,2.44,4.7,3.43,10.28,1.33,1.4,0.35,1.09,0.73,1.54,2.37,0.28,7.64,1.73,0.15,4.96
2012-08-28,1,44.78,1.16,2.69,18.55,3.49,24.56,2.39,19.02,7.81,16.86,31.54,0.79,34.07,5.25,4.51,8.53,0.35,0.33,0.86,0.91,6.74,2.27,1.84,22.34,46.5,18.28,12.33
2012-08-29,1,0.85,4.66,16.35,28.55,4.63,10.5,3.2,47.5,29.34,15.84,2.82,8.17,12.07,3.81,2.2,22.79,1.9,18.89,0.67,12.21,2.59,2.1,0.98,35.31,2.67,2.37,11.62
2012-08-30,1,1.38,9.97,11.74,0.33,4.95,10.33,0.23,3.81,3.2,4.68,24.05,0.98,3.48,1.46,1.36,15.69,52.45,14.31,0.24,12.56,1.58,4.26,34.22,49.9,37.37,76.72,12.18
2012-08-31,1,5.29,0.35,0.53,0.57,6.9,10.46,0.18,19.8,0.85,2.86,18.0,53.58,12.44,0.38,0.01,1.95,82.4,6.62,0.11,1.71,0.99,8.55,9.36,28.96,23.6,2.37,11.86
2012-09-01,2,14.1,13.58,0.43,0.35,9.7,12.32,2.06,13.7,0.34,0.09,19.26,4.85,7.09,0.19,0.0,0.57,0.04,3.43,0.01,4.18,0.13,37.41,0.02,8.31,0.1,0.42,6.09
