date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2017-02-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2017-02-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,1,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.01
2017-02-04,1,0.31,1.05,6.1,1.18,3.69,0.6,3.87,4.5,0.29,2.75,1.5,5.1,0.27,3.9,3.27,7.33,6.82,7.59,4.43,13.11,0.02,4.23,4.02,5.24,2.35,2.26,4.54,1.58,0.96,3.28,4.23,9.26,10.56,3.35,2.1,3.07,0.92,0.0,1.91,8.69,3.82,1.69,0.02,5.5,0.46,11.1,0.1,3.77,3.54,5.31,1.07,0.06,3.66
2017-02-05,1,0.49,0.31,1.11,0.83,1.62,2.09,2.11,2.56,0.15,1.85,1.16,0.47,3.3,2.22,0.08,2.91,8.46,4.34,4.77,2.37,0.59,4.11,0.77,1.32,1.2,1.27,0.73,9.41,1.06,1.05,1.95,5.11,1.6,0.18,3.3,0.03,0.45,0.63,2.39,1.3,3.49,1.09,1.42,2.62,0.5,2.07,0.53,2.46,3.15,4.43,0.1,0.35,2.03
2017-02-06,1,0.01,0.44,0.14,0.21,1.71,0.99,0.48,0.71,0.33,0.06,1.88,0.06,0.81,0.46,1.54,1.54,0.29,1.12,0.03,0.8,0.41,0.44,0.1,0.52,0.01,0.03,0.12,1.87,0.0,0.25,0.28,0.54,0.05,0.0,1.2,1.22,0.21,2.93,0.01,0.58,0.56,0.5,0.43,1.15,0.0,0.01,0.41,0.13,0.73,0.56,0.02,0.03,0.57
2017-02-07,1,0.0,0.16,0.0,0.02,0.0,0.02,0.0,0.01,0.11,0.0,0.2,0.09,0.0,0.0,0.48,0.07,0.01,0.12,0.02,0.1,0.22,0.01,0.0,0.18,0.01,0.12,0.0,0.49,0.05,0.01,0.59,0.0,0.02,0.06,0.05,0.11,0.08,0.04,1.3,0.01,0.12,0.04,0.01,0.14,0.12,0.03,0.0,0.41,0.05,0.45,0.21,0.0,0.12
2017-02-08,1,0.02,0.8,0.05,0.26,0.55,0.77,0.64,0.01,0.43,0.08,0.0,0.27,0.65,0.01,1.01,0.05,4.06,0.25,0.03,0.07,0.03,0.18,0.02,0.0,0.16,0.33,0.5,0.52,2.36,0.1,0.07,0.49,3.61,1.67,0.0,0.0,0.46,0.0,0.04,1.35,0.03,0.0,0.09,0.13,0.31,0.75,0.2,0.85,0.0,0.34,0.0,0.0,0.48
2017-02-09,1,0.27,0.51,0.0,0.07,0.0,0.94,1.68,0.61,0.01,0.02,0.0,0.0,1.11,1.48,0.2,0.01,1.29,0.24,0.01,0.02,0.0,0.14,0.07,0.14,0.42,0.27,0.0,0.52,1.32,0.0,1.06,0.18,0.72,0.97,0.1,0.07,0.01,0.1,0.01,0.86,0.4,0.0,0.01,0.83,1.68,0.15,0.03,0.01,0.12,0.42,0.01,0.03,0.37
2017-02-10,1,0.0,0.0,0.01,0.01,0.0,0.02,0.03,0.86,0.01,0.0,0.29,0.0,0.41,0.9,0.05,0.0,0.79,1.5,0.0,0.16,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,2.25,0.0,0.17,0.15,0.06,0.0,0.26,0.0,0.0,1.22,0.0,0.0,0.0,0.05,0.92,0.01,0.0,0.2
