date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-06-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04,1,0.03,4.9,0.04,0.07,0.0,0.25,0.0,0.0,0.0,0.28,0.0,0.03,0.0,0.0,0.04,0.53,0.3,0.0,2.17,0.03,7.31,0.1,0.28,0.31,0.02,0.0,0.01,0.08,0.0,0.25,0.46,0.0,0.05,0.07,0.0,0.0,0.19,0.42,1.16,0.13,0.0,0.0,0.0,0.1,0.16,0.9,0.01,7.3,0.0,0.13,0.0,0.0,0.55
2019-06-05,1,0.04,0.02,0.0,0.23,0.0,0.05,0.0,0.02,0.01,0.16,0.01,0.07,0.0,0.0,0.01,0.37,0.02,0.12,0.25,0.36,0.4,0.69,0.15,0.04,0.05,0.48,0.0,0.05,0.1,0.03,0.02,0.46,0.01,0.04,0.0,0.03,0.04,0.01,0.31,0.06,3.09,1.08,0.0,0.07,0.01,0.13,0.07,0.07,0.05,0.04,0.0,0.0,0.18
2019-06-06,1,0.21,12.5,2.83,1.72,9.18,1.34,2.61,0.08,7.25,11.63,0.18,0.04,2.6,0.04,5.41,18.48,0.0,0.1,0.79,5.27,2.74,0.07,3.11,0.04,0.13,5.81,2.14,0.49,2.94,0.02,19.64,0.21,0.31,0.86,0.07,0.12,5.43,2.18,0.54,1.7,1.4,0.5,0.02,0.29,27.18,0.04,0.2,0.4,31.34,11.92,0.1,16.2,4.0
2019-06-07,1,15.4,29.46,10.76,9.68,0.58,0.04,1.08,29.02,30.81,17.4,0.29,0.09,28.6,0.11,0.6,24.72,27.14,0.03,0.31,5.06,24.8,46.18,10.96,0.0,25.97,53.97,27.27,0.04,0.84,26.53,7.83,0.32,0.08,26.92,60.39,43.61,35.26,0.02,0.76,0.02,18.25,25.11,2.98,29.83,6.62,32.51,0.55,0.0,18.99,62.99,1.2,30.12,16.12
2019-06-08,1,2.97,0.48,2.91,29.4,6.87,0.27,7.43,8.17,1.79,0.04,4.58,0.73,4.72,0.25,2.83,2.81,0.46,0.04,0.98,0.34,2.16,19.73,20.14,2.01,2.73,0.76,0.37,1.04,0.98,3.85,1.56,0.01,1.44,0.36,14.52,0.08,1.6,1.04,3.16,0.01,5.58,0.99,3.69,1.18,0.0,2.06,1.16,0.1,0.16,1.42,0.02,0.03,3.37
2019-06-09,1,2.14,1.57,0.74,7.27,27.63,1.24,50.13,0.89,3.12,2.94,2.49,5.22,4.73,1.88,1.41,2.25,0.76,3.27,5.43,1.23,3.8,0.26,0.13,3.24,0.01,3.21,0.58,0.75,7.48,0.39,0.0,0.46,13.66,13.63,0.53,0.68,0.03,0.35,0.04,1.79,11.35,0.91,4.68,4.4,13.6,8.89,0.59,0.43,0.08,2.03,9.45,3.78,4.58
2019-06-10,1,0.51,1.02,1.11,2.56,0.22,1.77,3.3,2.27,0.31,2.54,1.42,0.49,3.31,2.03,8.48,16.28,11.26,1.32,0.84,0.09,0.96,0.01,0.43,0.02,0.01,0.33,0.43,4.54,2.68,0.81,0.02,0.07,1.1,6.4,1.08,7.08,0.0,0.97,3.86,5.16,0.1,1.16,0.37,6.55,2.28,0.12,0.08,18.95,0.04,0.66,11.05,0.69,2.71
