date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2017-11-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.0,0.05,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2017-11-02,1,0.02,0.65,0.12,0.09,0.01,0.07,0.0,0.05,0.16,0.02,0.02,0.06,0.03,0.03,0.1,0.0,0.13,0.59,0.0,0.06,0.09,0.11,0.06,0.04,0.02,0.01,0.09,0.0,0.22,0.15,0.1,0.49,0.03,0.01,0.09,0.03,0.16,0.1,0.01,0.1,0.03,0.2,0.02,0.46,0.35,0.23,0.0,0.01,0.21,0.01,0.09,0.0,0.11
2017-11-03,1,9.35,4.65,4.74,5.12,5.63,6.98,6.91,7.14,7.33,10.71,6.54,7.19,5.34,8.94,5.68,4.36,10.21,9.47,5.49,7.66,4.31,5.59,5.43,6.12,5.46,2.94,5.91,3.8,6.33,5.03,5.26,14.7,4.12,8.21,3.34,8.78,5.71,7.39,7.56,6.8,5.47,7.56,4.6,8.72,2.01,4.93,6.99,4.24,12.28,6.2,9.78,0.29,6.57
2017-11-04,1,0.02,0.06,0.13,0.37,0.17,0.0,0.0,0.03,0.22,0.39,0.23,0.31,0.04,0.22,0.27,0.39,0.03,0.3,0.04,0.16,0.01,0.06,0.72,0.26,0.05,0.87,0.06,0.0,0.49,0.0,-0.01,0.01,0.09,1.04,0.02,0.33,0.32,0.58,0.07,0.23,0.06,0.45,0.04,0.26,0.01,0.21,0.17,0.14,1.4,0.45,0.08,1.14,0.23
2017-11-05,1,0.03,0.0,0.0,-0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.05,0.01,0.01,0.0,0.0,0.02,0.01,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.01,0.0,0.02,0.02,0.05,0.03,0.0,0.04,0.0,0.0,0.01,0.02,0.04,0.02,0.01,0.12,0.0,0.0,0.01,0.0,0.02
2017-11-06,1,0.08,0.02,0.11,0.03,0.05,0.0,1.88,0.0,0.01,0.07,0.01,0.07,0.02,0.05,0.02,0.02,0.02,0.14,0.02,0.04,0.02,0.07,0.07,0.07,0.01,0.01,0.16,0.02,0.05,0.02,0.0,0.0,0.02,0.0,0.01,2.97,0.02,0.02,0.01,0.06,0.05,0.01,0.05,0.05,0.04,0.07,0.08,0.06,0.03,0.0,0.2,0.0,0.14
2017-11-07,1,0.28,2.02,0.72,0.21,0.23,0.16,1.78,0.69,0.21,0.86,0.36,0.29,2.07,0.13,0.16,0.01,1.11,0.26,0.54,0.13,1.16,2.45,0.35,1.06,0.01,1.52,0.44,0.27,0.75,0.93,3.21,0.02,0.06,0.07,0.03,0.73,0.38,1.02,0.02,0.15,2.74,10.13,0.0,0.41,0.07,0.22,0.17,0.68,0.35,0.36,1.38,0.06,0.85
2017-11-08,1,0.04,0.4,0.0,0.02,0.0,0.07,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.35,1.53,0.54,0.0,0.0,0.12,0.0,0.0,0.0,0.58,0.0,0.04,0.07,0.0,0.11,0.0,0.0,0.02,0.01,0.0,0.0,0.02,0.0,0.38,0.08,0.0,0.25,0.0,0.02,0.13,0.17,0.03,0.0,0.0,0.0,0.58,0.07,0.0,0.21,0.11
2017-11-09,1,0.0,0.09,0.0,0.08,0.0,0.0,0.0,0.0,0.35,0.03,0.49,0.07,0.0,0.01,0.45,0.0,0.01,0.0,0.0,0.0,0.0,0.13,0.0,0.04,0.0,0.0,0.0,0.0,1.6,0.0,0.02,0.0,0.03,0.0,0.84,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.11,0.37,0.02,0.0,0.0,0.08,0.01,0.0,0.1
2017-11-10,1,1.03,0.46,0.02,0.0,0.18,0.0,3.69,0.02,0.0,3.11,5.23,0.01,0.27,0.01,-0.01,16.07,0.0,0.07,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.31,0.0,0.0,0.0,0.92,0.0,3.24,0.21,0.0,0.0,0.01,-0.01,0.0,0.0,0.65,0.26,2.05,0.06,0.0,0.7,0.01,0.0,5.55,0.8
