date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2015-12-01,1,0.11,0.51,0.11,0.34,0.2,0.35,0.13,0.1,0.05,0.06,0.3,0.27,0.1,0.02,0.66,0.36,0.05,0.31,0.43,0.14,0.43,0.43,0.15,0.45,0.09,0.11,0.25
2015-12-02,1,5.25,5.37,4.71,4.33,3.26,2.75,3.96,2.82,5.0,3.16,2.74,3.54,3.87,5.63,2.97,4.11,4.53,2.35,3.45,4.81,4.69,5.17,2.55,2.96,5.77,8.31,3.99
2015-12-03,1,1.29,1.1,0.95,1.34,2.28,0.96,0.66,0.81,1.23,1.17,0.97,0.83,1.06,0.74,0.92,1.21,1.87,1.4,1.33,1.03,0.44,1.36,1.06,0.84,1.59,4.9,1.14
2015-12-04,1,0.14,0.02,0.09,0.03,0.14,0.23,0.05,0.04,0.13,0.01,0.08,0.0,0.06,0.14,0.04,0.02,0.05,0.04,0.01,0.01,0.13,0.16,0.03,0.28,0.07,0.21,0.08
2015-12-05,1,0.01,0.01,0.0,0.0,0.06,0.06,0.01,0.12,0.0,0.02,0.0,0.0,0.01,0.0,0.16,0.0,0.04,0.02,0.0,0.0,0.0,0.1,0.0,0.03,0.01,0.16,0.03
2015-12-06,1,0.08,0.0,0.0,0.02,0.01,0.05,0.0,0.01,0.03,0.02,0.0,0.14,0.0,0.01,0.0,0.77,0.0,0.01,0.01,0.5,0.0,0.0,0.02,0.01,0.0,0.04,0.07
2015-12-07,1,0.67,0.1,0.44,0.01,0.01,0.0,0.01,0.15,0.15,0.06,0.0,0.31,0.12,0.01,0.0,0.13,0.0,0.61,0.0,0.11,0.0,0.07,0.06,0.0,0.0,0.0,0.12
2015-12-08,1,0.01,0.06,0.03,0.0,0.09,0.0,0.0,0.01,0.01,0.63,0.0,0.0,0.09,0.08,0.0,0.17,0.02,0.18,0.02,0.03,0.0,0.0,0.55,0.23,0.0,0.17,0.09
2015-12-09,1,0.0,4.1,0.05,3.37,1.17,2.14,0.07,0.01,0.01,0.03,0.5,0.0,0.15,11.2,0.41,26.63,0.01,0.01,14.3,0.58,3.07,0.1,13.78,5.34,11.46,0.0,3.94
2015-12-10,1,0.14,1.52,0.04,2.34,1.06,0.12,0.22,0.14,11.19,0.01,0.06,1.0,0.07,3.18,0.44,1.53,0.24,1.15,1.85,0.06,3.07,0.01,1.2,2.14,4.28,3.73,1.48
2015-12-11,1,0.34,0.7,1.49,6.07,18.72,8.96,0.71,0.23,5.06,0.95,6.72,1.4,0.07,1.13,0.02,0.09,1.98,0.42,0.08,0.19,5.58,0.51,0.01,0.05,0.2,0.9,2.47
2015-12-12,1,1.56,0.07,0.43,1.84,2.46,4.22,1.2,0.01,0.05,0.59,3.66,2.13,0.02,0.65,0.07,0.0,0.65,0.11,0.0,0.03,0.4,4.1,0.0,0.14,0.0,0.0,0.98
2015-12-13,1,0.39,0.0,0.01,1.29,0.07,0.54,3.38,0.0,0.45,5.72,0.43,0.01,0.15,1.83,0.0,0.02,0.1,0.11,0.06,0.0,0.05,3.62,0.0,0.1,0.12,0.0,0.74
2015-12-14,1,0.3,0.0,0.04,0.02,0.03,1.83,1.64,0.08,0.0,0.37,0.03,1.17,0.14,3.5,0.01,0.01,5.23,0.0,0.03,0.4,0.1,1.61,0.14,0.0,0.01,3.55,0.67
2015-12-15,1,0.0,2.06,0.14,0.0,0.07,1.65,1.61,0.33,0.47,0.08,0.0,0.0,1.83,14.37,0.05,0.01,1.8,0.03,0.01,0.82,0.06,0.12,0.0,1.05,0.0,0.75,1.06
2015-12-16,1,0.18,1.13,0.49,0.32,0.24,0.05,0.02,0.04,0.01,0.28,0.0,0.02,0.93,1.86,0.13,0.04,1.51,1.33,0.0,2.97,0.66,0.13,0.04,0.14,0.08,0.01,0.5
