date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2020-07-01,1,0.97,0.73,0.84,1.32,0.74,1.76,0.82,0.53,0.8,0.55,0.93,1.02,1.68,1.25,0.58,1.32,0.28,0.97,1.47,1.38,1.01,0.53,1.21,2.13,0.4,0.55,1.78,1.94,0.5,1.35,0.34,2.17,0.5,1.62,0.68,0.32,1.37,1.2,0.56,1.35,0.51,0.89,0.8,0.62,2.18,0.89,0.65,0.7,0.6,0.45,1.2,3.4,1.0
2020-07-02,1,0.45,3.95,2.01,0.32,1.0,0.23,0.07,0.27,3.85,0.05,0.24,5.52,0.01,0.04,1.06,1.14,0.74,1.19,0.46,4.11,0.42,0.07,0.08,0.45,1.21,1.0,0.63,0.96,1.95,1.21,0.18,0.01,0.37,0.95,0.36,2.9,0.26,0.88,0.08,2.49,3.1,2.0,0.19,0.19,1.16,0.67,1.0,0.58,0.91,5.92,0.08,0.04,1.16
2020-07-03,1,0.01,2.26,0.04,0.02,0.34,0.05,0.0,0.09,0.83,0.0,0.01,2.03,0.84,0.05,0.01,0.08,0.11,0.59,0.01,0.03,0.04,0.01,0.0,0.53,5.55,0.84,9.11,0.01,0.75,0.07,0.09,0.03,0.01,0.19,0.05,0.03,0.0,4.67,0.01,0.72,0.21,0.02,0.09,0.91,0.1,0.08,0.54,0.0,0.14,3.78,0.1,0.15,0.71
2020-07-04,1,0.0,0.31,0.0,13.61,0.0,0.05,0.01,0.0,1.54,0.0,0.0,0.39,12.98,0.0,0.0,0.01,0.02,1.76,0.24,1.23,0.01,0.02,0.0,0.0,0.35,0.09,0.15,0.0,0.72,0.12,0.35,0.01,0.04,0.03,0.0,0.0,0.07,0.81,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.08,0.03,0.0,5.46,0.0,0.84,0.79
2020-07-05,1,0.8,66.23,74.17,28.15,37.27,0.53,33.92,1.66,52.44,22.77,0.02,42.6,80.88,18.44,42.69,46.51,36.21,17.69,26.9,11.68,39.44,65.5,0.05,11.6,1.82,57.08,45.88,0.0,17.6,20.38,2.38,0.0,25.24,34.3,20.57,50.86,1.3,27.1,13.69,0.16,59.97,20.29,2.79,20.63,35.38,0.75,61.92,41.02,23.88,47.99,39.49,0.01,28.05
2020-07-06,1,1.62,10.05,44.22,0.25,1.24,16.12,13.42,0.07,0.25,2.07,0.02,8.64,0.09,36.35,1.42,0.37,15.64,0.35,1.28,0.22,0.9,0.26,0.6,0.53,0.57,0.42,18.56,0.18,4.03,2.06,0.08,1.36,8.4,0.0,21.25,1.18,5.81,22.73,0.04,1.18,0.08,0.08,7.74,0.45,2.24,0.02,3.48,6.0,23.41,0.46,3.85,0.14,5.72
2020-07-07,1,0.14,6.13,0.01,40.27,24.29,0.65,1.58,0.85,0.0,0.03,0.01,14.71,0.16,0.45,0.84,9.87,0.61,1.49,1.37,3.13,5.72,0.22,0.09,0.01,0.53,0.14,0.0,0.71,3.81,0.25,2.2,5.4,31.66,0.01,2.13,9.36,2.26,1.27,0.04,0.61,0.81,8.23,6.6,2.63,1.67,64.42,0.02,3.11,0.82,0.05,1.16,0.0,5.15
2020-07-08,1,0.3,0.75,19.25,32.0,23.89,11.27,9.59,69.17,0.68,24.74,0.25,0.93,31.31,0.09,2.93,31.97,1.23,13.74,9.12,30.7,12.08,1.24,1.68,3.62,2.77,0.69,1.48,14.76,0.88,2.8,0.61,66.43,33.21,1.42,2.03,53.73,6.16,12.44,2.49,0.02,5.32,8.99,27.16,17.56,3.48,89.93,23.33,30.86,97.86,13.76,14.49,0.23,17.0
2020-07-09,1,1.01,5.16,35.3,0.26,10.74,66.41,62.19,32.0,4.27,5.01,4.5,0.67,19.29,0.04,51.62,8.84,1.47,36.2,52.09,0.02,21.31,27.69,7.89,39.82,9.53,55.9,3.55,31.82,3.16,39.72,0.27,11.88,0.69,32.92,1.33,1.72,42.14,21.48,9.92,4.18,23.69,17.26,0.3,15.59,3.43,17.94,44.71,40.63,1.64,1.76,50.53,0.01,19.24
2020-07-10,1,46.91,14.38,5.99,0.8,20.19,0.26,10.41,3.45,1.08,4.35,61.51,2.06,25.86,19.17,15.49,1.03,18.69,10.29,34.91,0.37,6.83,21.49,0.65,3.18,39.4,21.27,1.31,0.09,0.56,8.12,0.0,13.72,1.03,5.11,0.26,3.96,17.61,9.36,8.88,4.16,9.2,0.22,2.83,21.66,8.65,22.36,30.34,7.25,33.11,1.71,18.99,3.89,12.17
