date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-12-01,1,2.42,2.55,2.98,3.4,2.15,3.59,2.13,3.12,2.24,2.53,2.7,1.69,3.5,2.64,3.01,2.56,2.07,2.37,2.53,2.38,2.79,1.28,1.93,2.38,3.06,3.31,1.55,3.38,2.37,2.61,2.74,2.36,3.7,2.32,1.72,2.89,3.35,2.25,2.07,1.29,3.43,3.72,1.79,3.05,2.39,2.95,2.97,1.77,3.0,2.11,2.28,3.02,2.58
2019-12-02,1,0.06,0.0,0.13,0.01,0.01,0.0,0.0,0.09,0.02,0.01,0.01,0.03,0.01,0.03,0.01,0.03,0.0,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.1,0.09,0.01,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.03,0.01,0.04,0.01,0.01,0.0,0.01,0.01,0.02,0.03,0.04,0.0,0.01,0.04,0.01,0.0,0.01,0.1,0.02
2019-12-03,1,0.02,0.04,0.01,0.1,0.04,0.24,0.0,0.21,0.0,0.03,0.09,0.05,0.02,0.03,0.03,0.0,0.06,0.15,0.04,0.29,0.01,0.04,0.04,0.01,0.01,0.13,0.06,0.25,0.05,0.07,0.28,0.1,0.07,0.13,0.01,0.01,0.35,0.03,0.02,0.03,0.12,0.01,0.02,0.14,0.01,0.05,0.04,0.11,0.02,0.02,0.01,0.0,0.07
2019-12-04,1,0.03,0.01,0.18,0.01,0.04,0.02,0.01,0.0,0.05,0.0,0.03,0.01,0.0,0.03,0.0,0.02,0.0,0.02,0.03,0.0,0.07,0.15,0.02,0.0,0.08,0.02,0.01,-0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.0,0.0,0.02,0.03,0.0,0.16,0.03,0.04,0.0,0.01,0.0,0.06,0.0,0.02,0.02,0.05,0.3,0.03
2019-12-05,1,0.0,0.0,0.09,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.26,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2019-12-06,1,0.0,0.0,0.17,0.0,0.02,0.0,0.02,0.29,0.05,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.05,0.0,0.0,0.0,0.08,7.79,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.41,0.0,0.03,0.01,0.0,0.01,0.01,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.18
2019-12-07,1,0.09,0.75,0.17,0.01,0.24,0.0,0.35,1.11,0.1,0.16,0.05,0.09,0.29,0.27,0.01,0.0,0.05,0.36,0.02,0.04,0.01,0.02,0.22,0.03,0.01,0.0,0.07,0.02,7.46,1.01,0.7,0.01,0.04,0.0,0.05,0.01,0.47,0.31,0.0,0.05,0.01,0.29,0.01,0.46,0.0,0.0,0.39,0.3,3.23,0.07,0.0,0.0,0.38
2019-12-08,1,0.0,0.03,0.09,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.07,0.26,0.04,0.0,0.0,0.0,0.11,0.11,0.0,0.17,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.04,3.11,0.29,0.0,0.0,0.0,0.32,0.06,0.0,0.0,0.02,0.01,0.04,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.12,0.58,0.0,0.0,0.01,0.11
2019-12-09,1,0.0,0.0,0.31,0.05,0.2,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.21,0.0,0.01,0.3,0.32,0.03,0.01,0.0,0.0,0.08,0.32,0.0,0.02,0.0,0.03,0.0,0.01,0.14,0.0,0.02,0.03,0.02,0.0,0.14,0.01,0.11,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.05
2019-12-10,1,0.05,2.47,0.0,0.01,0.33,0.07,0.02,0.01,5.78,0.11,0.07,0.03,0.0,0.03,0.01,0.01,0.03,0.34,0.15,0.39,0.09,0.07,0.01,0.0,1.05,0.25,1.33,0.03,0.01,2.11,0.08,0.0,0.07,0.18,0.3,0.07,0.03,0.01,0.0,0.1,0.15,0.27,0.64,0.0,0.05,0.08,0.02,0.1,0.25,0.01,0.01,0.07,0.34
