date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2013-07-01,1,2.06,2.47,1.17,2.18,2.09,6.11,0.9,1.61,1.26,1.65,1.76,1.9,1.7,2.6,0.65,3.45,2.5,0.72,3.04,1.5,5.52,3.33,1.8,0.73,3.23,0.11,2.24
2013-07-02,1,24.0,30.12,26.01,32.8,19.34,19.41,23.06,21.76,13.75,17.04,24.93,15.77,23.37,33.46,11.69,26.06,18.58,26.36,16.13,28.24,30.02,26.51,17.76,17.17,21.74,17.33,22.6
2013-07-03,1,7.0,6.75,1.59,7.32,21.11,16.9,2.28,0.66,18.2,2.9,23.67,0.18,65.21,2.8,2.87,19.76,13.93,1.55,0.03,1.05,25.57,16.79,0.53,0.56,14.78,3.34,10.96
2013-07-04,1,7.01,2.15,78.08,6.85,46.91,3.59,0.62,0.86,1.86,3.95,3.04,0.02,17.93,51.55,25.52,15.96,7.49,0.11,29.01,1.3,2.05,1.85,1.83,1.03,8.26,4.66,12.75
2013-07-05,1,0.1,1.18,58.94,20.1,15.86,55.05,0.09,37.35,7.05,4.94,0.13,66.91,0.98,0.92,0.11,15.66,74.23,15.42,0.33,69.52,0.21,9.26,5.78,0.02,0.77,20.59,18.44
2013-07-06,1,0.03,6.56,0.01,3.37,0.11,5.44,47.08,21.35,12.71,12.75,40.7,11.4,74.83,1.28,36.71,38.38,113.82,9.43,0.11,4.77,8.29,14.76,8.12,5.76,5.68,0.54,19.34
2013-07-07,1,3.78,47.7,0.05,9.72,6.09,12.27,15.6,0.01,46.18,8.49,9.59,0.14,25.16,6.28,1.06,1.94,0.34,3.45,0.43,0.13,42.06,4.2,1.88,0.25,48.19,2.62,11.8
2013-07-08,1,36.01,22.24,25.7,1.37,21.94,0.39,3.98,29.48,2.81,0.0,12.72,5.32,14.48,11.01,2.53,3.1,0.19,1.26,6.28,0.61,19.58,2.89,1.33,43.23,4.58,6.81,10.92
2013-07-09,1,5.3,4.55,5.95,0.8,8.21,1.12,5.05,1.47,8.5,3.24,0.89,1.02,0.82,19.82,13.79,22.28,0.48,0.4,35.14,1.87,4.11,0.85,4.43,6.34,1.12,0.89,6.3
2013-07-10,1,1.33,2.36,1.39,0.88,21.69,7.24,4.86,27.97,19.39,2.25,13.16,5.94,12.53,18.17,3.8,5.06,10.72,0.94,34.87,3.81,2.88,12.56,3.38,19.81,1.02,3.96,9.52
2013-07-11,1,6.54,0.5,3.61,0.14,9.4,32.91,17.84,25.45,0.18,0.44,10.84,7.56,3.47,12.45,1.48,5.84,11.35,1.18,8.59,1.99,8.28,34.75,31.82,0.21,20.63,4.68,10.3
2013-07-12,1,12.57,1.18,0.77,4.97,12.05,0.0,8.86,1.07,0.47,57.34,0.55,10.08,0.0,30.93,0.45,7.66,24.56,1.64,35.53,14.57,43.81,5.6,124.85,55.47,6.55,4.71,18.46
2013-07-13,1,23.55,13.87,0.0,56.82,0.02,0.02,0.33,0.03,4.6,12.37,15.2,13.46,0.0,5.09,37.92,15.43,1.29,24.93,0.6,61.22,0.14,75.57,0.08,0.24,0.23,32.73,14.52
2013-07-14,1,1.01,40.68,32.59,24.64,4.92,0.01,12.39,0.01,32.28,1.63,0.53,0.75,13.51,0.0,5.78,0.11,40.5,5.39,5.22,13.98,0.36,6.83,0.02,0.0,5.2,62.85,9.93
2013-07-15,1,20.22,6.72,6.77,3.47,13.61,0.0,0.31,0.75,0.1,0.05,0.11,0.55,19.1,0.31,0.03,0.44,2.19,8.68,5.04,0.69,20.69,0.0,10.88,0.01,0.12,99.58,4.83
2013-07-16,1,88.71,20.17,0.03,4.29,9.08,3.62,0.01,0.55,0.02,0.33,4.94,2.45,29.7,0.21,0.18,0.05,22.77,6.05,0.08,0.24,17.71,14.23,13.26,2.93,0.01,0.06,9.66
2013-07-17,1,18.33,35.95,0.0,12.11,21.68,1.77,27.49,4.52,0.23,0.05,3.54,3.54,3.54,0.46,5.14,2.12,94.39,18.01,13.62,0.26,0.51,22.96,5.12,1.93,0.03,21.0,11.89
2013-07-18,1,1.32,1.58,0.05,1.7,0.86,0.2,53.1,22.38,0.57,1.68,2.89,2.06,2.11,0.35,33.99,4.21,3.54,26.0,76.5,4.38,10.97,26.64,15.16,0.43,0.0,10.81,11.71
2013-07-19,1,1.12,0.33,7.73,6.04,0.03,0.02,23.28,12.38,0.35,6.22,3.04,0.58,16.26,0.04,10.99,2.17,9.35,40.59,4.79,10.86,2.71,2.25,3.07,0.26,3.53,0.78,6.72
2013-07-20,1,1.39,7.38,2.05,18.12,0.15,0.02,6.87,8.71,0.15,7.9,7.68,0.96,0.34,0.02,17.8,0.42,4.32,49.77,2.87,1.13,1.63,0.27,10.63,0.18,7.89,1.06,6.35
2013-07-21,1,2.34,1.04,0.33,1.61,0.31,0.53,40.03,33.67,12.64,0.09,17.22,27.55,0.3,0.02,11.63,0.13,2.98,43.01,1.96,0.22,2.96,2.1,20.11,0.1,11.32,1.78,9.37
2013-07-22,1,9.01,1.74,0.66,0.42,6.78,2.09,9.77,21.69,3.15,0.01,67.52,10.84,0.19,0.1,1.18,1.71,1.74,5.18,1.33,1.91,47.97,3.17,8.83,0.36,0.45,79.44,8.31
2013-07-23,1,7.55,2.94,0.16,0.23,3.34,7.77,0.15,3.85,0.03,0.53,52.94,13.98,0.28,0.03,0.2,3.18,5.17,0.65,0.07,1.18,33.76,0.33,31.74,0.08,0.1,24.24,6.81
2013-07-24,1,6.98,0.27,1.85,0.57,1.7,9.18,2.21,1.75,0.01,0.83,2.19,5.41,0.88,0.01,0.07,3.11,0.14,0.5,0.45,0.18,12.79,0.16,13.33,1.45,0.21,11.09,2.65
2013-07-25,1,0.38,2.32,33.28,25.96,1.53,5.95,12.92,5.27,0.02,0.21,43.07,0.73,2.85,0.04,0.16,0.05,0.31,2.29,0.34,0.72,39.02,0.62,5.65,0.34,1.14,0.02,7.41
2013-07-26,1,0.34,59.15,13.61,14.93,1.13,0.21,1.41,0.03,0.0,2.2,7.9,0.84,0.0,63.65,0.08,0.2,0.96,2.02,0.11,0.24,22.54,0.26,0.82,0.01,3.02,0.0,7.83
2013-07-27,1,0.14,14.8,69.01,3.65,0.37,0.42,0.46,0.11,0.45,2.07,3.26,2.5,0.11,17.53,0.62,0.46,0.2,0.75,0.43,0.59,8.5,2.47,0.88,0.0,1.72,0.1,5.26
2013-07-28,1,0.04,6.68,1.07,0.0,21.09,0.15,0.4,0.45,1.84,0.2,1.73,6.99,0.01,17.15,0.01,0.5,0.0,0.04,0.62,0.92,0.32,79.76,2.24,0.51,0.01,1.67,5.71
2013-07-29,1,3.96,2.38,2.3,3.84,11.52,0.27,0.01,2.2,3.64,0.0,14.01,11.88,0.02,0.44,0.27,0.03,0.05,0.07,2.28,3.14,0.14,37.07,17.6,0.11,0.69,2.36,4.72
2013-07-30,1,2.85,1.06,0.59,0.49,23.12,1.43,1.89,1.64,0.07,0.0,69.06,24.4,0.0,4.87,22.88,0.0,0.01,1.85,7.51,0.01,12.05,0.96,32.62,0.05,1.02,1.1,8.42
