date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2020-03-01,1,0.66,1.92,0.7,0.98,0.5,1.29,0.7,1.12,1.28,0.77,0.82,0.98,0.43,0.51,1.75,0.72,0.74,1.19,0.81,0.47,1.35,1.16,1.08,1.0,0.47,0.9,0.89,0.29,1.45,0.91,0.84,0.8,0.82,0.9,0.7,1.28,0.67,1.15,0.69,0.99,0.3,0.64,0.64,0.62,0.92,0.68,1.48,1.24,1.15,1.57,0.64,0.06,0.91
2020-03-02,1,0.32,0.08,0.23,0.36,0.36,0.25,0.34,0.25,0.46,0.21,0.57,0.45,0.27,0.28,0.28,0.56,0.27,0.47,0.71,0.23,0.51,0.29,0.45,0.33,0.18,0.29,0.03,0.15,0.41,0.12,0.12,0.34,0.39,0.18,0.32,0.23,0.7,0.28,0.14,0.35,0.27,0.36,0.3,0.24,0.62,0.43,0.17,0.31,0.21,0.27,0.16,0.23,0.32
2020-03-03,1,0.93,0.44,0.59,2.97,0.27,1.06,0.84,0.51,0.89,1.61,0.35,1.69,0.75,0.3,1.59,1.62,1.91,0.69,1.56,0.55,1.88,0.74,2.74,1.32,1.04,0.8,0.32,0.56,2.1,0.97,0.79,2.64,0.45,1.29,0.69,0.89,0.67,0.44,0.35,2.42,0.13,1.32,0.38,0.49,3.42,0.98,1.04,2.28,0.49,0.53,0.38,0.12,1.09
2020-03-04,1,0.29,0.71,0.23,0.63,0.73,0.56,0.31,0.15,0.47,1.12,0.1,0.35,0.29,0.12,1.54,0.85,0.53,0.12,0.21,0.08,0.8,0.46,0.55,1.4,0.05,0.12,0.49,1.18,0.23,0.38,0.4,1.08,0.22,0.45,0.33,0.69,0.67,0.12,0.76,0.44,0.21,0.28,1.47,0.05,1.34,0.27,1.26,0.15,0.49,0.74,0.69,0.05,0.53
2020-03-05,1,0.07,0.0,0.03,0.0,0.03,0.03,0.06,0.0,0.08,0.05,0.0,0.11,0.01,0.01,0.01,0.12,0.05,0.09,0.0,0.0,0.01,0.02,0.0,0.05,0.0,0.01,0.08,0.27,0.0,0.01,0.01,0.13,0.0,0.0,0.0,0.02,0.04,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.09,0.18,0.0,0.03,0.01,0.01,0.0,0.04
2020-03-06,1,0.27,0.0,0.21,0.0,0.0,0.0,0.01,0.0,5.55,0.53,0.01,0.18,0.14,0.0,0.0,1.5,0.0,0.01,0.0,0.0,0.01,0.01,0.33,0.0,0.0,0.0,0.05,0.18,0.0,0.31,0.08,0.01,0.01,0.0,0.02,0.03,0.0,0.09,0.0,0.03,0.0,0.01,0.19,0.0,0.0,0.32,0.02,0.02,0.01,0.01,0.0,0.0,0.2
2020-03-07,1,6.73,13.91,13.3,10.66,1.12,0.0,0.66,5.44,17.6,2.86,6.45,0.0,11.86,2.39,0.07,1.92,0.19,1.59,0.01,0.25,3.16,3.67,6.32,3.18,8.4,10.92,23.12,7.34,10.73,12.69,2.51,0.91,0.04,0.22,0.0,3.07,12.91,2.46,0.0,0.81,2.18,0.0,3.32,0.03,1.52,1.63,4.66,4.34,0.06,3.77,0.0,0.0,4.53
2020-03-08,1,0.0,0.0,0.1,1.54,0.01,0.0,0.0,2.36,0.03,0.01,0.0,1.0,0.01,0.2,2.63,0.0,0.01,2.53,0.0,1.5,8.17,0.01,0.19,0.12,0.79,0.09,0.43,1.46,0.22,1.21,0.0,1.68,0.0,0.67,6.03,0.0,0.27,0.0,3.06,0.01,0.01,14.29,0.0,0.91,0.03,0.0,9.29,0.0,0.0,0.08,10.03,0.0,1.39
2020-03-09,1,8.5,1.09,1.06,0.01,10.03,0.0,1.84,0.07,4.09,0.08,23.99,0.56,11.1,9.24,2.17,2.54,3.96,0.0,4.67,0.0,0.06,3.88,3.99,12.49,0.0,8.39,0.0,0.09,12.54,16.16,9.85,0.35,12.39,21.95,3.72,0.38,0.08,6.77,0.0,9.13,29.57,0.95,0.53,2.84,3.46,13.91,0.58,4.12,5.39,0.12,11.95,0.03,5.5
2020-03-10,1,1.39,0.4,0.0,0.96,0.56,0.01,0.08,14.87,0.43,0.91,0.06,3.0,0.14,0.01,0.99,0.19,8.1,0.01,8.19,0.03,0.48,4.4,1.97,0.12,0.03,0.42,2.4,0.8,0.69,0.0,0.0,0.05,0.0,0.03,0.0,0.0,2.88,0.23,0.05,0.01,0.49,0.14,0.5,0.0,0.15,0.27,1.59,0.6,1.21,0.4,0.0,11.07,1.18
