date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2018-03-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0
2018-03-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
2018-03-03,1,0.97,0.41,0.53,2.16,0.15,0.59,0.2,0.25,0.45,0.0,0.18,0.12,0.13,1.29,0.26,0.27,1.11,0.4,0.47,0.01,0.56,0.32,0.27,1.74,0.18,0.27,0.36,0.38,1.26,0.29,0.0,1.07,0.0,0.01,0.46,1.17,0.34,0.08,0.11,0.58,0.08,0.32,0.04,0.06,0.08,0.19,0.8,0.08,0.79,0.6,0.42,0.32,0.45
2018-03-04,1,24.82,15.15,12.6,26.59,18.18,23.78,18.16,12.57,35.99,13.52,32.6,17.26,16.58,24.18,12.86,17.43,37.18,19.3,25.28,18.08,18.69,24.11,16.64,30.92,26.81,21.57,11.61,19.85,21.95,26.01,14.16,31.31,18.9,22.43,25.26,39.74,18.32,35.06,31.59,23.69,21.51,29.08,23.85,10.4,25.33,25.99,16.95,2.35,23.19,17.78,24.49,10.27,21.99
2018-03-05,1,0.02,0.53,8.65,4.9,0.38,0.19,2.19,2.25,0.36,0.01,2.39,3.1,0.33,6.32,0.01,1.45,2.6,2.86,4.62,3.39,0.09,0.13,0.02,0.01,2.24,0.84,0.72,1.66,0.19,1.91,2.31,0.64,3.15,3.3,0.21,0.69,5.01,3.0,1.77,2.77,0.03,0.02,6.92,0.83,5.65,0.62,0.0,0.0,1.71,2.13,0.01,11.51,1.87
2018-03-06,1,0.22,0.01,0.53,0.11,0.03,0.0,0.03,0.39,0.07,0.0,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.17,0.01,0.01,0.0,0.0,0.08,0.0,0.27,0.13,0.34,0.0,0.28,0.0,0.26,0.65,0.01,0.3,0.02,0.36,0.0,0.01,0.05,0.05,0.0,0.19,0.05,0.07,0.26,0.16,0.28,0.08,0.01,0.01,0.0,0.64,0.11
2018-03-07,1,1.06,0.0,0.12,1.67,3.98,0.43,3.39,2.15,0.1,0.31,0.07,0.27,0.01,0.1,0.01,3.78,0.01,0.26,0.52,0.02,0.69,0.95,3.26,0.65,0.03,0.03,1.14,0.26,0.26,0.12,0.25,0.25,0.0,0.02,5.15,1.34,9.7,0.77,0.13,1.28,0.05,1.17,0.12,0.32,0.76,0.27,0.29,5.45,2.76,0.0,3.69,1.88,1.17
2018-03-08,1,2.59,0.0,0.0,0.55,2.43,0.13,6.36,1.05,0.0,0.49,0.0,0.63,0.0,0.0,0.27,13.39,0.1,0.78,0.07,0.84,0.73,0.13,14.13,0.88,0.01,0.56,0.24,0.01,0.17,0.01,0.05,3.8,1.84,0.05,34.74,3.5,2.44,0.45,2.46,2.93,0.03,0.12,2.04,0.14,0.24,0.05,0.34,20.42,0.08,0.0,15.73,10.73,2.71
2018-03-09,1,0.16,0.0,0.0,0.01,0.9,0.13,20.91,0.09,2.04,0.0,0.03,0.02,0.01,0.0,0.0,4.51,0.16,5.58,0.0,0.61,0.03,1.31,1.82,2.46,9.17,0.0,0.4,0.0,2.32,0.0,0.02,0.55,3.46,0.29,4.77,0.01,0.01,0.02,2.08,20.26,0.05,0.0,1.09,0.0,0.0,0.0,2.31,15.46,0.01,0.26,2.6,0.28,2.08
2018-03-10,1,0.0,0.0,0.06,0.0,0.16,0.01,2.92,0.99,16.14,0.0,0.03,0.12,0.01,0.01,0.13,1.68,1.52,0.51,0.0,0.0,0.0,0.14,0.18,0.0,2.5,0.05,0.43,0.0,1.53,-0.01,0.01,0.01,0.01,0.29,0.03,0.0,2.66,0.14,0.0,2.77,0.01,0.0,0.01,0.05,0.0,0.01,9.88,2.39,0.95,0.01,0.0,0.09,0.95
