date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2020-10-01,1,1.34,0.61,0.86,0.49,0.63,0.16,0.74,1.29,0.42,0.86,0.61,1.37,0.65,0.65,1.16,0.47,0.23,0.29,0.72,0.84,0.4,0.64,0.58,0.43,0.66,0.67,0.38,0.46,1.43,0.54,0.61,0.62,0.59,0.47,1.51,0.45,0.5,1.43,0.79,1.14,0.39,0.67,0.79,0.79,0.51,0.06,1.26,0.96,0.24,0.23,0.63,0.08,0.69
2020-10-02,1,0.73,0.52,1.15,0.69,1.99,5.19,0.66,0.73,0.83,2.29,0.13,1.34,0.47,0.17,4.33,0.96,1.48,0.39,0.77,1.28,0.46,6.09,0.55,0.37,0.18,0.65,0.11,0.36,0.27,0.31,1.32,0.8,0.22,2.39,0.17,0.42,0.32,0.73,0.33,0.31,0.7,0.36,0.12,3.06,0.26,0.21,1.36,0.32,1.56,1.93,0.25,0.06,1.03
2020-10-03,1,1.05,0.48,2.73,0.09,1.21,0.18,4.75,0.73,0.92,0.72,0.11,0.99,3.55,0.12,0.99,1.5,7.66,0.06,1.01,3.07,2.16,3.0,0.25,0.15,3.54,0.15,0.28,0.02,0.6,1.23,0.01,4.18,3.37,0.23,0.24,0.59,0.04,0.82,2.47,0.0,1.46,0.06,0.11,3.72,0.54,0.02,1.21,0.32,0.16,7.43,0.02,6.87,1.38
2020-10-04,1,0.16,0.14,0.13,0.13,0.0,0.02,5.27,0.02,0.84,0.01,0.03,0.02,0.18,0.02,0.14,0.62,0.17,0.06,0.06,0.04,0.89,0.08,0.35,0.33,0.07,0.06,0.2,0.03,0.07,0.32,0.01,0.06,0.32,0.01,0.07,0.03,0.07,0.09,0.01,0.02,0.01,0.18,0.01,0.13,0.46,0.06,0.0,0.25,0.01,0.58,0.22,0.08,0.26
2020-10-05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,-0.0
2020-10-06,1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.0
2020-10-07,1,0.06,0.23,0.01,0.0,0.06,0.11,0.28,0.01,0.0,0.0,0.17,0.0,0.02,0.03,0.42,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.05,0.89,0.0,0.0,0.0,0.61,0.0,0.01,0.07,0.02,0.04,0.01,0.0,0.47,0.0,0.0,0.08
2020-10-08,1,0.0,0.0,0.07,0.0,0.01,0.23,0.61,0.01,0.0,0.0,0.21,0.01,0.0,0.02,0.12,0.39,0.0,0.0,0.0,0.0,0.01,0.39,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.09,0.04,0.0,0.04,0.0,0.01,0.1,0.0,0.44,0.0,0.0,0.0,0.4,0.0,0.0,0.02,0.82,0.0,0.02,0.01,0.0,0.0,0.01,0.08
2020-10-09,1,0.09,0.01,0.0,6.69,0.0,0.0,0.09,0.02,0.99,0.0,0.1,0.11,0.0,0.48,0.02,0.31,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.04,1.36,0.0,0.02,-0.01,0.06,0.27,0.0,3.36,0.0,0.0,0.01,0.01,0.01,0.0,0.02,0.01,0.01,0.01,-0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.28
2020-10-10,1,0.24,0.0,0.01,1.7,0.0,2.94,0.02,0.45,0.42,0.01,0.01,0.28,0.03,0.19,0.0,0.18,0.0,0.01,0.0,0.16,0.25,0.0,0.0,0.13,0.38,0.01,0.0,0.0,0.05,0.0,0.0,0.0,36.0,0.46,0.01,0.0,0.0,0.0,0.06,0.02,0.08,0.01,0.0,0.68,0.0,0.0,0.19,0.04,0.02,0.0,0.0,0.0,0.88
2020-10-11,1,0.0,0.06,0.0,0.02,0.02,0.01,0.02,0.44,0.4,0.0,0.04,0.12,0.58,0.18,0.06,0.02,0.14,0.24,0.03,0.46,0.06,0.23,0.03,3.2,0.0,0.0,0.01,0.01,0.13,0.08,0.0,0.06,0.16,0.54,0.0,0.01,0.0,1.88,4.75,0.02,0.2,0.42,0.01,0.66,0.01,0.0,1.53,0.0,0.66,0.0,0.3,0.0,0.35
2020-10-12,1,0.17,0.58,0.33,0.09,0.01,0.01,1.21,0.19,0.54,0.02,0.2,0.18,0.01,0.05,0.0,0.0,0.11,0.03,7.57,0.01,0.01,1.69,4.08,8.96,1.19,0.36,0.58,0.0,0.04,0.0,0.43,0.13,0.02,0.35,3.29,0.02,0.03,7.87,7.43,0.0,0.83,0.18,0.0,0.53,0.0,0.08,0.24,0.11,0.35,0.03,0.02,0.0,0.98
2020-10-13,1,0.89,2.4,0.0,2.43,0.01,5.19,0.0,6.72,2.05,0.0,11.28,2.74,1.73,2.7,0.09,0.17,0.55,0.07,5.82,5.41,0.62,0.12,0.14,0.05,0.16,0.01,0.1,0.0,0.87,0.02,0.68,8.94,0.0,2.17,0.02,0.22,0.02,12.94,0.7,0.0,7.03,0.0,0.78,0.18,0.37,11.52,0.0,0.23,0.02,0.24,11.08,0.0,2.15
2020-10-14,1,0.0,0.08,0.0,0.04,1.83,12.72,0.0,28.28,16.22,0.01,0.0,0.5,16.37,0.0,5.79,0.0,0.17,21.07,0.47,0.88,6.99,2.35,1.42,4.55,0.0,0.0,0.17,0.22,0.06,2.38,0.03,9.95,12.66,0.01,0.0,0.76,0.02,0.04,0.76,0.18,0.0,0.0,19.58,0.06,0.76,0.0,0.0,0.02,1.81,1.73,22.27,0.01,3.79
