date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-05-01,1,0.09,0.31,0.24,0.02,0.35,0.07,0.21,0.74,0.05,0.2,0.02,0.54,0.03,0.05,0.19,0.0,0.14,0.0,0.12,0.35,0.05,0.08,0.0,0.33,0.0,0.24,0.11,0.08,0.31,0.05,0.08,0.87,0.12,0.18,0.39,0.03,0.18,0.04,0.09,0.02,0.24,0.09,0.05,0.02,0.14,0.08,0.05,0.1,0.42,0.02,0.14,0.0,0.16
2019-05-02,1,0.01,0.02,0.08,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-0.01,0.0,0.02,0.0,0.04,0.01,0.0,0.0,0.0,0.01,0.0,0.02,-0.01,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.07,0.02,0.01,0.0,0.02,0.0,0.03,0.01,0.0,0.0,0.03,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.01
2019-05-03,1,0.0,0.0,0.0,0.0,0.49,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.33,0.0,0.31,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.03
2019-05-04,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0
2019-05-05,1,0.71,0.07,1.77,0.47,0.38,0.01,0.99,0.46,0.93,0.91,0.09,0.27,4.08,0.49,2.17,0.67,0.15,1.52,0.34,0.06,0.11,0.27,3.2,0.42,0.05,0.12,0.06,0.01,0.03,0.4,0.08,0.8,0.06,0.05,0.27,0.18,0.62,1.23,7.78,0.36,0.17,0.26,0.4,1.68,0.84,0.16,1.96,0.14,0.74,0.14,0.56,0.0,0.78
2019-05-06,1,0.0,0.01,0.48,0.0,0.0,0.01,0.65,1.09,0.0,0.0,0.0,0.02,0.0,0.05,0.02,0.0,0.0,0.33,0.0,0.06,0.0,-0.01,0.05,0.0,0.0,0.33,0.0,0.0,0.01,0.03,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.48,0.43,0.16,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.09
2019-05-07,1,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.06,0.0,0.0,1.58,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.0,0.18,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.01,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06
2019-05-08,1,0.05,0.07,0.0,0.0,0.15,0.01,0.0,0.0,0.0,0.02,1.77,0.99,0.0,0.03,0.01,0.01,0.37,0.0,0.0,0.0,0.43,0.0,0.01,1.15,1.78,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,-0.01,0.0,0.09,0.0,3.13,0.0,0.02,0.2
2019-05-09,1,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.21,0.01,6.96,0.0,11.83,0.03,0.0,0.08,5.83,0.32,0.0,0.0,0.14,0.07,0.0,0.0,0.0,11.8,0.45,3.11,0.01,9.43,0.0,0.0,3.07,0.01,5.47,0.0,0.0,0.0,0.0,0.11,0.0,0.7,0.02,0.0,0.0,0.46,0.0,0.11,0.0,0.0,0.13,0.0,0.0,1.19
2019-05-10,1,0.0,0.08,0.0,0.09,-0.02,0.0,0.06,0.0,0.04,5.46,0.0,0.02,0.01,0.0,1.42,5.95,0.0,0.08,0.01,0.37,0.27,5.91,0.64,0.01,2.57,3.01,1.35,0.0,0.0,0.0,6.32,0.67,0.85,0.15,0.0,1.47,0.08,0.0,0.35,0.0,0.72,0.0,1.37,0.0,0.0,0.01,4.69,0.0,0.0,0.0,0.0,0.01,0.86
