date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2011-06-01,1,7.68,6.65,7.2,5.91,7.77,6.82,6.28,6.23,7.5,4.71,6.96,5.29,7.2,5.79,7.17,7.21,6.13,4.76,7.46,10.4,4.72,8.66,8.8,3.8,6.67,29.51,6.71
2011-06-02,1,0.16,0.19,0.61,0.12,0.13,0.34,0.23,0.43,0.29,0.12,0.16,0.19,0.04,0.07,0.27,0.18,0.19,0.37,0.21,0.14,0.11,0.31,0.19,0.34,0.28,0.02,0.23
2011-06-03,1,0.06,0.0,0.01,0.01,0.19,0.12,0.01,0.01,0.63,0.02,0.09,0.01,0.03,0.09,0.0,0.0,0.18,0.01,0.07,0.13,0.1,0.85,0.22,0.01,0.12,0.0,0.12
2011-06-04,1,0.18,0.04,0.01,0.04,0.14,0.01,0.0,0.43,0.01,0.43,0.04,0.16,0.01,0.07,0.01,0.0,0.19,1.37,0.01,0.02,0.04,0.24,0.13,0.07,0.45,0.0,0.16
2011-06-05,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.69,0.0,0.0,-0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.01,0.0,0.03
2011-06-06,1,0.0,0.0,0.0,0.23,0.0,0.04,0.01,0.01,0.07,0.77,0.1,0.0,0.01,0.06,4.75,0.01,0.0,0.0,1.37,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.38
2011-06-07,1,0.0,0.01,0.0,0.53,0.58,0.0,0.25,0.12,0.19,0.25,0.51,0.1,0.0,0.04,0.44,0.0,0.1,0.0,0.03,0.26,0.0,0.07,0.01,0.01,0.0,0.01,0.14
2011-06-08,1,0.01,0.0,0.0,0.0,-0.01,0.0,0.01,0.43,0.0,0.34,0.06,0.13,0.0,0.02,0.01,0.01,0.04,0.0,0.03,0.08,0.0,0.19,0.0,0.0,0.0,0.0,0.05
2011-06-09,1,0.11,0.04,0.4,0.0,0.0,0.09,3.84,0.13,8.34,5.16,0.99,0.78,0.01,5.05,0.18,0.03,0.0,1.34,0.49,0.57,0.19,0.17,0.01,0.52,1.03,0.04,1.18
2011-06-10,1,13.1,0.27,14.34,0.96,0.11,2.18,0.8,4.66,13.95,0.05,25.52,5.79,5.0,0.08,2.03,0.16,19.84,2.28,0.58,26.16,0.84,2.53,0.87,12.31,1.07,0.01,6.22
2011-06-11,1,0.02,0.62,0.0,0.1,0.12,0.87,0.0,19.24,0.02,0.0,0.05,0.49,36.2,0.0,3.86,0.16,0.13,0.64,0.01,0.34,0.88,0.55,0.04,6.89,0.13,0.0,2.85
2011-06-12,1,0.01,0.11,0.0,0.0,0.21,0.1,0.0,1.24,0.0,0.0,0.0,0.16,8.78,0.0,0.75,0.25,0.05,0.17,0.01,0.0,9.18,0.03,0.0,0.04,0.22,0.49,0.85
2011-06-13,1,7.59,0.23,1.83,0.0,3.51,0.64,1.46,1.05,0.0,0.0,0.0,0.01,0.32,0.01,0.31,1.82,0.45,0.04,0.77,0.0,0.16,0.04,0.01,0.0,0.04,1.73,0.81
2011-06-14,1,28.78,0.04,8.79,8.67,0.59,8.16,8.46,0.01,19.79,0.07,24.83,0.12,0.03,0.56,0.02,0.26,3.18,8.55,0.29,0.1,0.34,3.45,0.01,0.01,0.0,0.02,5.0
2011-06-15,1,36.67,0.58,0.66,5.08,0.44,0.64,0.8,0.06,1.55,0.04,10.61,1.62,12.24,0.13,0.25,0.01,28.74,11.11,0.0,36.07,0.32,0.18,0.84,45.98,0.27,0.8,7.8
2011-06-16,1,20.73,1.96,4.28,1.52,12.62,0.54,10.87,5.49,0.24,5.3,0.2,2.56,2.68,-0.01,2.65,2.23,3.52,1.35,0.0,1.11,0.1,0.46,0.02,2.37,0.01,0.0,3.31
2011-06-17,1,0.31,0.27,12.3,0.7,3.92,8.86,0.13,8.89,0.13,2.97,1.64,0.83,0.04,0.0,0.29,2.41,0.9,0.46,25.5,0.28,0.14,1.82,0.0,2.59,0.01,0.04,3.02
2011-06-18,1,7.74,2.01,0.26,0.29,0.01,4.99,0.25,0.95,3.34,0.0,17.51,0.2,1.07,21.8,-0.01,29.23,0.03,41.92,0.86,0.0,0.3,0.49,18.88,14.4,1.64,1.0,6.73
2011-06-19,1,31.94,1.75,0.53,37.99,0.01,32.44,1.07,0.78,9.13,19.58,18.62,0.03,38.01,10.92,0.01,0.84,0.1,8.45,6.36,1.05,0.0,0.1,19.87,10.21,0.0,0.03,9.99
2011-06-20,1,1.23,2.56,1.38,6.02,0.01,0.32,0.14,0.07,4.16,44.55,3.5,0.08,3.42,0.68,-0.01,8.25,1.35,3.6,15.95,9.99,11.21,0.17,0.16,18.25,6.12,0.38,5.73
2011-06-21,1,0.21,19.31,0.14,0.0,0.05,0.0,0.01,3.36,2.34,6.07,8.51,0.21,14.63,21.15,0.01,2.04,1.6,0.19,10.88,12.44,0.01,0.04,0.1,4.21,30.65,0.03,5.53
2011-06-22,1,1.69,9.52,0.08,33.57,0.46,4.07,0.0,6.6,3.06,10.65,29.16,0.38,7.1,11.87,0.0,0.18,0.35,2.87,0.22,0.36,0.0,2.46,0.16,1.29,10.19,11.43,5.45
2011-06-23,1,0.43,11.97,14.85,4.6,1.65,15.29,14.13,0.25,11.27,1.23,1.33,2.75,0.25,2.76,0.05,0.05,0.25,23.76,0.87,0.63,9.13,0.27,26.56,4.81,1.18,40.71,6.01
2011-06-24,1,0.21,2.86,0.44,1.79,0.26,16.68,6.26,0.03,47.12,0.55,12.83,10.83,0.21,0.01,7.57,9.93,0.25,23.11,11.68,0.24,1.29,2.12,1.05,0.35,0.0,143.74,6.31
2011-06-25,1,0.0,7.71,1.72,0.0,0.1,0.37,0.13,0.14,15.64,21.57,10.28,2.37,16.24,0.08,21.8,3.33,0.01,4.01,63.42,0.19,0.0,0.01,3.86,0.27,5.18,52.34,7.14
2011-06-26,1,0.01,0.14,2.17,21.56,1.91,0.49,0.34,1.23,26.23,4.25,57.72,0.62,1.67,0.04,13.73,7.36,2.25,1.48,1.56,0.38,8.76,0.0,0.03,0.15,3.22,41.94,6.29
2011-06-27,1,0.58,0.04,8.69,7.45,4.28,1.05,7.27,5.21,0.04,5.41,7.5,40.68,1.73,11.29,0.27,1.08,1.86,1.23,28.05,0.05,3.56,1.5,0.19,0.37,4.25,1.75,5.75
2011-06-28,1,0.45,0.01,2.83,15.78,0.73,0.9,6.39,6.22,0.04,30.77,18.22,0.4,6.21,6.38,0.13,0.38,0.38,5.49,9.24,0.04,5.76,4.95,0.78,1.12,18.27,0.08,5.67
2011-06-29,1,1.37,0.01,0.1,2.48,0.57,0.85,17.92,12.32,22.74,15.97,79.65,1.7,10.4,1.1,4.86,0.74,0.41,3.27,0.27,0.0,36.92,0.87,0.42,0.49,3.8,47.67,8.77
2011-06-30,1,0.75,1.78,0.32,4.49,0.19,0.27,47.87,2.08,4.16,3.48,26.74,0.65,0.01,2.97,2.87,0.88,0.01,0.0,0.23,13.08,2.69,21.05,0.13,0.69,3.26,40.45,5.63
2011-07-01,2,3.15,7.95,13.97,5.61,0.31,0.4,12.72,19.45,1.35,20.65,11.38,4.46,0.31,3.83,7.36,1.37,0.0,0.13,1.65,23.05,60.95,25.56,0.13,0.51,1.14,0.08,9.1
2011-07-02,2,0.47,1.58,34.32,0.0,0.28,0.74,0.58,27.28,2.06,7.67,0.0,11.27,0.34,3.78,3.58,13.71,0.65,0.0,10.93,2.53,12.81,0.78,0.07,0.42,1.43,0.19,5.49
2011-07-03,2,0.0,30.89,2.03,0.27,0.83,1.49,0.08,6.75,0.72,26.36,0.01,0.93,16.8,0.18,0.15,2.49,0.28,0.08,36.32,0.25,59.83,0.79,0.0,0.0,2.03,135.03,7.58
2011-07-04,2,0.04,20.57,0.02,0.21,1.49,0.49,0.54,3.29,0.08,4.15,0.02,32.55,24.52,0.58,9.64,0.05,0.59,7.16,16.69,29.16,11.38,4.99,0.08,11.24,0.74,0.19,7.21
2011-07-05,2,0.0,8.36,0.04,0.02,0.31,2.5,1.85,3.38,5.49,0.19,0.0,11.17,15.08,0.1,0.08,0.03,1.02,19.2,37.37,11.91,10.07,0.42,1.63,0.69,0.81,0.0,5.27
2011-07-06,2,0.0,5.95,0.01,0.02,0.04,1.93,3.98,1.05,16.3,0.2,0.0,5.32,8.15,0.36,21.89,0.62,1.25,1.88,1.68,7.16,11.75,0.22,0.27,15.41,0.39,0.0,4.23
