date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2018-12-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02,1,1.5,2.52,5.06,6.5,1.44,4.01,2.87,0.66,9.88,5.94,1.34,4.45,1.32,7.37,7.88,3.51,2.41,2.45,3.96,3.67,4.29,6.23,1.29,1.19,4.86,1.58,7.44,7.02,2.64,3.57,5.05,3.5,11.45,5.29,4.36,1.14,13.12,1.15,1.76,7.49,2.66,4.01,6.78,7.45,5.89,6.29,9.61,6.41,6.47,3.37,7.22,0.0,4.69
2018-12-03,1,2.24,2.01,1.41,1.06,0.58,0.75,0.41,0.72,0.89,5.19,1.34,0.48,1.77,1.41,5.17,3.42,1.74,1.83,2.12,2.22,3.34,2.74,0.54,3.26,0.45,1.38,2.46,4.24,0.99,0.21,4.92,0.89,1.51,2.86,0.43,2.69,4.25,3.05,9.17,0.9,2.42,1.5,0.61,1.28,2.5,1.88,1.77,4.51,2.81,3.35,1.89,11.05,2.19
2018-12-04,1,0.21,0.35,0.01,1.65,0.04,0.23,0.17,0.84,0.14,0.41,0.13,0.0,0.77,0.27,0.68,0.56,3.45,0.01,0.25,1.33,0.02,0.41,0.03,1.21,0.28,0.79,1.09,0.71,0.61,0.01,0.4,0.06,0.43,0.53,0.41,0.05,0.77,2.42,0.16,0.01,1.47,-0.01,0.05,2.44,0.17,0.41,1.84,6.24,0.03,2.02,0.23,15.02,0.72
2018-12-05,1,0.25,0.49,0.04,0.16,0.16,0.56,1.38,0.0,0.05,3.79,0.0,0.18,0.01,0.04,0.07,0.18,0.13,0.04,1.31,0.17,0.38,0.0,0.02,0.1,0.04,0.26,0.9,0.38,0.08,0.86,0.41,0.67,0.02,0.51,0.0,0.61,0.26,0.0,0.03,1.61,0.77,0.02,0.96,0.63,1.91,0.09,0.22,0.08,3.74,0.05,0.09,0.02,0.48
2018-12-06,1,0.89,0.73,0.12,0.29,1.62,0.09,0.84,0.69,0.35,0.89,0.18,0.04,0.12,0.6,0.09,0.07,0.63,0.49,5.56,0.07,5.47,0.1,1.46,2.5,0.15,0.13,0.43,0.67,0.14,2.5,0.33,0.78,0.07,0.24,0.1,1.93,0.13,0.13,0.04,2.64,1.46,0.1,0.74,0.44,0.8,0.22,3.49,0.66,2.41,0.14,0.62,2.5,0.89
2018-12-07,1,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.03,0.0,0.02,0.01,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.05,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.04,0.01
2018-12-08,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.13,0.21,0.0,0.01,0.0,0.02,0.0,0.0,-0.01,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.13,0.01,0.05,0.0,0.01,0.01,0.0,0.02
2018-12-09,1,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.09,0.02,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,3.89,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,1.85,0.23,0.0,0.0,0.0,0.0,0.01,0.0,0.07,2.21,0.0,0.26
2018-12-10,1,1.0,0.04,0.0,0.0,5.52,0.05,0.08,0.0,0.26,0.41,0.08,0.07,1.79,0.0,0.0,0.01,0.07,0.58,0.06,0.18,0.0,0.0,0.02,0.0,0.01,0.0,7.55,0.0,2.78,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.01,7.83,0.94,0.02,3.05,0.0,0.19,0.0,0.01,0.0,0.0,0.0,0.15,1.79,0.0,0.7
2018-12-11,1,0.47,1.08,0.5,0.0,8.91,0.0,3.45,0.27,0.0,1.24,0.0,0.0,9.42,0.0,0.0,0.0,0.34,0.33,0.0,0.16,0.03,0.0,0.0,0.01,0.42,0.0,5.8,0.0,0.44,0.0,0.6,1.18,0.0,4.69,0.41,0.0,1.14,0.06,5.82,0.01,0.0,1.31,0.04,0.15,0.04,0.83,0.0,0.03,0.0,0.24,1.79,1.98,1.0
