date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2011-11-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-02,1,0.25,0.18,1.06,0.65,1.03,0.96,0.35,2.36,0.29,0.71,1.76,1.69,0.6,1.56,1.2,0.86,0.0,1.18,1.86,4.45,0.13,0.17,1.51,0.35,0.17,0.0,1.01
2011-11-03,1,0.24,0.33,0.74,1.05,0.27,0.58,0.35,0.54,0.92,0.21,0.75,0.91,0.72,3.15,0.92,0.63,0.16,0.52,3.57,1.6,0.36,0.49,0.42,0.42,2.38,0.0,0.89
2011-11-04,1,0.49,3.77,12.72,7.8,0.35,0.26,0.22,8.46,29.41,2.69,4.68,12.08,0.05,8.77,0.0,0.46,3.19,0.02,6.59,7.96,0.12,2.11,3.53,0.54,7.99,0.0,4.97
2011-11-05,1,17.3,19.76,3.82,18.54,11.82,22.79,35.52,17.4,4.0,2.69,28.09,1.21,25.02,4.81,49.69,2.74,20.94,23.25,15.7,9.76,19.11,7.03,15.6,31.78,10.1,0.88,16.74
2011-11-06,1,0.44,1.13,3.29,0.15,2.19,0.53,1.89,0.4,0.86,0.06,3.18,3.56,1.52,0.27,2.5,4.58,0.96,1.43,2.48,1.05,0.98,1.04,1.57,1.49,0.42,9.96,1.52
2011-11-07,1,0.06,0.17,0.03,0.01,0.01,0.02,0.18,0.09,0.09,0.09,0.89,1.48,0.0,0.02,0.0,0.27,0.67,1.57,0.01,0.02,0.0,0.07,3.82,0.02,0.0,0.27,0.38
2011-11-08,1,0.48,8.33,0.02,14.67,1.09,0.12,16.1,1.49,0.58,1.06,0.51,11.57,0.0,4.33,0.0,0.0,0.35,0.56,2.65,0.02,0.05,0.88,0.0,0.03,0.02,0.48,2.6
2011-11-09,1,0.3,11.33,1.6,5.87,1.72,0.53,19.7,39.28,0.53,13.77,24.02,6.78,7.84,11.46,15.59,0.37,0.16,0.07,19.62,0.86,42.72,0.55,2.66,-0.01,0.02,1.45,9.09
2011-11-10,1,0.0,1.87,0.01,0.31,1.26,4.69,5.16,8.52,23.58,11.87,42.72,0.0,6.03,0.68,2.6,25.44,15.33,0.02,0.0,4.25,35.57,0.0,2.38,19.49,0.02,0.0,8.47
2011-11-11,1,6.17,3.0,0.87,0.0,0.03,3.29,0.85,10.51,7.06,6.52,5.56,0.02,0.0,0.0,0.02,10.54,3.57,0.19,0.02,4.65,0.14,0.49,0.06,14.79,0.13,0.11,3.14
2011-11-12,1,0.54,0.2,0.0,0.0,0.02,0.01,0.53,0.09,0.05,0.0,0.54,1.21,0.0,0.08,0.72,1.22,1.31,2.06,0.02,0.96,7.55,0.39,0.01,0.7,0.0,0.0,0.73
2011-11-13,1,0.07,5.45,0.0,0.24,0.02,1.47,1.38,0.0,0.02,1.19,0.49,0.11,0.0,2.07,1.27,0.01,8.8,3.11,0.02,0.21,0.0,0.39,0.0,0.58,1.3,0.0,1.13
2011-11-14,1,1.04,1.24,0.0,0.0,2.7,0.02,0.06,0.0,0.0,-0.01,0.0,-0.01,0.07,0.53,1.51,0.0,0.58,2.41,0.0,0.03,0.0,2.78,0.0,0.7,0.44,0.0,0.56
2011-11-15,1,0.1,0.0,0.02,0.0,2.3,0.0,0.02,0.05,0.0,0.05,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.22,0.0,0.0,0.13
2011-11-16,1,0.01,0.0,0.0,0.0,0.01,0.09,0.29,13.73,0.0,0.21,0.0,0.82,0.0,0.17,0.47,0.02,0.0,0.0,4.03,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.79
2011-11-17,1,0.0,0.04,0.0,0.0,0.0,0.85,0.0,20.74,0.31,0.0,0.01,0.04,0.01,13.77,0.0,3.19,0.0,0.0,1.77,0.0,0.41,0.0,2.24,6.63,0.0,0.0,2.0
2011-11-18,1,1.98,0.0,0.0,0.0,0.14,0.0,6.46,0.29,0.32,0.0,0.0,0.0,0.0,4.51,0.0,1.01,0.0,0.0,0.62,0.07,0.51,0.0,0.72,4.75,0.2,4.64,0.86
2011-11-19,1,0.94,0.23,0.45,0.66,1.06,0.0,12.44,1.44,0.54,1.92,0.0,0.03,0.12,8.63,3.34,0.0,3.06,2.69,0.0,0.01,0.0,0.0,0.0,1.09,0.0,3.42,1.55
2011-11-20,1,0.0,0.01,0.03,21.02,1.98,0.23,1.28,0.0,0.3,1.15,0.38,0.21,3.61,4.31,1.42,0.0,1.56,7.6,4.89,0.0,1.1,2.13,0.0,0.0,0.0,0.0,2.13
2011-11-21,1,0.16,0.35,1.52,1.06,9.2,0.63,0.0,0.4,0.02,0.0,0.55,1.15,1.29,0.51,0.0,0.0,0.0,0.0,5.79,0.0,0.12,9.24,0.6,0.01,0.6,0.01,1.33
2011-11-22,1,0.28,0.91,0.75,0.0,0.13,3.13,0.0,2.39,0.14,0.0,0.01,11.06,0.06,0.33,0.0,0.0,0.09,0.03,0.39,0.0,0.8,0.03,4.57,2.17,0.01,0.0,1.09
2011-11-23,1,1.38,0.0,0.92,0.0,0.0,1.38,2.59,0.02,3.9,0.0,0.0,0.58,0.0,0.87,0.0,9.13,0.0,0.08,5.92,0.0,0.14,0.01,0.02,1.69,13.73,3.94,1.69
2011-11-24,1,0.0,-0.01,0.02,0.05,0.0,0.0,0.01,0.18,1.85,20.71,0.44,1.93,0.0,0.02,5.9,0.56,0.54,14.19,0.0,2.52,0.0,3.8,0.0,1.64,1.15,0.0,2.22
2011-11-25,1,16.44,0.01,0.0,0.31,0.05,0.01,0.17,13.3,0.01,23.39,0.0,3.81,0.0,0.01,4.37,1.24,0.26,0.04,0.0,0.59,0.36,0.03,0.0,0.0,0.27,0.0,2.59
2011-11-26,1,0.62,0.0,0.01,0.01,22.01,0.78,0.01,0.07,9.7,11.53,0.07,0.0,0.0,0.0,0.13,0.32,0.06,0.05,0.0,16.6,0.07,1.15,0.57,0.02,0.0,0.0,2.55
2011-11-27,1,0.0,0.02,0.05,0.0,19.73,0.16,0.29,0.01,0.07,1.25,0.14,6.36,0.07,0.02,1.91,0.12,2.93,0.1,0.0,2.96,1.37,0.07,7.72,0.07,0.82,0.11,1.85
2011-11-28,1,0.02,0.02,11.48,5.94,4.51,0.07,0.11,0.76,0.0,0.16,0.0,8.44,0.02,0.07,0.05,0.0,0.01,0.0,0.0,1.87,0.15,0.02,1.66,0.01,0.99,0.0,1.45
2011-11-29,1,0.44,0.06,8.84,5.4,1.95,2.32,0.0,3.89,-0.01,0.0,0.49,0.03,0.5,3.09,0.21,0.3,0.02,0.0,0.01,0.02,0.02,1.29,0.0,0.0,0.26,1.77,1.17
