date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-02-01,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0
2019-02-02,1,3.36,7.25,2.99,3.41,4.26,2.22,2.83,3.32,1.24,1.39,5.01,1.79,4.82,2.16,3.79,4.23,1.87,5.77,0.94,3.19,2.22,2.44,3.66,1.51,2.05,3.43,1.96,2.71,2.64,3.16,1.96,1.06,3.49,4.09,1.69,2.22,3.9,2.56,2.1,1.99,4.08,2.18,2.75,4.62,1.13,2.69,1.38,3.8,2.24,4.44,1.14,0.0,2.88
2019-02-03,1,2.56,2.9,5.68,2.39,2.43,4.69,3.17,7.74,1.67,7.63,2.65,6.96,3.6,6.1,2.66,2.64,2.9,0.82,7.96,2.5,5.64,3.83,4.44,1.18,4.66,7.46,1.24,5.52,3.21,6.76,2.36,2.64,3.33,2.41,0.59,9.1,2.15,2.13,9.11,1.24,4.23,0.48,6.15,4.11,2.57,6.06,2.79,4.9,3.58,5.72,4.23,19.49,3.99
2019-02-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2019-02-05,1,0.13,0.61,0.01,0.15,0.88,0.14,0.03,0.0,0.03,0.69,0.01,0.2,0.0,0.07,0.02,0.17,1.11,0.01,0.0,0.03,0.0,0.11,0.24,0.03,0.0,0.0,0.15,0.0,1.47,0.0,0.0,0.06,0.0,0.02,0.52,0.02,0.16,0.01,1.16,0.02,0.02,0.0,0.07,0.01,0.0,0.01,0.0,0.2,0.1,0.01,0.05,0.0,0.17
2019-02-06,1,0.18,0.24,0.1,1.14,0.71,0.18,1.53,0.24,0.29,0.79,0.37,0.4,0.81,0.31,0.17,0.24,0.01,0.48,3.36,0.18,0.37,0.31,0.17,0.69,0.09,0.22,0.65,0.6,1.0,1.7,0.08,0.27,1.84,1.64,0.35,0.45,0.48,3.05,0.33,0.57,3.22,0.78,0.01,0.29,3.27,0.02,1.01,5.76,0.6,1.03,0.05,0.0,0.84
2019-02-07,1,0.1,0.01,4.74,0.0,3.83,12.68,0.01,0.31,2.29,9.63,10.44,3.79,0.45,2.69,3.7,0.29,0.05,2.13,14.95,7.94,1.01,0.01,0.21,0.01,10.15,4.86,0.0,0.0,0.02,0.01,13.81,11.13,0.02,0.58,4.35,0.37,0.0,12.54,0.49,0.02,17.95,0.97,0.27,11.01,17.48,7.39,18.81,14.51,1.23,0.8,4.05,1.23,4.59
2019-02-08,1,2.79,0.33,0.01,0.15,2.93,4.79,0.01,-0.01,7.38,0.03,4.09,2.77,5.48,0.68,3.02,0.14,1.41,0.29,1.39,2.47,0.22,0.02,9.75,0.15,1.27,2.91,0.0,0.01,1.16,1.44,0.03,6.11,0.04,0.23,1.87,1.43,0.0,2.02,0.17,8.74,0.5,0.12,7.14,1.11,0.07,0.67,4.03,4.66,0.9,4.45,1.5,0.0,2.02
2019-02-09,1,0.97,0.53,0.01,0.27,0.97,0.09,0.0,0.0,0.03,0.22,0.03,-0.01,11.77,0.0,0.56,0.38,0.29,0.23,0.0,0.04,0.93,0.0,1.56,1.53,0.02,0.03,0.54,0.09,1.55,0.44,0.0,0.18,1.18,0.02,0.08,1.48,2.09,0.05,2.01,2.11,0.29,0.06,0.88,0.0,0.01,0.73,0.05,0.07,-0.01,1.3,0.03,0.0,0.7
2019-02-10,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.02,0.02,0.01,0.41,0.56,0.2,0.0,0.21,0.0,0.07,0.08,0.01,0.01,0.01,0.01,0.08,0.08,0.01,0.33,1.09,0.44,0.01,0.0,0.0,0.7,0.09,0.05,0.0,0.88,0.17,0.0,0.01,0.96,0.0,0.01,0.55,0.01,2.49,0.01,0.01,0.08,0.01,0.01,0.0,0.2
2019-02-11,1,0.07,0.17,0.49,0.29,0.01,0.16,1.13,0.0,1.31,0.0,0.83,-0.01,0.0,0.92,0.01,0.0,0.27,0.1,0.0,0.69,0.01,0.0,0.03,0.0,0.02,0.12,0.02,0.02,0.01,3.17,0.0,0.04,0.07,0.01,0.01,0.01,0.1,1.6,0.0,0.24,0.01,0.27,0.29,0.04,0.0,0.03,0.01,0.29,0.01,0.18,0.0,0.0,0.26
2019-02-12,1,1.9,2.3,0.0,0.14,0.37,0.03,0.23,0.1,1.11,0.0,0.0,0.02,1.29,0.4,0.2,0.04,-0.01,0.32,27.18,0.04,0.47,0.16,0.11,0.0,0.93,1.14,0.29,0.0,0.0,0.0,0.03,0.18,1.0,3.94,0.0,0.04,0.22,0.01,0.0,0.27,0.13,0.28,1.9,0.3,0.01,0.0,1.23,0.14,0.48,0.05,0.01,0.0,0.96
2019-02-13,1,8.77,1.78,0.03,0.01,0.35,0.05,0.03,18.44,0.44,0.0,0.86,0.1,0.07,0.0,1.77,6.8,3.29,0.9,0.63,0.0,0.01,0.01,0.42,0.01,1.07,1.32,0.29,0.0,0.0,0.0,0.29,0.03,0.32,7.57,0.01,0.0,0.45,2.0,0.0,0.01,0.01,0.0,1.43,0.03,0.2,0.47,0.82,0.16,0.33,0.37,0.0,0.0,1.21
2019-02-14,1,0.0,0.94,0.01,0.28,0.0,0.82,0.0,0.6,0.31,0.0,0.0,0.0,0.0,0.0,8.48,19.6,2.79,4.96,0.04,0.01,0.0,0.01,0.72,4.95,1.07,0.85,0.49,1.24,0.28,1.66,0.13,0.01,0.63,0.27,1.41,0.35,0.31,0.03,0.09,0.54,3.49,0.04,0.0,3.09,0.17,0.94,0.2,1.58,0.22,0.2,0.0,0.0,1.25
2019-02-15,1,0.02,1.18,5.84,0.98,0.0,0.03,0.36,0.99,0.24,0.0,0.05,0.02,0.87,0.24,0.14,1.24,2.13,3.05,0.97,0.19,4.17,5.32,0.01,0.64,0.91,0.11,2.35,9.79,0.24,0.41,0.0,0.35,0.05,1.53,0.13,0.1,0.66,0.09,0.0,0.3,5.55,0.0,0.0,0.03,1.41,0.46,5.49,0.0,0.01,0.52,0.0,0.11,1.16
2019-02-16,1,0.04,2.74,7.61,0.6,10.96,8.27,3.56,5.55,0.21,0.02,0.41,16.05,0.16,0.03,0.08,0.38,0.75,0.33,0.16,0.01,0.42,1.91,0.05,0.45,0.0,0.0,0.67,0.86,0.1,0.19,1.31,0.01,1.2,0.0,0.14,0.6,0.42,0.02,0.0,0.33,0.0,0.12,1.97,0.62,2.72,0.42,1.73,0.0,0.12,0.63,0.0,0.04,1.47
2019-02-17,1,0.35,0.05,0.01,0.01,0.05,0.12,0.11,1.31,12.63,0.0,1.39,0.81,0.03,0.01,9.86,0.48,9.93,0.34,0.0,0.0,0.0,0.12,0.0,18.94,0.0,0.0,17.04,0.07,0.26,0.09,1.28,0.5,13.4,0.0,1.05,0.12,0.85,5.66,0.0,5.02,9.1,3.76,4.32,1.66,0.16,0.01,0.0,0.01,0.0,2.71,31.5,0.0,3.04
2019-02-18,1,0.09,3.64,0.07,0.14,6.05,0.01,25.46,0.35,1.43,7.32,0.0,1.96,10.31,0.0,8.67,0.09,16.5,11.07,0.65,0.0,1.62,1.05,0.01,4.43,10.0,0.08,6.89,10.75,0.07,0.45,0.78,0.27,27.37,0.0,0.07,1.26,0.0,5.86,0.0,0.14,0.0,0.02,1.12,1.16,2.25,1.96,0.0,0.17,0.14,7.23,31.28,0.0,4.12
2019-02-19,1,0.44,4.36,0.75,0.0,1.65,0.0,16.46,8.49,0.33,2.66,2.69,3.17,1.79,0.04,2.12,1.98,0.73,13.79,0.0,0.09,1.41,0.03,0.04,9.92,2.57,0.03,1.05,0.73,0.0,0.07,0.05,13.32,2.61,0.28,7.75,0.37,0.19,4.15,0.98,4.19,0.0,0.07,0.02,0.98,28.41,1.57,0.0,8.93,3.24,0.16,1.71,18.52,3.07
2019-02-20,1,0.0,0.01,0.5,0.01,0.01,14.96,1.96,0.2,0.48,0.6,7.86,0.69,0.01,0.19,14.36,12.35,0.97,5.11,0.0,0.32,0.0,2.98,0.0,15.8,2.99,0.0,0.54,0.12,0.47,0.0,0.01,2.03,0.15,0.0,2.56,0.0,0.0,0.0,0.01,0.3,25.84,1.26,1.17,0.1,0.44,0.22,20.52,0.88,0.07,0.0,0.2,0.01,2.73
2019-02-21,1,0.27,0.09,0.82,11.53,0.01,1.53,5.55,0.46,0.0,0.0,0.12,0.34,0.0,1.38,7.73,1.1,0.01,21.43,3.7,0.39,0.16,8.7,0.74,3.56,25.89,0.07,0.04,7.19,0.11,0.0,0.48,2.49,0.01,0.01,0.61,0.27,0.01,0.01,0.25,0.0,2.68,0.37,0.75,0.39,1.82,0.03,21.12,2.8,0.02,0.1,0.01,0.03,2.69
2019-02-22,1,0.0,0.07,0.0,1.31,0.22,0.08,0.05,0.01,0.01,0.0,0.41,7.33,0.06,0.37,1.24,0.99,0.37,0.69,0.42,0.12,27.11,2.05,25.44,1.01,2.66,0.04,0.3,7.39,0.01,7.79,0.69,0.0,13.95,0.03,0.0,1.8,0.1,0.61,1.96,0.0,3.52,0.52,0.36,0.1,0.1,0.65,10.87,2.03,0.09,0.0,0.1,0.0,2.45
