date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2013-04-01,1,1.28,1.11,2.09,2.71,3.08,0.29,3.76,1.66,1.08,1.47,0.88,2.48,1.16,1.87,3.78,1.99,1.65,5.35,2.17,0.71,1.51,1.7,2.15,3.06,1.22,0.02,2.01
2013-04-02,1,2.06,1.44,1.45,1.75,1.36,1.87,1.09,0.34,2.66,1.43,1.46,1.48,1.97,0.77,1.94,2.56,1.53,1.49,1.24,1.39,1.14,2.45,1.06,1.21,3.99,2.43,1.65
2013-04-03,1,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0
2013-04-04,1,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,-0.02,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.02,0.0
2013-04-05,1,6.42,4.21,3.11,0.36,1.91,1.6,0.09,0.57,2.22,0.1,1.11,0.01,10.61,30.73,4.01,3.67,5.14,0.09,7.83,0.6,18.68,0.2,5.48,9.6,0.14,0.05,4.74
2013-04-06,1,6.91,21.62,9.84,22.83,24.34,25.37,8.04,33.35,27.72,9.51,16.5,10.25,15.9,6.94,22.37,23.71,31.93,9.21,8.24,24.87,11.96,23.47,39.14,10.02,16.62,18.95,18.43
2013-04-07,1,0.03,4.46,0.0,0.14,0.09,0.01,0.73,0.5,0.88,3.55,1.56,19.09,0.0,0.0,0.82,2.96,2.24,7.91,0.03,0.02,0.0,1.88,0.52,0.03,0.02,2.02,1.9
2013-04-08,1,0.93,0.16,0.39,0.0,0.39,0.0,0.66,0.09,0.0,0.21,0.32,2.67,0.15,4.82,0.24,0.01,1.45,0.11,0.78,0.0,0.03,0.0,0.06,0.0,0.53,0.02,0.56
2013-04-09,1,0.31,0.2,1.83,0.56,0.45,0.01,0.13,0.11,0.9,0.12,0.88,0.17,0.79,5.44,0.28,5.7,2.41,2.48,0.87,0.0,0.32,1.5,1.37,1.61,2.79,1.41,1.25
2013-04-10,1,0.55,0.03,6.36,0.07,0.0,0.17,0.48,0.71,3.93,0.5,4.35,0.02,0.28,1.8,0.43,1.95,0.71,1.04,0.0,0.0,0.31,0.67,0.27,2.61,1.21,0.09,1.14
