date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2015-11-01,1,0.19,0.14,0.04,0.15,0.26,0.26,0.44,0.21,0.49,0.64,0.15,0.35,0.08,0.19,0.81,0.16,0.4,1.11,0.26,0.43,0.4,0.4,0.45,0.07,0.48,0.0,0.34
2015-11-02,1,0.0,0.02,0.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.02
2015-11-03,1,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.0
2015-11-04,1,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.89,0.01,0.0,0.03,0.0,0.0,0.0,0.1,0.0,0.0,0.82,0.0,0.05,0.08
2015-11-05,1,0.7,0.01,1.18,0.35,0.23,0.41,0.38,0.17,0.45,3.6,0.73,0.04,0.48,0.07,0.25,0.35,0.52,0.52,0.9,0.81,0.09,1.34,0.62,4.99,0.2,0.0,0.78
2015-11-06,1,8.19,15.78,4.17,4.54,3.58,3.78,28.54,6.85,35.08,17.39,2.4,4.19,3.76,20.83,2.67,1.38,6.61,12.51,4.93,1.81,12.81,40.58,0.32,39.77,0.28,1.87,11.31
2015-11-07,1,11.15,27.63,22.15,31.41,12.74,1.27,16.5,6.84,6.83,5.32,15.84,19.33,18.8,2.13,9.48,0.87,29.11,14.32,23.66,34.47,12.62,3.47,24.77,8.37,5.52,21.88,14.58
2015-11-08,1,7.79,0.68,1.89,6.2,0.06,1.6,13.15,0.07,11.3,1.08,4.21,6.33,2.55,1.19,1.52,7.7,9.74,1.35,3.63,2.6,3.81,1.37,6.81,13.83,4.87,15.01,4.61
2015-11-09,1,2.64,0.07,0.87,5.8,0.77,3.28,7.02,0.03,0.16,0.6,3.53,0.34,1.37,3.59,1.82,5.92,1.61,8.26,0.69,1.05,6.33,0.46,0.68,0.9,1.57,8.02,2.37
2015-11-10,1,0.62,0.01,0.87,7.35,0.07,0.62,2.16,0.07,0.16,0.33,0.31,0.19,0.21,1.18,0.29,0.99,0.31,0.78,0.32,0.16,0.77,0.01,0.84,0.21,0.39,1.3,0.77
2015-11-11,1,1.25,0.01,20.92,2.75,0.33,0.72,0.07,0.54,0.0,0.14,2.3,0.04,0.18,0.02,0.0,0.0,0.05,0.26,0.09,0.29,0.17,0.02,0.02,0.58,12.46,0.42,1.73
2015-11-12,1,0.63,3.4,20.14,0.67,0.0,10.44,0.38,3.16,0.13,1.6,0.07,0.0,0.09,0.02,0.13,0.0,1.0,0.44,0.26,0.01,0.44,18.76,3.24,0.21,6.51,0.3,2.87
2015-11-13,1,30.55,26.71,0.2,0.2,0.01,1.86,0.33,22.35,0.22,0.72,0.0,0.02,0.35,0.01,0.17,0.11,4.47,0.07,24.04,0.96,5.31,5.12,1.16,0.03,0.0,19.53,5.0
2015-11-14,1,4.41,0.02,0.36,0.03,40.79,1.12,0.16,0.76,0.02,0.03,0.01,1.53,2.98,0.05,0.0,0.54,2.16,0.1,6.21,0.44,11.0,3.27,14.89,10.27,0.87,8.76,4.08
2015-11-15,1,0.03,0.0,0.02,0.13,7.22,0.01,1.98,1.48,16.02,0.0,0.04,0.0,23.04,0.35,0.12,1.46,0.12,10.96,3.71,0.04,3.85,3.6,22.62,28.6,0.0,0.49,5.02
2015-11-16,1,4.35,0.0,1.92,0.04,2.63,1.75,3.69,3.44,0.48,0.0,0.09,0.0,3.39,0.0,1.19,14.47,22.52,1.18,0.11,2.19,0.12,0.6,3.03,3.61,0.0,11.62,2.83
2015-11-17,1,1.92,0.0,0.02,8.63,1.36,0.02,0.0,13.77,3.09,7.97,0.0,0.04,1.85,0.13,0.23,0.9,8.35,0.07,0.0,25.15,0.0,0.02,0.01,0.27,0.12,2.13,2.96
2015-11-18,1,1.27,3.11,0.04,30.43,0.01,0.0,0.62,1.38,0.0,0.2,0.03,0.56,1.9,0.07,0.0,4.91,2.07,1.93,0.1,0.44,2.4,0.4,0.0,0.12,1.22,5.19,2.13
2015-11-19,1,1.31,18.28,0.01,19.15,0.0,0.0,2.97,1.53,0.02,0.0,0.01,1.79,0.09,0.0,0.12,3.15,2.38,12.46,18.19,2.32,0.01,0.01,1.15,0.35,2.39,0.42,3.51
2015-11-20,1,6.18,2.87,0.87,1.24,7.02,14.56,0.0,0.36,4.86,0.0,0.0,0.08,0.0,0.29,0.66,0.0,0.0,5.59,3.65,3.05,0.0,0.02,2.41,1.89,0.0,0.39,2.22
2015-11-21,1,0.0,2.4,12.01,2.64,0.33,0.86,0.16,0.03,1.62,0.07,11.09,0.05,4.76,0.01,0.0,0.01,0.57,0.01,0.0,0.0,0.1,0.0,16.67,1.51,0.0,0.01,2.2
2015-11-22,1,0.0,0.0,1.24,3.89,0.16,0.16,0.08,0.26,0.0,0.01,3.3,0.0,6.96,0.01,-0.01,0.36,9.9,4.42,0.04,1.79,0.24,0.01,0.0,0.0,0.12,2.22,1.32
2015-11-23,1,16.95,0.0,15.74,0.21,0.08,0.0,0.12,0.63,0.01,0.0,0.1,2.18,0.34,3.1,0.48,0.67,21.94,19.71,5.42,5.92,0.02,0.63,1.14,0.0,0.01,9.43,3.82
2015-11-24,1,3.54,0.63,0.47,10.73,0.0,0.77,0.48,0.28,0.02,1.41,1.2,1.41,3.2,0.85,0.13,0.02,1.3,0.0,24.01,6.89,0.0,0.0,0.18,0.08,6.06,0.61,2.55
2015-11-25,1,0.89,0.0,0.0,6.06,0.0,0.02,1.07,0.24,1.05,3.85,0.09,2.55,0.72,0.01,0.23,0.0,0.03,0.91,2.41,1.57,0.13,2.91,0.0,42.91,27.98,5.68,3.83
2015-11-26,1,0.3,0.01,0.0,0.81,21.15,0.22,0.26,0.7,9.13,0.97,0.0,2.46,0.0,4.14,3.62,0.0,0.0,14.53,8.51,3.02,6.66,16.73,0.01,20.63,1.56,0.49,4.62
2015-11-27,1,0.02,0.29,0.0,-0.01,3.3,0.0,0.01,0.0,1.22,0.49,1.61,1.72,0.0,2.36,3.34,5.33,0.41,4.51,0.24,16.66,0.14,1.15,0.16,0.17,0.01,0.08,1.73
