date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2013-12-01,1,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.35,0.0
2013-12-02,1,0.0,0.0,0.01,0.0,0.0,0.0,-0.01,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.01
2013-12-03,1,0.01,0.0,0.0,0.0,0.16,0.06,0.01,0.07,0.0,0.0,0.03,0.0,0.0,0.0,0.09,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.08,0.02
2013-12-04,1,0.03,0.01,0.01,0.05,0.01,0.0,0.03,0.02,0.01,0.0,0.03,0.04,0.0,0.0,0.01,0.01,0.14,0.0,0.05,0.02,0.02,0.01,0.02,0.09,0.0,0.03,0.02
2013-12-05,1,0.02,0.02,2.26,0.11,0.02,1.92,0.0,0.21,0.0,0.0,0.03,0.05,0.01,2.37,0.06,2.73,0.01,0.07,0.03,0.19,0.0,0.0,0.0,0.01,2.22,0.03,0.49
2013-12-06,1,0.02,0.0,0.99,1.39,0.01,1.73,0.15,0.69,0.02,0.21,0.75,0.24,0.0,1.33,0.12,1.71,0.0,0.2,0.09,0.6,0.0,0.08,0.03,0.08,0.11,0.0,0.42
2013-12-07,1,0.04,0.03,0.0,0.0,0.13,0.08,0.62,0.02,0.04,0.12,0.12,0.01,0.06,0.01,0.11,0.12,0.0,0.0,0.05,0.13,0.0,0.03,0.0,0.0,0.01,0.02,0.07
2013-12-08,1,0.76,0.04,0.98,0.11,0.27,0.02,0.04,0.07,0.14,0.05,0.44,0.31,0.5,0.1,0.16,0.09,0.09,0.16,0.17,0.86,0.51,0.03,0.16,0.1,0.3,0.01,0.26
2013-12-09,1,0.14,0.11,0.0,0.01,0.0,0.0,0.22,1.48,0.36,0.0,1.01,0.05,0.22,0.01,0.62,0.0,0.09,0.24,0.48,0.05,0.62,0.35,0.7,0.35,0.02,14.5,0.29
2013-12-10,1,0.08,0.09,0.04,0.06,0.01,1.15,0.0,0.16,0.91,0.04,0.0,0.4,0.04,0.35,0.02,0.0,0.24,0.01,1.67,0.1,0.0,0.38,0.0,0.44,0.74,0.48,0.28
2013-12-11,1,0.05,0.06,0.1,0.79,0.04,0.81,0.42,0.24,0.35,1.05,0.46,0.0,0.01,0.01,0.02,0.9,1.06,0.75,1.49,0.28,0.3,0.28,0.0,0.02,1.13,0.3,0.42
2013-12-12,1,0.0,0.03,0.03,0.01,0.0,0.06,0.96,0.42,0.19,0.39,0.57,0.01,0.0,0.07,0.14,0.46,0.02,0.24,5.67,0.08,0.0,0.0,0.06,0.94,5.1,5.35,0.62
2013-12-13,1,0.02,0.03,0.0,0.0,0.01,0.01,0.39,0.06,0.0,0.01,0.08,1.28,0.09,4.91,0.06,0.01,0.01,0.02,0.17,0.3,0.0,0.0,0.53,3.08,0.19,0.02,0.45
2013-12-14,1,0.01,1.87,0.0,0.01,0.03,0.0,0.01,0.02,0.03,0.0,0.03,0.16,1.81,0.0,0.12,0.13,0.03,0.01,0.02,4.88,0.0,0.0,0.02,1.03,0.13,0.14,0.41
2013-12-15,1,0.05,2.01,0.0,0.03,0.02,2.77,0.26,0.19,0.53,0.0,1.85,0.23,9.17,0.0,0.75,0.32,0.34,0.02,0.01,0.0,0.01,2.65,0.03,0.0,0.18,0.0,0.86
2013-12-16,1,1.11,0.0,0.16,0.0,0.0,1.13,1.04,0.38,0.0,0.09,0.25,0.0,2.66,0.54,0.69,0.11,0.0,0.09,0.43,0.01,0.01,5.5,0.02,0.0,0.01,0.03,0.57
2013-12-17,1,0.0,0.0,10.8,0.26,0.0,0.38,0.0,0.05,0.16,2.05,0.0,4.98,0.82,0.04,0.42,0.0,0.0,0.02,0.05,0.08,0.0,0.06,0.0,0.0,0.35,0.15,0.82
2013-12-18,1,0.21,2.52,0.41,0.7,0.13,0.97,2.59,0.01,0.09,1.27,0.01,0.26,0.01,0.0,0.03,0.0,0.01,0.08,1.24,0.0,0.0,0.12,0.11,0.59,0.01,0.15,0.45
2013-12-19,1,1.25,0.07,3.74,0.0,2.07,5.34,9.2,0.01,3.14,0.0,0.46,0.15,0.22,0.0,0.06,0.0,0.0,0.0,0.01,0.0,2.36,0.32,0.45,0.59,0.0,0.12,1.18
2013-12-20,1,0.11,0.05,0.15,0.0,0.02,0.22,0.11,0.0,0.02,0.2,0.29,0.01,0.01,0.0,0.09,0.02,0.06,0.34,0.75,0.0,0.63,0.0,0.37,0.12,1.15,0.11,0.19
2013-12-21,1,0.02,0.23,0.0,0.14,7.15,0.28,0.4,0.06,0.0,13.24,0.27,0.87,0.43,0.22,0.02,0.08,0.08,1.33,0.01,0.0,0.01,0.03,0.0,0.37,0.42,0.14,1.03
