date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2011-12-01,1,0.98,0.07,0.15,0.39,0.59,0.35,0.66,0.59,0.18,0.51,0.12,0.82,0.42,0.59,0.3,0.72,0.72,0.83,0.26,0.41,0.46,0.21,0.57,0.39,0.44,3.19,0.47
2011-12-02,1,4.7,0.49,1.35,4.55,0.96,1.47,1.27,3.36,2.07,1.18,5.54,2.38,1.39,5.84,0.53,1.85,2.23,5.09,0.87,0.87,2.35,0.74,4.59,4.27,2.17,0.88,2.48
2011-12-03,1,1.65,0.52,1.68,2.22,0.93,0.37,0.66,2.02,1.14,0.41,1.45,0.46,1.38,2.29,0.39,0.44,4.0,2.09,0.28,0.72,1.83,0.5,1.89,3.02,1.09,11.12,1.34
2011-12-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.1,0.0
2011-12-05,1,0.04,0.01,0.05,0.0,0.16,0.02,0.02,0.17,0.0,0.06,0.0,0.11,1.84,0.02,0.01,0.01,0.13,0.21,0.01,0.02,0.03,0.01,0.89,0.0,0.12,0.14,0.16
2011-12-06,1,0.2,0.07,0.19,0.0,0.62,0.15,3.04,0.06,0.62,0.01,0.01,0.68,2.16,0.1,0.14,0.0,0.93,0.51,0.78,0.01,0.67,0.04,1.21,0.4,1.11,0.11,0.55
2011-12-07,1,0.12,0.04,0.81,0.14,0.01,0.77,0.38,0.58,1.3,0.12,0.01,1.68,1.2,0.43,2.5,0.32,1.52,0.22,0.25,0.01,5.15,0.26,0.31,3.19,0.67,0.0,0.88
2011-12-08,1,2.53,0.49,0.58,0.27,0.73,7.87,0.35,0.65,1.83,0.55,0.87,6.38,0.36,4.47,3.5,0.15,0.55,0.05,4.41,0.0,8.31,1.57,0.68,3.15,0.47,1.56,2.03
2011-12-09,1,0.3,0.22,0.14,0.02,1.1,0.34,0.0,1.76,0.23,0.01,0.33,0.49,1.13,0.51,0.31,0.5,0.14,0.02,0.42,0.0,0.68,0.12,0.18,0.01,0.05,0.98,0.36
2011-12-10,1,0.06,0.03,0.01,0.02,0.04,0.03,0.02,0.11,0.04,0.0,0.0,0.02,0.0,0.16,0.01,0.0,0.0,0.0,0.08,0.02,0.21,0.1,0.0,0.0,0.11,0.01,0.04
2011-12-11,1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.0,0.01,0.05,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.04,0.29,0.0,0.0,0.0,0.18,0.02
2011-12-12,1,0.01,0.43,0.0,0.03,0.0,0.0,0.05,0.02,0.06,0.75,0.05,0.0,0.06,0.0,0.0,0.01,0.38,0.01,0.0,0.0,0.0,0.09,0.09,0.01,0.04,0.04,0.08
2011-12-13,1,1.62,0.0,0.0,0.01,0.01,0.0,0.0,0.0,6.6,0.1,0.01,4.74,0.0,0.0,0.12,0.0,0.02,0.26,0.15,9.59,0.03,0.05,0.06,0.04,0.45,0.01,0.95
2011-12-14,1,0.05,2.06,0.05,0.0,0.01,0.72,0.0,0.01,1.74,0.04,0.0,0.27,0.33,0.0,0.0,0.41,0.0,0.06,0.98,1.85,0.11,0.57,0.0,0.01,0.02,0.0,0.37
