date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-03-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-02,1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2019-03-03,1,0.62,0.06,4.86,1.28,0.97,0.01,4.26,0.0,11.36,0.0,2.76,0.0,9.42,0.05,4.87,0.79,0.0,0.0,5.43,0.14,3.37,0.0,5.6,0.18,2.93,15.66,0.0,5.14,0.0,0.69,0.16,3.35,0.0,1.51,0.01,2.98,0.16,2.72,0.29,6.86,0.0,12.24,0.0,13.89,0.0,2.17,0.01,0.14,1.07,2.3,0.18,0.0,2.56
2019-03-04,1,0.01,0.1,0.96,1.04,0.04,0.01,1.21,0.0,1.17,0.0,0.38,0.01,1.42,0.06,0.05,0.04,0.15,0.0,1.0,0.0,0.2,0.0,0.34,-0.01,0.09,1.45,0.0,0.05,0.0,0.01,0.06,1.49,0.0,0.95,0.01,0.0,0.0,0.95,0.0,0.4,0.0,4.01,0.0,5.93,0.01,0.47,0.0,0.14,0.25,1.08,0.0,0.0,0.5
2019-03-05,1,0.0,1.75,0.11,0.01,0.0,0.73,0.01,0.0,0.01,0.12,0.02,0.38,0.05,1.35,0.23,0.0,0.37,0.23,0.01,0.38,0.01,0.29,0.06,0.03,0.35,0.03,0.0,0.03,0.0,0.86,0.0,0.0,1.01,0.08,0.0,0.36,0.0,0.16,0.03,0.0,0.0,0.0,0.02,0.0,0.58,0.49,0.61,0.13,0.03,0.08,0.13,0.0,0.22
2019-03-06,1,0.84,3.64,0.01,0.13,1.93,13.22,0.09,0.84,0.25,6.43,0.47,2.52,0.1,0.7,0.27,1.67,0.14,0.08,0.89,4.31,0.15,0.62,4.54,0.7,1.63,2.87,0.54,2.89,0.91,1.28,1.23,2.11,1.28,1.86,1.04,2.28,0.58,1.61,0.99,0.06,3.19,0.03,2.52,1.45,0.58,0.71,0.03,2.79,0.39,6.48,1.23,0.18,1.71
2019-03-07,1,0.0,0.02,-0.01,0.0,0.4,0.14,0.02,0.07,4.71,0.34,0.01,0.64,0.01,0.45,0.01,2.78,0.0,0.03,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.15,0.08,1.46,0.67,0.08,0.04,0.01,0.04,0.03,0.59,0.14,0.01,2.53,0.01,0.11,0.0,0.06,0.05,0.27,0.57,0.07,0.02,0.01,0.05,0.03,0.03,2.05,0.33
2019-03-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.43,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02
2019-03-09,1,1.79,0.27,0.0,1.26,0.0,2.42,1.25,10.99,0.0,0.03,0.16,0.0,0.0,0.0,2.46,0.0,-0.01,0.01,0.0,3.44,0.0,17.6,4.7,0.0,12.39,0.12,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.85,0.03,0.16,4.38,0.41,0.0,3.74,0.0,0.0,6.82,0.21,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.0,1.48
2019-03-10,1,1.93,0.53,0.01,11.89,0.0,0.69,0.08,2.43,0.05,0.49,1.39,8.18,0.06,0.0,26.53,5.73,0.4,0.43,0.12,3.09,0.0,3.04,6.78,0.58,2.86,0.01,0.0,3.11,0.16,0.08,0.21,0.67,0.63,2.29,0.02,1.33,2.74,3.24,0.0,25.13,0.39,0.03,2.44,6.1,0.02,0.25,0.0,0.37,0.01,2.61,0.68,0.48,2.55
