date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2018-08-19,1,0.66,1.46,45.69,0.31,12.64,0.19,0.0,4.53,0.01,0.38,0.67,18.14,1.73,0.1,0.79,0.38,0.14,-0.02,32.87,20.02,0.29,23.39,1.16,8.36,8.36,56.88,0.01,2.8,2.77,9.45,0.19,0.0,0.56,2.25,0.0,0.02,0.1,21.76,13.39,17.7,7.41,74.29,0.0,3.31,0.0,3.31,74.18,13.97,1.39,5.32,0.45,0.0,9.68
2018-08-20,1,0.5,0.99,4.17,2.44,9.29,0.0,0.01,1.45,0.0,0.29,0.17,35.01,3.54,0.37,0.78,1.57,3.3,0.01,9.43,9.35,0.01,31.46,18.34,5.03,9.64,42.86,0.01,23.36,6.59,26.63,0.48,0.49,1.83,0.51,1.16,1.18,0.01,1.46,1.32,0.62,5.12,11.17,0.0,18.98,1.55,3.46,0.08,41.8,13.61,0.18,5.64,0.0,7.0
2018-08-21,1,1.72,4.51,11.81,1.66,17.09,0.0,8.49,0.33,0.01,1.04,2.1,21.22,0.66,2.21,0.97,2.42,1.66,0.01,0.87,9.29,1.21,65.08,9.79,5.03,11.1,0.06,0.0,9.91,8.43,6.9,0.02,1.59,2.33,0.04,3.66,7.25,0.83,2.49,0.68,112.68,2.0,0.94,0.0,12.6,3.03,0.99,0.02,26.8,7.41,5.63,15.37,0.06,8.08
2018-08-22,1,1.0,55.48,2.81,2.67,24.15,0.44,3.44,5.73,3.46,0.23,0.0,2.61,0.3,8.93,1.96,15.03,7.07,0.12,2.57,0.83,13.97,3.3,14.16,25.76,0.84,0.38,0.2,5.17,8.25,37.94,0.0,2.44,3.18,0.04,17.73,13.43,1.15,2.58,0.1,7.68,1.55,0.01,0.06,0.23,4.47,0.23,1.27,6.19,2.87,10.94,0.26,0.0,6.38
2018-08-23,1,32.27,92.57,0.25,0.0,6.7,2.07,5.02,1.72,1.29,2.53,0.0,14.55,0.05,8.44,1.28,10.64,3.96,1.97,13.14,0.37,12.63,2.68,3.23,14.66,2.71,1.17,7.13,8.74,10.15,18.93,0.72,0.0,1.57,0.01,2.62,7.07,1.3,8.37,0.23,0.07,1.84,0.0,0.13,0.26,97.0,0.07,6.3,15.46,0.47,11.49,0.57,4.75,8.56
2018-08-24,1,2.09,0.0,3.36,0.01,6.11,44.18,3.67,1.67,4.82,1.23,0.0,37.0,3.23,2.44,2.55,10.82,4.87,13.22,9.81,4.32,18.2,0.67,5.3,2.07,11.11,0.86,3.98,8.07,2.75,0.35,0.71,0.07,9.48,0.1,0.0,35.26,0.32,10.0,1.61,0.45,0.55,0.0,1.43,1.96,13.5,41.41,9.83,1.15,5.73,22.56,1.81,48.56,7.19
2018-08-25,1,0.01,0.29,0.17,0.2,2.22,37.85,1.64,8.74,0.98,0.37,0.02,18.2,4.39,0.12,7.09,3.87,2.92,1.23,0.99,2.58,6.91,4.99,2.82,0.29,2.4,0.08,2.34,5.74,4.74,0.04,2.22,0.06,1.9,0.32,24.86,36.64,0.04,5.84,3.79,0.31,0.05,0.0,5.0,18.33,1.94,1.6,6.61,0.14,0.83,1.26,3.43,0.11,4.69
2018-08-26,1,0.0,0.94,0.59,1.23,1.85,4.36,7.64,24.27,1.1,0.24,0.02,19.95,12.38,0.0,21.12,52.11,5.0,0.26,4.57,4.39,2.56,16.3,1.27,1.36,7.25,1.24,5.14,0.49,2.81,0.2,15.31,0.63,0.16,0.19,1.57,19.04,5.75,6.15,0.32,19.85,0.83,0.05,0.98,24.24,2.36,15.98,0.71,0.0,0.08,0.65,1.1,14.91,6.21
2018-08-27,1,0.0,10.0,6.61,2.5,11.26,1.39,2.26,6.22,9.92,0.24,0.14,21.32,0.19,0.02,20.0,0.69,1.79,0.04,3.95,11.47,9.28,14.35,0.88,0.06,9.48,0.19,50.27,0.04,4.26,1.18,0.24,22.86,2.13,3.29,0.0,0.53,2.07,1.15,1.45,23.14,1.57,0.62,0.08,16.5,0.72,3.96,0.39,0.35,0.02,5.56,1.03,54.03,5.64
2018-08-28,1,0.0,6.64,4.88,1.3,3.07,0.01,4.91,3.89,5.3,4.34,4.46,73.4,0.04,1.02,43.29,0.65,10.5,0.01,6.39,93.63,5.72,23.09,0.06,0.22,0.07,0.17,0.97,0.17,2.81,0.0,0.38,9.85,0.36,0.73,0.14,2.74,0.49,0.87,1.78,15.16,0.02,8.79,1.2,3.03,0.72,4.3,0.17,0.87,0.0,7.98,0.61,89.06,7.08
2018-08-29,1,0.0,4.65,4.28,0.04,2.69,0.01,1.94,0.02,1.16,0.96,1.43,12.6,0.11,0.0,25.1,0.97,6.15,0.01,1.35,48.01,20.18,4.2,0.01,1.41,6.67,0.17,0.0,1.26,0.86,0.07,1.45,26.58,1.85,0.39,0.17,13.69,0.17,8.61,0.97,1.73,0.01,19.01,1.98,3.0,0.6,1.35,2.97,0.24,0.01,5.15,6.73,6.93,4.76
2018-08-30,1,0.0,10.95,17.53,0.0,0.0,0.3,3.69,0.06,3.01,1.18,0.23,23.34,3.3,0.0,15.2,0.06,1.82,0.07,16.26,1.95,15.19,38.18,0.0,11.98,16.82,0.08,0.57,3.24,0.18,0.0,0.01,191.3,1.18,22.65,0.47,2.12,0.77,56.13,2.92,0.75,0.05,5.67,1.05,0.6,0.16,0.92,0.13,17.41,1.85,0.73,51.81,26.76,10.66
2018-08-31,1,0.04,15.76,13.58,0.02,44.7,21.54,1.79,0.06,30.91,2.12,0.05,19.81,24.11,0.07,19.97,0.49,9.6,2.5,80.01,0.38,0.0,85.22,0.29,6.37,1.18,1.81,0.61,1.05,1.21,0.04,0.05,0.17,0.24,2.89,3.61,0.39,0.88,13.14,15.56,3.92,3.37,0.72,0.0,1.61,13.27,1.2,12.83,6.94,12.93,0.16,4.58,34.41,9.49
2018-09-01,2,3.34,0.73,1.37,0.02,5.44,17.47,0.01,0.31,134.09,1.49,1.24,0.0,0.0,2.65,0.66,11.44,16.88,1.79,55.66,0.66,0.01,3.73,0.05,0.34,0.0,0.31,4.25,5.33,0.54,1.14,4.51,0.72,0.02,31.77,0.16,0.3,3.85,40.15,4.35,31.93,23.24,0.06,0.0,0.46,23.28,0.2,18.71,0.37,0.51,1.22,7.8,0.12,9.11
2018-09-02,2,0.0,3.07,2.32,0.07,0.03,7.63,0.01,2.9,77.53,4.51,1.34,0.02,0.0,3.7,0.88,0.36,11.5,4.93,7.35,12.46,11.12,1.44,11.06,0.11,3.12,0.06,16.85,13.02,3.7,3.13,1.13,0.32,0.05,28.09,0.08,2.38,0.35,9.1,0.54,0.27,1.91,0.12,0.0,0.01,1.88,2.03,5.09,0.04,0.16,3.44,52.01,0.03,6.14
2018-09-03,2,0.0,3.81,1.83,2.12,0.77,7.81,0.0,5.13,0.03,11.5,0.26,0.4,0.0,0.96,7.63,0.0,0.06,3.58,1.12,17.75,11.58,0.92,2.13,3.24,1.76,0.57,0.08,28.47,8.86,2.34,0.91,2.53,0.0,28.76,0.88,39.81,0.25,0.58,14.65,1.08,1.1,0.66,1.01,0.01,20.67,2.62,2.26,0.47,0.45,0.52,2.05,67.41,4.82
2018-09-04,2,0.79,0.65,1.33,3.08,0.39,60.31,0.19,8.95,0.0,11.63,0.0,0.97,2.0,10.65,21.67,0.1,0.0,0.13,1.34,19.14,1.28,0.75,0.43,23.78,0.0,1.21,0.0,21.05,0.03,11.05,1.47,0.07,1.82,2.1,2.2,10.71,0.0,0.04,4.94,7.26,18.75,0.0,58.9,0.0,30.23,0.34,7.12,0.09,0.04,1.39,0.46,40.33,6.88
2018-09-05,2,6.67,0.24,5.48,2.42,8.35,0.68,0.2,0.72,0.02,5.12,0.1,1.26,0.89,0.49,0.77,0.0,0.0,0.0,0.14,6.56,0.04,0.52,6.26,0.9,0.19,0.42,0.96,15.41,0.0,0.46,32.0,4.61,17.61,3.37,1.5,0.12,0.0,0.08,1.42,0.1,30.87,0.06,57.97,0.01,26.08,0.05,27.93,0.23,0.32,2.78,0.18,0.0,5.34
2018-09-06,2,63.47,1.39,13.5,0.26,3.31,0.8,0.15,5.52,0.16,0.42,14.51,0.45,0.26,0.63,0.01,5.08,5.88,3.6,0.04,0.56,0.13,1.26,6.32,0.25,0.01,29.04,24.61,4.16,8.71,0.0,13.71,3.44,16.51,0.16,2.1,0.02,0.05,0.99,5.07,1.6,5.14,1.15,0.21,0.0,0.41,0.05,19.46,2.62,0.52,0.95,1.51,0.07,5.3
2018-09-07,2,1.31,0.29,37.74,0.0,8.46,0.7,7.2,6.42,0.63,0.25,6.7,0.24,0.06,0.01,4.08,1.33,7.02,0.23,2.83,0.75,0.09,0.52,13.3,0.52,0.0,10.04,4.4,0.31,1.38,0.0,0.14,0.08,1.56,3.02,1.86,2.6,8.67,4.96,2.07,43.23,15.06,26.43,0.01,6.16,4.26,0.01,8.2,1.71,0.1,4.05,21.2,3.34,5.34
2018-09-08,2,0.3,13.29,5.91,0.0,21.53,1.12,1.92,0.11,0.02,0.0,11.52,34.75,0.64,1.28,2.24,3.55,1.33,0.0,5.13,82.08,0.03,3.81,4.03,0.06,0.09,0.12,2.39,1.53,0.14,0.0,0.59,0.0,1.1,14.69,1.22,38.38,2.42,7.35,0.09,9.77,9.35,1.71,0.0,18.57,9.99,0.17,0.28,2.13,0.06,14.56,14.69,0.0,6.79
2018-09-09,2,0.04,0.17,0.05,0.05,8.56,0.11,24.38,12.51,0.0,0.02,15.3,11.58,1.85,5.18,0.96,1.2,0.46,0.86,0.28,21.42,7.31,3.65,49.12,0.03,0.02,0.23,0.06,0.33,0.0,0.19,0.12,0.14,0.01,1.48,1.13,32.26,0.03,0.17,0.02,0.01,19.86,0.09,0.0,29.22,3.64,4.21,0.7,5.31,0.02,9.2,0.49,0.53,5.37
2018-09-10,2,0.65,2.09,0.0,3.66,1.43,0.14,82.26,3.2,14.44,0.24,0.92,0.65,3.29,15.23,0.06,0.69,0.01,0.42,19.5,2.6,1.95,0.69,9.43,0.61,0.05,3.26,0.14,3.01,0.02,0.91,1.04,24.75,0.04,6.43,5.31,9.82,0.01,0.0,0.79,2.88,2.96,0.4,0.0,3.44,3.59,20.58,8.38,7.66,0.06,3.43,17.84,1.0,5.71
2018-09-11,2,4.22,19.96,0.0,35.89,0.0,0.01,49.76,0.32,6.43,0.61,2.47,5.17,14.38,22.41,3.88,0.51,0.0,0.19,36.51,0.0,12.86,0.35,0.02,0.64,0.0,35.7,0.09,1.92,0.06,0.12,1.44,4.43,0.23,11.54,0.33,0.57,0.28,0.0,0.26,66.82,3.25,0.0,0.0,1.54,2.97,28.31,0.02,0.22,0.17,4.6,10.36,0.0,7.68
2018-09-12,2,0.97,3.8,0.16,13.76,0.02,0.22,37.21,0.01,0.82,1.94,0.59,13.64,35.19,8.16,4.69,0.09,1.91,0.02,12.91,0.0,36.52,1.64,0.11,5.08,0.17,1.05,0.0,0.13,2.13,18.52,0.8,3.51,0.46,1.21,0.23,0.79,0.15,0.15,0.1,21.06,7.04,0.0,0.06,1.57,0.09,1.95,0.04,1.47,0.0,27.94,7.04,0.0,5.43
2018-09-13,2,0.0,0.02,0.84,4.49,0.06,0.29,22.26,0.01,0.73,1.14,0.15,0.09,5.94,0.79,0.11,0.06,0.53,0.0,1.06,0.3,17.38,1.73,0.17,1.62,0.07,0.35,0.09,0.03,4.45,0.05,29.54,0.72,2.02,0.0,0.0,0.79,0.81,0.3,0.09,5.0,0.31,0.19,0.04,1.0,0.03,6.8,28.15,6.19,0.04,1.31,12.71,0.0,3.15
2018-09-14,2,2.62,0.02,0.99,0.08,7.15,0.04,25.64,0.03,2.52,0.67,0.07,0.0,0.09,0.13,0.01,0.02,0.44,0.0,0.98,4.19,0.08,12.99,0.0,0.59,0.0,0.06,0.74,0.02,8.23,0.09,11.67,1.53,0.32,0.06,0.1,0.01,23.04,1.19,0.13,1.75,0.19,0.06,0.11,0.19,0.06,0.28,40.57,8.85,0.04,0.01,48.37,2.21,4.06
2018-09-15,2,0.06,0.01,0.44,0.05,23.29,0.0,1.27,0.0,0.41,0.02,0.0,0.0,0.03,0.16,0.0,0.41,1.5,0.0,8.31,0.04,0.17,13.19,0.0,0.0,0.48,0.07,0.19,10.84,0.52,0.0,1.09,0.0,0.28,0.05,0.44,0.01,11.92,4.37,0.0,0.09,0.01,0.46,0.01,0.31,0.03,1.25,0.05,7.85,0.0,0.0,0.0,4.38,1.76
2018-09-16,2,2.86,0.02,0.18,0.14,20.99,2.02,0.0,0.47,0.39,0.0,0.0,0.01,0.22,0.0,0.1,0.24,1.29,2.33,0.0,0.74,0.0,1.82,0.04,0.0,0.84,0.17,1.57,4.59,0.06,0.01,0.0,0.0,0.06,0.29,0.0,0.96,2.96,1.41,2.05,0.06,0.22,0.0,0.37,0.22,1.11,0.12,0.0,36.41,0.21,0.29,0.0,0.54,1.72
2018-09-17,2,1.22,0.45,0.02,0.06,7.47,5.29,5.63,0.06,2.72,0.08,0.86,2.5,0.36,3.18,0.17,2.83,1.19,0.92,0.02,35.36,0.0,2.86,12.49,0.0,3.48,2.34,0.01,0.03,0.18,0.68,0.07,0.0,0.0,0.23,0.01,0.57,1.61,0.73,2.52,2.84,0.4,0.0,0.0,0.21,0.1,0.46,0.14,6.63,3.06,0.06,0.02,0.34,2.2
2018-09-18,2,0.0,3.83,0.0,0.0,0.06,0.68,23.3,0.0,11.05,0.55,0.05,0.89,1.75,0.08,0.01,0.04,0.04,0.07,0.06,1.7,0.02,7.34,2.68,0.02,28.13,11.46,0.0,0.02,0.78,4.11,1.42,0.0,0.0,0.05,0.04,0.02,0.3,20.64,0.14,3.14,0.02,0.0,0.04,7.69,33.4,0.39,56.42,1.7,0.01,0.0,0.0,0.0,4.39
2018-09-19,2,0.03,0.0,0.09,0.0,0.03,1.13,13.37,0.04,0.03,0.31,0.42,0.41,0.3,0.2,0.0,0.0,0.0,0.0,0.64,0.0,0.19,3.3,0.28,0.07,39.08,22.09,0.0,1.05,3.81,13.31,0.99,0.0,0.0,0.0,0.89,0.0,0.46,16.04,0.0,0.11,0.0,0.0,0.02,4.21,0.12,0.09,3.28,1.67,0.0,0.0,0.34,0.66,2.52
2018-09-20,2,0.0,9.71,0.06,0.0,0.06,0.0,3.07,0.39,0.0,0.0,1.3,0.32,0.58,0.75,0.03,0.64,0.47,0.0,2.28,0.04,18.33,2.16,1.15,0.0,16.17,27.81,0.0,0.58,3.62,11.33,0.77,0.0,0.06,0.0,10.95,0.01,0.06,0.07,0.02,0.11,0.01,0.13,0.01,0.05,0.39,0.25,0.61,3.41,0.0,0.0,0.21,20.26,2.31
2018-09-21,2,0.04,23.11,0.12,7.93,0.05,3.45,0.0,0.0,1.17,4.57,4.21,57.31,0.12,1.1,0.12,0.1,0.41,0.06,0.41,0.11,2.11,0.26,0.41,0.0,1.64,25.33,0.0,1.17,1.25,0.0,0.22,1.66,0.35,0.04,8.03,0.13,1.49,0.15,5.95,0.01,0.0,0.01,0.12,0.0,0.61,0.0,0.01,4.69,0.06,0.0,0.0,32.82,3.14
2018-09-22,2,0.34,2.32,0.63,0.86,0.01,0.11,0.0,0.0,0.05,18.81,0.62,68.96,0.28,0.24,0.0,0.0,7.7,19.85,0.01,0.38,2.25,0.0,0.46,0.0,1.94,17.16,0.15,0.42,1.43,0.0,0.63,23.38,0.0,0.9,26.38,0.02,5.13,0.26,0.73,1.59,16.71,0.0,0.25,0.53,2.5,0.27,0.01,0.88,0.28,0.01,0.0,0.11,4.42
2018-09-23,2,1.7,0.0,3.64,0.45,0.06,0.0,0.03,0.67,0.34,3.67,0.02,0.0,0.2,0.01,0.0,0.0,0.2,3.18,0.01,1.11,0.37,0.16,0.7,0.0,0.33,1.09,0.0,0.06,0.39,0.0,1.23,10.93,0.04,0.09,53.25,0.06,1.91,0.32,2.46,2.22,1.19,0.13,3.18,0.61,0.0,1.13,3.92,5.12,0.1,0.04,0.0,0.04,2.08
2018-09-24,2,8.43,0.4,3.05,0.09,0.0,43.15,1.41,0.77,1.08,1.8,0.52,0.0,0.12,0.03,0.16,0.0,0.29,0.38,0.03,0.16,0.52,0.47,0.6,0.02,0.0,40.91,1.5,0.03,0.22,0.56,0.04,1.7,0.54,0.48,1.22,0.0,0.15,0.42,15.99,1.01,0.01,0.55,2.67,1.46,0.0,1.62,0.07,0.39,0.17,0.0,0.01,0.01,2.65
2018-09-25,2,10.09,0.06,0.37,0.3,0.24,0.63,0.03,3.74,0.78,0.0,0.08,0.01,1.19,0.86,0.06,0.0,0.95,0.01,0.07,0.01,0.0,0.01,0.02,0.0,3.12,41.02,8.01,0.02,0.0,0.5,0.01,3.2,0.25,2.84,2.51,0.18,0.0,0.0,20.79,21.63,1.0,0.06,0.0,0.85,0.17,1.34,0.07,0.06,0.0,0.0,0.0,0.21,2.49
2018-09-26,2,0.0,0.0,0.04,1.2,1.74,0.94,0.0,3.67,6.34,0.0,0.0,0.06,5.5,0.01,12.54,0.09,12.93,0.01,0.64,0.21,0.0,0.0,0.15,0.0,0.06,5.45,0.07,0.0,0.0,0.03,0.0,7.57,7.74,0.0,0.0,0.02,0.52,0.22,0.47,1.04,0.15,9.6,0.0,0.05,0.79,1.11,0.06,0.07,0.6,0.02,0.11,0.71,1.6
2018-09-27,2,0.29,0.16,0.74,1.45,3.92,40.81,0.17,0.09,19.96,0.41,0.12,0.8,0.05,0.49,4.72,0.54,24.66,0.02,0.09,0.41,4.14,0.02,0.17,0.43,0.0,17.6,2.12,0.0,0.01,0.0,0.01,0.67,0.86,0.01,0.01,0.1,0.55,0.13,0.22,0.01,2.95,7.09,0.0,0.15,0.39,1.79,0.03,0.02,2.67,0.0,0.32,0.19,2.79
2018-09-28,2,0.05,0.08,0.05,1.68,7.5,16.69,21.27,0.0,0.27,5.52,0.16,0.0,0.0,0.26,4.7,1.23,0.97,0.56,0.0,0.02,7.47,0.02,0.0,0.69,0.0,0.06,7.87,0.0,0.16,0.03,3.06,0.2,0.02,0.06,0.0,3.18,0.0,0.05,13.57,0.01,7.39,0.21,0.03,1.1,0.98,0.92,0.12,0.01,1.36,0.0,0.13,0.0,2.15
2018-09-29,2,0.22,0.0,0.0,0.02,5.14,0.01,127.26,0.0,0.11,1.07,0.44,0.0,0.01,0.19,0.96,0.14,0.08,0.28,0.08,0.0,1.45,0.17,35.72,0.38,0.0,0.7,2.17,0.66,0.93,0.66,1.14,0.68,0.0,0.13,0.0,0.16,0.0,0.0,20.69,0.06,0.31,0.0,0.07,29.06,6.32,0.05,0.43,0.03,0.01,1.39,0.0,0.0,4.69
