date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2020-04-01,1,2.11,1.35,1.97,1.41,2.02,1.35,2.11,1.62,2.06,1.62,1.49,1.65,1.27,1.72,1.57,2.2,1.35,1.82,1.53,1.97,2.26,2.3,1.18,1.5,2.14,1.84,3.02,0.89,2.5,0.8,2.26,2.05,1.17,1.19,1.65,2.16,1.09,1.19,1.73,1.34,1.77,1.64,1.98,1.47,2.2,2.2,2.11,1.65,1.73,1.95,1.43,1.06,1.74
2020-04-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.01
2020-04-03,1,0.01,0.04,0.0,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.15,0.05,0.13,0.01,0.01,0.06,0.02,0.06,0.0,0.03,0.01,0.0,0.17,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.08,0.02,0.01,0.0,0.01,0.01,-0.01,0.02,0.0,0.02,0.01,0.0,0.02,0.04,0.02,0.0,0.02
2020-04-04,1,0.95,0.08,0.0,0.0,0.15,0.18,0.0,-0.02,1.54,0.0,0.04,0.0,0.18,0.0,0.55,0.0,0.34,0.16,0.0,0.51,0.0,0.0,0.05,0.2,0.76,0.23,0.0,0.22,0.31,0.44,0.0,0.01,0.01,0.0,0.0,0.15,0.15,0.6,0.01,0.02,0.0,0.0,0.15,0.15,0.03,0.04,0.39,0.01,0.06,0.3,1.23,0.0,0.2
2020-04-05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,-0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2020-04-06,1,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-07,1,0.03,0.0,0.0,0.01,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.0,0.06,0.01,0.0,0.0,0.04,10.55,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.04,0.01,0.15,0.0,0.0,0.03,0.0,0.01,0.0,0.23
2020-04-08,1,0.0,0.34,0.6,0.0,0.05,0.0,0.73,0.01,0.0,0.28,0.0,0.45,0.0,0.0,0.1,0.03,10.03,0.91,0.0,0.0,0.02,0.01,5.89,6.32,0.0,0.0,0.28,0.08,0.0,0.01,0.09,0.04,7.32,0.25,0.0,1.18,0.05,0.15,0.05,0.73,1.12,0.33,0.0,0.0,2.46,0.07,0.02,-0.01,0.27,0.96,0.54,0.0,0.82
2020-04-09,1,0.09,0.65,0.02,0.0,0.0,1.93,0.37,0.12,0.0,10.03,0.0,0.23,0.0,0.08,1.77,0.01,20.05,10.04,2.56,0.38,12.59,0.0,2.07,1.92,0.08,0.01,2.92,5.5,0.78,0.16,7.85,1.41,11.25,0.7,0.0,0.25,0.31,1.8,0.25,0.27,4.62,0.33,0.01,3.54,0.01,1.31,1.15,0.08,1.94,11.93,0.39,0.0,2.43
2020-04-10,1,0.0,1.82,0.25,0.77,0.48,3.86,0.04,1.19,0.0,1.63,0.0,1.24,0.0,0.0,8.09,9.98,7.68,1.11,5.52,0.99,4.62,0.0,0.07,0.59,4.37,9.03,0.05,2.76,0.25,0.06,2.91,9.7,0.26,2.87,3.14,0.25,0.01,2.5,0.0,0.31,0.22,0.01,4.62,0.27,3.27,1.58,2.71,9.55,0.22,25.35,1.17,0.0,2.69
2020-04-11,1,0.24,0.68,3.05,0.38,3.13,0.11,0.0,9.8,0.0,5.97,0.02,1.3,0.24,0.0,0.29,1.81,0.25,0.29,1.41,6.15,1.49,0.07,0.65,0.18,0.09,1.85,2.5,5.5,8.93,1.58,4.31,7.73,1.34,0.04,0.56,13.71,0.34,0.37,2.88,0.17,0.0,0.0,3.95,0.14,0.05,2.84,0.0,3.48,10.79,13.73,0.11,0.0,2.44
2020-04-12,1,0.02,0.04,32.04,0.0,0.42,0.33,0.01,0.16,10.72,0.42,2.42,0.0,0.49,0.32,0.0,4.94,0.0,0.42,0.05,0.03,0.0,0.59,0.0,0.01,0.47,1.64,7.67,0.0,3.08,0.0,0.16,1.86,3.06,0.19,3.8,0.0,0.08,0.58,0.34,0.0,9.01,2.96,8.88,0.02,0.0,15.61,0.0,0.14,2.86,0.35,0.14,6.6,2.28
2020-04-13,1,3.04,0.65,1.56,0.0,16.66,0.04,0.01,0.08,8.67,0.69,11.97,0.0,0.26,0.02,0.0,6.13,1.89,0.47,0.0,0.0,0.0,3.42,0.11,0.0,0.19,0.8,0.43,0.0,0.44,0.15,0.02,0.67,2.49,0.07,0.2,0.0,19.72,0.14,0.0,0.0,0.75,0.86,2.44,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.17,1.68
2020-04-14,1,0.35,0.43,0.0,0.0,6.74,0.0,0.0,2.13,0.35,0.0,0.05,8.13,0.01,0.19,2.63,0.0,0.37,0.0,0.01,2.84,0.87,0.42,0.02,0.0,0.16,0.42,0.0,0.0,0.87,2.41,1.43,0.32,12.19,0.46,0.0,0.15,7.78,0.0,0.0,0.0,0.0,1.0,0.51,3.43,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.01,1.11
2020-04-15,1,8.3,0.85,0.0,0.16,1.16,1.25,0.02,1.12,7.12,6.64,0.0,0.18,0.0,0.0,0.31,6.38,6.97,0.0,19.34,16.06,13.85,2.94,0.0,0.27,0.29,1.95,22.6,0.0,0.02,0.56,0.41,12.01,0.01,1.52,0.0,11.46,1.07,8.58,0.0,8.95,1.44,6.54,0.0,19.04,0.02,1.26,8.61,0.06,0.0,10.13,0.87,0.0,4.12
2020-04-16,1,0.8,0.0,0.15,0.1,0.16,0.05,0.03,15.39,0.05,1.83,0.0,0.03,0.0,0.59,0.0,0.18,0.29,0.24,4.56,1.08,0.08,1.68,0.0,0.11,26.55,0.07,21.66,1.97,0.0,2.68,0.15,1.01,0.24,0.02,0.04,0.15,0.0,0.0,0.19,15.18,9.49,0.09,0.0,0.0,1.48,0.23,2.79,1.63,1.53,0.42,25.16,0.0,2.75
2020-04-17,1,0.06,7.32,1.57,0.0,0.08,23.38,0.02,25.25,21.85,6.22,3.52,0.03,0.07,1.98,6.61,0.0,0.0,4.28,0.0,0.03,0.01,5.14,0.06,0.04,2.34,0.8,1.17,9.09,14.54,4.57,0.39,1.21,1.51,0.4,1.1,0.3,0.0,0.0,0.08,12.54,0.0,0.29,0.44,0.0,1.13,25.33,0.0,0.0,1.12,1.78,2.15,5.3,3.72
2020-04-18,1,0.19,0.0,1.7,3.31,14.38,3.76,0.0,0.0,4.28,17.33,21.63,0.0,0.36,0.1,1.14,0.0,0.0,1.73,0.12,0.0,0.0,0.37,0.15,0.22,4.6,0.07,5.81,0.0,7.64,0.58,12.1,0.17,1.14,1.05,0.02,0.06,0.0,0.33,0.77,0.0,0.01,3.01,0.04,0.0,1.89,2.02,0.0,0.0,30.56,2.44,0.7,0.9,2.86
2020-04-19,1,1.84,0.0,1.45,0.0,8.61,0.73,0.01,0.98,1.03,0.69,0.02,19.16,7.4,0.01,0.01,0.13,0.35,0.27,0.0,0.0,0.0,12.81,0.0,5.4,11.18,0.0,0.0,0.0,0.21,3.65,8.14,0.01,1.92,0.04,0.0,0.15,0.45,0.0,10.87,0.0,0.01,0.07,0.0,2.65,0.0,3.3,0.0,0.01,10.11,0.15,0.58,12.68,2.24
2020-04-20,1,2.84,0.0,2.07,0.0,0.54,0.0,0.0,13.24,0.01,0.01,0.0,13.49,2.64,0.0,4.32,2.01,0.8,0.38,0.0,5.59,14.88,3.38,0.0,0.05,0.0,0.0,0.0,0.42,0.0,30.75,0.01,0.0,0.0,0.68,0.0,0.23,0.0,0.0,15.47,4.54,0.0,0.52,10.75,25.12,0.21,2.49,0.0,0.32,0.46,0.74,0.42,1.14,3.13
2020-04-21,1,2.27,0.34,0.44,0.04,0.0,0.25,16.43,5.09,1.52,0.0,0.0,1.2,0.0,0.0,0.12,1.22,5.62,0.02,0.0,1.18,11.57,3.28,0.08,0.0,0.0,0.0,0.29,0.07,0.0,0.0,0.0,0.98,0.02,1.04,0.0,0.0,50.73,0.98,3.14,9.05,1.06,5.53,2.51,0.1,7.99,0.02,0.43,0.0,0.03,0.0,0.14,0.03,2.64
2020-04-22,1,0.17,0.06,0.01,0.0,0.01,9.14,0.95,1.41,12.13,0.0,0.02,0.52,0.24,0.0,0.0,0.25,0.86,0.0,0.0,0.0,0.0,6.31,0.01,0.82,0.0,-0.01,18.95,0.22,0.68,0.0,0.0,13.38,0.16,0.03,0.0,0.0,0.18,0.03,0.02,0.05,1.9,0.91,0.94,0.06,0.03,9.63,4.45,3.49,0.03,0.44,0.37,0.0,1.74
2020-04-23,1,0.0,0.02,0.44,0.0,0.0,16.38,0.04,0.25,4.85,0.0,0.0,0.87,0.0,0.01,0.0,0.27,11.6,0.0,6.12,0.0,0.0,3.38,2.23,0.46,0.0,0.02,0.0,10.95,0.06,-0.01,0.04,0.66,0.01,0.02,0.0,0.0,0.01,0.42,0.86,0.09,0.0,0.0,0.73,11.86,0.32,3.89,0.0,3.03,0.0,0.03,0.61,0.0,1.58
2020-04-24,1,8.28,0.0,0.05,-0.01,0.01,0.27,0.1,2.51,0.01,0.26,0.0,0.01,0.0,0.0,0.0,0.0,3.18,0.0,0.73,0.36,0.1,0.0,0.34,7.89,3.46,7.2,0.03,16.98,0.0,0.0,0.0,4.95,22.65,11.64,0.0,0.02,0.15,4.82,1.04,1.02,0.01,0.11,0.05,0.25,2.81,0.02,0.0,2.88,0.01,0.13,0.05,0.0,2.05
2020-04-25,1,0.03,0.46,0.05,0.0,1.32,0.01,1.43,0.0,0.0,1.62,4.7,0.07,0.13,0.0,0.0,0.19,0.0,0.01,0.0,1.52,0.08,50.59,0.06,24.32,1.31,1.81,0.06,8.54,0.0,0.06,0.0,11.05,8.58,0.47,0.0,7.34,0.0,0.65,27.56,0.35,0.49,0.15,0.0,0.0,0.1,0.0,5.4,0.64,0.06,14.23,0.42,0.02,3.45
2020-04-26,1,0.03,2.44,1.67,0.0,0.08,0.0,0.03,0.01,0.22,5.87,0.6,0.0,0.04,0.0,0.0,0.03,15.42,22.34,0.0,0.0,0.01,1.2,7.49,0.0,0.07,1.14,0.13,3.19,23.47,12.62,0.0,0.29,0.14,0.0,0.03,5.0,0.35,0.01,1.62,30.77,0.28,0.34,0.62,0.18,0.0,0.0,43.09,29.75,0.0,0.15,30.93,0.46,4.74
2020-04-27,1,0.48,0.21,0.07,0.01,0.02,14.14,0.0,0.0,3.47,0.0,0.0,0.52,0.0,0.0,0.15,0.0,0.0,9.94,0.1,0.05,0.0,0.0,6.65,3.91,0.03,0.87,0.0,0.0,5.34,0.0,0.22,0.02,0.0,0.0,0.12,0.0,10.23,0.2,2.03,0.31,0.0,0.25,0.06,18.94,30.59,0.0,0.25,1.13,0.0,0.1,6.12,0.19,2.28
2020-04-28,1,0.12,0.12,0.63,0.0,1.28,0.64,0.0,0.12,0.01,0.05,0.0,13.35,0.0,0.0,14.03,3.99,-0.01,0.92,17.68,0.75,1.42,28.42,0.0,6.61,0.0,0.0,21.09,0.0,1.06,0.0,0.58,0.35,0.23,0.19,0.0,0.0,0.02,0.09,0.37,39.36,0.0,0.16,0.0,0.69,3.66,0.0,0.02,0.0,0.0,4.99,1.71,0.01,3.23
2020-04-29,1,0.17,0.0,9.54,0.0,16.74,0.0,0.0,0.0,0.0,0.02,13.87,27.18,6.72,0.02,0.0,8.64,0.0,0.29,16.81,0.09,4.85,7.48,0.0,0.03,23.28,0.0,21.13,0.13,1.3,0.06,0.28,25.06,3.85,2.26,0.2,0.0,0.0,3.53,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.43,0.0,3.82
2020-04-30,1,0.03,2.12,0.0,29.82,7.15,0.0,0.0,0.02,1.4,3.07,6.01,0.0,0.87,0.01,0.65,0.08,0.0,0.95,1.76,2.29,0.05,0.0,0.74,0.04,1.47,0.01,7.12,0.22,2.36,0.03,0.0,0.06,0.0,0.15,22.92,0.35,16.94,0.52,0.01,0.23,0.19,0.0,4.05,0.08,0.98,0.16,0.0,0.0,0.1,4.38,3.58,0.0,2.41
2020-05-01,2,0.0,15.06,0.0,4.64,0.01,0.0,0.0,0.01,0.56,0.05,8.36,0.0,1.45,0.04,0.0,0.0,0.0,0.02,0.21,8.3,21.11,0.1,1.07,0.41,0.33,0.0,7.75,3.63,0.56,0.0,0.86,0.15,0.0,0.0,1.63,2.34,10.66,1.19,0.78,0.0,0.14,0.04,6.45,9.75,9.02,6.92,0.59,0.13,0.31,1.43,0.21,0.0,2.48
2020-05-02,2,10.58,0.49,0.0,0.02,0.05,0.06,0.03,0.0,0.0,0.0,2.48,0.0,0.69,0.13,2.34,0.05,2.34,5.09,0.07,0.0,0.61,0.31,5.2,0.03,0.06,0.89,21.78,5.5,0.25,0.38,5.02,0.42,0.01,0.0,0.0,3.16,0.04,1.74,13.95,0.0,3.13,0.52,0.17,45.56,0.07,0.76,6.9,0.0,0.28,0.23,0.0,0.05,2.77
2020-05-03,2,5.7,0.01,0.0,0.01,0.0,3.69,0.17,0.23,0.0,0.0,10.24,0.0,0.0,0.0,0.0,0.0,0.0,12.33,6.31,0.0,0.0,0.0,0.0,0.01,0.02,0.24,3.93,0.0,0.22,0.0,0.24,0.1,0.0,0.0,0.88,0.02,0.02,0.54,0.0,0.0,0.14,0.46,0.0,0.0,0.29,0.05,0.05,0.0,14.97,0.0,1.82,0.86,1.23
