date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,obs,mean
2015-06-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2015-06-02,1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.03
2015-06-03,1,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.0,0.0,0.0,0.0,0.03
2015-06-04,1,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.19,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.63,0.04,0.0,0.0,0.05
2015-06-05,1,0.0,4.0,2.08,1.05,7.83,0.0,1.83,0.8,0.89,0.0,0.17,0.0,3.38,3.73,0.01,0.77,0.37,0.03,0.1,0.0,0.15,0.16,0.86,0.18,0.21,2.72,1.14
2015-06-06,1,0.0,0.18,0.0,0.0,0.04,0.0,0.19,0.01,0.02,0.0,0.07,0.0,0.0,1.09,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.08
2015-06-07,1,0.0,0.0,0.33,5.7,-0.01,0.0,0.13,1.21,0.02,0.0,0.45,0.0,0.64,0.06,0.0,0.85,4.06,0.0,0.01,0.0,8.98,1.4,0.0,0.0,0.9,0.0,0.99
2015-06-08,1,0.52,0.0,0.0,22.16,0.01,0.0,1.31,12.0,0.0,5.38,0.42,26.37,0.0,1.76,0.0,0.01,0.0,0.0,0.0,6.85,12.7,0.01,15.05,0.01,9.83,0.0,4.58
2015-06-09,1,0.1,0.0,0.01,0.16,20.5,12.96,0.0,0.16,0.0,0.24,1.7,0.41,8.28,1.29,4.32,21.57,6.97,0.0,0.17,7.48,0.01,0.0,0.22,1.68,0.05,0.0,3.53
2015-06-10,1,0.16,0.0,0.25,1.26,1.32,7.14,0.01,0.38,0.3,3.73,2.31,0.37,0.07,0.02,0.44,8.27,8.77,4.9,0.69,-0.01,0.03,0.88,4.47,0.92,0.01,0.01,1.87
2015-06-11,1,11.39,0.93,22.0,0.01,0.23,0.69,2.0,0.03,1.8,0.01,0.48,0.9,0.23,2.8,1.52,2.66,1.16,10.66,2.4,0.01,0.0,3.49,29.12,0.8,0.01,0.12,3.81
2015-06-12,1,8.87,1.2,0.39,0.46,0.04,12.42,0.1,1.82,13.24,0.01,0.07,1.18,4.91,5.04,5.14,0.34,8.01,2.06,6.89,1.42,3.84,0.38,6.07,0.04,10.95,3.29,3.8
2015-06-13,1,0.44,1.14,9.68,0.03,0.0,1.68,1.02,0.03,0.76,5.67,1.88,4.13,0.19,11.41,0.48,0.12,3.69,0.65,5.32,0.0,0.36,0.0,0.96,0.13,0.43,7.8,2.01
