date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2018-02-01,1,0.01,0.0,0.0,0.07,0.0,0.0,0.03,0.02,0.0,0.03,0.0,0.0,0.02,0.05,0.01,0.01,0.02,0.01,0.0,0.03,0.0,0.0,0.11,0.01,0.02,0.02,0.02,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.05,0.03,0.0,0.02,0.0,0.0,0.01,0.04,0.02
2018-02-02,1,0.3,0.71,0.11,0.41,0.07,0.0,0.27,0.2,0.02,0.58,0.02,0.11,0.01,0.52,0.2,0.45,0.05,0.11,0.1,0.1,0.08,0.15,0.33,0.05,0.12,0.29,0.02,0.03,0.18,0.86,0.17,0.18,0.02,0.05,0.05,0.58,0.19,0.0,0.13,0.05,0.14,0.37,0.03,0.16,0.21,0.01,0.19,0.0,0.05,0.08,0.07,0.0,0.18
2018-02-03,1,0.05,0.46,0.15,0.39,0.06,0.03,0.3,0.02,0.07,0.46,0.03,0.16,0.03,0.05,0.09,0.01,0.24,0.36,0.09,0.24,0.16,0.07,0.18,0.02,0.01,0.28,0.0,0.01,0.69,0.82,0.01,0.24,0.07,0.02,0.16,0.77,0.15,0.01,0.22,0.09,0.1,0.32,0.03,0.15,0.29,0.0,0.41,0.05,0.8,0.55,0.06,0.13,0.2
2018-02-04,1,0.11,0.05,0.03,0.6,0.03,0.01,0.24,0.03,0.01,0.09,0.01,0.03,0.0,0.05,0.02,0.01,0.18,0.02,0.05,0.05,0.05,0.01,0.2,0.1,0.01,0.01,0.0,0.01,0.16,0.69,0.02,0.08,0.04,0.01,0.05,0.04,0.0,0.0,0.14,0.03,0.09,0.19,0.03,0.06,0.1,0.0,0.24,0.04,0.41,0.22,0.02,0.0,0.09
2018-02-05,1,0.08,0.01,0.01,0.01,0.02,0.06,0.01,0.01,1.07,0.03,0.01,0.39,0.01,0.07,0.23,0.0,0.12,0.01,0.0,0.11,0.0,0.08,0.12,0.01,0.0,0.06,0.01,0.01,0.02,0.87,0.02,0.08,0.05,0.01,0.0,0.02,0.01,0.05,0.36,0.01,0.01,0.48,1.18,0.12,0.02,0.65,0.02,0.04,0.05,0.01,0.05,0.02,0.13
2018-02-06,1,0.01,0.03,0.02,0.0,0.0,-0.01,0.0,0.0,1.19,0.0,0.0,1.25,0.06,0.01,0.11,0.02,0.0,0.02,0.06,0.18,0.0,0.0,0.07,0.0,0.03,0.0,0.0,0.02,0.01,0.36,0.01,0.0,0.02,0.0,0.01,0.04,0.0,0.0,0.03,0.02,0.01,0.36,0.01,0.01,0.0,0.54,0.2,0.0,0.03,0.02,0.0,0.0,0.09
2018-02-07,1,0.46,0.01,1.23,1.39,0.0,0.0,1.22,0.0,1.2,0.51,0.0,0.0,1.37,0.0,0.0,0.0,4.13,0.36,0.67,0.0,0.75,0.03,0.12,0.71,0.0,0.31,0.01,1.09,0.0,0.0,1.05,0.01,3.41,0.85,0.0,0.0,0.0,0.35,0.0,0.0,0.62,1.44,1.0,0.71,1.41,0.0,1.65,0.0,0.94,0.52,0.01,0.09,0.58
2018-02-08,1,0.07,0.02,0.6,0.28,0.01,0.0,0.02,0.0,0.43,0.01,0.0,1.0,0.01,0.0,0.02,0.0,1.2,1.33,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.22,0.0,1.44,0.12,0.52,0.19,0.01,0.35,0.0,-0.01,1.81,1.07,0.0,0.35,1.11,0.0,0.06,0.03,0.51,0.11,0.0,0.0,0.25
2018-02-09,1,0.0,0.0,0.0,0.04,2.25,0.0,0.1,0.0,0.01,0.18,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.07,0.29,-0.01,0.03,0.0,0.14,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.02,0.0,0.24,0.04,0.0,0.01,0.01,0.05,0.02,-0.01,0.0,0.02,0.02,0.01,0.0,0.03,-0.01,0.02,0.07
2018-02-10,1,0.06,0.0,1.22,0.0,0.14,0.25,0.4,0.29,0.01,1.18,0.0,0.37,17.84,0.01,0.42,0.0,0.35,0.0,0.26,0.81,0.14,0.01,0.07,0.77,0.0,0.07,0.07,0.0,0.05,0.33,0.0,1.78,0.8,1.4,0.5,5.38,0.69,0.0,0.12,0.81,0.82,0.14,0.8,15.64,0.0,1.48,0.0,0.25,0.04,0.01,0.05,0.0,1.09
