date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2017-10-01,1,19.69,13.26,18.11,14.25,11.87,15.78,22.6,10.26,25.43,26.73,11.98,16.17,22.07,13.04,15.74,11.9,12.79,20.78,10.54,17.75,15.26,14.27,12.95,14.51,7.67,25.19,6.54,22.07,12.42,13.89,25.02,12.98,22.44,19.81,18.89,17.64,15.3,18.98,13.41,13.24,8.89,17.89,6.94,21.78,18.48,17.09,11.26,12.16,18.77,6.48,29.94,6.33,16.14
2017-10-02,1,2.16,1.18,1.1,2.13,1.31,0.92,2.72,3.37,1.36,2.27,1.75,1.54,1.56,1.35,1.68,0.71,1.82,0.8,2.68,3.79,1.02,1.83,1.51,2.29,0.8,1.52,1.29,1.06,2.65,1.57,1.51,1.34,1.68,0.56,2.76,2.19,1.89,1.6,2.65,1.15,2.71,1.99,1.4,1.64,1.02,1.02,3.3,2.52,1.21,0.89,3.31,7.8,1.77
2017-10-03,1,0.33,0.13,0.27,1.31,0.02,1.66,0.27,0.76,0.24,0.97,0.02,0.39,2.78,0.55,0.17,0.51,0.1,5.1,0.13,2.41,0.23,0.54,0.8,0.33,0.03,0.8,1.27,0.0,0.24,0.43,0.26,0.2,0.59,0.1,0.05,0.9,0.08,3.33,0.24,2.33,0.4,0.38,0.04,0.02,1.21,0.2,0.02,1.33,0.32,0.05,1.4,0.25,0.71
2017-10-04,1,0.12,0.03,0.08,0.31,0.01,0.15,0.07,0.26,0.32,0.42,0.0,0.43,0.57,0.13,0.15,0.58,0.02,0.15,0.0,0.1,0.81,0.06,0.02,0.34,0.28,0.52,0.3,0.0,0.15,0.09,0.8,0.27,0.86,0.22,0.16,0.09,0.3,0.61,0.2,0.43,0.11,0.5,0.11,0.21,0.28,0.13,0.15,0.35,0.17,0.05,0.59,0.02,0.26
2017-10-05,1,6.74,1.56,3.89,7.16,6.95,0.0,15.93,0.0,22.47,18.37,0.01,0.25,18.22,1.02,2.94,3.6,0.38,0.0,9.7,1.62,1.36,4.71,4.25,1.87,4.84,4.0,6.27,0.37,1.43,3.35,10.67,0.95,2.69,24.37,0.05,6.77,1.9,1.81,10.09,16.99,1.38,4.12,2.04,0.84,1.51,5.18,6.28,1.66,9.22,0.03,19.41,0.01,5.51
2017-10-06,1,8.19,0.76,3.7,5.57,6.19,2.42,3.0,0.96,15.11,5.44,0.05,0.73,15.81,0.08,3.65,3.47,11.07,14.15,2.81,7.54,0.74,26.21,10.1,3.45,2.18,14.18,10.23,0.24,2.7,10.8,3.73,1.93,9.64,2.14,0.28,3.12,3.81,33.96,30.86,1.41,25.31,10.9,2.32,25.06,12.87,0.33,10.26,1.8,9.37,18.72,0.59,3.94,7.84
2017-10-07,1,0.13,0.17,0.04,0.24,0.06,0.45,0.42,0.35,0.04,0.34,0.0,1.0,0.11,0.12,0.01,0.01,0.49,0.75,0.0,0.05,0.02,0.19,0.2,0.02,0.01,0.62,0.44,0.0,0.63,0.21,0.36,10.22,0.47,0.01,0.0,0.23,0.12,0.14,0.13,0.01,0.01,0.02,0.0,0.43,0.01,0.0,0.07,0.05,0.12,0.76,0.0,0.12,0.4
2017-10-08,1,0.69,1.3,0.03,0.56,1.32,1.58,0.02,0.12,0.45,0.66,0.28,0.28,0.27,3.4,0.06,0.06,0.01,0.64,0.02,0.08,0.01,0.0,0.71,0.16,0.02,0.22,0.62,0.02,0.07,0.02,0.11,0.54,0.09,1.21,0.17,1.11,0.16,0.97,0.56,2.45,0.08,0.25,0.03,0.22,0.01,0.02,0.13,0.13,1.1,2.11,0.03,0.01,0.49
2017-10-09,1,2.55,0.18,2.24,3.12,22.75,1.69,1.46,0.95,0.04,0.81,0.0,0.33,0.73,0.33,4.45,0.62,2.04,0.89,2.63,1.03,0.22,1.22,16.42,0.16,1.66,1.05,0.05,0.28,0.35,0.84,0.09,0.97,0.24,1.03,2.43,1.57,2.77,1.83,0.73,2.74,0.41,0.09,0.55,0.07,2.5,8.82,0.06,0.64,6.68,11.62,0.05,0.03,2.29
2017-10-10,1,2.88,6.67,3.6,5.88,5.39,0.57,6.77,6.24,1.64,11.79,0.42,4.19,7.46,0.67,6.58,18.31,6.09,6.39,7.95,6.24,0.38,13.18,5.29,1.12,0.84,1.5,2.17,7.11,0.5,0.64,0.77,8.43,0.72,2.25,14.33,2.04,6.18,3.12,0.61,3.63,4.3,2.15,21.81,0.45,6.48,6.58,1.33,6.59,5.22,2.61,0.23,0.04,4.87
