date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2017-12-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-02,1,0.25,0.05,0.05,0.22,0.13,0.17,0.07,0.06,0.1,0.1,0.34,0.06,0.32,0.09,0.24,0.38,0.06,0.32,0.02,0.6,0.05,0.94,0.04,0.18,0.08,0.71,0.13,0.13,0.57,0.1,0.2,0.04,0.35,0.13,0.61,0.36,0.16,0.12,0.24,0.14,0.08,0.29,0.19,0.03,0.07,0.71,0.23,0.15,0.44,0.03,0.22,0.0,0.22
2017-12-03,1,0.14,0.33,0.01,0.67,0.31,0.05,0.14,0.12,0.1,0.14,0.12,2.44,0.0,0.21,0.24,0.1,0.25,0.03,2.08,0.11,0.12,0.26,0.09,0.31,1.91,0.57,0.1,0.07,0.66,0.14,3.34,0.09,1.93,0.18,0.08,0.24,0.13,0.01,0.25,0.34,0.12,0.07,0.26,0.12,0.27,0.13,0.45,0.04,0.04,0.03,0.64,0.27,0.4
2017-12-04,1,0.0,0.0,0.0,0.16,0.0,0.0,0.13,0.03,0.0,0.0,0.0,0.02,0.0,0.02,0.01,0.0,0.04,0.0,0.76,0.0,0.0,0.09,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.16,0.0,0.0,0.01,0.1,0.0,0.0,0.22,0.0,0.01,0.0,0.01,0.01,0.03,0.0,0.06,0.0,0.01,0.29,0.08
2017-12-05,1,0.09,0.1,0.37,0.05,0.01,0.51,0.04,0.16,0.01,0.06,0.23,0.33,0.04,0.01,0.24,0.14,0.09,0.35,0.04,0.06,0.09,0.03,0.02,0.06,0.0,0.28,0.03,0.25,0.0,0.05,0.1,0.03,0.01,0.13,0.03,0.06,0.2,0.05,0.12,0.04,0.12,0.23,0.16,0.02,0.02,0.05,0.07,0.01,0.29,0.29,0.13,0.0,0.12
2017-12-06,1,0.01,0.02,0.03,0.73,0.02,0.0,0.0,0.09,0.34,0.07,0.39,0.01,0.13,0.09,0.0,0.04,0.0,0.46,0.09,0.09,0.0,0.24,0.01,0.12,0.03,0.0,0.06,0.56,0.02,0.18,0.02,0.03,0.97,0.21,0.0,1.5,0.01,0.01,0.47,0.77,0.23,0.0,0.2,0.01,0.0,0.02,0.01,0.0,0.31,0.0,0.13,0.15,0.17
2017-12-07,1,0.48,1.27,1.1,0.11,0.48,1.27,1.42,1.99,0.01,1.88,0.08,0.47,2.7,1.18,0.47,1.72,1.13,0.09,1.37,0.76,0.33,1.89,0.98,0.74,1.79,1.76,1.27,0.05,0.41,0.17,0.96,1.84,1.9,1.56,0.88,0.01,0.18,0.7,0.12,1.51,0.07,0.29,0.0,2.23,1.59,0.7,1.6,3.22,3.22,0.57,1.23,1.41,1.05
2017-12-08,1,0.28,0.15,0.02,1.03,0.24,0.23,0.29,0.59,0.02,0.0,1.01,0.15,1.17,0.65,0.0,0.03,0.12,0.03,3.03,0.03,4.06,0.13,0.05,1.09,0.37,0.03,0.07,0.01,0.47,0.0,0.1,1.76,0.21,1.84,0.0,0.43,1.05,0.02,0.08,0.17,1.63,0.04,0.01,0.23,0.23,0.08,0.0,0.32,0.06,0.08,0.01,0.0,0.46
2017-12-09,1,0.21,0.0,0.07,1.87,0.0,0.01,0.05,0.0,1.37,0.01,0.43,0.0,0.08,0.07,1.51,0.03,0.01,0.03,0.17,0.0,0.03,0.1,0.02,0.1,0.01,0.01,0.0,0.75,0.0,0.56,0.0,0.31,0.0,0.02,1.03,0.0,0.0,0.35,0.01,0.02,0.31,0.17,1.19,0.01,0.06,0.25,0.0,0.01,0.46,0.41,0.06,0.0,0.24
2017-12-10,1,0.16,0.0,0.03,0.0,0.05,0.03,0.02,0.01,0.02,0.14,0.23,0.0,0.16,0.12,0.07,0.59,0.09,0.0,0.01,0.55,0.0,1.22,0.15,0.31,0.01,0.39,1.28,1.18,0.0,0.01,0.03,0.01,0.04,0.12,0.16,0.0,0.0,0.27,1.8,7.41,0.0,0.07,1.63,0.01,0.09,0.14,5.06,0.08,0.09,0.45,0.28,2.42,0.48
2017-12-11,1,1.19,0.01,0.16,0.2,0.0,1.42,0.37,0.53,0.08,0.0,0.01,0.2,0.0,0.11,0.34,2.63,1.45,1.59,0.01,0.0,0.02,0.01,1.94,0.01,0.0,0.2,0.26,0.94,0.0,0.01,0.06,4.53,0.0,0.11,0.01,0.0,0.0,0.0,0.48,3.45,0.04,1.45,0.01,0.0,0.04,1.56,0.05,0.71,0.06,0.11,0.69,0.06,0.53
2017-12-12,1,0.72,0.03,0.0,1.1,0.02,0.07,0.16,0.4,-0.01,0.0,0.0,0.12,0.26,0.92,0.01,0.01,0.01,0.21,0.18,1.22,0.2,0.01,0.52,0.07,0.05,0.02,0.96,0.27,0.06,0.04,0.19,1.77,0.02,0.0,0.04,0.0,0.0,0.13,0.05,0.32,1.3,0.01,0.01,0.0,0.01,0.0,0.2,0.05,0.01,0.0,0.06,0.0,0.23
2017-12-13,1,0.01,0.73,0.01,1.72,0.0,0.0,0.33,0.01,0.8,0.01,0.0,0.4,0.22,0.83,0.0,0.0,0.18,0.11,0.0,0.03,0.01,0.01,0.14,0.31,0.71,0.01,0.38,0.0,0.1,0.01,0.03,0.01,0.07,0.0,0.05,0.9,0.0,0.59,3.3,0.77,0.01,0.01,0.03,0.0,0.27,1.27,0.05,0.0,0.16,0.0,0.17,0.0,0.29
2017-12-14,1,2.24,0.25,0.28,0.6,0.14,0.36,0.33,0.0,0.78,0.47,0.01,0.52,0.0,0.01,0.38,0.0,0.02,0.1,0.0,0.0,0.34,0.0,0.0,2.22,0.11,0.0,0.21,0.0,0.0,0.0,0.86,0.01,0.27,0.02,0.0,0.8,0.01,0.49,0.0,0.16,0.55,0.32,0.06,0.07,0.0,0.0,0.16,0.01,0.07,1.02,0.03,0.05,0.28
2017-12-15,1,0.9,0.11,0.01,0.25,0.08,0.02,0.08,1.66,0.02,2.77,0.04,0.0,0.7,0.01,0.42,4.8,0.0,0.07,0.0,0.23,0.01,0.04,0.13,0.39,0.08,0.2,0.42,0.01,0.0,0.0,0.01,1.74,0.0,1.76,1.76,1.57,0.0,0.28,0.0,0.02,0.02,0.0,0.0,0.11,0.4,0.02,0.4,0.01,0.59,0.01,0.2,0.0,0.44
2017-12-16,1,0.26,0.17,0.1,0.01,0.77,0.75,0.02,0.79,0.01,0.54,0.23,0.01,0.0,0.04,0.0,0.73,0.31,1.05,0.0,0.13,0.04,0.06,0.55,1.34,0.43,3.83,0.04,0.06,0.06,0.61,0.07,0.09,0.17,0.07,1.07,0.09,1.82,0.02,0.04,0.1,1.33,0.0,0.01,0.0,0.02,0.53,0.06,0.0,0.88,0.32,-0.01,0.0,0.38
2017-12-17,1,0.07,1.49,1.85,0.17,0.19,0.0,0.01,0.0,0.34,0.07,0.25,0.01,0.03,0.0,1.84,0.39,0.87,1.11,0.0,0.0,0.0,0.01,0.49,1.43,0.02,0.02,0.0,0.07,0.34,0.01,0.57,0.01,0.0,0.0,0.04,0.0,1.2,0.17,0.02,0.01,1.34,0.13,0.0,0.0,0.04,0.76,1.09,0.09,1.97,0.03,0.04,0.0,0.36
