date,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,obs,mean
2019-01-01,1,0.0,0.0,0.02,0.0,0.03,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01
2019-01-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,1,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01
2019-01-05,1,0.05,0.3,0.29,0.0,0.4,0.0,0.03,0.43,0.1,0.36,0.0,0.02,0.08,0.05,0.0,0.01,0.82,0.04,0.02,0.07,0.2,0.04,0.01,1.51,0.04,1.26,0.0,0.1,0.31,0.26,0.0,0.02,0.0,0.07,0.44,0.0,0.36,0.01,0.29,0.34,0.0,0.07,0.29,0.0,0.07,0.0,0.37,0.0,0.01,0.02,0.0,0.0,0.18
2019-01-06,1,0.77,0.07,1.04,0.0,0.24,0.1,0.01,1.59,0.68,0.72,0.0,1.06,0.0,0.18,0.0,0.32,0.43,0.13,0.49,0.77,0.02,0.01,0.43,0.72,0.34,1.33,0.0,0.17,0.37,0.18,0.25,0.0,0.31,0.0,0.5,0.0,0.1,0.56,0.95,0.18,0.01,0.57,1.03,0.0,0.37,0.05,0.33,0.01,0.3,0.28,0.01,0.0,0.35
2019-01-07,1,0.05,0.0,0.02,0.0,0.11,0.0,0.44,0.0,0.22,0.0,0.26,0.0,0.06,0.51,0.07,0.04,0.05,0.1,0.0,0.01,0.88,0.23,0.0,-0.01,0.04,0.01,0.0,0.04,0.11,0.02,0.01,0.0,0.01,0.01,0.03,0.0,0.19,0.0,0.01,0.05,0.0,0.17,0.0,0.04,0.22,0.04,0.0,0.0,0.0,0.0,0.55,0.0,0.09
2019-01-08,1,0.0,0.1,0.23,0.04,0.01,0.0,0.0,0.1,0.0,0.0,0.04,0.0,0.07,0.03,0.0,0.01,0.07,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.13,0.24,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,-0.01,0.0,0.0,0.01,0.0,0.0,0.22,0.22,0.0,0.0,0.04
2019-01-09,1,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.01,0.0,0.62,0.0,0.07,0.73,0.0,0.0,0.0,0.16,0.15,0.01,0.26,0.57,0.1,0.0,0.06
2019-01-10,1,0.01,0.0,0.08,0.0,0.01,0.0,0.0,0.01,0.31,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.07,0.0,0.0,0.01,0.03,0.0,0.0,0.09,0.0,0.0,0.01,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.36,0.0,0.0,0.01,13.52,0.0,0.07,0.0,0.85,0.01,0.0,0.0,0.04,0.01,0.0,0.15,0.0,0.34
