date,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2013_3,410.78,486.64,511.6,276.38,483.33,190.71,445.73,394.44,472.19000000000005,470.39000000000004,336.91,508.59,395.83,329.38,290.71,387.59,279.75,266.2099999999999,244.72,470.35,471.79,545.8,348.01,294.73,349.22,,,,,,,,,,,,,,,,,,,,,,,,,,,386.53,339.16999999999996
2013_4,449.0,473.47,516.38,346.68,586.8,489.12,455.8,496.46,532.55,664.49,362.03,658.1499999999999,444.28,958.51,421.93,479.57,466.11,601.99,543.01,841.4,649.56,360.82,642.39,459.39,464.43,,,,,,,,,,,,,,,,,,,,,,,,,,,534.5400000000001,744.29
2013_5,512.57,742.52,407.53,862.13,638.83,866.86,1018.51,574.76,920.37,855.58,796.25,726.6,832.02,573.93,641.38,749.86,445.35,683.37,477.78999999999996,871.48,707.43,466.78,647.09,654.7099999999999,937.1,,,,,,,,,,,,,,,,,,,,,,,,,,,704.43,789.3199999999999
2013_6,803.76,891.55,794.71,876.5,573.55,723.64,498.1,423.84,925.52,943.09,856.11,683.45,625.29,610.61,549.91,699.63,1102.0,631.55,565.64,907.15,609.8,815.5,649.61,524.31,668.57,,,,,,,,,,,,,,,,,,,,,,,,,,,718.1800000000001,828.53
2013_7,656.85,677.74,763.77,736.56,750.92,560.42,820.39,756.74,518.31,513.53,774.81,562.91,682.68,582.33,523.34,445.91,995.93,535.01,568.77,495.59,659.8,652.84,1102.65,365.73,527.08,,,,,,,,,,,,,,,,,,,,,,,,,,,649.2,735.1299999999999
2013_8,416.61,320.04,488.34,767.03,501.75,390.39,202.55,491.66,437.4,374.78,547.6300000000001,238.84,370.01,465.85,350.98,516.88,402.45,538.6,360.63,308.67,421.87,363.59,251.63,278.96,427.32,,,,,,,,,,,,,,,,,,,,,,,,,,,409.42,329.40999999999997
2013_9,176.31,214.96,131.9,221.69,222.51,331.10999999999996,234.18,214.74,108.42,159.88,283.49,229.86,174.91,171.45,290.27,211.79,242.76,286.71,229.99,124.29000000000002,179.96,146.91,233.9,178.0,265.46,,,,,,,,,,,,,,,,,,,,,,,,,,,210.65,234.17
2013_10,148.75,255.08,143.16,217.21,338.12,189.44,259.13,325.64,274.05,186.1,297.94,127.99,187.8,256.55999999999995,204.66,231.58000000000004,366.72,206.77,433.36,146.1,192.57,143.75,162.1,367.33,165.65,,,,,,,,,,,,,,,,,,,,,,,,,,,233.05,109.39
2013_11,259.72,305.31,176.49,118.91,182.68,117.78,131.54,106.74,223.63,134.49,201.47,244.72999999999996,146.54,128.16,174.44,126.05,111.78,116.04,194.94,114.31,151.44,227.64,126.93,210.45,203.50999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,169.44,109.18
2013_12,158.82,306.03,323.33,164.64,210.04,234.23,300.07,103.69,310.24,230.3,200.36,246.33,131.12,212.47,167.22,153.01,199.31,142.95,234.89999999999998,108.68,189.19,218.54,166.37,207.11,184.16,,,,,,,,,,,,,,,,,,,,,,,,,,,204.11,97.69
2014_1,271.01,385.58,241.87,283.64,278.22,255.0,287.01,147.82,176.89,261.67,235.34,231.79,308.24,236.98,329.44,260.71,359.83,225.17,373.14,275.66,246.43,419.77,274.33000000000004,226.96,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,280.20000000000005,128.95000000000002
2014_2,266.64,358.09,318.82,321.54,409.08,369.58,408.94,285.63,369.32,431.85,223.08,204.2,408.62,300.05,230.11,302.15,234.09,260.22,287.78,317.4,481.01,188.63,275.27,346.83000000000004,258.34,,,,,,,,,,,,,,,,,,,,,,,,,,,314.29999999999995,153.19
2014_3,369.4,451.62,316.01,401.97,451.43,435.41,321.45,518.4,284.41,404.78,445.92,286.97,758.86,265.72,354.58000000000004,352.06,371.07,591.75,581.52,467.79,495.04,459.49,281.06,330.61,417.73,,,,,,,,,,,,,,,,,,,,,,,,,,,416.65000000000003,215.62
2014_4,316.92,362.47,580.13,423.59,547.76,983.68,358.76,436.3,539.22,453.03,502.17,596.54,401.23,603.47,691.52,481.5,603.93,413.31,463.57,593.17,804.33,355.98,409.24,495.67,646.74,,,,,,,,,,,,,,,,,,,,,,,,,,,522.57,280.06
2014_5,695.78,594.52,1043.5899999999997,576.58,824.1,531.29,270.5,684.99,471.28,530.87,492.29,911.24,555.48,604.94,641.52,462.25,756.65,323.62,488.9,592.02,490.2,383.91,561.81,540.93,755.83,,,,,,,,,,,,,,,,,,,,,,,,,,,591.37,492.22999999999996
2014_6,652.84,574.7,454.62,889.27,426.59,680.99,567.64,553.92,951.02,373.53,780.36,677.11,770.2000000000002,871.1699999999998,584.6,887.3,514.3300000000002,446.83,939.68,920.14,870.15,593.43,539.0,781.3,912.59,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5799999999999,580.6999999999999
2014_7,540.81,392.86,802.67,1033.97,394.05,380.98,451.47,569.73,512.39,719.95,821.38,264.97,459.9,367.2,398.61,825.16,603.28,614.51,713.5,720.7700000000001,544.81,588.9,622.71,512.95,610.94,,,,,,,,,,,,,,,,,,,,,,,,,,,578.7299999999999,616.03
2014_8,495.24999999999994,603.33,256.49,373.9,431.44,501.12,537.2,501.32,487.41,415.92,387.14,410.81,359.83,530.94,573.2,593.87,394.54,511.65,754.67,472.11,426.71,521.53,658.52,532.92,515.56,,,,,,,,,,,,,,,,,,,,,,,,,,,489.84000000000003,540.73
2014_9,210.37,201.25,155.14,229.27,294.55000000000007,234.97999999999996,198.16,306.45,125.88,311.73,267.58,400.61999999999995,221.03,161.98,201.72,239.16,265.85,280.25,313.72,248.08,229.5,243.0,377.15,273.28,364.95,,,,,,,,,,,,,,,,,,,,,,,,,,,254.21999999999994,288.55
2014_10,154.68,171.54,141.98,264.3,142.14,167.44,159.94,185.2,92.91,133.28,170.14999999999998,103.45,142.7,338.92,180.9,209.43,111.11,139.05,152.14,129.31,143.11,134.12,159.18,132.98,245.53,,,,,,,,,,,,,,,,,,,,,,,,,,,164.23000000000002,177.27
2014_11,192.91,125.74,207.92,208.46,111.93,93.96,154.54,137.37,223.16,108.7,246.46,174.64,280.11,104.13,160.45,141.55,152.22,143.12,193.43,153.43,214.05,165.02,172.89999999999998,150.64,108.33,,,,,,,,,,,,,,,,,,,,,,,,,,,164.97,72.22
2014_12,206.70000000000002,142.78,156.65,225.58,156.68,287.47,165.12,209.76000000000002,250.32,250.72000000000003,163.23,185.76,316.37,199.65,323.64,84.88,218.1,200.89,259.15,135.37,244.95,289.25,167.18,108.98,179.08,,,,,,,,,,,,,,,,,,,,,,,,,,,205.20999999999998,72.89000000000001
2015_1,393.38,309.4,260.63,261.35,356.31,295.01,363.74,155.37,237.3,271.91,216.04,279.82,238.12,265.39,340.32,149.53,232.3,413.8,176.14,192.31,156.46,215.84,278.13,206.35,242.97,,,,,,,,,,,,,,,,,,,,,,,,,,,260.35,132.92000000000004
2015_2,350.27,195.28,333.58,327.98,292.23,359.35,278.57,274.97,193.57,301.91,353.26,312.26,470.53,247.75,560.35,238.56,306.13,468.7,383.79,282.28,350.3,313.43,339.72,280.35,195.38,,,,,,,,,,,,,,,,,,,,,,,,,,,320.37,146.65000000000003
2015_3,199.74,355.09,343.14,339.55,386.91,505.01,460.93,366.04,474.7,485.11,278.57,204.64000000000001,445.77,362.54,423.48,421.41,464.09,369.02,209.24,325.88,354.57,438.17,301.68,376.91,236.92999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,365.15,224.32000000000005
2015_4,717.09,478.72,669.85,552.83,469.8,618.57,657.95,929.3299999999999,665.35,579.0,714.54,542.9,528.35,558.09,488.24,384.63,502.18,416.28,615.34,803.12,896.17,628.32,562.93,671.45,863.3,,,,,,,,,,,,,,,,,,,,,,,,,,,620.54,364.5400000000001
2015_5,906.85,553.33,459.47,498.99,601.0,397.74,697.1700000000001,648.08,731.59,602.76,915.7,688.9,545.26,583.19,870.39,539.66,620.54,807.58,578.2,560.5,982.87,659.16,672.47,668.93,602.5,,,,,,,,,,,,,,,,,,,,,,,,,,,655.73,398.25
2015_6,953.65,816.7,825.02,874.83,548.5,426.65,858.77,802.99,915.09,816.98,500.39,917.1400000000001,618.79,891.69,763.03,644.52,609.05,467.46,801.93,530.29,1058.06,843.22,700.85,711.4100000000001,1126.77,,,,,,,,,,,,,,,,,,,,,,,,,,,760.96,403.02000000000004
2015_7,522.33,399.25,607.11,415.4,369.68,709.68,490.22,605.84,783.66,337.15,298.95,929.4,646.59,628.92,319.81,770.5,541.1,517.69,705.67,470.9,547.09,351.64,540.01,539.68,396.53,,,,,,,,,,,,,,,,,,,,,,,,,,,537.8199999999999,364.84000000000003
2015_8,546.04,395.75,277.47,309.63,692.27,478.31,681.36,593.46,473.74,423.09,371.99,364.43,265.83,309.09,437.2,546.1799999999998,518.8,395.69,231.49,498.38,343.22,489.36,328.08,371.18,549.41,,,,,,,,,,,,,,,,,,,,,,,,,,,435.6499999999999,316.43
2015_9,408.35,384.11,269.64,328.05,478.44,363.35,296.7,306.64,289.14,262.59,352.1,306.16,557.56,227.97,221.48,350.58,355.53,252.75,466.39,238.84,299.56,313.48,307.23,240.8,263.25,,,,,,,,,,,,,,,,,,,,,,,,,,,325.56000000000006,235.53999999999996
2015_10,244.64,244.35,195.03,156.17,169.73,231.0,279.68,300.6,293.38,239.43,203.16,217.27,266.48,166.97,334.72,182.58,212.49,325.27,341.26,360.83,204.56,244.52,212.69,255.01,188.54,,,,,,,,,,,,,,,,,,,,,,,,,,,242.79000000000005,206.27999999999997
2015_11,309.74,261.0,337.7900000000001,327.39,222.22,250.22,347.02,143.6,246.77,181.99,331.2,242.87,276.96,204.21,163.1,182.09,335.68,334.66,303.47,256.57,234.69000000000003,283.17,364.38,342.49,273.75,,,,,,,,,,,,,,,,,,,,,,,,,,,270.31,198.60999999999999
2015_12,302.25,134.79,270.63,267.09,184.14,289.48,153.37,209.38,174.51,214.12,242.58999999999997,272.5,154.68,305.42,260.82,350.97,233.39,261.89,272.49,252.42,224.40000000000003,267.63,180.74,331.52,248.79,,,,,,,,,,,,,,,,,,,,,,,,,,,242.45,108.31
2016_1,299.25,185.41,277.99,290.34,284.92,310.23,275.22,440.44,333.24,288.64,285.91,378.02,270.79,280.72,225.54,448.0,244.24,206.61,367.37,271.77,202.19,357.88,284.17,185.42,282.01,,,,,,,,,,,,,,,,,,,,,,,,,,,291.05999999999995,181.45
2016_2,205.72,308.75,260.91,372.78,328.18,312.81,412.04,302.32,434.14,318.73,264.27,263.46,357.16,217.09,336.04,268.94,363.08,256.14,158.39999999999998,418.48,336.03,318.8,439.1,278.08,332.66,,,,,,,,,,,,,,,,,,,,,,,,,,,314.57,251.57
2016_3,459.94,343.22,324.44,448.61,333.48,346.31,365.22,373.42,420.19,503.3,383.78,533.02,411.54,413.48,500.39,433.88,339.87,376.7,479.53,463.81,292.96,505.19,336.05,658.73,233.19,,,,,,,,,,,,,,,,,,,,,,,,,,,411.24999999999994,248.26
2016_4,347.47,776.45,773.67,501.08,622.89,611.9,612.43,598.02,491.58000000000004,548.06,503.27,400.54,896.3900000000001,755.3799999999999,814.19,1331.06,422.38,541.63,428.17,531.87,418.75,306.45,759.5800000000002,652.09,533.94,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2,634.9599999999998
2016_5,706.86,811.48,448.79,970.94,492.84000000000003,720.99,703.52,840.6099999999999,810.52,870.56,674.8,696.58,765.69,1003.29,543.38,501.97,336.58,664.39,706.62,524.9,789.11,703.55,564.14,791.89,677.07,,,,,,,,,,,,,,,,,,,,,,,,,,,692.86,643.1799999999998
2016_6,745.19,1028.43,923.87,829.25,726.7,612.42,857.32,640.51,505.69,788.65,539.41,385.47,704.73,911.38,993.15,580.72,431.98,597.26,703.7,1021.08,1041.95,634.88,629.38,864.22,356.58,,,,,,,,,,,,,,,,,,,,,,,,,,,722.1699999999998,648.1399999999999
2016_7,1118.34,750.28,845.49,768.02,831.94,864.83,556.11,666.31,621.69,493.24,462.89,471.67,962.62,693.55,768.97,557.42,492.97,589.02,762.65,510.59,1128.57,828.29,735.59,561.69,932.8,,,,,,,,,,,,,,,,,,,,,,,,,,,719.02,686.0899999999999
2016_8,396.55,392.32,252.76,423.13,566.63,398.51,408.85,662.39,439.32,273.46,410.59,349.49,581.57,458.45,331.73,454.75,225.5,592.72,554.51,562.04,510.74,411.78,156.93,349.95,492.39,,,,,,,,,,,,,,,,,,,,,,,,,,,426.34000000000003,285.75
2016_9,168.15000000000003,164.57,240.66,135.71,273.3,235.86,262.6700000000001,289.25,154.62,294.57,175.74,193.18,341.89,225.04,200.77,451.86,250.97999999999996,214.21,215.10000000000002,334.85,273.59,331.24,189.69,292.9,410.83,,,,,,,,,,,,,,,,,,,,,,,,,,,252.86,233.35999999999999
2016_10,331.49,191.15,276.72,266.73,151.78,169.52,188.54,135.15,209.53,183.6,197.66,200.85,110.35,262.36,164.72,163.94,169.06,222.29,244.45,124.48,155.31,205.26,228.7,240.28,198.08,,,,,,,,,,,,,,,,,,,,,,,,,,,199.74,168.65
2016_11,136.58,166.8,83.72,186.75,125.5,210.53,91.77,166.87,152.51,140.52,116.27,131.46,185.75,113.83,177.83,263.86,170.97000000000003,118.99,127.39,94.01,174.77,116.62,206.69,177.02,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,149.45000000000002,107.29
2016_12,216.76,229.14,173.66,249.85,155.06,204.8,194.67,129.4,269.75,221.47,238.41,253.46,189.69,199.25,377.29,134.5,179.51,216.11,242.98,225.73,145.67,161.15,181.14,264.34,226.13,,,,,,,,,,,,,,,,,,,,,,,,,,,211.20999999999998,116.06
2017_1,258.89,291.49,192.27,180.8,163.44,288.06,207.54,209.0,293.26,232.33,316.82,263.53,308.38,267.95,206.59,208.52,317.57,256.43,188.02000000000004,237.5,372.12,197.06,180.81,212.75,290.43,268.01,161.60000000000002,266.73,276.14,332.91,338.42,538.23,155.09,147.61,182.22,336.46,209.51,316.91,187.15,140.63,239.49,177.49000000000004,180.31,270.44,167.12,285.49,186.51,252.74,242.01,269.86,314.85,246.74,127.5
2017_2,168.66,338.25,255.02,316.76,162.94,218.97,208.9,274.45,287.55,446.49,281.47,197.94,269.83,243.53,172.84,364.77,320.1,270.19000000000005,251.06,489.67,198.36,392.48,324.49,245.81,235.75,213.9,196.2,386.48,285.62,259.81,286.52,327.99,311.74,265.18,263.9,473.11,198.05,279.37,220.87,329.24,282.93,213.78,238.44,296.64,215.19,256.23,301.78,328.04,296.4100000000001,552.8,240.16999999999996,283.52,137.09
2017_3,409.11,299.89,477.0,467.32,661.99,461.38,564.65,220.69,357.24,468.95,270.39,406.45,233.0,311.44,494.68,304.98,401.44,296.3,356.48,314.09,371.32000000000005,374.1,467.12,284.15,371.89,316.16,213.65,228.2,321.33,534.97,328.18,278.99,384.47,225.2,385.86000000000007,393.16,377.73,361.2,214.37,336.24,359.37,248.55,391.76,335.02,260.68,637.77,275.54,455.75,382.28,429.47,381.25,366.71,190.47000000000003
2017_4,702.59,584.09,581.59,541.31,872.96,508.21,702.17,437.71,529.07,462.96,480.66,383.84,613.07,528.04,537.3,728.34,401.85,389.12,597.03,742.59,701.84,489.93,430.98,675.32,694.86,469.48,643.16,464.52,735.8199999999999,314.59,603.5,598.71,535.47,788.39,541.05,422.72,553.86,596.11,579.45,799.42,598.24,390.46,405.67,290.6,575.72,557.55,320.56,459.83,521.88,538.08,853.29,558.35,608.03
2017_5,844.51,873.17,522.94,644.35,532.67,863.78,802.54,1118.59,502.33,518.6299999999999,683.8799999999999,568.41,731.6500000000001,473.38,592.27,813.1300000000001,637.13,788.11,480.22999999999996,843.29,566.85,456.07,683.1,618.21,687.43,624.32,627.4,843.86,479.99,701.51,649.63,434.11,732.06,791.67,542.19,751.41,515.25,281.86,844.45,726.27,813.13,615.83,983.67,938.04,760.39,469.89,753.46,721.67,733.31,750.35,624.28,677.54,795.86
2017_6,468.67,733.95,1010.69,851.63,1109.32,642.54,1052.59,786.24,824.62,582.84,578.54,709.66,309.46,761.43,556.8,466.83,563.4,848.54,714.53,703.33,624.24,536.48,850.8499999999999,736.42,723.23,604.32,1136.13,849.92,888.36,1007.17,1042.47,658.56,923.21,577.54,534.78,734.05,705.68,850.32,882.92,917.72,704.58,859.4,810.07,1133.89,596.77,992.74,556.77,833.13,413.24,409.6,768.7,747.81,814.58
2017_7,978.6,939.1,828.45,833.09,729.48,738.96,549.9,921.98,645.02,1110.42,770.16,604.35,914.27,560.11,617.29,776.45,439.21,840.79,610.54,481.16,777.27,722.15,655.23,774.28,526.18,648.69,1116.46,526.54,527.31,669.62,701.32,453.41,953.5,448.07,1172.59,762.33,609.69,704.27,655.82,809.42,774.84,540.91,643.39,682.52,701.65,647.6,593.15,838.93,478.77,959.49,597.42,716.9399999999998,769.59
2017_8,508.71,457.89,561.15,515.97,592.98,580.18,373.73,690.07,205.39,468.48,523.8,418.7,516.22,460.95,326.23,580.44,498.1,624.64,370.1,764.11,543.79,463.02,558.48,289.9,481.33,454.24,764.54,312.11,605.61,523.15,638.1,581.55,190.14,461.39,476.25999999999993,508.15,306.67,469.19000000000005,789.19,513.57,449.99,376.49,250.01,417.08,304.58,468.25,415.42,308.1,503.23,639.13,580.48,483.87999999999994,356.46000000000004
2017_9,251.04,259.03,277.06,210.23,178.12,215.32,98.84999999999998,294.21,228.36,221.26,294.2300000000001,176.31,145.93,204.59,256.08,112.43,275.18,285.52,241.7,355.28,253.14,67.68,291.56,176.46,247.69,242.66,249.62,196.67,188.23,230.71,164.13,220.35,236.13,281.85,401.88,172.83,197.03,151.89,159.71,260.57,162.29,197.32,176.32,134.98,268.05,241.32,157.42,254.83,383.52,144.85,216.12,221.69999999999996,119.13
2017_10,244.05,224.5,185.03,149.87,331.02,179.09,138.97,199.01,206.95,248.54,217.42,166.46,193.1,166.41,241.15,204.75,175.62,179.16,297.31,127.13,111.85,201.21,245.28,141.99,188.58,204.83,173.01,230.67,172.64,169.63,207.84,210.85,200.23,222.33,247.14,175.32,152.66,208.32,247.58,231.79,263.23,157.72,190.47,229.92,187.53,183.67,179.84,148.89,247.47,245.36,230.28,201.61999999999998,87.49
2017_11,216.95,152.36,148.38,132.4,113.19,230.28,208.22000000000003,151.35,153.49,180.14,182.52,183.07,228.99,175.16,228.58,187.17,168.9,307.4100000000001,235.21,162.46000000000004,201.11,218.65,143.27,109.34,243.8,182.94,275.38,140.28,227.66,294.22,188.74,173.41,191.37,174.68,141.26,251.13,157.27,91.82,111.23,161.91,188.7,162.19,117.03,143.38,210.44,210.71,110.84,194.0,187.74000000000004,210.88,90.97,181.45000000000002,82.89
2017_12,207.22,153.82,179.65,117.28,125.81,97.4,152.41,203.44,85.14,229.29,266.29,257.85,209.18,340.56,226.29999999999998,217.56,166.81,150.72,187.67,181.3,189.74,99.97,266.45,231.13,192.69,232.41,270.69,146.13,152.19,243.34999999999997,264.18,225.57,127.9,246.61,160.42,169.75,133.6,159.33,163.56,153.41,223.88,306.16,178.53000000000003,269.9,297.3,221.67,171.17,171.62,115.56,301.14,145.17,195.84,127.77
