date,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean,obs
2015_2,376.46000000000004,378.54,188.19,336.19000000000005,415.90999999999997,397.43000000000006,388.9,273.92,313.40000000000003,346.3800000000001,559.45,557.78,386.34000000000003,372.40999999999997,405.46,261.76,341.61,372.83000000000004,370.72999999999996,243.13000000000005
2015_3,654.3,500.14,458.48,550.44,705.71,685.07,558.16,472.1,463.74,557.3600000000001,843.01,930.1800000000001,696.46,1234.7900000000002,670.22,589.6999999999999,793.5799999999999,447.57000000000005,656.1800000000001,391.1700000000001
2015_4,1004.6899999999999,696.4000000000001,1029.45,636.76,857.01,1134.0900000000001,871.17,760.05,516.76,1149.8000000000002,1104.0100000000002,1155.6000000000001,880.48,1320.0000000000002,942.41,748.96,904.7900000000001,639.6199999999999,908.4599999999999,472.0400000000001
2015_5,1031.67,709.5600000000001,1010.09,604.3299999999999,926.7100000000002,1184.6900000000003,1113.37,999.51,559.27,1071.0,1250.28,1230.89,1088.59,1255.6900000000003,1249.7799999999997,778.76,912.9500000000002,954.7699999999998,996.23,430.44
2015_6,939.36,774.6800000000001,993.0400000000001,637.52,721.7100000000002,1169.2000000000003,1120.61,945.82,639.4799999999999,1027.39,1149.44,1128.79,1091.74,1198.6700000000005,1152.98,737.96,855.2100000000002,872.5899999999998,953.13,461.32000000000005
2015_7,823.75,594.8300000000002,935.1,455.91,637.8100000000002,987.8400000000003,994.95,814.19,440.32,961.09,1056.6899999999998,843.3200000000002,931.8900000000001,1136.4900000000002,1055.44,654.1899999999999,799.1900000000002,836.6399999999999,831.1,483.28000000000003
2015_8,522.05,469.03000000000003,662.08,241.34,351.89,681.9000000000002,828.81,617.85,253.97000000000003,792.67,733.02,458.51000000000005,602.9499999999999,258.18000000000006,778.2899999999997,346.72,352.02000000000004,719.15,537.25,343.04
2015_9,164.39,255.18000000000004,74.73,130.43,200.54,240.36,485.6700000000001,336.99,212.09000000000003,229.04000000000002,449.37,212.43,372.89000000000004,185.49,393.9199999999999,154.15000000000003,187.03,478.79999999999995,264.64000000000004,238.46999999999997
2015_10,118.9,227.68,59.68,119.15,116.83,128.43,143.48,57.09,201.28000000000003,159.76,175.39,92.56,123.92999999999998,176.41,91.01,91.72999999999999,153.66000000000003,156.59,132.97,256.90999999999997
2015_11,111.04,100.8,55.63,87.74,119.94999999999999,76.94000000000001,54.079999999999984,49.95,128.60000000000002,121.41000000000003,189.12,122.26,118.88000000000002,137.45,185.75,132.45,179.66000000000003,223.37999999999997,121.94999999999999,226.75
2015_12,133.51999999999998,102.47,86.34,123.47999999999999,91.74,139.69000000000003,145.18,81.57,141.23000000000002,262.75,304.97,166.1,163.32,177.98000000000002,185.58,155.33,169.28000000000003,267.99,161.03,208.06
2016_1,244.22000000000003,189.24,127.09,149.95999999999998,288.78999999999996,217.61000000000004,253.76999999999998,145.21,140.16,317.1000000000001,422.0,251.52999999999997,217.08,274.99,295.01,191.29,238.46999999999997,358.67,240.13,254.5
2016_2,376.46000000000004,378.54,188.19,336.19000000000005,415.90999999999997,397.43000000000006,388.9,273.92,313.40000000000003,346.3800000000001,559.45,557.78,386.34000000000003,372.40999999999997,405.46,261.76,341.61,372.83000000000004,370.72999999999996,298.89
2016_3,654.3,500.14,458.48,550.44,705.71,685.07,558.16,472.1,463.74,557.3600000000001,843.01,930.1800000000001,696.46,1234.7900000000002,670.22,589.6999999999999,793.5799999999999,447.57000000000005,656.1800000000001,663.0999999999999
2016_4,1004.6899999999999,696.4000000000001,1029.45,636.76,857.01,1134.0900000000001,871.17,760.05,516.76,1149.8000000000002,1104.0100000000002,1155.6000000000001,880.48,1320.0000000000002,942.41,748.96,904.7900000000001,639.6199999999999,908.4599999999999,742.93
2016_5,1031.67,709.5600000000001,1010.09,604.3299999999999,926.7100000000002,1184.6900000000003,1113.37,999.51,559.27,1071.0,1250.28,1230.89,1088.59,1255.6900000000003,1249.7799999999997,778.76,912.9500000000002,954.7699999999998,996.23,721.1899999999999
2016_6,939.36,774.6800000000001,993.0400000000001,637.52,721.7100000000002,1169.2000000000003,1120.61,945.82,639.4799999999999,1027.39,1149.44,1128.79,1091.74,1198.6700000000005,1152.98,737.96,855.2100000000002,872.5899999999998,953.13,733.41
2016_7,823.75,594.8300000000002,935.1,455.91,637.8100000000002,987.8400000000003,994.95,814.19,440.32,961.09,1056.6899999999998,843.3200000000002,931.8900000000001,1136.4900000000002,1055.44,654.1899999999999,799.1900000000002,836.6399999999999,831.1,700.5899999999999
2016_8,522.05,469.03000000000003,662.08,241.34,351.89,681.9000000000002,828.81,617.85,253.97000000000003,792.67,733.02,458.51000000000005,602.9499999999999,258.18000000000006,778.2899999999997,346.72,352.02000000000004,719.15,537.25,341.33000000000004
2016_9,164.39,255.18000000000004,74.73,130.43,200.54,240.36,485.6700000000001,336.99,212.09000000000003,229.04000000000002,449.37,212.43,372.89000000000004,185.49,393.9199999999999,154.15000000000003,187.03,478.79999999999995,264.64000000000004,246.66
2016_10,118.9,227.68,59.68,119.15,116.83,128.43,143.48,57.09,201.28000000000003,159.76,175.39,92.56,123.92999999999998,176.41,91.01,91.72999999999999,153.66000000000003,156.59,132.97,192.56
2016_11,111.04,100.8,55.63,87.74,119.94999999999999,76.94000000000001,54.079999999999984,49.95,128.60000000000002,121.41000000000003,189.12,122.26,118.88000000000002,137.45,185.75,132.45,179.66000000000003,223.37999999999997,121.94999999999999,130.56
2016_12,133.51999999999998,102.47,86.34,123.47999999999999,91.74,139.69000000000003,145.18,81.57,141.23000000000002,262.75,304.97,166.1,163.32,177.98000000000002,185.58,155.33,169.28000000000003,267.99,161.03,183.08
2017_1,244.22000000000003,189.24,127.09,149.95999999999998,288.78999999999996,217.61000000000004,253.76999999999998,145.21,140.16,317.1000000000001,422.0,251.52999999999997,217.08,274.99,295.01,191.29,238.46999999999997,358.67,240.13,150.39000000000001
2017_2,376.46000000000004,378.54,188.19,336.19000000000005,415.90999999999997,397.43000000000006,388.9,273.92,313.40000000000003,346.3800000000001,559.45,557.78,386.34000000000003,372.40999999999997,405.46,261.76,341.61,372.83000000000004,370.72999999999996,214.38000000000002
2017_3,654.3,500.14,458.48,550.44,705.71,685.07,558.16,472.1,463.74,557.3600000000001,843.01,930.1800000000001,696.46,1234.7900000000002,670.22,589.6999999999999,793.5799999999999,447.57000000000005,656.1800000000001,631.3
2017_4,1004.6899999999999,696.4000000000001,1029.45,636.76,857.01,1134.0900000000001,871.17,760.05,516.76,1149.8000000000002,1104.0100000000002,1155.6000000000001,880.48,1320.0000000000002,942.41,748.96,904.7900000000001,639.6199999999999,908.4599999999999,862.88
2017_5,1031.67,709.5600000000001,1010.09,604.3299999999999,926.7100000000002,1184.6900000000003,1113.37,999.51,559.27,1071.0,1250.28,1230.89,1088.59,1255.6900000000003,1249.7799999999997,778.76,912.9500000000002,954.7699999999998,996.23,837.47
2017_6,939.36,774.6800000000001,993.0400000000001,637.52,721.7100000000002,1169.2000000000003,1120.61,945.82,639.4799999999999,1027.39,1149.44,1128.79,1091.74,1198.6700000000005,1152.98,737.96,855.2100000000002,872.5899999999998,953.13,846.88
2017_7,823.75,594.8300000000002,935.1,455.91,637.8100000000002,987.8400000000003,994.95,814.19,440.32,961.09,1056.6899999999998,843.3200000000002,931.8900000000001,1136.4900000000002,1055.44,654.1899999999999,799.1900000000002,836.6399999999999,831.1,797.29
2017_8,522.05,469.03000000000003,662.08,241.34,351.89,681.9000000000002,828.81,617.85,253.97000000000003,792.67,733.02,458.51000000000005,602.9499999999999,258.18000000000006,778.2899999999997,346.72,352.02000000000004,719.15,537.25,373.97999999999996
2017_9,164.39,255.18000000000004,74.73,130.43,200.54,240.36,485.6700000000001,336.99,212.09000000000003,229.04000000000002,449.37,212.43,372.89000000000004,185.49,393.9199999999999,154.15000000000003,187.03,478.79999999999995,264.64000000000004,129.1
2017_10,118.9,227.68,59.68,119.15,116.83,128.43,143.48,57.09,201.28000000000003,159.76,175.39,92.56,123.92999999999998,176.41,91.01,91.72999999999999,153.66000000000003,156.59,132.97,115.19
2017_11,111.04,100.8,55.63,87.74,119.94999999999999,76.94000000000001,54.079999999999984,49.95,128.60000000000002,121.41000000000003,189.12,122.26,118.88000000000002,137.45,185.75,132.45,179.66000000000003,223.37999999999997,121.94999999999999,155.47
2017_12,133.51999999999998,102.47,86.34,123.47999999999999,91.74,139.69000000000003,145.18,81.57,141.23000000000002,262.75,304.97,166.1,163.32,177.98000000000002,185.58,155.33,169.28000000000003,267.99,161.03,261.75
2018_1,244.22000000000003,189.24,127.09,149.95999999999998,288.78999999999996,217.61000000000004,253.76999999999998,145.21,140.16,317.1000000000001,422.0,251.52999999999997,217.08,274.99,295.01,191.29,238.46999999999997,358.67,240.13,428.3900000000001
2018_2,376.46000000000004,378.54,188.19,336.19000000000005,415.90999999999997,397.43000000000006,388.9,273.92,313.40000000000003,346.3800000000001,559.45,557.78,386.34000000000003,372.40999999999997,405.46,261.76,341.61,372.83000000000004,370.72999999999996,513.19
2018_3,654.3,500.14,458.48,550.44,705.71,685.07,558.16,472.1,463.74,557.3600000000001,843.01,930.1800000000001,696.46,1234.7900000000002,670.22,589.6999999999999,793.5799999999999,447.57000000000005,656.1800000000001,695.92
2018_4,1004.6899999999999,696.4000000000001,1029.45,636.76,857.01,1134.0900000000001,871.17,760.05,516.76,1149.8000000000002,1104.0100000000002,1155.6000000000001,880.48,1320.0000000000002,942.41,748.96,904.7900000000001,639.6199999999999,908.4599999999999,950.19
2018_5,1031.67,709.5600000000001,1010.09,604.3299999999999,926.7100000000002,1184.6900000000003,1113.37,999.51,559.27,1071.0,1250.28,1230.89,1088.59,1255.6900000000003,1249.7799999999997,778.76,912.9500000000002,954.7699999999998,996.23,991.5400000000001
2018_6,939.36,774.6800000000001,993.0400000000001,637.52,721.7100000000002,1169.2000000000003,1120.61,945.82,639.4799999999999,1027.39,1149.44,1128.79,1091.74,1198.6700000000005,1152.98,737.96,855.2100000000002,872.5899999999998,953.13,927.3000000000001
2018_7,823.75,594.8300000000002,935.1,455.91,637.8100000000002,987.8400000000003,994.95,814.19,440.32,961.09,1056.6899999999998,843.3200000000002,931.8900000000001,1136.4900000000002,1055.44,654.1899999999999,799.1900000000002,836.6399999999999,831.1,889.47
2018_8,522.05,469.03000000000003,662.08,241.34,351.89,681.9000000000002,828.81,617.85,253.97000000000003,792.67,733.02,458.51000000000005,602.9499999999999,258.18000000000006,778.2899999999997,346.72,352.02000000000004,719.15,537.25,710.1000000000001
2018_9,164.39,255.18000000000004,74.73,130.43,200.54,240.36,485.6700000000001,336.99,212.09000000000003,229.04000000000002,449.37,212.43,372.89000000000004,185.49,393.9199999999999,154.15000000000003,187.03,478.79999999999995,264.64000000000004,384.15000000000003
2018_10,118.9,227.68,59.68,119.15,116.83,128.43,143.48,57.09,201.28000000000003,159.76,175.39,92.56,123.92999999999998,176.41,91.01,91.72999999999999,153.66000000000003,156.59,132.97,248.31000000000006
2018_11,111.04,100.8,55.63,87.74,119.94999999999999,76.94000000000001,54.079999999999984,49.95,128.60000000000002,121.41000000000003,189.12,122.26,118.88000000000002,137.45,185.75,132.45,179.66000000000003,223.37999999999997,121.94999999999999,175.74
2018_12,133.51999999999998,102.47,86.34,123.47999999999999,91.74,139.69000000000003,145.18,81.57,141.23000000000002,262.75,304.97,166.1,163.32,177.98000000000002,185.58,155.33,169.28000000000003,267.99,161.03,178.52
2019_1,244.22000000000003,189.24,127.09,149.95999999999998,288.78999999999996,217.61000000000004,253.76999999999998,145.21,140.16,317.1000000000001,422.0,251.52999999999997,217.08,274.99,295.01,191.29,238.46999999999997,358.67,240.13,170.18
2019_2,376.46000000000004,378.54,188.19,336.19000000000005,415.90999999999997,397.43000000000006,388.9,273.92,313.40000000000003,346.3800000000001,559.45,557.78,386.34000000000003,372.40999999999997,405.46,261.76,341.61,372.83000000000004,370.72999999999996,259.73
2019_3,654.3,500.14,458.48,550.44,705.71,685.07,558.16,472.1,463.74,557.3600000000001,843.01,930.1800000000001,696.46,1234.7900000000002,670.22,589.6999999999999,793.5799999999999,447.57000000000005,656.1800000000001,398.24
2019_4,1004.6899999999999,696.4000000000001,1029.45,636.76,857.01,1134.0900000000001,871.17,760.05,516.76,1149.8000000000002,1104.0100000000002,1155.6000000000001,880.48,1320.0000000000002,942.41,748.96,904.7900000000001,639.6199999999999,908.4599999999999,476.96
2019_5,1031.67,709.5600000000001,1010.09,604.3299999999999,926.7100000000002,1184.6900000000003,1113.37,999.51,559.27,1071.0,1250.28,1230.89,1088.59,1255.6900000000003,1249.7799999999997,778.76,912.9500000000002,954.7699999999998,996.23,596.0699999999999
2019_6,939.36,774.6800000000001,993.0400000000001,637.52,721.7100000000002,1169.2000000000003,1120.61,945.82,639.4799999999999,1027.39,1149.44,1128.79,1091.74,1198.6700000000005,1152.98,737.96,855.2100000000002,872.5899999999998,953.13,660.7900000000001
2019_7,823.75,594.8300000000002,935.1,455.91,637.8100000000002,987.8400000000003,994.95,814.19,440.32,961.09,1056.6899999999998,843.3200000000002,931.8900000000001,1136.4900000000002,1055.44,654.1899999999999,799.1900000000002,836.6399999999999,831.1,639.6800000000001
2019_8,522.05,469.03000000000003,662.08,241.34,351.89,681.9000000000002,828.81,617.85,253.97000000000003,792.67,733.02,458.51000000000005,602.9499999999999,258.18000000000006,778.2899999999997,346.72,352.02000000000004,719.15,537.25,474.96000000000004
2019_9,164.39,255.18000000000004,74.73,130.43,200.54,240.36,485.6700000000001,336.99,212.09000000000003,229.04000000000002,449.37,212.43,372.89000000000004,185.49,393.9199999999999,154.15000000000003,187.03,478.79999999999995,264.64000000000004,421.84
2019_10,118.9,227.68,59.68,119.15,116.83,128.43,143.48,57.09,201.28000000000003,159.76,175.39,92.56,123.92999999999998,176.41,91.01,91.72999999999999,153.66000000000003,156.59,132.97,299.70000000000005
2019_11,111.04,100.8,55.63,87.74,119.94999999999999,76.94000000000001,54.079999999999984,49.95,128.60000000000002,121.41000000000003,189.12,122.26,118.88000000000002,137.45,185.75,132.45,179.66000000000003,223.37999999999997,121.94999999999999,236.3
2019_12,133.51999999999998,102.47,86.34,123.47999999999999,91.74,139.69000000000003,145.18,81.57,141.23000000000002,262.75,304.97,166.1,163.32,177.98000000000002,185.58,155.33,169.28000000000003,267.99,161.03,195.69000000000005
2020_1,244.22000000000003,189.24,127.09,149.95999999999998,288.78999999999996,217.61000000000004,253.76999999999998,145.21,140.16,317.1000000000001,422.0,251.52999999999997,217.08,274.99,295.01,191.29,238.46999999999997,358.67,240.13,292.44000000000005
2020_2,376.46000000000004,378.54,188.19,336.19000000000005,415.90999999999997,397.43000000000006,388.9,273.92,313.40000000000003,346.3800000000001,559.45,557.78,386.34000000000003,372.40999999999997,405.46,261.76,341.61,372.83000000000004,370.72999999999996,310.18000000000006
2020_3,654.3,500.14,458.48,550.44,705.71,685.07,558.16,472.1,463.74,557.3600000000001,843.01,930.1800000000001,696.46,1234.7900000000002,670.22,589.6999999999999,793.5799999999999,447.57000000000005,656.1800000000001,519.23
2020_4,1004.6899999999999,696.4000000000001,1029.45,636.76,857.01,1134.0900000000001,871.17,760.05,516.76,1149.8000000000002,1104.0100000000002,1155.6000000000001,880.48,1320.0000000000002,942.41,748.96,904.7900000000001,639.6199999999999,908.4599999999999,1010.24
2020_5,1031.67,709.5600000000001,1010.09,604.3299999999999,926.7100000000002,1184.6900000000003,1113.37,999.51,559.27,1071.0,1250.28,1230.89,1088.59,1255.6900000000003,1249.7799999999997,778.76,912.9500000000002,954.7699999999998,996.23,1199.07
