date,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2012_6,378.17999999999995,514.23,729.33,715.22,802.22,817.28,564.78,975.26,908.24,960.19,816.01,695.72,789.77,628.9600000000002,1083.29,919.77,839.13,691.1,621.46,565.41,957.65,636.48,504.55,745.63,757.53,,,,,,,,,,,,,,,,,,,,,,,,,,,744.7,1024.8099999999997
2012_7,948.45,538.4,658.24,920.04,803.71,724.65,766.78,523.33,897.56,749.38,487.44,308.95,1094.81,420.91,687.65,488.1,477.72,614.87,626.69,931.96,669.88,778.13,779.19,653.17,1003.08,,,,,,,,,,,,,,,,,,,,,,,,,,,702.13,985.5799999999999
2012_8,540.4699999999999,458.62,903.62,686.05,604.64,551.87,670.82,513.79,305.33,360.04,587.01,662.15,526.39,585.74,366.27,444.67,560.8,626.94,315.06,834.53,450.35,700.59,846.77,486.53,675.19,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6199999999999,685.8100000000001
2012_9,290.39,461.64,241.36,256.79,237.54,491.47,377.52,408.77,346.72,277.56,436.41,526.43,271.38,493.99,400.53,349.81,294.62,547.49,651.65,316.42,367.67,408.04,498.24,305.75,440.92,,,,,,,,,,,,,,,,,,,,,,,,,,,387.98,392.19000000000005
2012_10,248.71,187.51,295.92,305.0,214.45,392.39,385.07,329.14,275.27,316.68,565.96,196.39,285.15,502.51,440.53,305.72,393.5,237.05,206.16,231.98,221.9,251.81,445.62,310.17,462.76,,,,,,,,,,,,,,,,,,,,,,,,,,,320.32,272.21
2012_11,461.38,353.86,476.66,432.46,325.31,293.22,561.82,414.08,338.54,382.58000000000004,515.44,410.0,478.78,282.41,372.7,341.11,419.27,323.96,245.12,377.55000000000007,250.07,416.57,443.35,459.64,450.24,,,,,,,,,,,,,,,,,,,,,,,,,,,393.02000000000004,291.28000000000003
2012_12,545.62,555.27,421.13,256.7,445.91,393.59,388.39,357.98,456.0,304.26,273.03,359.0,489.64,326.36,462.52,291.62,329.76,447.09,384.58,335.31,285.08000000000004,375.75,367.86,338.8,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,381.63,338.29
2013_1,366.27,641.39,571.51,385.08,410.14,478.62,339.24,729.32,500.86,773.9,530.99,418.71,400.35,516.89,331.54,529.06,452.36,622.28,492.5199999999999,532.89,457.47,461.5,511.77,430.9700000000001,387.09,,,,,,,,,,,,,,,,,,,,,,,,,,,490.9200000000001,411.4
2013_2,506.21,706.17,757.61,706.26,651.84,803.83,734.93,1004.59,860.87,544.89,770.98,569.67,771.64,667.23,864.67,679.62,891.72,670.95,698.85,614.17,961.56,1273.88,678.43,948.66,854.2,,,,,,,,,,,,,,,,,,,,,,,,,,,767.79,837.0799999999999
2013_3,676.59,999.77,945.08,582.58,963.34,522.87,955.57,605.22,992.4300000000001,957.4400000000002,1051.56,800.41,669.12,566.07,647.98,514.1,782.69,449.1499999999999,510.63,851.97,1071.76,987.43,736.12,867.48,718.86,,,,,,,,,,,,,,,,,,,,,,,,,,,777.1099999999999,910.9499999999999
2013_4,694.92,687.31,1045.78,716.24,824.58,644.56,787.51,786.41,1049.59,960.95,609.07,831.5099999999999,705.21,1116.87,977.94,913.68,905.78,990.95,950.07,1129.27,1061.51,755.23,1074.43,1003.21,1024.1,,,,,,,,,,,,,,,,,,,,,,,,,,,889.8700000000001,999.0799999999999
2013_5,667.39,884.32,543.84,1043.59,816.69,1130.44,1210.08,739.17,1078.91,917.07,1009.81,780.87,1179.72,729.6,847.35,936.42,655.02,816.49,652.6299999999999,1094.79,880.82,686.71,774.81,915.2799999999999,1107.85,,,,,,,,,,,,,,,,,,,,,,,,,,,883.9799999999999,952.6699999999998
2013_6,994.35,1007.29,952.26,963.51,694.73,816.75,588.35,465.79,1019.5,1076.47,930.66,749.4,803.32,698.19,612.69,812.27,1243.44,691.72,745.85,988.72,675.21,862.86,894.78,619.27,698.6,,,,,,,,,,,,,,,,,,,,,,,,,,,824.34,903.1499999999999
2013_7,706.05,755.7,877.02,811.65,768.2,654.67,881.37,809.02,666.29,579.28,831.4,636.66,773.9,669.5,610.88,520.78,1047.47,589.89,674.31,543.24,703.55,705.97,1260.43,402.93,599.91,,,,,,,,,,,,,,,,,,,,,,,,,,,723.1500000000001,805.9499999999998
2013_8,492.42,447.75,561.49,795.9,583.66,433.29,278.87,534.8,508.34,472.15,661.4000000000001,314.44,417.91,526.13,454.46,651.77,503.07,588.19,484.41,430.65,514.87,454.07,390.17,373.92,495.14,,,,,,,,,,,,,,,,,,,,,,,,,,,494.88,364.17999999999995
2013_9,295.58,333.3,271.78,308.53,282.56,424.79999999999995,276.71,295.1,227.53,291.6,339.37,305.2,209.56,236.67,378.21,269.86,346.18,388.46,314.9,336.1,296.3,338.6,304.69,340.84,323.77,,,,,,,,,,,,,,,,,,,,,,,,,,,309.48,272.53
2013_10,270.14,401.47,230.25,412.75,481.89,413.43,352.06,496.52,403.87,355.56,421.83,218.7,323.09,354.36999999999995,351.78,341.98,473.04,355.96,525.3,247.38,378.59,221.59,306.85,481.2,332.72,,,,,,,,,,,,,,,,,,,,,,,,,,,366.08000000000004,172.31
2013_11,505.69,462.71,409.35,249.34,276.86,231.05,304.28,320.8299999999999,317.21,376.96,388.8,357.37999999999994,368.41,335.87,319.18,292.69,190.47,244.45,362.41,311.5,381.24,488.61,313.6,412.21,373.9599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,343.84000000000003,199.77
2013_12,325.53,539.96,530.63,394.47,357.29,372.17,626.23,248.71,583.46,506.7,325.45,440.38,312.88,493.95,302.44,278.67,386.72,335.08,485.0199999999999,256.39,295.85,375.68,468.7,350.69,458.68,,,,,,,,,,,,,,,,,,,,,,,,,,,402.08000000000004,187.96
2014_1,510.49,561.65,456.82,484.17,401.11,392.64,652.22,451.79,637.47,553.21,390.47,342.89,890.95,496.38,542.33,489.91,835.25,469.38,690.4,699.41,419.97,742.49,428.01000000000005,610.99,638.15,,,,,,,,,,,,,,,,,,,,,,,,,,,551.53,253.98000000000002
2014_2,530.3,845.05,729.86,855.15,832.41,702.61,917.55,540.55,732.21,1035.08,701.6800000000001,405.92,741.14,673.72,474.0,682.94,683.24,519.86,687.26,814.12,700.53,658.66,722.51,697.6300000000001,856.07,,,,,,,,,,,,,,,,,,,,,,,,,,,709.6,342.98
2014_3,535.78,902.0,558.22,621.57,851.61,870.2,761.59,931.06,731.05,750.57,1038.71,441.7,1310.5,493.49,917.0,832.34,574.68,1235.33,1080.29,732.02,1155.83,1327.16,872.67,955.89,1071.25,,,,,,,,,,,,,,,,,,,,,,,,,,,862.1700000000001,582.8199999999999
2014_4,640.76,568.49,861.21,691.37,801.51,1255.0,649.07,697.39,721.45,699.14,925.04,929.92,650.26,948.58,963.92,725.68,784.26,615.02,795.7,676.2,1137.43,647.7,671.87,636.88,881.46,,,,,,,,,,,,,,,,,,,,,,,,,,,783.0,670.97
2014_5,915.1,776.54,1151.9199999999998,629.07,1084.33,865.66,368.43,926.98,580.03,737.84,585.92,1065.59,718.39,757.81,853.52,556.64,796.87,544.21,623.22,840.87,660.89,480.71,659.66,740.49,1173.88,,,,,,,,,,,,,,,,,,,,,,,,,,,763.74,741.06
2014_6,837.98,734.61,504.69,1149.86,518.5,750.52,775.45,625.1,990.33,492.31,919.39,854.41,846.8300000000002,939.9099999999999,686.3,942.29,558.9800000000001,562.57,1076.81,1048.13,945.05,755.28,733.25,858.25,1056.31,,,,,,,,,,,,,,,,,,,,,,,,,,,806.5699999999999,730.52
2014_7,638.48,564.7,955.79,1107.05,464.69,444.17,595.68,638.95,657.96,769.37,871.03,388.93,523.07,564.69,565.87,922.82,692.82,727.96,780.73,832.1000000000001,729.66,678.58,792.59,593.03,735.81,,,,,,,,,,,,,,,,,,,,,,,,,,,689.4499999999999,655.75
2014_8,536.85,696.29,319.54,488.36,494.55,590.41,593.6,552.34,576.03,514.82,490.06,531.34,444.45,598.83,659.71,724.44,544.71,616.82,862.8,519.73,583.19,627.23,729.21,631.06,584.65,,,,,,,,,,,,,,,,,,,,,,,,,,,580.38,568.1800000000001
2014_9,411.98,252.3,225.83,353.48,366.13000000000005,285.35,296.66,498.24,206.81,406.53,343.74,494.0299999999999,425.43,231.09,295.07,274.46,412.13,427.47,442.3,315.9,328.36,307.2,499.41,413.27,458.64,,,,,,,,,,,,,,,,,,,,,,,,,,,358.86999999999995,321.05
2014_10,267.1,429.22,271.55,421.52,304.14,291.61,340.8,309.74,200.46,263.57,343.40999999999997,148.11,359.65,451.29,361.67,333.28,206.16,312.51,266.91,204.34,273.14,264.58,299.44,231.35,332.17,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5,222.71
2014_11,337.17,229.18,386.62,358.55,332.79,408.0,280.88,497.62,418.43,335.05,490.71,393.31,436.85,281.16,282.77,385.98,346.97,291.26,391.39,373.96,357.35,372.48,331.13999999999993,318.92,250.78,,,,,,,,,,,,,,,,,,,,,,,,,,,355.51000000000005,172.64000000000004
2014_12,310.13,287.97,365.87,355.57,390.05,500.49,374.55,400.66,446.92,399.48,315.19,420.26,588.95,486.73,485.61,317.86,397.08,353.22,384.91,279.63,417.36,490.38,293.29,195.17,416.25,,,,,,,,,,,,,,,,,,,,,,,,,,,386.98999999999995,174.10000000000008
2015_1,709.42,766.26,409.79,513.49,563.48,455.06,635.74,401.65,534.82,400.0,484.64,552.85,778.63,573.79,575.21,354.51,559.39,650.82,460.19,572.49,457.24,442.88,485.75,466.72,393.26,,,,,,,,,,,,,,,,,,,,,,,,,,,527.94,256.82000000000005
2015_2,837.57,488.81,616.29,577.54,786.73,679.12,633.67,737.48,971.9,954.92,683.8,608.99,803.91,769.99,1156.85,737.35,644.74,827.44,944.52,620.08,589.88,669.31,646.36,637.56,469.72,,,,,,,,,,,,,,,,,,,,,,,,,,,723.76,409.9800000000001
2015_3,417.83,603.01,718.35,657.08,541.38,631.26,751.04,944.33,1141.83,752.17,752.36,533.3,1022.99,841.65,703.62,1110.84,791.11,926.65,697.66,523.47,892.11,797.33,613.81,913.94,621.07,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,498.6700000000001
2015_4,958.93,618.88,1120.7,1045.03,867.01,950.92,1067.19,1421.3299999999997,909.25,998.38,1151.52,951.05,751.49,744.72,586.18,643.57,859.65,765.35,919.87,1333.67,1394.35,883.4,879.56,811.07,1161.68,,,,,,,,,,,,,,,,,,,,,,,,,,,951.7699999999999,504.2300000000001
2015_5,1055.34,672.24,585.97,753.58,978.28,636.8,932.8700000000001,812.23,1328.66,857.78,1117.35,1072.07,745.8,666.22,1268.96,760.88,676.12,859.52,760.96,742.85,1128.35,889.1,998.0,1052.73,790.04,,,,,,,,,,,,,,,,,,,,,,,,,,,885.73,488.74
2015_6,1006.74,911.21,915.1,1034.07,688.97,571.31,1007.52,970.89,1034.57,887.08,568.57,1038.8600000000001,736.61,1101.18,854.78,717.08,760.35,589.51,927.03,669.9,1157.71,995.46,783.76,886.8900000000001,1188.91,,,,,,,,,,,,,,,,,,,,,,,,,,,880.21,579.76
2015_7,565.78,463.22,703.14,547.15,475.93,861.78,667.9,704.76,925.8,470.45,404.92,1079.42,706.57,716.57,374.77,945.61,721.37,680.32,923.24,610.3,656.08,474.87,711.93,667.75,480.49,,,,,,,,,,,,,,,,,,,,,,,,,,,661.6299999999999,509.89000000000004
2015_8,729.17,476.5,425.63,428.82,894.2,557.52,753.72,766.47,555.12,498.61,415.6,668.55,312.85,523.34,532.83,655.1399999999999,727.24,466.46,366.53,695.22,488.53,595.61,477.83,437.88,631.74,,,,,,,,,,,,,,,,,,,,,,,,,,,563.2499999999999,345.97
2015_9,462.46,477.63,366.4,362.07,596.88,575.27,378.51,402.11,398.82,452.09,469.12,423.73,694.48,311.64,355.48,529.62,451.79,355.98,581.85,338.24,389.9,384.16,528.41,305.68,368.57,,,,,,,,,,,,,,,,,,,,,,,,,,,438.36000000000007,289.09999999999997
2015_10,368.81,464.87,375.13,307.11,334.6,291.78,433.08,449.51,454.39,321.96,405.71,315.74,419.99,273.32,458.18,461.66,361.87,507.8,462.93,453.94,314.06,452.62,373.87,416.74,326.78,,,,,,,,,,,,,,,,,,,,,,,,,,,392.24000000000007,285.04999999999995
2015_11,476.41,459.2,576.3,515.16,384.15,372.81,549.52,296.4,445.03,488.05,658.02,513.53,406.84,448.33,279.98,478.96,497.0,492.1,467.0,432.2,400.28000000000003,439.92,628.19,540.61,465.77,,,,,,,,,,,,,,,,,,,,,,,,,,,468.5300000000001,326.5
2015_12,442.18,215.52,527.85,559.3,423.89,569.49,304.4,414.2,367.4,362.24,380.75999999999993,461.08,290.63,565.34,479.65,601.74,406.07,433.68,356.82,483.48,498.63000000000005,414.06,389.64,459.22,503.18,,,,,,,,,,,,,,,,,,,,,,,,,,,436.44,281.11
2016_1,459.9,444.54,413.42,504.02,497.58,522.74,456.14,589.04,504.38,467.73,474.92,532.78,365.07,434.6,409.23,693.69,415.34,249.83,581.34,677.33,336.93,559.75,436.51,511.66,520.07,,,,,,,,,,,,,,,,,,,,,,,,,,,482.34,301.82
2016_2,418.45,599.3,504.1,678.42,827.42,831.67,919.16,661.92,690.92,735.71,654.78,598.71,991.3999999999999,559.22,712.38,409.38,714.45,696.7,673.1199999999999,855.39,939.63,596.07,769.1,513.68,739.15,,,,,,,,,,,,,,,,,,,,,,,,,,,691.61,713.7299999999998
2016_3,750.87,1003.49,1035.36,1173.64,621.23,676.58,884.14,806.32,833.88,825.09,884.19,1063.57,823.31,1006.61,1041.05,1042.72,960.17,1070.28,1034.75,701.65,815.57,975.78,718.94,1311.73,507.02,,,,,,,,,,,,,,,,,,,,,,,,,,,902.76,771.0699999999999
2016_4,871.31,1054.75,963.7,838.44,1073.29,841.12,803.95,1010.67,617.74,881.65,857.99,659.2,1259.65,943.8399999999999,1225.94,1718.48,672.96,928.44,1075.28,868.49,665.09,572.05,1082.1200000000001,896.75,952.24,,,,,,,,,,,,,,,,,,,,,,,,,,,933.4400000000002,820.9399999999998
2016_5,923.59,996.95,660.67,1435.41,777.0200000000001,837.52,1026.09,942.1399999999999,943.14,975.74,965.74,819.8,981.66,1359.44,768.25,623.99,491.01,806.76,813.0,672.97,1013.3,786.6,761.17,1036.75,929.47,,,,,,,,,,,,,,,,,,,,,,,,,,,893.9300000000001,806.4599999999998
2016_6,899.27,1144.62,961.05,1037.31,807.48,747.66,947.52,790.52,607.91,831.27,686.02,434.08,805.05,983.13,1097.12,732.92,515.11,627.21,838.74,1147.51,1122.91,711.21,727.27,917.57,527.19,,,,,,,,,,,,,,,,,,,,,,,,,,,825.9699999999998,747.9099999999999
2016_7,1180.89,873.78,950.95,852.26,877.3,967.48,630.13,701.43,728.34,545.23,540.84,528.27,1004.18,749.08,802.2,610.01,554.11,639.66,869.27,583.89,1206.1,925.58,805.1,615.52,959.56,,,,,,,,,,,,,,,,,,,,,,,,,,,788.04,756.17
2016_8,460.93,499.42,305.93,473.98,631.97,486.86,565.77,731.0,501.24,328.2,511.18,414.43,617.32,497.52,425.7,518.01,247.66,688.52,643.31,604.94,577.72,543.88,187.48,416.91,578.72,,,,,,,,,,,,,,,,,,,,,,,,,,,498.41,354.63000000000005
2016_9,239.38000000000002,251.78,416.66,276.06,382.25,262.09,337.4800000000001,323.66,259.81,381.46,235.9,255.12,403.87,310.7,272.93,481.54,289.37999999999994,318.61,353.84000000000003,516.21,494.96,422.05,280.26,402.66,462.18,,,,,,,,,,,,,,,,,,,,,,,,,,,345.18,270.57
2016_10,473.22,429.65,427.48,429.55,261.94,241.33,377.09,263.46,316.78,293.3,411.38,331.86,255.51,348.3,346.96,420.63,359.32,337.85,376.13,191.43,231.9,309.6,362.73,318.37,348.26,,,,,,,,,,,,,,,,,,,,,,,,,,,338.61,215.83
2016_11,370.55,316.15,197.76,268.86,306.22,425.93,293.01,291.14,361.25,276.12,265.81,264.86,325.19,309.75,391.09,383.2,340.70000000000005,376.83,279.08,217.83,352.29,268.5,557.28,292.96,205.05,,,,,,,,,,,,,,,,,,,,,,,,,,,317.58000000000004,197.58
2016_12,355.1,391.61,417.96,512.53,262.43,416.27,340.68,292.7,524.54,348.64,443.99,432.16,333.6,452.77,607.58,272.81,294.22,395.56,474.99,357.78,409.74,330.46,512.33,398.13,425.93,,,,,,,,,,,,,,,,,,,,,,,,,,,400.17,205.97
2017_1,371.67,754.06,481.32,533.74,298.14,491.58,608.41,395.02,404.55,491.33,746.31,441.62,671.15,483.37,486.81,543.76,590.62,393.26,389.62,384.49,515.71,343.04,304.51,571.91,490.01,658.16,309.36,413.62,494.41,494.77,563.76,853.44,545.51,366.67,296.97,584.49,421.65,581.31,414.65,403.13,421.73,528.6100000000001,527.8,603.72,312.12,605.23,386.91,400.11,440.9,508.64,485.5,486.44000000000005,227.67999999999998
2017_2,662.93,453.3,580.24,531.52,740.37,509.17,800.11,589.62,606.57,757.57,713.58,469.21,787.6,499.14,428.64,990.07,929.56,754.24,724.26,759.18,594.86,1029.96,626.82,540.06,444.77,530.55,437.39,587.98,587.71,552.53,650.73,666.02,808.87,657.74,481.5,1033.53,602.51,675.18,769.91,681.0,738.94,635.15,692.64,988.78,602.23,937.81,573.57,796.12,685.5,967.86,642.32,676.68,655.21
2017_3,853.81,1143.82,931.51,687.49,777.88,827.14,1115.19,559.23,1053.08,881.52,985.53,750.35,653.73,566.64,1140.43,745.35,794.38,751.9,785.7,659.79,1107.35,725.17,916.81,742.14,701.43,903.94,815.7,529.6,960.7,1155.06,784.31,1174.35,852.06,999.74,942.49,936.85,663.31,871.45,449.45,576.71,687.43,603.53,940.35,910.55,875.91,1311.94,589.27,895.79,1001.53,781.18,856.39,841.6599999999999,886.15
2017_4,1109.1,867.97,865.65,681.59,1102.7,747.09,841.55,533.29,799.6,540.08,635.94,831.42,830.37,1067.08,895.1,1028.33,599.15,687.45,805.31,1104.59,988.85,729.16,757.02,1216.02,854.77,834.52,1357.47,659.49,999.1599999999999,556.85,965.35,812.64,804.76,1165.76,995.84,738.86,1010.5,902.07,779.88,1294.32,926.96,575.26,641.08,568.88,987.78,817.26,657.98,818.26,811.74,735.6,1071.61,855.11,904.49
2017_5,1042.01,1021.9,657.91,906.51,744.17,1050.34,1170.64,1236.86,592.52,686.1299999999999,754.6899999999999,922.63,859.7500000000001,757.11,810.51,986.8800000000001,923.55,928.57,717.4299999999998,956.48,822.61,549.3,872.93,652.0,877.78,811.67,874.91,1045.6,647.54,1159.96,875.42,623.63,858.54,946.07,1005.57,960.3,638.07,487.69,939.37,906.54,1238.49,812.59,1073.71,1261.98,860.6,509.94,901.19,1157.77,904.23,956.91,809.25,877.76,869.77
2017_6,552.45,874.55,1064.55,967.71,1204.22,751.77,1163.06,925.16,905.36,772.69,731.59,869.49,411.99,932.07,656.24,523.8,714.96,949.28,735.05,823.63,736.13,623.75,1012.6799999999998,829.25,797.24,685.63,1167.56,971.04,1004.61,1129.03,1258.76,700.45,1059.32,719.45,624.66,945.52,859.49,977.35,921.19,987.44,783.99,948.83,905.6,1393.82,756.18,1207.09,664.54,964.89,476.96,469.92,955.34,864.0500000000001,874.58
2017_7,1039.59,1062.08,919.97,929.04,831.72,826.43,598.04,999.33,758.29,1166.37,851.09,701.7,959.3,634.33,706.0,874.34,510.68,906.95,696.69,534.11,890.32,799.22,827.02,825.06,564.25,713.16,1249.65,665.14,694.32,729.64,787.38,565.73,1064.36,495.98,1224.36,822.81,751.36,807.42,703.49,888.51,873.98,594.38,769.1,729.21,921.1,761.13,664.29,968.83,528.32,1005.41,671.14,805.1699999999998,814.8100000000001
2017_8,654.97,536.23,591.58,580.16,678.38,640.46,426.86,779.11,239.8,544.21,610.79,480.83,561.4,490.1,382.32,654.11,575.43,735.44,447.38,852.6,668.42,530.21,694.62,422.5,531.87,494.12,845.73,413.69,665.7,590.27,680.47,683.39,315.73,510.15,511.06999999999994,685.06,396.95,526.6700000000001,861.04,684.77,546.22,459.6,305.1,505.78,347.36,604.83,453.31,359.49,594.63,719.78,682.9,563.7099999999999,383.95000000000005
2017_9,338.56,336.53,403.72,347.41,258.95,281.36,185.14999999999998,367.33,319.41,328.53,357.76000000000005,293.93,218.84,255.55,372.97,155.71,441.87,373.35,297.91,422.84,304.95,115.27,466.95,242.94,312.53,327.81,348.3,272.15,303.13,302.59,287.57,339.44,317.07,387.81,489.9,202.34,260.98,300.88,203.39,349.16,271.44,313.82,223.99,218.32,459.66,338.55,241.07,317.34,497.41,289.39,347.22,313.91999999999996,156.79999999999998
2017_10,374.66,363.21,298.16,318.38,556.76,263.0,217.18,307.68,339.61,336.44,370.51,302.51,401.65,293.69,477.66,331.89,315.92,292.74,505.02,303.91,232.38,264.42,365.56,215.27,378.96,402.13,342.24,339.73,360.22,320.53,340.93,317.5,351.67,309.32,435.04,251.99,264.98,314.08,409.09,315.54,399.5,259.29,298.99,470.75,332.66,260.84,303.84,224.79,450.07,317.14,326.67,336.15999999999997,187.76999999999998
2017_11,379.24,308.4,352.14,289.82,307.01,341.07,451.15,275.01,296.44,350.97,276.44,314.37,482.22,424.32,498.64,447.9,356.28,584.69,451.51,271.48,423.79,377.15,259.35,375.74,375.61,348.26,447.77,298.61,400.75,493.53,299.44,363.86,331.7,452.76,441.78,502.99,324.46,223.94,263.42,526.76,327.14,408.18,235.8,309.34,378.35,420.54,295.18,350.6,417.82000000000005,343.47,278.51,367.79999999999995,289.45000000000005
2017_12,386.77,237.68,489.79,341.15,287.91,298.9,286.36,451.89,257.4,574.9,460.85,424.08,382.57,533.58,519.75,416.09,286.75,318.46,314.26,387.54,377.97,264.68,545.2,418.32,405.31,457.9,556.09,364.19,299.87,480.21,376.76,379.34,276.03,436.78,280.64,358.78,281.7,372.84,257.89,272.5,365.54,522.69,380.37,395.26,506.81,368.33,361.56,364.64,175.57,409.33,496.62,381.71,445.91
