date,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2012_11,121.49,127.26,185.36,143.82,101.48,126.58,223.11,156.66,143.12,120.68000000000002,161.2,173.77,176.88,98.44,121.65,119.59,262.06,98.01,66.68,176.83000000000004,80.22,212.93,155.74,137.48,175.37,,,,,,,,,,,,,,,,,,,,,,,,,,,146.65,125.77000000000001
2012_12,185.81,161.74,142.18,43.77,136.5,132.88,130.93,220.77,143.03,109.99,96.31,86.63,93.05000000000001,141.03,121.22,58.76,140.39,189.09,79.36,130.2,118.28,97.66,146.78,135.52,60.61,,,,,,,,,,,,,,,,,,,,,,,,,,,124.10999999999999,118.83000000000003
2013_1,157.42,198.60000000000002,152.45,145.84,163.66,136.92000000000002,97.7,221.27,162.69,232.91,233.28000000000003,135.43,108.42,188.71,123.28,202.67,98.93,220.77,227.26999999999998,124.9,139.01,151.11,140.19,200.53000000000003,125.81,,,,,,,,,,,,,,,,,,,,,,,,,,,163.59000000000003,121.14000000000001
2013_2,233.12,262.35,194.6,216.72000000000003,210.38,224.42,316.71,223.11,254.09000000000003,171.43,205.76,175.74,274.15,243.93,316.68,214.32,236.46,244.91,251.48000000000002,273.0,184.3,254.5,226.0,185.37,262.1,,,,,,,,,,,,,,,,,,,,,,,,,,,234.23000000000002,165.51
2013_3,202.14,311.39,280.46,189.06,296.13,154.42,233.5,273.07,215.48,283.19000000000005,269.19,287.1,227.83,172.88,207.36,252.23,191.98,183.89999999999998,112.34,246.48,275.72,265.32,278.92,167.31,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,234.18,219.45999999999998
2013_4,354.96,294.91,282.87,224.71,303.86,264.14,280.35,340.03,299.31,361.43,244.07,416.18999999999994,332.32,505.12,293.71,442.97,295.11,338.48,435.0,333.11,282.09,202.15,318.91,293.39,398.9,,,,,,,,,,,,,,,,,,,,,,,,,,,325.49000000000007,290.26
2013_5,339.55,213.11,276.26,619.04,484.1,763.01,557.48,461.1,542.88,656.25,501.85,525.81,716.91,413.38,355.86,516.48,284.99,449.95,204.96,778.69,501.82,320.52,599.25,544.3399999999999,672.65,,,,,,,,,,,,,,,,,,,,,,,,,,,492.03999999999996,671.5699999999999
2013_6,632.96,655.9,615.4,508.95,553.07,707.97,405.85,336.88,716.29,734.46,755.34,497.47,558.25,457.46,441.79,657.54,754.92,576.16,391.19,808.78,582.57,669.92,398.08,398.22,427.7,,,,,,,,,,,,,,,,,,,,,,,,,,,569.7800000000001,691.49
2013_7,576.22,592.16,716.55,665.09,661.03,459.86,684.6,506.05,487.77,400.47,738.96,557.17,636.0,575.66,494.22,385.29,902.58,494.11,518.53,458.17,642.22,595.46,1006.02,349.11,506.47,,,,,,,,,,,,,,,,,,,,,,,,,,,584.37,708.8199999999999
2013_8,400.49,240.43,426.97,731.02,388.47,320.52,149.5,471.5,404.19,359.06,509.51000000000005,176.91,307.49,405.92,318.2,460.27,348.8,489.21,299.68,287.17,329.01,328.53,240.24,251.34,346.11,,,,,,,,,,,,,,,,,,,,,,,,,,,359.64,281.09999999999997
2013_9,142.68,156.32,72.65,207.53,180.54,315.18999999999994,142.69,173.74,77.74,98.86,266.27,197.34,142.11,156.06,234.69,158.66,140.4,264.46,182.5,108.73000000000002,139.85,124.81,208.48,125.70000000000002,230.4,,,,,,,,,,,,,,,,,,,,,,,,,,,169.95000000000002,211.66
2013_10,105.08,184.67,103.43,190.22,315.72,148.91,244.12,240.07,152.07,120.26,155.02,105.36,108.94,204.07999999999998,144.34,226.96000000000004,328.0,157.65,415.76,52.3,160.43,130.11,136.36,321.25,144.08,,,,,,,,,,,,,,,,,,,,,,,,,,,183.76000000000002,97.13
2013_11,203.51,206.05,128.47,86.1,144.94,80.75,81.44,67.52,160.82,110.24,152.39,104.67,101.99,106.17,141.34,76.47,78.98,98.46,168.35,70.76,117.03,197.1,79.24,108.65,190.40999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,83.08
2013_12,84.59,123.14,204.41,114.99,126.27,113.39,177.58,62.82,243.94,144.29,102.23,144.95,91.4,155.76,95.75,83.31,125.24,42.82,91.89,79.33,104.04000000000002,142.17,49.790000000000006,99.08,135.32,,,,,,,,,,,,,,,,,,,,,,,,,,,117.52,60.870000000000005
2014_1,145.60000000000002,219.62,214.45,176.51,152.32,164.71,175.55,99.58,129.17,162.34,128.85,117.28,157.99,134.63,149.98,153.96,269.33,155.95,244.54,208.64,190.98,320.74,148.40000000000003,142.05,307.95,,,,,,,,,,,,,,,,,,,,,,,,,,,178.87,75.18
2014_2,140.03,204.41,222.79,243.23,305.98,294.99,285.89,247.04,291.79,331.78,163.31,152.59,245.92,224.34,121.51999999999998,166.67,183.64,220.62,180.91,291.7,316.01,138.44,209.41,245.33000000000004,175.21,,,,,,,,,,,,,,,,,,,,,,,,,,,224.14999999999998,116.69
2014_3,200.09,346.63,146.45999999999998,251.52,378.73,315.24,230.14,257.87,216.04,255.82,237.95,175.45,392.14,166.75,242.84000000000003,239.29,177.8,328.18,337.52,314.36,263.6,382.23,117.91,260.61,322.28,,,,,,,,,,,,,,,,,,,,,,,,,,,262.33000000000004,127.09
2014_4,199.23,297.22,231.53,262.36,259.11,540.13,284.07,299.35,343.81,144.59,319.37,244.43,235.41999999999996,488.75,428.98,199.53,398.78,298.77,246.88,217.7,356.63,218.29000000000002,314.75,385.68,372.75,,,,,,,,,,,,,,,,,,,,,,,,,,,303.51,178.8
2014_5,476.93,380.53,617.8799999999999,443.1,609.84,428.82,176.1,503.94,295.8,487.31,223.64,681.72,382.47,496.87,524.07,362.88,584.22,80.57,335.68,478.79,331.07,277.65,381.24,371.24,479.76,,,,,,,,,,,,,,,,,,,,,,,,,,,416.46000000000004,226.29000000000002
2014_6,486.12,480.35,431.71,793.15,330.48,555.5,433.13,537.95,623.99,308.54,441.63,550.37,682.9000000000001,793.8999999999999,528.01,674.3,483.18000000000006,352.35,550.18,684.63,772.31,445.19,491.53,670.73,647.17,,,,,,,,,,,,,,,,,,,,,,,,,,,549.99,455.72999999999996
2014_7,526.04,358.87,723.9,957.01,319.56,314.87,420.16,533.46,491.12,530.76,727.54,244.58,372.09,287.65,372.85,705.89,582.51,572.22,597.81,697.4900000000001,524.46,560.46,573.64,402.14,551.79,,,,,,,,,,,,,,,,,,,,,,,,,,,517.93,492.16999999999996
2014_8,466.5799999999999,583.66,210.26,303.98,373.05,435.57,471.73,480.26,419.44,375.56,369.5,364.18,315.1,444.67,531.09,556.81,324.7,459.25,708.21,378.49,372.71,465.47,588.68,507.67,486.88,,,,,,,,,,,,,,,,,,,,,,,,,,,439.71000000000004,514.77
2014_9,173.49,170.31,146.51,176.05,260.93000000000006,168.79999999999998,146.86,282.07,90.37,263.98,252.6,368.8999999999999,196.8,157.01,161.05,207.8,189.16,199.06,221.78000000000003,191.52,211.95,191.9,308.95,253.62,337.25,,,,,,,,,,,,,,,,,,,,,,,,,,,213.13999999999996,274.79
2014_10,131.44,89.72,110.44,238.12,89.1,128.89,119.39,131.0,63.26,106.62,152.77999999999997,82.07,90.25,215.85,153.65,181.22,93.78,109.45999999999998,120.21,89.85,95.22,100.72,98.26,104.33,165.84,,,,,,,,,,,,,,,,,,,,,,,,,,,122.45000000000002,163.58
2014_11,114.91,97.63,145.37,148.05,80.28,58.97,105.16,111.02,164.13,87.2,132.69,168.68,194.35,74.72,138.61,94.31,127.82,91.44000000000001,124.49,143.41,163.39,72.03,78.78999999999999,137.5,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,117.57,53.41
2014_12,75.17000000000002,119.9,118.55,133.12,80.43,180.8,119.93,181.29000000000002,96.88,83.2,88.44,110.07,177.48,94.72,172.7,61.28,108.86,85.52,159.26,76.79,151.49,171.33,86.49,52.11,126.43,,,,,,,,,,,,,,,,,,,,,,,,,,,116.52999999999999,46.260000000000005
2015_1,310.74,198.8,186.58,173.45,222.99,228.31,188.05,105.07999999999998,176.67,136.32,121.37,197.26,150.61,164.66,198.89,132.12,156.35,221.68,98.19,112.91,99.86,131.61,221.27,129.53,162.99,,,,,,,,,,,,,,,,,,,,,,,,,,,169.08,59.13000000000001
2015_2,263.92,123.02,187.66,248.06,146.73,240.51,228.55,199.79000000000002,155.48,272.45,213.78999999999996,242.5,280.58,152.11,333.67,193.43,158.91,314.34,226.99,199.57,263.83,187.97,213.07,190.93,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,215.83,119.23000000000005
2015_3,153.38,296.79,253.98,278.24,254.81,342.86,209.01,338.64,246.8,267.63,214.5,151.67000000000002,204.83,309.37,224.09,381.05,267.65,301.16,148.69,141.48,314.04,225.86,220.59,247.79,199.08999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,247.75,127.84000000000005
2015_4,340.86,314.1,545.24,303.12,312.34,292.2,418.76,414.29,538.6,344.47,334.49,315.96,269.56,393.9,318.09,182.32,366.42,285.78,412.51,349.51,466.76,392.49,301.03,478.03,431.57,,,,,,,,,,,,,,,,,,,,,,,,,,,364.86,197.69000000000005
2015_5,753.56,380.3,290.6,400.58,267.22,281.84,413.45000000000005,295.03,263.29,472.9,612.37,467.93,385.07,486.9,593.13,479.84,473.38,447.56,369.48,431.57,578.92,524.19,540.87,647.31,495.84,,,,,,,,,,,,,,,,,,,,,,,,,,,454.14,290.75
2015_6,741.34,458.8399999999999,672.21,791.91,502.26,384.41,754.33,737.54,835.5,798.87,466.86,886.5200000000001,550.88,721.88,623.23,609.22,537.98,415.34,643.25,327.73,707.19,649.62,514.81,680.7600000000001,854.77,,,,,,,,,,,,,,,,,,,,,,,,,,,634.6800000000001,370.83000000000004
2015_7,474.43,349.73,559.88,365.46,290.96,541.29,422.42,581.33,701.38,325.74,210.13,868.64,524.11,601.98,295.32,753.96,519.27,485.96,542.78,384.07,450.16,286.68,434.2300000000001,515.46,332.8,,,,,,,,,,,,,,,,,,,,,,,,,,,472.76,306.54
2015_8,491.64,312.53,195.23,250.82,627.17,366.24,594.06,508.24,408.7,335.68,342.45,331.14,221.02,273.75,385.07,454.5899999999999,462.72,327.95,206.19,411.4,300.82,466.36,259.28,322.36,500.35,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2099999999999,197.99
2015_9,330.1,334.38,216.59,299.09,291.37,269.98,155.93,228.85000000000002,227.82,208.27,329.72,256.36,457.83,184.54,185.94,284.17,251.55,218.54,424.63,203.16,206.61,156.18,244.5,131.51,149.78999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,249.84000000000003,208.92999999999998
2015_10,198.07,214.0,143.63,122.66,156.31,181.47,203.08,261.64,207.56,143.04,186.39,188.01,147.17,112.39,287.07,177.99,178.06,293.58,272.01,255.04,185.38,128.92,135.63,195.45,160.13,,,,,,,,,,,,,,,,,,,,,,,,,,,189.36000000000004,203.34999999999997
2015_11,258.1,214.02,229.25000000000003,284.93,182.65,185.62,272.28,118.27,166.62,117.16,197.74,135.15,221.13,105.43,72.19,143.1,289.13,271.51,250.52,212.79,210.33000000000004,252.15,220.44,289.45,249.23,,,,,,,,,,,,,,,,,,,,,,,,,,,205.99,147.98
2015_12,194.85,117.29,200.97,215.67,135.08,201.89,87.17,164.35,133.91,138.03,93.48,160.74,94.76,233.0,146.19,214.9,118.7,124.33,157.56,89.97,91.21,174.28,101.88,255.15,200.65,,,,,,,,,,,,,,,,,,,,,,,,,,,153.87,80.17
2016_1,217.40000000000003,150.09,218.77,165.91,186.87,225.57,166.13,263.3,163.49,232.31,217.9,251.64,169.9,186.15,152.2,344.62,126.54,103.14,161.1,140.98,146.6,270.0,187.58,94.99,191.44,,,,,,,,,,,,,,,,,,,,,,,,,,,189.39,81.7
2016_2,138.64,223.48,214.95,257.72,235.95,267.0,245.79,237.46,268.9,189.14,211.48,204.89,257.14,93.29,287.67,145.36,141.46,194.8,107.88999999999999,209.03,198.65,231.29,221.21,174.79,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,208.66,178.52
2016_3,333.86,285.89,230.24,394.32,248.7,296.38,276.99,222.48,347.57,342.27,288.22,355.97,344.32,315.59,415.77,344.66,258.08,359.93,450.61,276.46,209.28,378.61,269.13,442.67,204.16,,,,,,,,,,,,,,,,,,,,,,,,,,,315.72999999999996,200.94
2016_4,282.99,480.0,446.89,355.36,329.65,263.51,426.66,455.51,306.31000000000006,403.56,183.37,311.1,356.93,462.41999999999996,521.7,677.04,226.42,436.36,379.33,341.22,211.4,222.86,403.36000000000007,510.55,382.17,,,,,,,,,,,,,,,,,,,,,,,,,,,375.09000000000003,220.12
2016_5,364.29,564.97,347.68,475.1700000000001,381.08000000000004,479.18999999999994,612.71,443.30999999999995,713.75,606.65,462.17,567.91,615.54,714.87,474.19,465.97,198.58,625.4,606.42,350.79,603.65,414.57,331.58,579.49,561.55,,,,,,,,,,,,,,,,,,,,,,,,,,,502.47,535.2099999999998
2016_6,598.45,792.83,859.49,657.31,606.49,481.3,552.97,578.97,375.89,690.42,469.01,291.1,488.46,683.71,649.75,519.32,273.14,330.23,505.56000000000006,831.04,706.03,610.59,553.79,761.77,285.39,,,,,,,,,,,,,,,,,,,,,,,,,,,566.1399999999999,570.1299999999999
2016_7,1080.34,725.92,820.37,746.29,787.03,801.25,511.19,579.4,613.37,449.5,393.26,452.64,896.14,667.13,612.85,495.53,487.38,560.63,746.68,444.72,1099.24,769.72,645.53,549.55,761.21,,,,,,,,,,,,,,,,,,,,,,,,,,,667.88,600.8199999999999
2016_8,364.42,367.56,167.77,393.64,544.3,379.29,371.11,633.33,409.86,236.35,324.19,323.23,547.72,426.32,263.43,403.16,180.63,539.14,489.96,536.25,376.24,378.13,114.7,306.86,425.63,,,,,,,,,,,,,,,,,,,,,,,,,,,380.17,271.25
2016_9,125.99000000000001,131.34,206.84,125.42,246.66,197.92,243.44000000000003,268.52,128.3,271.51,167.37,179.71,284.03,202.14,169.26,404.28,211.95999999999998,192.69,194.50000000000003,320.37,225.15,314.42,175.81,271.8,397.75,,,,,,,,,,,,,,,,,,,,,,,,,,,226.31,177.77999999999997
2016_10,311.04,172.44,241.84999999999997,158.73,84.18,145.42,174.79,100.72,201.39,109.2,148.91,130.13,90.26,230.98,131.71,117.29,115.50000000000001,169.79,209.15,84.16,127.07,188.05,182.86,192.14,167.06,,,,,,,,,,,,,,,,,,,,,,,,,,,159.41,155.35
2016_11,81.55,145.5,58.28,118.34,102.46,188.62,80.99,105.2,104.92,106.22,79.26,105.09,147.38,102.09,128.25,209.15,103.58000000000001,75.87,86.25,78.51,147.07,84.23,144.14,92.56,73.66,,,,,,,,,,,,,,,,,,,,,,,,,,,109.97000000000001,83.38000000000001
2016_12,115.18,147.65,100.03,169.57,118.25,140.56,138.72,70.47,196.42,117.13,156.11,157.51,92.01,99.63,186.07,96.52,83.07,107.88999999999999,192.89,111.78,121.07,126.85,133.14,133.39,166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,131.17,92.79
2017_1,120.97,138.15000000000003,101.91,154.33,95.02,129.84,115.25,111.54000000000002,127.54,130.66,140.18,144.33,180.88,214.68,103.46,133.76,172.08,135.28,127.24000000000001,173.15,199.59,133.84,104.41,92.94000000000001,193.73,191.61,96.02000000000001,145.99,162.31,113.76,207.3,280.26,99.66,128.54,95.92,174.88,93.5,215.32,140.49,123.89,128.27,145.40000000000003,62.0,228.63,88.99,236.46,107.52,145.14,142.3,140.9,177.63,144.07,60.48
2017_2,126.45,251.15,138.29,247.94,145.52,176.39,166.97,126.73,217.51,320.66,183.45,165.65,172.01,186.69,128.15,264.11,222.12,133.73000000000002,123.13,398.76,138.51,287.64,211.74000000000004,182.8,192.51,123.83,127.47,276.46,187.49,160.23,203.74,267.94,172.07,144.71,212.63,310.94,163.58,204.28,134.7,224.61,169.82,154.31,170.59,198.75,160.68,166.71,181.06,217.51,240.30000000000004,281.09,175.77999999999997,194.93,114.20000000000002
2017_3,339.13,178.21,280.43,268.91,179.26,372.2,319.73,174.95,162.89,206.5,229.97,252.89,162.07,244.5,337.65,235.58,197.88,99.05,206.08,202.83,324.71000000000004,303.0,199.84,167.33,162.96,216.02,150.19,147.05,222.52,210.73,186.69,212.91,232.35,165.05,277.5400000000001,218.88,232.46,248.96,167.59,207.89,206.52,200.61,260.44,260.37,219.89,523.61,203.01,223.09,229.06,260.46,213.01,229.5,113.18000000000002
2017_4,396.69,370.95,317.54,360.23,459.72,288.45,413.87,228.47,263.12,284.13,319.17,306.53,466.29,348.83,305.09,597.15,285.57,279.6,141.79,304.7,372.11,352.21,225.77,298.55,409.83,290.29,299.15,296.5,490.91999999999996,197.24,299.99,324.95,219.55,513.76,331.88,256.05,330.43,353.19,340.85,537.82,302.25,138.0,301.93,168.31,368.63,334.58,247.29,251.25,306.31,388.29,380.25,326.77,167.2
2017_5,446.16,568.58,393.84,538.83,387.28,822.07,661.66,465.02,357.66,368.18999999999994,395.92999999999995,312.74,412.59000000000003,296.06,435.33,437.19000000000005,415.81,656.81,369.44999999999993,401.44,351.94,236.31,524.46,296.51,441.04,486.67,528.72,632.87,227.1,624.19,474.39,375.39,454.53,508.27,405.82,533.66,438.38,213.29,567.22,421.97,618.23,473.3,702.23,494.34,330.56,419.48,619.93,478.23,593.93,474.67,494.75,462.42999999999995,541.01
2017_6,396.83,546.71,690.38,531.14,932.88,579.39,856.74,751.37,739.15,540.78,558.83,471.98,262.74,575.89,453.56,355.31,495.11,557.61,439.51000000000005,467.86,532.43,471.99,653.4099999999999,683.04,655.51,507.52,534.69,665.8,832.62,725.17,788.89,418.07,785.32,410.24,470.41,669.06,608.57,702.18,711.5,637.68,552.93,684.88,484.13,909.69,494.42,794.02,376.66,648.58,293.92,315.96,491.11,582.6199999999999,772.97
2017_7,930.55,927.72,700.13,782.73,589.08,669.33,527.93,884.37,612.94,1053.92,717.2,556.72,886.62,534.02,580.72,750.56,386.79,792.61,567.33,413.26,708.82,695.85,612.49,744.28,505.83,606.3,1075.26,509.37,487.28,598.34,687.2,364.59,898.3,416.02,1142.36,674.18,556.52,646.24,607.74,654.96,697.81,521.68,603.17,634.83,670.54,588.83,531.68,688.49,433.25,915.11,566.49,664.8999999999999,737.2900000000001
2017_8,489.8,422.64,510.91,399.08,487.24000000000007,554.24,359.2,661.54,190.24,418.63,490.32,379.93,490.46,408.2,267.93,546.73,461.4,614.03,344.88,718.48,437.97,435.23,459.52,259.16,428.32,431.27,737.77,256.02,513.22,479.05,619.41,488.22,145.06,441.87,431.92999999999995,474.92,257.02,431.9700000000001,774.4,434.97,408.36,350.28,240.97,368.14,258.15,433.68,388.13,289.49,463.09,600.4,528.28,440.78,328.76000000000005
2017_9,190.69,218.93,244.15,128.11,133.25,162.48,89.91999999999999,277.46,203.38,148.92,273.45000000000005,162.34,80.32,191.51,231.26,100.9,221.69,265.84,163.76,328.24,210.04,63.29,270.32,144.27,186.05,222.42,187.04,163.74,139.73,210.77,102.72,186.4,217.55,238.03,371.19,131.95,165.15,116.74,114.64,248.8,96.66,154.06,129.73,103.16,210.28,222.2,128.31,221.27,365.51,118.55,193.69,185.28999999999996,101.61
2017_10,225.15,172.48,126.25,143.78,217.65,136.61,124.29,167.9,173.95,207.64,166.28,131.39,163.53,144.52,208.51,172.12,147.09,164.87,274.02,103.51,51.15,174.66,215.81,115.3,93.37,173.58,74.31,215.73,106.13,137.28,160.71,190.81,138.35,155.62,110.34,156.0,133.15,178.87,136.52,150.75,194.55,125.06,159.52,198.04,133.26,145.4,160.07,114.69,228.93,181.04,159.43,157.63,77.52
2017_11,178.99,102.83,128.64,113.47,56.74000000000001,115.69,144.33000000000004,119.32,104.51,146.02,110.24,95.85,204.07,105.74,153.09,135.13,95.98,227.67000000000002,200.36,107.46000000000001,122.6,155.85,79.81,72.06,196.25,109.79,156.84,72.72,143.49,174.23,128.61,88.72,147.2,104.34,96.84,146.93,133.05,56.15,73.17,112.19,151.02,99.71,72.15,82.77,158.11,125.81,89.71,115.39,156.48000000000002,129.12,65.14,122.81,55.19
