date,month,CRPS_2
2011_1,1,8.71953703703703
2011_2,2,15.715679012345678
2011_3,3,69.04246913580252
2011_4,4,101.52287037037036
2011_5,5,265.11836419753075
2011_6,6,443.90601851851875
2011_7,7,161.0824999999998
2011_8,8,73.98493827160483
2011_9,9,38.572623456790126
2011_10,10,22.076975308642005
2011_11,11,24.159413580246927
2011_12,12,3.6457098765432026
2012_1,1,15.172870370370363
2012_2,2,12.045679012345676
2012_3,3,60.73135802469137
2012_4,4,16.85953703703705
2012_5,5,71.41614197530862
2012_6,6,29.218240740740768
2012_7,7,52.932499999999706
2012_8,8,70.13271604938258
2012_9,9,46.721512345679
2012_10,10,19.01030864197532
2012_11,11,43.97385802469137
2012_12,12,34.14237654320989
2013_1,1,22.858425925925935
2013_2,2,23.21901234567901
2013_3,3,14.294691358024707
2013_4,4,17.115092592592596
2013_5,5,16.841697530864174
2013_6,6,93.80268518518517
2013_7,7,47.843611111110945
2013_8,8,115.5116049382715
2013_9,9,35.15040123456791
2013_10,10,9.700308641975305
2013_11,11,20.141635802469146
2013_12,12,4.747932098765423
2014_1,1,4.7950925925925905
2014_2,2,9.331234567901237
2014_3,3,11.981358024691382
2014_4,4,38.93620370370371
2014_5,5,80.3939197530864
2014_6,6,178.76268518518518
2014_7,7,139.26916666666654
2014_8,8,78.69938271604924
2014_9,9,55.484845679012366
2014_10,10,55.301419753086414
2014_11,11,5.803858024691355
2014_12,12,3.5245987654320903
2015_1,1,4.495092592592593
2015_2,2,8.95567901234568
2015_3,3,10.532469135802494
2015_4,4,31.978425925925904
2015_5,5,81.39836419753084
2015_6,6,113.3937962962963
2015_7,7,219.78472222222206
2015_8,8,190.1149382716049
2015_9,9,49.94040123456789
2015_10,10,79.23030864197531
2015_11,11,91.60385802469133
2015_12,12,3.596820987654315
2016_1,1,10.310648148148145
2016_2,2,14.946790123456797
2016_3,3,16.9924691358025
2016_4,4,17.615092592592596
2016_5,5,84.53614197530861
2016_6,6,33.846018518518505
2016_7,7,56.60472222222204
2016_8,8,158.6582716049382
2016_9,9,35.14262345679012
2016_10,10,16.075864197530855
2016_11,11,19.730524691358035
2016_12,12,28.746820987654324
2017_1,1,4.6673148148148105
2017_2,2,8.569012345679013
2017_3,3,12.081358024691383
2017_4,4,39.17620370370369
2017_5,5,104.07836419753083
2017_6,6,56.722685185185156
2017_7,7,65.79138888888865
2017_8,8,99.68827160493818
2017_9,9,64.02595679012346
2017_10,10,11.241419753086412
2017_11,11,7.462746913580247
2017_12,12,3.5245987654320903
2018_1,1,4.7184259259259225
2018_2,2,28.91345679012345
2018_3,3,77.32691358024698
2018_4,4,121.31731481481492
2018_5,5,25.99503086419753
2018_6,6,77.93379629629632
2018_7,7,53.38916666666647
2018_8,8,70.13271604938261
2018_9,9,70.95817901234564
2018_10,10,79.33697530864202
2018_11,11,34.553858024691365
2018_12,12,3.9490432098765353
2019_1,1,5.020648148148146
2019_2,2,19.25234567901234
2019_3,3,10.591358024691381
2019_4,4,45.46953703703704
2019_5,5,91.08836419753085
2019_6,6,108.84268518518522
2019_7,7,193.1202777777777
2019_8,8,97.81271604938262
2019_9,9,61.29817901234567
2019_10,10,61.488086419753124
2019_11,11,29.306080246913595
2019_12,12,44.16904320987654
2020_1,1,75.9473148148148
2020_2,2,15.817901234567909
2020_3,3,29.715802469135824
2020_4,4,16.970648148148157
2020_5,5,24.967253086419717
2020_6,6,47.04712962962964
2020_7,7,114.17805555555525
2020_8,8,170.34049382716034
2020_9,9,47.44817901234569
2020_10,10,16.891419753086417
2020_11,11,6.739413580246911
2020_12,12,14.336820987654312
