date,month,CRPS_2
2011_1,1,10.479839999999996
2011_2,2,7.721840000000007
2011_3,3,49.77886400000004
2011_4,4,134.26838400000003
2011_5,5,301.38152
2011_6,6,647.3673760000003
2011_7,7,479.637424
2011_8,8,32.70015999999995
2011_9,9,16.151904000000016
2011_10,10,22.043520000000022
2011_11,11,13.907935999999996
2011_12,12,9.294544000000002
2012_1,1,23.82347200000001
2012_2,2,6.213936000000034
2012_3,3,41.21646399999998
2012_4,4,17.528608000000006
2012_5,5,21.285423999999978
2012_6,6,83.08038399999992
2012_7,7,160.22283199999998
2012_8,8,69.54793600000004
2012_9,9,43.92617600000003
2012_10,10,24.199103999999995
2012_11,11,17.873472
2012_12,12,23.054064000000018
2013_1,1,11.007216000000016
2013_2,2,5.4497919999999915
2013_3,3,11.821791999999995
2013_4,4,20.863760000000028
2013_5,5,24.533504000000022
2013_6,6,147.284432
2013_7,7,56.772671999999986
2013_8,8,28.7799360000001
2013_9,9,31.374240000000043
2013_10,10,15.273743999999976
2013_11,11,12.872192
2013_12,12,4.0874239999999915
2014_1,1,10.618239999999997
2014_2,2,15.599887999999986
2014_3,3,27.07377600000005
2014_4,4,24.23888000000001
2014_5,5,26.09187200000001
2014_6,6,103.44128000000019
2014_7,7,38.636736
2014_8,8,27.37857599999988
2014_9,9,81.91639999999994
2014_10,10,68.16796799999997
2014_11,11,6.280512000000012
2014_12,12,5.869199999999999
2015_1,1,14.116623999999986
2015_2,2,21.74491200000001
2015_3,3,18.436495999999988
2015_4,4,67.54513599999993
2015_5,5,29.161584000000047
2015_6,6,105.43415999999993
2015_7,7,67.061216
2015_8,8,111.82892800000012
2015_9,9,37.42755199999999
2015_10,10,58.21151999999996
2015_11,11,16.592191999999983
2015_12,12,12.759248000000014
2016_1,1,5.047231999999992
2016_2,2,8.64603199999999
2016_3,3,19.852847999999952
2016_4,4,18.791968000000015
2016_5,5,65.05475200000002
2016_6,6,62.09159999999997
2016_7,7,46.665104
2016_8,8,98.90068799999995
2016_9,9,17.537775999999965
2016_10,10,10.634880000000013
2016_11,11,15.150064000000002
2016_12,12,18.57468800000001
2017_1,1,5.340941945405625
2017_2,2,15.354848135332556
2017_3,3,13.929165705497844
2017_4,4,42.97900038446752
2017_5,5,46.90159554017695
2017_6,6,100.66079200307593
2017_7,7,68.91068050749723
2017_8,8,74.62959630911182
2017_9,9,25.01509419454055
2017_10,10,23.674682814302166
2017_11,11,5.147224144559782
2017_12,12,3.8434256055363374
2018_1,1,3.4335524798154715
2018_2,2,17.749192618223777
2018_3,3,30.982349096501363
2018_4,4,108.4762668204537
2018_5,5,36.787389465590124
2018_6,6,25.855063437139542
2018_7,7,78.80779315647827
2018_8,8,141.55570934256062
2018_9,9,67.95020376778172
2018_10,10,49.18598615916962
2018_11,11,23.44131487889269
2018_12,12,8.54635909265667
2019_1,1,10.2548981161092
2019_2,2,12.758000768935041
2019_3,3,14.594975009611645
2019_4,4,34.790380622837404
2019_5,5,14.99344098423687
2019_6,6,53.48649750096115
2019_7,7,46.87834294502106
2019_8,8,38.118638985005745
2019_9,9,24.88869281045747
2019_10,10,11.162933487120405
2019_11,11,14.970138408304477
2019_12,12,23.68691272587468
2020_1,1,19.645863129565544
2020_2,2,10.394644367550981
2020_3,3,78.18045751633989
2020_4,4,9.720542099192603
2020_5,5,19.025428681276388
2020_6,6,33.81640138408322
2020_7,7,279.8092118415992
2020_8,8,157.74996539792363
2020_9,9,22.14990003844666
2020_10,10,7.8040061514802215
2020_11,11,5.748885044213761
2020_12,12,11.412456747404832
