date,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2011_1,90.60000000000001,99.10000000000002,57.03,81.42,76.49000000000001,85.30000000000001,47.99,99.42999999999999,48.3,61.69,61.17,85.47,81.5,95.12,106.47999999999999,97.48000000000002,37.059999999999995,93.96999999999998,34.61,85.33000000000001,95.90000000000002,108.43,42.71,85.72000000000001,55.97,,,,,,,,,,,,,,,,,,,,,,,,,,,76.54,82.95
2011_2,207.10000000000002,177.25000000000003,189.59,166.73999999999998,126.01,228.88,170.24,194.6,183.76,128.89000000000001,128.94,125.15,223.4,217.85999999999999,114.16999999999999,145.3,101.63,136.73,406.52,206.98999999999995,166.29000000000002,143.0,130.39000000000001,169.47,149.76999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,173.57999999999998,245.65
2011_3,205.65999999999997,176.48000000000002,319.21999999999997,198.31999999999996,161.58,227.95000000000002,166.83999999999997,203.29000000000002,103.11999999999999,149.78,97.39000000000001,162.55,151.21,230.89000000000004,143.85000000000002,257.24,165.16000000000003,151.24,176.38,220.69000000000005,221.85000000000002,128.48000000000002,254.07,243.86,265.3,,,,,,,,,,,,,,,,,,,,,,,,,,,191.29000000000002,329.13
2011_4,296.46999999999997,229.84000000000003,558.99,396.09000000000003,268.82,207.51,255.45999999999998,246.12,227.93,246.17999999999998,203.43,236.20999999999998,185.82999999999998,230.13000000000002,183.87,273.89,284.16,259.21,269.77,271.29999999999995,314.7700000000001,206.58999999999997,208.27,327.65999999999997,224.40000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,264.55,711.26
2011_5,379.89,276.77,459.06999999999994,361.20000000000005,378.73,385.52,541.5500000000002,228.07999999999996,483.82000000000005,592.4,396.98,392.71000000000004,726.71,161.13000000000005,440.2800000000001,387.84,301.8,282.63,192.45000000000002,366.40000000000003,331.15999999999997,375.8,663.8199999999999,548.9300000000001,592.4399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,409.94,1119.4300000000003
2011_6,285.88,248.05,368.65,269.57,505.82,431.44000000000005,414.15,448.58,504.21999999999997,433.27,598.61,743.75,495.91,499.18000000000006,516.79,530.55,601.95,634.1500000000001,847.9900000000001,447.53,516.06,413.46000000000004,293.23,528.4300000000001,417.88,,,,,,,,,,,,,,,,,,,,,,,,,,,479.8100000000001,1261.45
2011_7,422.5,331.78999999999996,599.89,510.46999999999997,431.36999999999995,308.68000000000006,582.6800000000001,373.5199999999999,610.1500000000001,375.06000000000006,333.01000000000005,583.46,387.1,547.28,249.05000000000004,315.12,410.74,497.95000000000005,463.90000000000003,418.8600000000001,422.64,749.37,302.53,439.79,611.62,,,,,,,,,,,,,,,,,,,,,,,,,,,451.15999999999997,990.3199999999999
2011_8,494.22999999999996,475.2500000000001,487.15000000000003,386.72,364.46,382.62,427.60000000000014,440.53000000000014,384.89000000000004,354.24,297.94,412.42999999999995,532.33,428.37,225.42999999999995,422.53999999999996,345.34999999999997,397.15999999999997,279.70000000000005,408.20999999999987,283.1700000000001,575.8300000000002,230.45,445.92999999999995,428.13,,,,,,,,,,,,,,,,,,,,,,,,,,,396.42999999999995,468.0599999999999
2011_9,350.79999999999995,249.82999999999998,291.24,297.65000000000003,286.92,224.2,194.13000000000002,124.33999999999999,324.30999999999995,273.30999999999995,208.83999999999997,398.91,104.42,202.41,299.78,315.33000000000004,276.68,150.94000000000003,165.84,426.31999999999994,205.65,162.35000000000002,332.78000000000003,291.0200000000001,199.22999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,254.29000000000002,252.15999999999997
2011_10,70.72,91.42999999999999,93.07999999999998,139.42000000000004,136.49,80.3,68.58,57.83,68.85,100.35,78.67999999999999,206.2,68.64,78.2,193.82,119.72999999999999,110.28999999999999,63.33,102.9,132.96,109.99999999999997,79.88000000000001,112.16,109.66999999999999,56.110000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,101.18,127.89000000000003
